Id,preco,fold_busca,log_a200_d5_i1200_bruto,log_a200_d5_i1200_calibrado_cf,log_a200_d7_i800_bruto,log_a200_d7_i800_calibrado_cf,log_a200_d6_l2_10_bruto,log_a200_d6_l2_10_calibrado_cf
6047,290000.0,5,338733.4906255614,310862.2351768593,337500.8970990631,309185.18820337666,341820.3821018836,313615.7145605241
6048,380000.0,5,451195.43351454334,414070.72180815757,453224.3442519778,415199.64948350575,439945.81550410256,403644.5119182708
6049,550000.0,5,476453.88730374683,437250.89034573734,473961.5353071744,434197.02808107546,474925.1397274049,435737.58282785
6050,350000.0,3,315173.6122628624,289197.1941034382,321956.5951196787,295058.7866407074,315832.3781321216,289809.640923474
6051,392793.0,1,373066.253711806,342709.1337826315,375086.37562875554,344307.7234469996,370204.51626605703,340347.4267158721
6052,750000.0,2,842864.4959904212,773010.4668622903,818484.5368185889,749407.7634502184,822703.6490605602,754650.8773445038
6053,1750000.0,3,1320943.506164826,1212072.14274467,1356249.4997416183,1242941.8680709882,1298219.8044557413,1191254.1000203297
6054,570000.0,3,197020.9797646258,180782.6299871802,203717.4389847376,186697.90051061154,204738.194058792,187868.96661582144
6055,850000.0,1,1047574.72048637,962331.5468994532,1064482.8791077018,977134.0698245892,1029734.8577011827,946686.476310731
6056,300000.0,2,258941.45543335864,237481.18031633913,259682.63030315694,237766.47013857053,266241.16640759667,244218.10945429144
6057,675000.0,5,601813.0868966522,552295.4373536673,619847.6075476842,567843.5252893303,624488.2341000198,572959.7590629993
6058,355000.0,1,373066.253711806,342709.1337826315,375086.37562875554,344307.7234469996,370204.51626605703,340347.4267158721
6059,800000.0,3,654806.1458950354,600837.4200965569,668939.8310080032,613053.3676425912,678693.7359181521,622773.3491629821
6060,680000.0,4,744069.6643453413,677525.0234224221,717093.6200426116,652250.4435696156,732141.2897563382,666934.8163989283
6061,1180000.0,5,1042063.5648980968,956321.7631133863,1046834.3959537785,959006.9019453153,1041576.7735290822,955633.0201591225
6062,1300000.0,5,787495.2612759136,722699.5377968751,780178.8084975935,714723.2312891065,783842.0316511826,719164.7769722154
6063,1000000.0,2,1023307.1234186628,938498.5617265312,1072237.31361698,981744.8356555463,1051593.043776314,964606.8958140183
6064,850000.0,3,769237.2275666049,705837.1613503989,783637.6507925716,718168.7777598749,770673.2571335058,707174.2968219441
6065,420000.0,5,413281.7781808673,379276.63156634016,416102.43207613553,381192.19794423436,413760.16385148704,379619.5201849802
6066,1100000.0,3,877704.5858189416,805364.705655809,870820.171085252,798067.6493586223,798750.0703472252,732937.7451544629
6067,430000.0,5,391195.5239020456,359007.65149259695,390946.8862707819,358147.1564908956,391677.09624858527,359358.5954753818
6068,550000.0,2,528484.6357060664,484685.4469728863,520498.5186645296,476570.555954183,518363.97333683143,475485.70826094307
6069,800000.0,4,843948.6099422926,768471.4605608319,867569.9043411581,789119.9128232987,873040.6032625054,795285.2579035246
6070,500000.0,1,596170.4556302484,547658.9168895216,584740.893353401,536758.5145138487,599045.30252613,550732.1446464291
6071,950000.0,5,1046008.8574907903,959942.4339585586,1112808.6900914053,1019446.0732922874,1073693.494012634,985099.689706018
6072,370000.0,4,371570.83748630545,338340.0136229117,375863.21391517867,341875.790197532,370209.93868996174,337238.045366107
6073,650000.0,5,596396.0425018849,547324.1115910455,560316.9019698529,513307.3371897797,568237.788001965,521350.71299350075
6074,260000.0,5,413193.73643103323,379195.8339602583,436161.6150652722,399568.45211425447,428605.7620927079,393240.161739091
6075,480000.0,3,444890.353644491,408222.76025559753,445618.3015689521,408389.19704984565,448235.7250229345,411303.7279022341
6076,350000.0,2,258538.79814847375,237111.8940345524,254860.43197937214,233351.24578407314,255161.29350571937,234054.74647928195
6077,740000.0,5,784968.2269628678,720380.4298354175,775505.0011402479,710441.5478333643,790033.8074604142,724845.6500169128
6078,350000.0,1,280073.17185081454,257283.07818185605,293989.5479221977,269865.4990937089,294209.5104423643,270481.43767763145
6079,1180000.0,4,925104.2018966526,842369.0362510275,913845.228043203,831210.7912907334,902865.4255423757,822453.8012566469
6080,640000.0,1,538035.8124767423,494254.80166957143,547423.8160920616,502503.58351026423,542078.0641634911,498359.328724595
6081,1250000.0,1,1229606.4842928078,1129551.0353263547,1251174.9614179616,1148506.6656382172,1227854.5633704124,1128827.776709585
6082,255000.0,1,389452.02847581945,357761.56648020365,382370.7714325384,350994.3799049503,386412.26559802453,355248.0168913486
6083,335000.0,5,304376.7611145749,279332.4041305457,303536.24401046766,278070.1074799692,301332.73430308327,276468.82906113646
6084,380000.0,4,243198.09804587433,221448.07800999715,248539.05737783856,226064.9180081066,242613.0791145131,221005.30545008188
6085,1800000.0,3,1882541.5820258213,1727383.6454647442,1950236.964741648,1787304.7522589944,1827599.4108532597,1677015.928967757
6086,650000.0,5,675420.1424525152,619846.0470457464,700511.6616666843,641740.0125828441,675526.1129466702,619786.3430885675
6087,440000.0,5,428430.77970995544,393179.1614500346,427811.15897916915,391918.5840435098,422549.8638940432,387683.954618844
6088,365000.0,2,390465.847642448,358105.2335407646,388060.0884719468,355309.3918138524,389022.8561662447,356843.4879900609
6089,290000.0,2,381059.0758764003,349478.06622130715,381881.5237447773,349652.2728760676,386505.1503986475,354534.04294434836
6090,220000.0,1,244776.83051113732,224858.86814981888,242498.3573507934,222599.5471553131,245111.5010327114,225343.1953677032
6091,730000.0,5,935794.6184344105,858796.7083377761,886553.888375154,812173.6362355533,938333.1322928315,860908.3342845212
6092,740000.0,4,708070.1604146883,644745.0756398836,707558.9775229039,643577.9709120182,684588.8258863466,623617.5029183509
6093,458000.0,1,298869.0195909169,274549.471573462,303957.7205164858,279015.708314486,300534.85411262535,276296.64075235487
6094,180000.0,5,191462.62367136308,175708.92986515464,199607.66937580434,182860.9504545426,197933.2973290372,181601.20264175613
6095,685000.0,4,498156.27261021716,453604.4895274961,493656.22094217717,449017.36688342295,490263.2665521088,446599.1008018256
6096,1100000.0,2,937608.5730331624,859902.4448440969,930022.874553135,851532.7181201047,906758.1085729033,831752.4821424648
6097,284000.0,3,311547.1706621318,285869.64162218355,310233.0190216445,284314.6546955608,310975.5848062801,285353.01890730805
6098,630000.0,4,334001.61649937707,304130.7338352104,350255.3489758474,318583.5159411286,351049.85819418734,319784.41319643287
6099,1690000.0,1,1069381.1029421168,982363.5019958657,1143050.0817121812,1049254.2438005207,1179485.5154598462,1084359.7049661628
6100,700000.0,3,828194.3522644767,759935.0755527172,812753.3043515041,744851.9690396074,820508.5705790177,752903.4724700177
6101,521000.0,5,342792.9343884336,314587.6647450155,342240.6848722749,313527.3164385927,342961.5911431681,314662.7588787845
6102,710000.0,1,605345.8717910958,556087.7117571707,606175.9728496947,556434.6848650187,605230.6916175935,556418.680515168
6103,680000.0,4,1330195.8195552304,1211231.954461561,1324683.7514713728,1204899.2493271974,1353058.4725470562,1232551.4440873985
6104,319000.0,2,383967.7960820881,352145.7206009455,383561.38884788344,351190.3641816286,388537.51279318007,356398.29146915715
6105,280000.0,1,273651.1918445108,251383.66706323499,263565.143586814,241937.64547229384,276491.3022292381,254192.20751864632
6106,1500000.0,3,1101475.9003070456,1010692.9239865514,1142262.0853586884,1046831.9954940983,1117330.1542900354,1025268.6970311346
6107,921000.0,4,864124.6682327233,786843.106417169,867671.1536138804,789212.0066325286,869823.184187736,792354.3908291872
6108,630000.0,5,489846.0708356573,449541.1545854501,481348.5785619421,440964.3118975729,494845.74574261834,454014.47741068306
6109,197000.0,1,229503.76141437207,210828.59811526857,222467.63517501578,204212.49606666624,220990.98330433553,203168.00360422014
6110,700000.0,2,594056.73823442,544823.1343825605,602211.6717976369,551387.450567697,597413.2498409033,547996.1510374706
6111,195000.0,5,179663.61337260366,164880.75132404422,191711.649245724,175627.39199303734,176450.95991982572,161891.4400009431
6112,750000.0,2,724582.2485244821,664531.089963485,759458.3755299514,695363.1706368859,736489.4529608284,675568.1860248444
6113,580000.0,1,489573.13258857775,449735.62342707085,493082.82267966965,452621.6764420442,466218.8987192068,428618.2245041898
6114,250000.0,2,363973.87865774566,333808.83784444054,355329.2649339129,325340.9169555933,352733.82134758483,323556.22593019484
6115,520000.0,4,401920.34380049317,365975.2619897036,407009.1747308679,370205.3781197171,412564.6076786517,375820.493564064
6116,320000.0,4,302397.0723243751,275352.68984484964,317659.72724827996,288935.3526664785,312290.4141523544,284476.989537309
6117,720000.0,3,719383.3609779051,660092.2202395471,737302.9543113158,675705.1055433054,699531.5052932979,641894.2084490774
6118,1300000.0,5,851219.8486495756,781180.8164862542,835946.7227262034,765812.3193617272,838595.1932979154,769400.0842078438
6119,750000.0,5,719280.477267456,660097.5193492324,732731.2549517136,671256.4408332378,748202.2957588655,686465.7870234947
6120,520000.0,1,485317.07141618786,445825.88615332,471332.68759126443,432656.3031746197,482469.1513988845,443557.8901214407
6121,240000.0,5,346515.9020326469,318004.30371163774,341580.86247162067,312922.85193233326,343085.51182934287,314776.45448202663
6122,250000.0,2,243445.3272692353,223269.32381545386,243128.70401029362,222609.6280463856,241768.2158723672,221769.5234856882
6123,620000.0,2,556883.6776359914,510730.86324694246,563693.1601613286,516119.74499930826,569262.6326365111,522174.1092909168
6124,500000.0,5,476379.13233965274,437182.28627831565,485881.45205837046,445116.8855859442,475903.16563467326,436634.9087622504
6125,1200000.0,5,1132384.0767709615,1039210.6329185677,1001207.3044258623,917207.8400687753,1051372.7861682805,964620.7331936554
6126,560000.0,4,509757.82130607835,464168.47288625257,522197.50967689994,474977.81014627777,527528.6772168515,480545.5537166616
6127,205000.0,4,233155.2960548377,212303.43742020713,228069.96662106612,207446.7443799851,226014.3608414726,205884.91369131076
6128,1000000.0,1,634199.3555792389,582593.3319714409,645325.4358281832,592371.6405854188,633618.785538268,582517.2673523051
6129,1750000.0,1,1226843.6191530512,1127012.989846809,1218688.1695249404,1118685.6588366975,1256050.4109692543,1154749.6219402414
6130,430000.0,2,431861.34377698245,396069.9976815907,433418.5108382915,396839.7474040971,424727.0681559723,389594.30285967945
6131,1400000.0,2,1399351.90042444,1283377.8988171103,1425362.1478702421,1305067.366934009,1435058.2814260968,1316352.482884127
6132,420000.0,3,395089.958389641,362526.8834036577,402051.5155888478,368462.1907266904,395791.95533175976,363181.01751782047
6133,950000.0,1,538049.1795520695,494267.0810402221,539797.4233643862,495502.9935427481,559118.2525734053,514025.2215520609
6134,1350000.0,3,755886.2503010728,693586.5635417523,745471.3117754476,683191.0389851049,770326.9368122832,706856.5112657843
6135,479000.0,5,508186.34385289333,466372.3756535614,511890.4926502362,468943.81517192663,509714.23470386904,467656.12090000557
6136,1050000.0,5,968058.9599782549,888406.3147286483,983908.6298319518,901360.4926810815,974966.2383392485,894518.7283127337
6137,350000.0,2,279469.74233191734,256308.14564092702,283536.1848763542,259606.88150727004,281961.0534694279,258637.67180400723
6138,400000.0,5,433097.1039142431,397461.53686418646,416346.2624547377,381415.57139937417,412431.1723305019,378400.18790603377
6139,1139000.0,1,974744.6070614981,895427.760140949,1011154.0775467462,928181.2966697923,1033974.4587283671,950584.1524235399
6140,1100000.0,5,688586.3122592487,631928.8941456322,698821.450107023,640191.6066862398,685951.6588439081,629351.6446254175
6141,400000.0,2,505848.1992347672,463925.0490583721,526823.3667313597,482361.61251140194,519021.9691408901,476089.27567113854
6142,580000.0,5,485156.571888519,445237.51126434014,487707.38233317767,446789.62364535395,489035.9199716192,448684.03851338825
6143,410000.0,1,354815.1831696748,325943.1880186618,355971.94139927946,326761.7720018259,354466.7971451979,325878.95869396353
6144,420000.0,3,381188.1514140453,349770.85493590386,378972.524620554,347311.3300975882,388181.4170453549,356197.5429891429
6145,1800000.0,3,1002814.0377799522,920162.712389847,980838.968044444,898894.9448093729,988618.2548217338,907161.903838822
6146,470000.0,5,339316.027567196,311396.84052519733,372938.7956231548,341649.9117608,375412.6178132606,344436.14996442856
6147,220000.0,1,272624.6808800684,250440.68527396227,271365.12889364135,249097.58344501257,270921.31928049185,249071.4451287714
6148,314000.0,2,378494.34645620664,347125.89372393594,389901.66618228477,356995.5478388502,379516.09011690126,348123.1069050393
6149,990000.0,1,1290285.4419956745,1185292.4293181219,1334182.0823090088,1224702.4292832653,1317789.5487420429,1211509.4823562172
6150,439000.0,5,383069.0863124943,351549.8635176085,379380.33341111575,347551.01629239856,379068.8680693035,347790.7115900698
6151,335000.0,1,327797.6608683015,301124.13356725255,334528.53351013176,307077.95666494104,337449.2151042467,310233.8490259834
6152,460000.0,5,413513.6153978804,379489.39303655905,414038.2363036946,379301.18442730303,411381.29584170796,377436.94000604376
6153,440000.0,1,407568.19592699147,374403.5864776714,407151.21922545775,373741.40597667836,414140.4131054028,380739.8821633325
6154,1000000.0,5,1056487.8230584187,969559.1820772004,1108005.8463600255,1015046.1793786358,1068387.047557224,980231.0947244744
6155,880000.0,2,532928.3044013287,488760.83801029105,517600.11311772215,473916.76407334005,538879.0297613523,494303.79099002195
6156,950000.0,4,865647.1710641418,788229.4467236578,855883.6707888377,778490.4067098484,858546.3948859848,782081.9427269421
6157,650000.0,3,515957.585019983,473432.6734806643,530449.839989248,486133.49915321684,526478.004173174,483099.30174323975
6158,299000.0,1,296730.4528300157,272584.9241107184,300370.81342235295,275723.13386752945,306504.2995443197,281784.64887308195
6159,340000.0,2,368923.03964479547,338347.82751997607,371612.19725621137,340249.6358685928,366267.7212856859,335970.6226255824
6160,461078.0,4,393843.38940048567,358620.6566600243,408755.5092375579,371793.8003630244,395728.29872906924,360483.67159372766
6161,300000.0,2,279606.7661853412,256433.8133768565,275892.25355800736,252608.0669719149,281983.8280745564,258658.5625290709
6162,2000000.0,3,932992.3908033989,856095.7232522564,979534.5343011264,897699.4897592491,926822.9019231615,850458.1259038605
6163,360000.0,2,334045.85659310844,306361.15862850036,337942.62698619894,309421.64069295215,338466.2745988076,310468.8685520998
6164,940000.0,5,1041955.686460446,956222.7609976121,1050642.6292674304,962495.6314388497,1042129.8279725937,956140.4403528108
6165,790000.0,4,887311.772418908,807956.5102550542,903685.850616814,821970.0753680904,904152.1298950596,823625.908257336
6166,1000000.0,1,923107.1760088492,847992.1663536741,926560.1069184234,850528.8962178809,936069.5386441371,860575.2893508287
6167,195000.0,2,177201.03935890898,162515.15969047297,179379.60697894866,164240.6961006133,179852.9101959045,164975.75600556334
6168,360000.0,3,348524.9821970262,319799.76433517976,347718.1724581682,318668.1174221437,354869.9208262466,325630.71885610576
6169,196840.0,1,171454.50143787055,157502.9182786845,185099.53737628026,169910.73114369338,172899.5158563767,158955.1253876298
6170,440000.0,5,548738.0555941183,503587.46096692845,552166.2515247713,505840.51143167575,569942.6052822112,522914.8604742679
6171,300000.0,4,322962.98888357065,294079.3276398901,324034.896401222,294734.0472742909,324597.25357196404,295687.74872219266
6172,2200000.0,4,2252147.411702532,2050730.3294067683,2148461.955835424,1954187.3257815738,1974137.716078459,1798315.6989509051
6173,1495000.0,4,959722.5474403858,873891.3472647412,952745.4702609583,866593.4798718821,949557.1432922751,864987.0289827372
6174,870000.0,4,615782.166226722,560710.7057145567,607998.2854219396,553020.0524339636,638665.5459404663,581784.2738576932
6175,800000.0,5,1310930.5242911323,1203066.1396666795,1371602.100757618,1256527.1894326713,1341841.1582210753,1231121.6524730017
6176,600000.0,1,547187.4970237528,502661.7960105302,535917.2456204644,491941.21350384393,553453.7557550804,508817.5678605225
6177,990000.0,1,889577.9182033492,817191.2488636294,938341.1269353624,861343.195124676,898771.493949739,826285.3415638361
6178,520000.0,3,523019.0942285229,479912.17737879563,523789.98625827255,480030.0417591052,520226.0176911042,477362.44231121184
6179,886000.0,2,560137.4153574943,513714.94114690303,572995.8565279396,524637.3315443838,581199.607589,533123.6761623189
6180,630000.0,4,519076.3517584903,472653.6159656817,521135.0039431064,474011.38147254207,516046.7171429934,470086.2079033597
6181,2500000.0,2,1972586.7538562466,1809104.802466512,1943735.7257433587,1779692.3184762297,1998044.3191610118,1832769.1874830453
6182,700000.0,3,1093160.3222629374,1003062.7108464408,1049557.970436729,961872.8299416541,1076721.328873744,988005.800865067
6183,300000.0,2,346196.6380841595,317504.92054731515,341969.057503739,313108.25681470084,343151.08446903503,314766.1582053016
6184,950000.0,1,947869.7650087471,870739.7757713998,952884.4110802988,874693.093656693,957370.1347133393,880157.9868629711
6185,438000.0,5,372062.43188952154,341448.84519365785,364295.1786126443,333731.4784318119,370391.33111526456,339829.1853179029
6186,650000.0,5,512452.5371237581,470287.543219155,535383.8303022607,490466.10470034415,513353.64943923027,470995.2361563691
6187,905000.0,2,915571.597425546,839691.8263120404,886668.338812396,811837.1292563521,887287.7626644147,813892.693093492
6188,350000.0,2,303901.50841451064,278715.0817446757,299925.3374129457,274612.8560795347,306326.55904153764,280987.70049043826
6189,400000.0,5,390227.86874787713,358119.61575822154,401137.45122919796,367482.75166011904,395539.1204662297,362901.9520102347
6190,590000.0,5,501448.29471913684,460188.7384508071,503048.68636240193,460843.8202840333,504772.6811624467,463122.3103782259
6191,440000.0,1,335782.919347092,308459.61617675907,341116.4998698099,313125.3309414497,332321.3742046941,305519.56981520023
6192,249000.0,2,221554.34040117852,203192.59492314426,224690.38411608635,205727.42752564425,228849.34748702045,209919.2838855203
6193,300000.0,4,330191.33138406096,300661.2152730311,330847.69900024764,300930.8023324417,334304.8515196722,304530.7618748644
6194,1100000.0,3,977016.5148573949,896491.4056758814,988163.4480254735,905607.5023675537,958212.2495404839,879261.1752162804
6195,630000.0,5,501092.71117887984,459862.412601207,513506.9255245986,470424.6322801881,522439.66491890646,479331.53611497517
6196,500000.0,3,478418.3817091594,438987.4285617645,478109.3890244879,438165.8221806459,472128.7821056271,433228.1370924867
6197,190000.0,3,248155.04733793365,227702.25869316093,243046.8993896641,222741.587896477,243746.28304966528,223663.01765775334
6198,220000.0,4,204639.1625287677,186337.5971757103,208911.83001838662,190020.98190238496,211936.49028879515,193060.85617167197
6199,550000.0,1,411030.9319311416,377584.55298078735,412427.08879875235,378584.35085554613,423370.2219879166,389225.3045831532
6200,235000.0,4,189351.7763227337,172417.41309399027,193654.71571755296,176143.49186179618,192730.18987322462,175565.12055263013
6201,890000.0,5,810651.9078106884,743950.8374180214,860783.6922151188,788565.5124697675,817662.5747469574,750194.6814050206
6202,723000.0,4,581180.5876741557,529203.662163861,573855.599888224,521964.7185673751,598869.0109475355,545532.1253582456
6203,350000.0,5,349513.2084989212,320754.9894672604,336574.6920014069,308336.6900219046,337893.7485952676,310013.07985096594
6204,350000.0,3,344431.87157290045,316044.0054086841,345730.17211004,316846.20422188146,346888.59696660086,318307.00931265205
6205,2800000.0,5,662228.0221628435,607739.3846888714,659294.9722125331,603981.3281007066,666252.4104100075,611277.8427183633
6206,1090000.0,5,1029041.2443130154,944370.9292091507,998538.4214545182,914762.8715046012,991505.4908692888,909693.2754494797
6207,260000.0,3,276285.83896345337,253514.5275173153,263825.3375346191,241784.09499300172,270698.7376792026,248394.74796478613
6208,570000.0,3,564570.6891371509,518039.11501111166,562908.9498807002,515880.81828003627,573508.8301892218,526255.063291992
6209,299000.0,3,522448.8965925551,479388.97508650227,521428.27475829225,477865.63904102903,530896.5056156428,487153.7445588716
6210,1200000.0,4,996107.693450215,907022.4478643434,1027670.211169511,934743.1525590245,1034336.6278873958,942215.8245498609
6211,870000.0,5,975001.2237004288,894777.363584422,982302.0895089137,899888.7381571548,968702.1970073333,888771.55259938
6212,220000.0,4,214920.12497057134,195699.0987298916,214501.11119980365,195104.8524430236,206156.92049879138,187796.0304191949
6213,240000.0,3,240172.9268110711,220378.01970376598,245876.45207638422,225334.74608964665,244140.94346446785,224025.16036705088
6214,2250000.0,3,1143662.4325441867,1049402.4677974721,1157488.7151108824,1060786.5190771285,1133267.4223074939,1039892.8275549172
6215,650000.0,1,778646.388050796,715286.4310745305,783176.6244425141,718911.1045867461,762747.2365417246,701231.4755367571
6216,480000.0,3,486793.0933775347,446671.9015686592,489166.5164025472,448299.1837497393,481139.3981591699,441496.3311846203
6217,190000.0,5,229594.04586657297,210702.86894151993,232697.78209839348,213174.86315149663,222644.0067557845,204272.95423981315
6218,1400000.0,1,1174067.7855469082,1078531.627515416,1182086.3737941654,1085087.3151458339,1190300.2930627032,1094302.267970963
6219,850000.0,5,937469.7904634686,860334.0459074893,965601.8033522528,884589.5755096497,926364.8085559716,849927.5543270865
6220,275000.0,3,331906.7485812109,304551.1954650139,314842.04923705716,288538.62427271606,315568.590385127,289567.5877410592
6221,2400000.0,1,805587.1479492076,740034.9694276211,789019.6149947933,724274.6339119722,788840.4331441761,725220.2491152332
6222,480000.0,5,468978.280534061,430390.3823238227,453881.8908265389,415802.0291013249,454325.97211703664,416838.1168868398
6223,380000.0,3,354959.0846752254,325703.5719855401,368237.84996378934,337473.4819925343,360909.92021185893,331173.05768619885
6224,1200000.0,5,1127204.220911486,1034456.9796338076,1121877.0404763238,1027753.6056412525,1131394.7574204481,1038039.8416168332
6225,440000.0,3,401695.9916658212,368588.45141980203,403389.36613393156,369688.2707776124,400599.6912716769,367592.6241891903
6226,420000.0,4,395412.954132403,360049.84996370634,399458.82675446983,363337.7702104207,394366.11358037015,359242.80631982494
6227,315600.0,5,283243.6198457743,259938.11418597787,282104.206852256,258436.17909844423,285680.0915964371,262107.73480157222
6228,1400000.0,4,1368362.1009470813,1245984.8975434592,1346334.103213224,1224591.868439081,1284363.9635556005,1169975.052914216
6229,300000.0,3,353389.78223688254,324263.61050332716,337512.2055341048,309314.80625300936,346127.74144832446,317608.84383053647
6230,553000.0,2,561276.9940338237,514760.0750311825,565536.1209891491,517807.16741228587,561541.6507516303,515091.79506994586
6231,550000.0,3,577212.9676409463,529639.4245805643,565013.4704840233,517809.51707077253,583904.5083287436,535794.1984705597
6232,330000.0,4,241329.42975629863,219746.53098109434,236530.8865955327,215142.58583235348,239916.9960661216,218549.34281276952
6233,285000.0,2,381927.8036146672,350274.7964641024,390437.26846746466,357485.9474647193,386734.663940086,354744.5714810903
6234,575000.0,5,478460.78614226205,439092.65998464293,480283.1245638591,439988.2475441124,486933.5547486574,446755.14601256064
6235,290000.0,5,207434.35672474164,190366.49628249404,206424.32976608598,189105.70548720582,205098.0010052903,188174.72423583356
6236,740000.0,1,732400.7306090101,672803.8718899466,739792.6488121685,679087.109758022,737601.2840504925,678113.5505880518
6237,300000.0,3,335463.59586317383,307814.88954908657,330183.9536935099,302598.7919546233,326329.14281884854,299441.53371011524
6238,430000.0,4,323692.72229456814,294743.7985490935,331133.1751601403,301190.464316197,333713.41327962396,303991.99871595396
6239,2800000.0,5,1324925.2301914352,1215909.3502650077,1437459.1084143294,1316858.9144202787,1378212.367997688,1264491.7601107706
6240,985000.0,2,950844.4292694281,872041.3538350319,937514.008887826,858391.6311171504,913686.3926127458,838107.6692564753
6241,430000.0,3,559864.7595308779,513721.0452716711,559807.5121918205,513038.48967054643,573755.2467335329,526481.1765570306
6242,365000.0,1,373171.1221736901,342805.46889570006,376179.01743656327,345310.7057940887,371602.7887201029,341632.92813649814
6243,485000.0,5,524896.5679974334,481707.66953986965,522200.0369487644,478388.4075319164,526747.6652553596,483284.06988588715
6244,2000000.0,4,1531829.1581550024,1394832.5486045133,1535310.2765175155,1396479.8749932155,1497300.524354589,1363946.910625391
6245,230000.0,1,357578.0108566469,328481.19909302803,366318.2463343936,336259.0849669426,362685.891219256,333435.1807148503
6246,770000.0,3,675321.2811106915,619661.7102978324,688199.9048209139,630704.3618945818,676028.1200924006,620327.3644610025
6247,380000.0,4,285783.9673316719,260225.3504455158,284148.1423752944,258454.05219579965,289089.294362265,263342.22390675347
6248,415000.0,4,378939.91746939666,345050.05211445317,387090.1668613115,352087.54614456603,382139.6136083906,348105.231335183
6249,650000.0,4,807515.0410798846,735296.267726457,821906.3505514072,747585.4849858844,801267.706644412,729904.6485892512
6250,300000.0,2,321735.5231500107,295071.06793498085,323128.690315352,295857.94015983725,318371.64860611217,292036.43890065304
6251,840000.0,5,585082.6586674094,536941.6017904826,587363.3674233195,538084.6535861023,588969.219008988,540371.5288651295
6252,900000.0,4,364582.92778218054,331977.0560762866,372792.5823619285,339082.8204420246,372686.44675046887,339493.98895480216
6253,650000.0,5,370515.04433792655,340028.77789507055,386871.43546090263,354413.6285610535,375360.55256079964,344388.38077859505
6254,500000.0,2,485173.2081534327,444963.5379445647,495019.149889535,453241.54250450776,488646.5964508828,448226.5067672256
6255,440000.0,3,394801.7207301475,362262.4021174168,384486.5243743949,352364.66368841176,394403.58670459513,361907.0423298184
6256,1500000.0,2,843083.2260176543,773211.0692144746,846632.981738949,775180.5938501215,837865.266792346,768558.3495385549
6257,487000.0,4,494312.00212219596,450104.02501826186,490487.1047713097,446134.8179799072,489494.85603197594,445899.126990303
6258,260000.0,5,360536.31320708396,330871.10453412257,355421.66257692076,325602.4341859663,357972.6515900493,328435.2098350785
6259,500000.0,4,527210.0236161739,480059.8663209302,536262.1346273739,487770.64166253334,537148.936494181,489309.00681595504
6260,450000.0,3,542323.5509446854,497625.5724689571,547160.3782429931,501447.9583567326,545358.638007221,500424.28198818397
6261,460000.0,3,483102.9521713085,443285.89956479834,489256.4582947321,448381.61146197916,491071.4866639679,450610.07379777177
6262,780000.0,4,938960.9120422517,854986.4944217149,956238.8363589804,869770.9584092739,979466.3536770677,892232.4446090806
6263,560000.0,4,526727.6014908461,479620.5888212222,535898.579949532,487439.96140927705,530237.9058720622,483013.4911776768
6264,1500000.0,3,1006462.9901724573,923510.9203370574,1065654.706413753,976624.7668743051,1050182.2918819739,963653.4250050397
6265,1225000.0,3,837667.5573546255,768627.5048191386,843890.1895992468,773387.5285536308,832378.0988067084,763795.0211261186
6266,635000.0,5,575914.2254195608,528527.5543715735,587377.410907556,538097.5188476586,590365.8206458224,541652.892538059
6267,470000.0,2,523194.54479016847,479833.7825973012,529452.4132656852,484768.77818731515,532939.0141769965,488855.1242954074
6268,217000.0,2,284722.9671046452,261125.999226428,288463.744613135,264118.5751990798,286507.1073988737,262807.68319295533
6269,670000.0,5,519565.9925830021,476815.6980225311,524599.0967699392,480586.19061544805,513932.82910615555,471526.6258996746
6270,300000.0,2,385984.944984856,353995.694377842,395795.58258953446,362392.0416197688,381177.08083181357,349646.70304041676
6271,1150000.0,4,930758.6908498444,847517.825328222,930278.4145523284,846158.0072333355,903829.2160859465,823331.7540209793
6272,350000.0,3,392754.3597698425,360383.7834069668,394024.8548539414,361106.1159851939,390630.993558683,358445.2887520716
6273,540000.0,5,349412.35328372824,320662.43269772985,358639.86783151835,328550.63789704506,354288.27524409746,325054.84289106994
6274,1550000.0,1,1285500.312416717,1180896.6749535124,1316810.8492738965,1208756.6362915556,1332517.6150962685,1225049.7263670678
6275,390000.0,3,404569.20032446657,371224.8519616752,402880.2036920311,369221.6462245284,404172.509482698,370871.06311601785
6276,630000.0,1,576561.7865266784,529645.842975026,562776.4172305702,516596.38850252447,565491.38960014,519884.3634367535
6277,900000.0,4,328914.7482426929,299498.80123547313,340139.7835747662,309382.6503422677,337710.3225926939,307632.93253046763
6278,918736.0,3,672606.9923308986,617171.131554686,702570.0782164037,643873.9816202273,696227.2039445216,638862.1621685304
6279,750000.0,2,866814.6842408505,794975.7368303286,835918.9918354002,765370.8212153743,845566.8825436435,775622.89956252
6280,510000.0,5,827292.2908728197,759222.0368005809,813433.2852632628,745187.718186101,839231.2730001757,769983.6789868185
6281,421622.0,1,382823.7847013828,351672.6756737141,383854.4043163727,352356.2695758503,381069.8046538263,350336.4267977767
6282,340000.0,4,272132.6801036213,247794.9435331887,284640.0542544215,258901.48295294226,290513.6894212465,264639.75850893056
6283,740000.0,3,701431.0897340822,643619.5643143823,699923.4937440876,641448.5055933938,696349.6023987412,638974.4757073662
6284,480000.0,4,327330.227071674,298055.98909710645,319387.75514127413,290507.123671273,322020.24729252845,293340.2575563738
