Id,preco,fold_busca,log_a200_d6_rs0_bruto,log_a200_d6_rs0_calibrado_cf,log_a200_d6_bt0_bruto,log_a200_d6_bt0_calibrado_cf,log_a200_d6_rs0_bt0_bruto,log_a200_d6_rs0_bt0_calibrado_cf
6233,285000.0,2,396578.5557926764,363294.8714815999,386232.9001614189,354294.39095339505,382936.4319395828,350726.37267251767
6234,575000.0,5,498921.03360838996,457179.82752286765,481634.28594582155,441810.67150545446,504088.1715658631,462279.1332488116
6235,290000.0,5,211888.79354300376,194161.55174979972,197187.12617132062,180882.8382200803,209668.38190034684,192278.50071048352
6236,740000.0,1,741863.8648715848,680777.6791042265,754069.8769206033,693717.8184978184,718473.9054602751,659942.7823852755
6237,300000.0,3,330061.06463820284,302747.78683545,334191.04397381423,307393.05889214244,321026.7259018764,294674.49637556757
6238,430000.0,4,320643.8175157521,291483.91189653496,332893.2941350218,303364.21619204845,320240.39257331233,291574.209246203
6239,2800000.0,5,1414699.379825874,1296341.4546542475,1389526.503824787,1274634.417946137,1517364.7086601933,1391514.5839721817
6240,985000.0,2,945575.0665718087,866215.7024597101,923940.5361612134,847537.7146783243,946375.0401533595,866772.2821242664
6241,430000.0,3,564811.6600130869,518072.2550091018,581913.5392568309,535251.2763834749,574272.3180758009,527131.8318934619
6242,365000.0,1,376172.11597527267,345197.5385021626,373442.5955685769,343554.0798817419,372398.0451882825,342060.3034134564
6243,485000.0,5,525085.7725173457,481155.54715742293,518165.2880756508,475321.13172954775,518836.52125770634,475804.2558304766
6244,2000000.0,4,1501182.2647449381,1364662.1425222335,1573981.550181176,1434362.5650740433,1455863.932205738,1325542.8879284088
6245,230000.0,1,345921.20375824935,317437.5318687951,356129.7467605879,327626.8666689467,352236.10653491406,323540.87523093785
6246,770000.0,3,681405.4533181484,625017.655917112,686774.6346258947,631703.8098834538,700659.4989916232,643144.2255035853
6247,380000.0,4,298068.7638828453,270961.87284655235,282261.99619803025,257224.13381714906,298442.9971946484,271727.99849780154
6248,415000.0,4,390985.5765435888,355428.6691975547,384637.38806734455,350518.38473465655,392583.3721701382,357441.4376147475
6249,650000.0,4,790776.7208061172,718862.112493273,789725.6334730957,719673.5471281768,787793.5711998191,717274.5627934631
6250,300000.0,2,323756.07399151265,296584.16869525047,324302.8916000088,297485.5208239128,326275.62220880715,298831.49244681484
6251,840000.0,5,569305.9482586313,521676.1324937791,617241.2086744716,566205.024938741,562609.1564547406,515946.391671602
6252,900000.0,4,352033.63958180306,320019.0890299572,368299.4834969556,335629.72310782835,353948.93043474265,322265.34159466904
6253,650000.0,5,365921.92907003936,335307.82057664363,379409.1640194089,348037.966611028,368084.46858022513,337555.5680448722
6254,500000.0,2,476736.4812353586,436725.37546768726,477428.11017591413,437948.454023758,467890.78198168305,428534.92925748666
6255,440000.0,3,387879.6035743927,355781.71472445526,385220.5723879017,354330.65077524196,376234.44580668584,345350.3614870774
6256,1500000.0,2,806618.984166352,738921.7997468563,816445.7844383109,748931.9574359058,764612.5706590387,700298.459587057
6257,487000.0,4,485529.37935240695,441374.49438701157,489592.71414947306,446163.7185189159,491891.2184222704,447859.78400207957
6258,260000.0,5,359607.0887341186,329521.2984195587,351284.5992604482,322238.86300785793,375309.7870954395,344181.6191388393
6259,500000.0,4,556126.5378023866,505551.4246431786,545678.534610351,497274.4836300362,566940.8082528436,516191.34153379133
6260,450000.0,3,536679.7705829275,492268.34119752847,548027.954071125,504082.8956910212,542987.924293179,498415.49073398224
6261,460000.0,3,491576.2210267788,450897.2093994928,489658.7232255598,450394.15465999057,487911.87264274555,447860.4855802778
6262,780000.0,4,937789.1902788463,852505.0126791649,988408.3682147171,900732.2622110279,944285.2505754757,859757.9556625299
6263,560000.0,4,537439.4272961874,488563.7524198644,529079.1688748463,482147.55357660574,539519.663303644,491224.7887796505
6264,1500000.0,3,1110206.721462382,1018334.6776179359,1065801.4877745502,980337.401036056,1080222.513663477,991549.922496575
6265,1225000.0,3,857717.0828442689,786739.1109784509,834023.8117131295,767145.4256310695,881592.5449930177,809224.9593065857
6266,635000.0,5,586038.9317643434,537009.1852170866,573266.4102578602,525866.2538323469,587344.0818173201,538629.804023985
6267,470000.0,2,546217.2134170341,500374.7919570279,523325.88304767903,480050.83183497784,546907.401858869,500905.19794673217
6268,217000.0,2,288057.3536034515,263881.5380411153,286291.046293671,262616.9646336059,281299.6946515567,257638.64002000494
6269,670000.0,5,531384.6901626398,486927.4787631701,539830.9963943076,495195.425192916,537689.5414955792,493093.60786508874
6270,300000.0,2,375545.514053796,344027.07173856907,382509.41379911697,350878.80845795333,385203.12958615395,352802.41082720715
6271,1150000.0,4,923854.4063837433,839837.4822316836,907919.3840848124,827382.99981117,951405.0758379626,866240.4527772731
6272,350000.0,3,387649.72779828403,355570.8616735501,387448.1859106846,356379.63726708636,385823.28558029,354152.07892407506
6273,540000.0,5,349294.7084997641,320071.6823494673,354847.26988801436,325506.9565556973,342886.3679961395,314447.39619203296
6274,1550000.0,1,1316214.236492018,1207835.1777897712,1304826.3979216,1200394.485960677,1364870.4443974723,1253680.0457548387
6275,390000.0,3,402041.64134829043,368771.81277745456,406066.9269416013,373505.38573167595,407372.75376498105,373932.60861874634
6276,630000.0,1,572078.4593251874,524972.659063718,571158.948057385,525446.1842182785,560874.9686605444,515182.78475398215
6277,900000.0,4,328776.5688327692,298877.0566848307,331846.92956822953,302410.6686972548,332119.2545892521,302389.73995177913
6278,918736.0,3,710366.1897296397,651581.8278024409,667595.1603210612,614062.2920127115,679967.049074406,624150.3637277394
6279,750000.0,2,882250.6171707234,808205.8898493752,824216.5220103075,756060.11439555,880443.6687869765,806386.6180924238
6280,510000.0,5,832220.9959067527,762594.9313417766,850000.6460106111,779718.901150368,834111.5836735239,764930.4262300262
6281,421622.0,1,387237.125330852,355351.43835501734,375716.16740328923,345645.6861660502,383516.2744607815,352272.77613588586
6282,340000.0,4,295146.1391759967,268305.03670619597,279721.97616236826,254909.42456704876,301225.68582454155,274261.5959316536
6283,740000.0,3,738311.8535572832,677214.9265889957,706683.2418021038,650015.9931945555,762708.5485110619,700099.8336896525
6284,480000.0,4,338393.77279782365,307619.65541933844,342723.45684547257,312322.4008663443,337729.41186092485,307497.7063675408
6285,1100000.0,3,986925.6341042694,905255.3709228305,970109.2563943868,892318.5021260423,958099.0778667196,879451.2745165218
6286,540000.0,5,546273.7757556689,500570.89951487386,531784.5182584435,487814.2648141883,555891.1290433691,509785.5569921777
6287,1150000.0,4,797861.9920334831,725303.0368504036,786182.7274024792,716444.9121809114,823677.2330508314,749946.1138273379
6288,1300000.0,1,879132.3275911086,806743.2502681197,868451.3283478603,798944.7389587793,880205.3649667071,808498.6430431927
6289,544416.0,2,521466.09708207817,477700.9648007387,508713.5228087941,466646.8021185459,517415.66734378727,473894.1114906714
6290,850000.0,1,854949.4008618674,784551.5820763684,869124.6566013751,799564.1773178193,840740.450470577,772248.7733106404
6291,1400000.0,1,1170036.9382306389,1073694.3379938693,1156232.7869752022,1063693.5796078003,1099081.531531575,1009543.8657894604
6292,380000.0,2,361765.97117660334,331404.0058023918,357845.26986295695,328254.2007391478,353483.66728052794,323750.9781880424
6293,320000.0,3,311135.94113727665,285388.7588574805,300047.0534643267,275986.9937843114,311130.88020458433,285590.97431407054
6294,393000.0,4,347148.541630301,315578.2503699958,341607.8466883679,311305.75016520795,357309.92709582124,325325.4800608333
6295,270000.0,4,327423.67399737483,297647.1964553067,322256.9908624755,293671.3991173128,318038.32218909665,289569.25626128196
6296,520000.0,1,427414.9829259533,392220.9907623283,427049.80040680914,392870.82669041964,429818.3550625167,394802.81608627335
6297,340000.0,2,396101.40733381023,362857.76870458527,403275.762630694,369927.9389399357,398477.54191281926,364960.26810161036
6298,605000.0,2,576153.0332988396,527798.1855767836,564989.8366609679,518269.494885074,575296.2792148954,526906.1922341993
6299,320000.0,1,232198.61914613907,213079.03581592743,237904.77893374424,218864.04602991437,232371.33195398966,213440.9923461964
6300,410000.0,5,381398.5133796196,349489.588168448,386594.2471954455,354628.9559061389,382135.3917707499,350441.1086313224
6301,340000.0,5,415311.28446608933,380565.1167425835,421115.7317804672,386296.0542231164,448140.7781807711,410972.01282729744
6302,260000.0,2,332507.931268023,304601.5080547627,332633.2189653371,305126.9937774284,334172.12162157934,306063.7909821739
6303,1350000.0,4,943710.2157835345,857887.5698415554,925642.9281066385,843534.388664758,898061.105986969,817671.5458309201
6304,965000.0,3,1076750.342740705,987646.8876945195,1037034.0725747708,953876.7764497987,1122855.3521804777,1030683.1447657326
6305,399000.0,5,283797.99077274156,260054.61332115007,270474.7906170475,248110.76029013682,275891.44279776415,253009.02548682506
6306,3200000.0,1,1453609.8896267095,1333917.4663188609,1535044.4282207487,1412186.993055886,1445015.040162633,1327295.5899248386
6307,260000.0,4,235870.42637403207,214419.96016913358,234728.16024778443,213906.75512642978,232410.8158458206,211606.65994061533
6308,1550000.0,3,648527.9972042855,594860.8814845922,664503.3575448972,611218.4135485995,661703.2202243946,607385.7639793941
6309,271000.0,3,236063.85226926953,216529.0501765531,239407.23069843894,220209.7341993891,234128.97185661737,214909.9476841249
6310,370000.0,3,352707.1023836216,323519.81523429445,359582.7626116981,330748.6759961105,359418.25527965056,329914.56728462107
6311,465000.0,1,391829.8739788113,359566.0131757064,390749.44559153036,359475.77442286507,383091.4583584113,351882.56805947615
6312,830000.0,2,707337.6947832826,647972.900114962,695976.2883443945,638424.3680274984,702989.4675200556,643858.680986493
6313,1711000.0,5,1117570.0280052393,1024070.8212939327,1154174.0815366684,1058741.9560393745,1179485.8821304506,1081659.404101358
6314,1100000.0,3,1062257.8238968353,974353.6566057146,1053275.8806697393,968816.1925780261,1052618.5106216127,966211.8585971934
6315,480000.0,4,595066.4844006448,540950.1048717311,582992.3429270153,531278.3954316777,563469.4777228324,513030.74568831717
6316,1000000.0,1,803825.0015189333,737636.8426230527,810777.9269871409,745887.234075157,802291.2681382477,736931.8882073732
6317,315000.0,1,388603.609319642,356605.40399813786,379260.4181042917,348906.2724058155,382906.43567767425,351712.6184178788
6318,340000.0,2,354022.4124515874,324310.3414306712,341225.6813364087,313008.9251749777,337017.3350485421,308669.68402730266
6319,1500000.0,3,1090644.515459794,1000391.2871141378,1079598.1389057399,993027.7315226397,1070368.877175946,982505.1448031482
6320,1100000.0,4,997986.7134711024,907228.0685687399,990842.085397762,902950.0981322528,1003161.2202599477,913363.6678164812
6321,600000.0,4,446935.2636798177,406290.1946191515,422730.2669345918,385232.2601525674,422333.08552308584,384528.1179566133
6322,765000.0,2,641253.4532294015,587434.9166773825,608138.9117581451,557850.4712218065,642416.0663140259,588380.3103916061
6323,700000.0,2,430407.19688493,394284.3731540814,445633.76831402007,408783.26125790103,400945.79080076964,367220.9043511809
6324,407000.0,4,416909.413547055,378994.9474426272,440235.38808537077,401184.6011904106,425890.9338374977,387767.48698360164
6325,280000.0,1,271849.57768100884,249465.0748236355,281339.21033795376,258822.19834925694,267198.3419874853,245430.7886755995
6326,390000.0,3,376114.23769019387,344989.95869999076,358263.54585230263,329535.24409144185,362632.263367312,332864.7460023523
6327,325000.0,2,265043.8255357618,242799.46842447078,263575.2166392123,241779.56049464218,261415.93345920608,239427.36823591942
6328,450000.0,4,385548.687605616,350486.2203817142,386983.36148592574,352656.26014360547,394458.9164191554,359149.0933133904
6329,560000.0,5,414939.26274224557,380224.2194540656,455092.50351147546,417463.47891047125,443509.10285231966,406724.4883323755
6330,420000.0,4,359831.4973323536,327107.7960543224,341868.9564770464,311543.69838398584,364741.8404738934,332092.12885546207
6331,415000.0,3,343850.8681538681,315396.45383238775,350847.8365919763,322714.18292151677,346122.5868043067,317710.30484839645
6332,395000.0,2,282845.99751379783,259107.55590521445,280128.7398742525,256964.2338620336,281116.65852588526,257470.9996727556
6333,98000.0,1,209641.8478694369,192379.62299239505,198278.20357854269,182408.98761780883,199441.51648877352,183193.8339227789
6334,830000.0,3,870550.8402319265,798510.8467636318,896522.8466128835,824632.811550207,892571.9222281955,819303.0686858101
6335,330000.0,3,359069.77808669826,329355.9655526292,363451.75402128143,334307.42218534835,362572.582021997,332809.9637398341
6336,2800000.0,2,1456695.0843452646,1334438.904285465,1433571.267119511,1315025.8788418178,1470470.0935163267,1346783.9542197646
6337,580000.0,2,611647.6768192492,560313.8669409916,658008.689025761,603596.3990198454,611815.4932603737,560353.6535011979
6338,3500000.0,3,1713573.7661547912,1571771.7745693892,1812011.2788486546,1666710.40351397,1838142.4738112753,1687254.2502970202
6339,420000.0,1,421374.89734529867,386678.25490754895,419366.6408131793,385802.58954742516,429301.6394560273,394328.1951815238
6340,1400000.0,3,1306399.0134059275,1198291.6266303582,1379078.850578916,1268493.7971172242,1311484.1864992755,1203827.94010527
6341,466000.0,2,473502.90028861957,433763.1795614491,463948.37283246877,425583.38794494455,470778.83847257745,431180.0616936831
6342,495000.0,3,528568.1398848528,484827.96575015323,512329.6866281485,471247.1874207955,511365.20832392643,469388.59935573814
6343,580000.0,2,512956.847873701,469905.87212008855,503791.33871042734,462131.6450292288,514375.6015091418,471109.7557231348
6344,560000.0,5,467115.1265619533,428034.896525407,468456.50088846823,429722.4829461401,469830.3676922359,430862.66927483206
6345,343893.0,5,337054.0969607094,308855.1564962158,337254.3770790554,309368.72052794916,332897.0675949163,305286.6076797873
6346,820777.0,5,695540.1902351013,637349.245244486,634067.2684163452,581639.832987652,658801.0937235275,604160.1762720384
6347,420000.0,4,446120.6853525282,405549.69545960403,450808.9949963939,410820.283342615,454479.8603348584,413797.287814418
6348,950000.0,3,616989.0671087229,565931.8671034019,598444.8827926324,550457.0107940747,618504.4521753247,567733.0678272505
6349,550000.0,5,514196.3263034779,471177.14415069926,512401.1381459104,470033.5867489913,497870.5782092244,456577.22665800207
6350,350000.0,2,281642.2289526637,258004.8161369567,343187.4248544181,314808.4474959126,319130.44360760786,292287.31862610276
6351,377000.0,2,356970.51255387726,327011.0160691058,356078.26127485157,326633.31025760004,356852.70773449214,326836.63742349553
6352,630000.0,4,507507.05237551767,461353.4796573093,501797.4406315036,457285.83286693814,506125.5107577485,460819.8996781375
6353,154000.0,2,237961.9720311656,217990.51608772553,238082.33357043192,218394.7440361662,231039.27297951502,211605.78988678087
6354,340000.0,1,289569.2821706107,265725.71221016196,293567.73113602045,270072.00825564476,292442.13556319836,268618.0738973823
6355,410000.0,1,404295.2607883686,371004.981297999,405369.3654613419,372925.58753583,424287.74145190715,389722.7588890042
6356,240000.0,4,245054.68500910036,222768.9863738497,258278.54681773594,235368.1203406997,247940.54095138967,225746.248270125
6357,900000.0,1,754239.4456683717,692134.2359758323,736252.3620710961,677326.3302408832,768624.8101498036,706008.0985065944
6358,400000.0,4,359624.0021987575,326919.1708885273,365758.4678948717,333314.10660236253,346407.1767975744,315398.684845291
6359,780000.0,3,861152.5727926068,789890.3065903744,865353.8761761076,795963.2067303063,863508.4122220492,792625.3048644105
6360,499000.0,1,977315.1517581178,896841.5531095512,937546.3598426697,862509.7426602388,956764.0146511552,878820.3734560001
6361,880000.0,2,823924.1839375065,754774.6244520622,889009.9826758184,815495.6510229474,866930.3230775102,794009.9249181933
6362,495000.0,3,471122.7626184691,432136.3195834391,480254.6280999385,441744.15155875863,461345.7043332011,423475.0633222059
6363,326000.0,5,286678.404302665,262694.0429544947,287056.0407458751,263321.0006479864,281501.17125830427,258153.48345425594
6364,320000.0,2,342314.62930752465,313585.15846117074,302891.5726421609,277844.75431616785,395626.8324832538,362349.34134097095
6365,450000.0,4,367031.47836055764,333652.9983037893,365325.35504289746,332919.4127374612,368528.31624599925,335539.65984994435
6366,550000.0,3,568931.9606806955,521851.5917496607,566673.9823218471,521233.74327815126,576229.1294731937,528928.0138512374
6367,340000.0,5,347439.3914289386,318371.5865801917,349809.61381274945,320885.835762655,352508.61692986847,323271.5764602806
6368,430000.0,3,353885.2142361086,324600.4357442477,363229.0033744965,334102.5333832092,358580.80424051965,329145.8603724417
6369,280000.0,4,360428.9301103112,327650.8972579055,367601.0929100002,334993.28279274737,346944.3158954249,315887.74216392747
6370,390000.0,5,388067.04973317514,355600.2150905062,390478.7111789817,358192.23553776776,388744.9386677304,356502.4601627664
6371,490000.0,2,405189.0394935036,371182.70233829843,403492.0546112217,370126.3452266014,405467.85264031467,371362.6005015087
6372,1500000.0,4,1050085.6042508823,954588.9957421276,979179.2859572278,892321.8395484446,1018340.9085742466,927184.5527500777
6373,630000.0,5,509119.4062969181,466524.97425487515,526530.1824245967,482994.38028601726,515701.5310482203,472929.2814935805
6374,570000.0,1,438347.1584486338,402252.99451975455,434391.7555669456,399625.16773106426,421980.599655221,387603.5704743783
6375,335000.0,1,291034.0981307113,267069.91302226746,301109.18887010263,277009.8846616689,290859.36352259596,267164.24380499
6376,670000.0,3,348519.6349939274,319678.86996537825,347925.5706769712,320026.2465608403,342235.9780347133,314142.7374486066
6377,380000.0,2,364303.090299436,333728.1918991934,373491.2484950869,342606.37650673155,367971.77507686656,337020.44296202867
6378,300000.0,3,263647.824003271,241830.38768437007,265417.006641349,244133.84806288584,247504.81909947368,227187.8072262303
6379,510000.0,5,361281.41160662123,331055.54249929247,356792.26949692535,327291.1351500499,358357.72692131496,328635.56167089083
6380,750000.0,1,854949.4008618674,784551.5820763684,869124.6566013751,799564.1773178193,840740.450470577,772248.7733106404
6381,1500000.0,1,1251074.0372897873,1148058.7205054448,1090843.6130723322,1003537.8348132771,1238818.7816086076,1137897.2950759786
6382,280000.0,3,219832.98272678038,201641.32072627748,222912.11762903552,205037.3250202461,214293.38460027968,196702.61099384102
6383,525000.0,5,439855.52214002,403055.91105785285,471620.71180867153,432625.0631656828,447321.52658032475,410220.70989830664
6384,500000.0,3,599243.5075752239,549654.7915846263,591427.718524106,544002.5362408308,599163.6426023899,549979.8938371749
6385,350000.0,4,295000.2056672591,268172.37464418216,290951.25234383176,265142.6152837473,285661.0597823145,260090.23080807293
6386,570000.0,1,538920.7669277836,494545.22089935385,559031.8992122728,514289.72494688723,538017.2785466008,494187.21692882566
6387,480000.0,1,458756.7485282884,420982.02827354305,473536.9555586319,435637.3777052769,467679.1279772785,429579.2270745308
6388,1400000.0,1,1233534.9208039208,1131963.801234975,1180888.1293020374,1086375.6291323565,1201837.0285564489,1103928.2938064174
6389,460000.0,3,394314.7329266641,361684.3229934299,401786.19069027505,369567.9115403904,400878.1570128395,367971.13602881413
6390,1200000.0,1,1118315.9529737576,1026232.1364075197,1122692.8774589696,1032838.0401222139,1292281.9556779698,1187005.0435722587
6391,600000.0,1,379825.53878516913,348550.132986244,376075.9999563538,345976.71948454826,378921.64466324926,348052.45198831474
6392,340000.0,4,332029.7800387543,301834.4152139706,330512.854322768,301194.93170792237,332682.0329057919,302902.14140528545
6393,700000.0,5,534670.1313371251,489938.0502330165,542719.9669330461,497845.5231010685,537431.4434014865,492856.91640918783
6394,790000.0,2,978264.1120588251,896161.2514703586,953073.2510359808,874261.3766684368,972705.4232992997,890887.9290087346
6395,400000.0,1,770385.4512442882,706950.7551827342,722539.0240620266,664710.540618277,745428.4799792849,684701.4782417252
6396,230000.0,3,314505.8682900309,288479.817139109,318567.1506371718,293022.00840722467,318351.99664620473,292219.3285257825
6397,650000.0,4,514428.8671529025,467645.81257789105,502275.204093849,457721.21663955576,505700.3019668756,460432.75327237946
6398,1400000.0,2,1183376.203425106,1084058.881798083,1145630.7191803514,1050895.8137431277,1160500.353047584,1062886.801467278
6399,780000.0,1,721896.9571735788,662454.8765993629,757893.9473003894,697235.8290202393,702434.5101643989,645210.050856833
6400,330000.0,1,254055.10196925228,233135.82298977906,255192.0410061379,234767.72034407043,253134.913005511,232513.04958764178
6401,400000.0,3,348445.55620017514,319610.92135446134,352583.0163706446,324310.22276013804,349894.3834842495,321172.48477740615
6402,330000.0,4,323337.081563757,293932.24583468796,311078.89784579875,283484.8513968576,319421.8814950209,290828.9668409763
6403,260000.0,2,288832.2300461908,264591.3813585796,284553.47618315415,261023.07829252232,280462.43543573463,256871.8054666443
6404,230000.0,4,248514.92671186267,225914.54768684506,247569.7675321063,225609.2561893509,249419.16164644266,227092.51085889715
6405,450000.0,3,422057.68393019383,387131.4838871562,435067.30492942635,400180.2923740107,421298.94159610156,386715.63275494025
6406,300000.0,4,260762.90115234506,237048.67006095007,258005.39591260912,235119.19910468845,270766.8036172491,246529.22768556664
6407,685000.0,4,426750.9571009522,387941.4839341633,434948.89750665886,396367.0452375799,419263.48198364134,381733.28868001606
6408,415000.0,2,385043.54267471645,352727.9584525994,381200.031151783,349677.7017491042,388454.36045398534,355780.16983336856
6409,370000.0,4,474891.07081207435,431703.652100629,470340.9754483941,428619.69247729145,482116.4938507379,438960.0397673121
6410,480000.0,4,372266.73269007413,338412.14951264043,390134.930471585,355528.2713013968,393468.20708811365,358247.06690919405
6411,549000.0,4,487840.79970320413,443475.7101569196,477610.80984273535,435244.6610535309,485978.7011315935,442476.52319656155
6412,455000.0,1,378869.6924728524,347672.9924960653,367162.34918830346,337776.4736520067,369785.128190557,339660.250049631
6413,850000.0,4,854335.5394554911,776640.7817936153,804387.9487072832,733035.2514548969,872265.807840456,794185.302890415
6414,480000.0,1,466434.44131226384,428027.52829295,463416.3109752023,426326.73992873594,479120.09780145047,440088.1479992414
6415,270000.0,2,284266.7467246041,260409.0657685397,278222.990899577,255216.07576361543,280083.79212445155,256525.0111059448
6416,700000.0,3,549258.640273725,503806.2818024128,551736.8810680246,507494.4126521817,547121.2723226561,502209.5432245011
6417,400000.0,5,346911.14711375633,317887.5367433702,338636.9024740396,310636.93271913857,333864.0087559002,306173.3508073114
6418,450000.0,1,435111.79407137824,399284.0349085653,438047.8122705425,402988.6115687639,436313.7747701315,400769.0805838787
6419,220000.0,4,220623.21781967595,200559.35924016757,209611.93163337407,191018.4448433741,220241.79875773206,200526.94727148142
6420,1300000.0,2,1493183.952493814,1367865.367897548,1481749.6037389943,1359220.2352071449,1557756.8644973289,1426728.7440466403
6421,280000.0,4,324844.3455864328,295302.4366495128,333628.2551722357,304033.9829999544,310443.61906343454,282654.3897744828
6422,590000.0,1,558721.0848155664,512715.15084937774,551486.4196014686,507348.1485554489,563219.6433147381,517336.44837811275
6423,980000.0,3,932326.0229077652,855173.9974353609,930860.3000055442,856216.8262126808,887677.0901380664,814810.0403345114
6424,440000.0,4,527872.4901598165,479866.84916134254,513779.8664292581,468205.3655648266,524287.1816074166,477355.836241385
6425,750000.0,3,1116152.2862154369,1023788.2338331997,1161570.8012508492,1068427.201012224,1068002.6263386598,980333.1331993894
6426,310000.0,1,255917.5926860881,234844.95342138477,258273.40628414747,237602.4682422162,258837.903821518,237751.44112619353
6427,430000.0,2,381801.4765678272,349757.9895210142,377168.69731750374,345979.7284150126,391323.49387070694,358407.97087821417
6428,530000.0,1,736954.5601100551,676272.6138761904,765977.507561889,704672.4207233894,784370.0557266942,720470.6434875369
6429,420000.0,1,318130.9128776243,291935.5353123,308508.9069196814,283817.3655330911,320490.97529084375,294381.8896628032
6430,676000.0,5,839849.8505183472,769585.5334623186,789377.4892937815,724108.3303097868,842292.9968912499,772433.2735975657
6431,650000.0,1,594638.1707758695,545674.7699628854,592527.605880975,545104.5993642902,606909.8958488817,557467.4351841357
6432,625000.0,5,788037.6039054831,722108.0523091906,802875.3295585803,736490.1105220347,810174.8394106068,742978.9938917373
6433,360000.0,3,361525.77545089356,331608.7237423868,367857.20969327795,338359.614843554,371351.90139747434,340868.61215367296
6434,570000.0,4,458881.5676106798,417150.0809236849,460950.1297982145,420061.855536029,462006.17896308267,420649.891213151
6435,900000.0,1,961763.6686069594,882570.6024572954,973795.0098089159,895857.2282815521,965400.8582532463,886753.608824011
6436,770000.0,4,799158.2388176206,726481.4007008313,743460.292673467,677512.142570581,734537.1242879711,668785.3442073673
6437,660000.0,5,476234.7978790035,436391.5892261337,483480.3067248002,443504.0552693863,483952.879066453,443813.8605259376
6438,499000.0,4,622152.1679922437,565572.5693584608,647668.0438264365,590217.0813580643,604194.6174670266,550110.3917689912
6439,799000.0,4,1069353.929706143,972105.0262176539,955175.2128800186,870447.0317863794,1066960.6175096384,971452.0889990288
6440,330000.0,2,353075.63846665027,323443.0274315763,358652.3864666608,328994.57496780134,350198.2615391743,320741.9188708443
6441,330000.0,3,311364.3741986126,285598.28858142806,314531.3799981595,289309.85661835055,313727.2279806957,287974.19481134246
6442,830000.0,1,987816.5627292829,906478.2621161381,910271.2004375645,837417.5533807006,998088.9788190424,916778.7622404278
6443,290000.0,5,181639.13048325322,166442.66477431773,191745.3110990079,175890.97605107882,181521.3313623154,166465.96461027555
6444,2500000.0,2,1309625.2116332024,1199712.178078726,1408753.7216531686,1292260.5547270642,1293464.7880974265,1184667.1548363185
6445,750000.0,2,805481.5322743909,737879.8108826815,838902.6053944353,769531.7709165139,838197.4794917961,767693.8965467422
6446,3300000.0,4,1945506.2853535223,1768578.5650499319,1842363.9805853763,1678938.310737049,2018569.4626585222,1837878.0707635202
6447,1500000.0,4,961537.5362721591,874093.6428446699,937681.5138434289,854505.0996716938,964794.0348061572,878430.9047449696
6448,610000.0,2,519254.6291589574,475675.098945965,513017.7688488288,470595.11990460276,513358.8898051814,470178.56302836403
6449,390000.0,4,370602.3379185652,336899.11769216653,383045.85324588796,349068.02594954474,372619.56796068855,339264.68489738466
6450,1050000.0,2,1178072.2501323791,1079200.073872944,1112410.156944417,1020422.3381288268,1164339.560735285,1066403.0806038014
6451,750000.0,5,679321.2131996177,622487.1956931739,696338.2605308269,638761.9890388614,695882.2514539819,638165.8253279341
6452,470000.0,3,573228.3254203658,525792.4228737402,616431.3212008058,567001.1594795695,553173.4319353306,507764.89716221194
6453,1600000.0,3,568732.6650373106,521668.7882583526,509186.0487275662,468355.6303676239,558250.5719950107,512425.2683070485
6454,420000.0,1,454224.1350576156,416822.63700925047,448854.24032226595,412930.14606475673,441905.13932903175,405904.9395987821
6455,950000.0,3,933922.6472058041,856638.497567083,912168.2778229188,839023.6728376693,935212.4657834419,858443.3635071306
6456,670000.0,3,515716.48547847976,473039.8139638515,494762.39628121705,455088.5763102811,517489.5406499875,475010.20154087915
6457,390000.0,3,413154.7136778931,378965.2539711847,415004.7464614935,381726.50275915925,411802.8609264699,377999.0600739455
6458,300000.0,1,190540.27677686248,174850.90397613973,208125.09424661705,191467.78140113657,200627.3142006576,184283.02955727527
6459,900000.0,3,1092880.951069914,1002442.6527670542,1053731.0770806924,969234.8878712804,1106123.0517112878,1015324.3543095441
6460,1000000.0,4,1077214.3491858966,979250.6054989189,1066388.4715481813,971795.192414531,1074064.4875596182,977920.0591253658
6461,1050000.0,2,1028662.6481636193,942329.9850783952,1055527.948158404,968243.8533091709,1076811.6671650473,986237.4498121116
6462,705000.0,1,473425.9336998246,434443.3306880463,474210.7822841464,436257.27464106004,455745.0813277647,418617.3982716457
6463,750000.0,1,556543.3003063571,510716.6883901969,541571.156047039,498226.4541166004,545687.3006329946,501232.39376570535
6464,330000.0,2,355425.76378414815,325595.91356905166,358829.45648919645,329157.00265266234,356379.98087612534,326403.6731963519
6465,365000.0,2,338825.3977126264,310388.7679218376,348271.810315539,319472.3931348452,354617.2834770514,324789.2421489711
6466,370000.0,3,357469.6008981114,327888.20653985295,366597.5892502793,337201.00036839535,358125.0269353865,328727.4966132493
6467,280000.0,3,329164.3181012348,301925.2480433721,349713.9867154913,321671.2537702361,333212.4388510268,305859.91658063076
6468,300000.0,2,351149.0983358587,321678.17620854155,350689.7401916387,321690.37868828385,354780.39039552363,324938.6296010446
6469,1050000.0,2,1055075.2776476578,966525.8794194681,1017987.8940150749,933808.0747581731,1026805.9424139557,940437.8731931448
6470,3219000.0,1,1354687.7602885063,1243140.733805319,1420762.6429198831,1307051.761932869,1387183.1069116027,1274174.9871439284
