Id,preco,fold_s7,especialista_s7_bruto,especialista_s7_calibrado_cf,fold_s42,especialista_s42_bruto,especialista_s42_calibrado_cf,fold_s2026,especialista_s2026_bruto,especialista_s2026_calibrado_cf
5771,660000.0,2,904312.2651530139,924748.8503328161,5,917648.5622444837,931964.6166473008,2,923176.2682835322,964163.1222363409
5772,215000.0,2,604528.075396124,647324.3026799642,3,588506.3514489168,619352.5499168613,3,603691.7820992845,650401.085321465
5773,705000.0,2,863905.3422141817,888058.6449110982,2,873783.669133069,894086.1101348447,5,876502.5304437586,914803.783943479
5774,750000.0,3,1306173.7647634055,1285088.9158922143,5,1208924.3124942773,1199032.4942868534,2,1522233.2177082882,1467552.0529663868
5775,650000.0,3,778389.9681231955,830934.4658008264,2,790634.3854245059,818367.9303981693,5,810076.8450348778,853809.3911452956
5776,1130000.0,1,1382586.4260027017,1354050.0985980406,4,1329106.6481991832,1321612.1379262342,4,1276276.747538446,1260577.601536652
5777,490370.0,5,951896.7091813298,979116.5489712814,5,904865.1394590177,920090.6088805713,2,907841.146288166,950691.8728782155
5778,700000.0,4,1326474.3927177372,1303684.945424519,1,1297079.1851125841,1280363.2340693928,1,1505859.617932274,1463140.7625663492
5779,900000.0,3,1546146.891266695,1481276.450702686,5,1481598.1919425016,1444007.4934094225,3,1503043.0796588468,1470226.91975292
5780,380000.0,1,1118958.5554092024,1119115.915446166,3,1116857.174175977,1117981.6002803855,5,1123598.4179470425,1137003.396711071
5781,350000.0,5,647012.30628387,699589.4140412592,4,627285.0599157141,660400.2060286234,1,663269.6986433472,717692.963192246
5782,310000.0,2,988332.3801607979,1000451.9858251277,3,979944.1358541579,991009.7921512071,4,1041572.993962052,1038774.2736420191
5783,730000.0,3,1203733.0479887829,1199648.1827207431,2,1195585.6244877153,1180009.8855117224,2,1107260.6503516259,1123260.644726664
5784,1290000.0,2,1259616.019963428,1240184.5617438762,4,1240574.7796471003,1240062.8649204145,5,1238903.5292699705,1238533.3197346039
5785,2000000.0,1,2168552.56182041,2031009.0885359226,1,2126831.556786532,1990223.7149914275,1,2046101.1096197285,1909634.232970284
5786,430000.0,2,828622.6717896876,855860.738458585,2,798605.2108560728,825664.7208901782,2,762289.6454077349,820905.295516321
5787,810000.0,4,1104049.890996013,1110311.6514909752,4,1203672.135322015,1205941.6052300518,4,1115466.6658409217,1108840.833922485
5788,1200000.0,4,1132554.210472418,1135347.5309237163,2,1014975.9415419721,1020811.068219957,3,1005693.3177029486,1026499.4524468797
5789,225000.0,4,611184.9044253278,661897.7700230145,2,1033644.8106657597,1037409.1397869376,3,597051.0596025442,644000.4783259985
5790,170000.0,3,1000700.4384710174,1026772.8666216969,3,1002214.8584919279,1011753.2082226656,1,1021598.942916946,1044486.2277282706
5791,320000.0,4,894147.8944491002,923282.0643343998,1,601607.9278300441,645237.5339755662,3,590724.356203552,637895.5203905427
5792,1560000.0,3,1782124.4811463784,1669549.2126763733,3,1780953.2522431267,1718891.9392228394,1,1707487.0273451884,1631905.0314997158
5793,400000.0,5,658681.1418876313,710561.953217057,5,605390.8266901025,637215.7219325227,4,657713.9083264878,670478.8652946262
5794,550000.0,1,891718.0249621819,912164.1695491279,1,870310.2784892381,896930.7399856647,5,897529.0389315616,933989.3335306367
5795,275000.0,5,970002.300776545,995311.4732623042,4,617630.7136734917,651003.5972004506,2,615228.1831262247,685651.739942897
5796,480000.0,5,944896.2343611468,972844.1817618872,1,950908.282646179,970663.5010065361,3,913579.0219958685,942014.0430191424
5797,415000.0,3,1262770.575639539,1249022.4089589692,2,1236573.9654605412,1215739.2492023343,4,1153000.957349294,1144345.5347698226
5798,385000.0,1,685586.7337920739,719844.017498138,4,696611.4946545115,727563.4338306121,1,701009.7087428768,753039.007125528
5799,1800000.0,1,1341640.504424082,1317875.5006455686,2,1298990.3952941056,1269887.6976053878,5,1346502.318266874,1332218.9146406613
5800,410000.0,2,1006752.1692338431,1016948.0418132164,5,1068162.2932751486,1070755.6566313296,2,1034834.0651731271,1061212.4674989346
5801,480000.0,4,781981.783620105,821129.9401461463,4,800757.676568362,827522.4494586929,1,942217.0290022804,973609.7556461669
5802,2300000.0,4,1149387.3166627833,1150095.216631949,2,1127150.32123868,1120037.5231401538,5,1170404.6736907545,1178367.141883214
5803,1190000.0,1,1330566.6102652266,1308073.317966632,3,1177315.2955944412,1173654.1925255868,1,1365505.985528579,1343919.618353257
5804,770000.0,2,852586.2638804989,877745.8722459163,4,869108.8319817218,892581.0536170669,4,839466.9863853204,845864.3307687101
5805,180000.0,3,933498.3220665827,968373.6738263479,4,913815.6167530222,934922.1920978208,2,964363.3895519462,1000169.1183253656
5806,230000.0,1,632414.1557658229,669356.1440926985,1,622787.9341439926,665461.8540116363,1,627054.4185759602,683525.8430313334
5807,380000.0,2,889964.3266325044,911742.5702945455,2,667952.1239671055,704928.6878859303,4,684051.10236484,696023.3996253804
5808,490000.0,2,960983.5129661022,975894.2465966897,3,944242.0314214525,957678.7571932091,2,978708.8101892383,1012651.7465560192
5809,680000.0,5,1101114.1043636252,1111469.5860730936,3,1088840.7894508229,1092103.5989515728,1,790691.2758204453,836058.8599112092
5810,390000.0,2,674802.4018994009,713543.8663359288,2,694896.832315265,730035.1610992494,3,664949.1884234326,709103.2526192369
5811,650000.0,3,685003.853091325,746125.8097808359,1,715112.3339742396,752788.0019523969,4,716396.1095875262,727331.0270423042
5812,300000.0,2,978618.426591004,991738.4139143149,1,1004169.1324140008,1019014.6397815559,1,995121.9480922802,1020929.3402781007
5813,360000.0,2,954318.3856984037,969897.3026822952,2,995206.9371899441,1003196.5346843778,5,942971.7952044809,975264.4469002791
5814,240000.0,3,929925.3833101641,965250.5757907116,5,872462.4403494187,889927.8883266884,2,908626.1808838693,951382.3716504339
5815,1100000.0,2,1214746.2962156967,1200977.9634063612,2,1205672.4222238765,1188815.4015904812,3,1130066.4548244001,1139290.6124721093
5816,310000.0,3,941431.5483300546,975301.3670321705,3,949441.3331548842,962538.8035169293,4,995946.9274903287,995393.8117012136
5817,985000.0,3,1211986.804931122,1206573.5159879643,3,1179620.0076847556,1175771.983045837,2,1218884.4122560963,1217639.613124824
5818,980000.0,3,1050727.5026752176,1069844.6038555643,2,1102786.4966064463,1098586.5438873577,2,1074830.1976537844,1095560.2415272966
5819,1020000.0,1,1207178.2800695163,1198288.9811958654,3,1278556.0241664299,1266387.5627450722,4,1271253.4602858198,1255852.153913987
5820,350000.0,5,704582.126207607,753484.8742545504,5,686202.8732336746,714538.4342140597,2,724793.3119800251,786850.7514747212
5821,310000.0,4,666553.1879279115,714062.9842887435,2,676363.846700765,712778.8419257096,1,677567.7980971471,731114.3765031641
5822,290000.0,4,967394.6176331362,989114.1593491323,4,627850.6442355025,660950.3486187356,2,631315.577725508,700680.6273487926
5823,1380000.0,4,1584714.7860169762,1523176.7062402852,4,1606826.4377520005,1574875.8050460776,1,1619499.7777279178,1558599.8971033734
5824,378000.0,3,916505.8004244587,953503.5785516282,3,921129.9626253105,936049.2581224818,3,879220.3409710048,910273.82551442
5825,1650000.0,4,1376077.7416795555,1346232.3051395277,5,1226973.8830080626,1215385.1133775557,5,1238285.095001934,1237992.0015376175
5826,195000.0,5,1039954.357703834,1057521.7677805945,2,967673.892782952,978596.7349904805,5,976434.6258353386,1005499.7374741718
5827,379000.0,4,1000920.1005181817,1019035.3117798358,1,1018969.2290414128,1032400.6739801175,5,954293.1328652215,985508.5431779547
5828,735000.0,2,954922.1537064,970440.7393522556,4,990277.9987696729,1006978.3735824726,3,960676.9365732287,985318.6154878627
5829,309000.0,3,616335.9476613845,682603.0391038213,3,615980.7532353402,645959.0042105169,3,632292.9262198706,677884.0186507304
5830,305000.0,3,929770.9935064907,965115.5814109708,2,975710.8787894485,985785.7227168559,2,948246.8892773297,986109.8807865188
5831,495000.0,2,911710.550232035,931446.0916877828,1,1034375.8353999294,1046312.9815706527,4,942412.2203705653,944372.6525483681
5832,526000.0,3,717031.3850423606,775405.5201672708,3,716103.2137564796,742165.2830213999,3,698094.7468795998,740624.6224002554
5833,582000.0,1,827268.0744027006,852560.715199977,1,807099.8217751144,838589.0445815405,2,802828.4703365959,857423.0257641902
5834,1200000.0,3,968591.9430287806,998950.0937620522,2,935560.7100604009,949802.6233745292,1,958006.7991001108,987768.2227387277
5835,540000.0,5,764947.7842019503,809389.4049445074,1,747288.3630808069,782928.4133641592,3,741900.1310473343,782042.1561366416
5836,400000.0,5,708512.9905227289,757143.5751872854,2,681979.5577497064,718013.3876551996,4,719565.0768605492,730394.6854303925
5837,445000.0,2,679769.574690102,718193.6534389466,3,695883.6834035334,722826.3664328079,4,715283.6785269933,726255.4104624873
5838,530000.0,4,937996.3453178233,962769.5564901948,2,922705.91686881,938244.7430493094,1,927006.8414473248,959941.5112835916
5839,650000.0,1,772228.6909141521,801295.1228021374,2,1042035.8672372871,1044858.1718836845,4,768323.0858451365,777453.0733990184
5840,400000.0,1,677498.2312269844,712189.7226196582,2,684641.9033938774,720493.2919315494,2,689770.5398328205,754787.267610561
5841,635000.0,2,827724.3355977593,855038.9232040859,3,866847.312647758,885079.5773216838,2,852667.4545886989,901917.2639633272
5842,370000.0,1,654631.2501985074,690500.7952082604,5,690876.9975511732,718985.8970590911,5,666265.3827210721,719525.3594636575
5843,220000.0,4,978057.6111459231,998644.6486725658,1,956613.8895492575,975856.8708878112,3,959774.2912726258,984490.8181557154
5844,685000.0,5,814820.7486958035,855145.8172534617,1,791459.9921595703,824078.9823016622,4,823702.9150922017,830730.4432522152
5845,900000.0,1,1058948.9797467054,1064907.714415731,5,1082959.2508413647,1084305.4940442364,5,1033616.6354452558,1056871.1825423236
5846,822000.0,2,1206953.3176038752,1194151.8313090121,3,1230416.358860482,1222367.6144669235,2,1186997.248528123,1190825.4820831465
5847,600000.0,3,850401.664828793,895233.1540255062,5,853973.7690170547,872674.3534163787,5,863495.3703847441,902906.830751879
5848,650000.0,4,1161042.3995130337,1160290.5138006317,4,1167507.2784438706,1172425.258348712,1,1089412.5928463826,1104461.250411174
5849,360000.0,3,666554.5947458857,729161.8200113835,5,635642.7765628113,666259.4660885754,4,683547.8659012038,695535.7539077437
5850,520000.0,5,990489.7740437067,1013589.8698072537,4,937657.9750368514,957438.1064746353,5,906742.3941964537,942378.3322905329
5851,460000.0,1,949833.4982713282,965542.9642989065,3,980903.3383073418,991903.9670014939,1,964588.8542497104,993661.1899545222
5852,342900.0,3,642123.2303292134,706582.7425534134,2,1059018.5767309284,1059913.2638291246,3,633400.8769106154,678945.9664241837
5853,1215000.0,4,1215421.0704755196,1207691.2989675344,5,1244840.1150158271,1231551.2777851862,4,1238945.7506094677,1225438.5918218193
5854,840000.0,4,974623.099330706,995576.3397403841,3,994626.1624169803,1004689.025547061,1,1026885.0412842615,1049179.6727045977
5855,340000.0,1,1053239.8732749464,1059734.8953498162,5,993521.0613899832,1002154.0439155818,1,998555.2982799712,1023988.630591308
5856,650000.0,1,1083729.0564500033,1087328.2024509436,5,1037026.025187803,1042190.5962251289,2,1030386.0924687537,1057379.6551931095
5857,520000.0,1,871275.0136317846,893306.235436506,1,777965.4203010489,811534.3186320418,3,779472.2406177775,817359.7676535606
5858,290000.0,4,927761.0569004188,953573.3002952382,3,926814.992307126,941373.504447071,4,935672.7097172507,937939.9351954183
5859,570000.0,1,987098.9598090297,999599.6205011826,2,981874.8302988561,991294.6851760964,1,989764.1261444439,1016152.4763761015
5860,262000.0,3,579292.3468343525,647876.2317059931,3,944510.302516151,957929.5746356703,3,582636.2978222526,630080.8402130861
5861,352000.0,3,655713.5465899643,719159.0853771591,2,669479.5577497064,706354.9910870106,4,707065.0768605492,718306.3135340085
5862,315000.0,2,980901.7983972454,993787.5206492161,5,959527.1977754803,970765.5817144521,4,979062.8558084336,979316.9297333235
5863,420000.0,1,702134.6123281482,735475.7875301704,2,698624.4152894276,733499.5264423118,5,663241.5077497922,716665.3934475187
5864,410000.0,2,697262.2517289759,734537.8948589732,1,707310.889972692,745458.2712288842,3,681638.8101614051,724995.3478414232
5865,750000.0,2,1040700.6620096496,1047261.1857854838,5,1030738.5186081802,1036413.4251132807,4,1019923.9912535057,1018202.3244820164
5866,1180000.0,5,1210385.529483106,1206909.0107983479,1,1184964.9962172916,1181171.5556428449,3,1234232.1670839982,1232741.9377418242
5867,550000.0,4,1049164.5130571886,1061874.2993640755,2,1100285.3643279271,1096381.3693893738,1,1067414.4339502961,1085061.0801680158
5868,330000.0,3,647166.6547004357,711254.7272178731,1,684775.0304943064,724235.578981731,2,667356.6164005557,734130.8980241157
5869,320000.0,5,967503.1199188302,993078.3705179876,1,926814.4010640993,948695.3175805998,1,911768.558731557,946218.463792928
5870,215000.0,2,977642.6546751298,990862.5857272286,3,908268.5871651288,923994.5835561916,4,978089.4463147173,978389.6559659616
5871,830000.0,4,908575.2388450297,936300.7451482682,1,903482.1950165667,927362.7467240037,4,897890.1814529698,901835.940381667
5872,607000.0,4,847509.9480177478,881015.1119237584,3,817018.0206273448,838071.5610401846,3,819886.2982383174,855148.2386463281
5873,650000.0,5,841899.8212720207,879836.9713148198,1,866326.3607916224,893267.5413492926,3,867601.6288646341,899511.0683251984
5874,750000.0,3,984100.6727251904,1012406.637416868,1,1019548.3071941689,1032923.9958106421,5,1008749.4563515054,1034575.533608725
5875,890000.0,4,1023062.4152825155,1038728.1220758529,1,1011434.9030493547,1025588.8522418179,2,1015896.9704703009,1044875.9633782306
5876,740000.0,2,868292.8161815358,892051.8924617451,3,894425.0080310437,911004.3868587752,2,918954.0162001799,960457.6510307755
5877,6190000.0,5,5097499.577181237,4220350.475036507,3,5408687.629251711,4786047.784252366,1,5089581.891163924,4214555.698662233
5878,475000.0,4,729512.6400035382,772726.14673543,4,709468.6323164194,739962.0204906024,3,746599.957543314,786470.1511389297
5879,520000.0,2,738653.5403437058,773027.5626925956,5,752860.1910066884,777725.87222118,3,741900.1310473343,782042.1561366416
5880,250000.0,5,999819.1133855483,1021897.0157265408,1,979572.8453168827,996721.0355239122,5,947895.798400198,979721.7945599832
5881,497000.0,4,770709.1957674534,810766.003415143,3,753644.6339112059,777959.5477131172,3,744659.3732812629,784642.166444587
5882,1150000.0,2,1196279.4257298738,1184794.0209611366,2,1199023.3265146161,1183011.868063879,3,1156552.7139175686,1163135.892331171
5883,200000.0,2,583916.3160531059,627738.5961361738,3,562714.5976534649,594287.1295783457,3,585828.9214563954,633166.9161077525
5884,147000.0,3,646497.7658724627,710635.4319706255,2,662358.0411230191,699701.7741424874,1,669869.3295691482,723892.6094607404
5885,325000.0,5,735310.7814859458,782016.8569216903,2,718622.7997062108,752049.7579812204,3,735186.1492101242,775711.3418533888
5886,430000.0,5,708734.2652129523,757349.4511859535,5,666147.635224133,695425.9218588448,3,652550.0524349817,697269.2971174475
5887,350000.0,2,635798.2140999364,676893.1964099631,3,636479.052067524,665749.1591799649,2,987588.722313814,1020363.8928981164
5888,2900000.0,5,2187241.6656981963,2020284.9607940763,2,2086041.795935619,1931121.5650785125,5,2290124.2961904565,2120900.644059314
5889,580000.0,1,750175.7250857885,780653.6396491952,2,773558.9998943894,802707.8545961672,5,769237.690754043,816002.275041103
5890,370000.0,1,709354.0779667455,742284.0770034615,2,696334.2602853535,731371.3399718765,2,687734.7934899465,752915.6357140517
5891,395000.0,2,1016432.5860531549,1025603.5857015165,3,1049779.3114777813,1055936.242234535,1,1008514.4869639106,1032854.9848628073
5892,835000.0,1,923129.8441976698,941057.2707814431,5,897006.8127094301,912784.1779859551,1,925923.5556289065,958966.9264327132
5893,787000.0,3,1014586.7515405191,1038761.8937031162,2,1037541.4089645892,1040869.1473217107,4,1031186.1262106184,1028906.7299381802
5894,190000.0,3,939150.6160831578,973310.487884316,2,957354.3176487437,969355.9097548095,5,946256.7585857258,978238.4098373506
5895,1150000.0,4,1169985.992815465,1168105.2388935275,4,1153839.5859528198,1159738.0689164482,4,1298043.8240889225,1281043.8729999743
5896,386000.0,1,687763.7531641624,721902.6352142675,3,655487.6673624084,684056.5841061218,2,663078.8106076483,730176.0116555629
5897,220000.0,5,933374.7095381033,962507.8755892119,3,957569.2646888434,970132.2233376547,4,930371.9342108055,932878.9083695073
5898,240000.0,5,1005341.4211308889,1026809.5300671161,4,986423.8961051423,1003356.7675233767,3,990766.4503524888,1012866.4706793174
5899,1000000.0,1,1284114.8854879756,1266866.9214019289,2,1239618.4230755444,1218387.600264207,3,1400810.705668409,1380486.2710613324
5900,518000.0,1,774490.3606294898,803408.701782919,2,751241.7915434191,782180.2246876355,4,778534.7223896885,787290.4229831864
5901,649427.0,3,820303.8192248911,868467.7679703083,2,786005.8096631609,814126.8784808062,1,817139.8495680548,860300.9940502531
5902,439000.0,4,708324.1605995911,753057.1447576634,5,717877.8870039394,744627.4068370264,1,745305.3405325923,794208.2083832455
5903,750000.0,5,1164238.005228707,1166745.0390272767,1,1088671.6007201942,1095166.6697791554,3,1154517.2758392813,1161305.478095949
5904,390000.0,2,979604.8037988017,992623.6596558243,5,945873.3153648991,958131.431967923,2,992051.7379034366,1024235.7991191321
5905,650000.0,1,1254984.9301598158,1240951.0709545664,1,1116057.3809469999,1119707.0469828746,1,1208373.9154134714,1208511.5519554585
5906,930000.0,1,919427.9574116247,937657.3504839942,2,935139.0575677222,949423.8023584189,5,938910.2393252568,971585.6308754759
5907,450000.0,5,969689.0008453786,995031.5699945755,1,1017738.0375280802,1031287.9204945279,3,970997.7048775882,994777.7448409195
5908,450000.0,3,1022628.4322926318,1045692.9992149977,1,1032919.1193171113,1044998.5166537082,5,982656.838001834,1011107.4679059259
5909,510000.0,3,976287.3131559105,1005631.389069943,3,918380.9202127191,933473.7549356351,4,971386.7199680187,972003.4153523972
5911,308000.0,5,654880.228010142,706990.627625449,1,675538.6657045934,715515.7370376117,5,647875.2793034796,702106.828831593
5912,890000.0,2,935341.6014604587,952796.5851029672,3,922833.140115061,937644.6173424304,3,926126.3863397301,953573.4449620614
5913,265000.0,1,991754.0714077989,1003844.8367383782,4,981853.1635711618,999060.3665417305,5,981464.5201748983,1010033.2419268545
5914,650000.0,4,1037891.366830537,1051886.7287455245,2,1044147.0354287277,1046731.2403984676,1,1017304.83710931,1040671.2108289765
5915,850000.0,5,1202795.6113659074,1200317.0176286274,1,1104314.3139658403,1109192.1528638506,4,1212946.989933109,1200936.6738719656
5916,990000.0,4,1016854.826160376,1033212.6842425852,5,1020431.5347721884,1026936.4599089245,2,1015604.6128471991,1044623.3747827759
5917,2200000.0,3,2529012.845342949,2242071.2155970978,4,2581691.2251968365,2440738.112340979,4,2621468.3418164635,2501894.8681890955
5918,500000.0,3,1016068.1280077947,1040039.3373171793,1,994289.5953154236,1010067.1855832777,2,940711.9060786215,979523.645086835
5919,350000.0,4,1031419.2028216016,1046146.509820689,4,1010251.3899946318,1025729.8118106495,3,1037380.0090186696,1055368.9456674042
5920,620000.0,5,782680.7466840098,825701.6387877427,4,797823.0919008019,824720.0085616582,3,763680.8994221954,802538.4537912051
5921,600000.0,1,983622.3523099474,996427.8420165906,1,1037954.9944634142,1049541.7802923939,4,979359.4617351785,979599.4689855458
5922,700000.0,4,923948.8006869643,950144.8027685134,3,905065.3321026979,920990.1767641975,2,885099.8251741917,930647.250721902
5923,256000.0,3,941106.77827018,975017.9425877271,2,916619.8668310252,932766.2604939961,1,949987.21004913,980581.0292554037
5924,544000.0,1,848963.5367377773,872674.4890373944,5,784741.7620050188,807775.4592527351,3,805258.9872322556,841494.5180466436
5925,690000.0,3,1156531.3427183605,1159897.7620527016,3,1115016.054242319,1116282.5773098697,5,1153087.6765218738,1163088.1582103528
5926,273000.0,5,969779.0908883864,995112.0579558664,5,932285.1523914256,945542.5197933968,3,932166.2659492274,959131.8282645586
5927,375000.0,2,923583.0272561717,942180.6023308455,3,903003.74024504,919056.1227449005,4,919034.1633067168,922049.3082998513
5928,334000.0,2,615942.8218988552,658137.8430695137,5,607797.7446457698,639531.0027213844,3,602347.9125316531,649106.4118118543
5929,950000.0,2,936983.7014912583,954277.9023202786,2,915668.865028288,931909.8192470104,5,943469.3330905549,975714.9636641481
5930,2480000.0,5,2387863.7783697424,2180701.343031983,3,2385649.8650468527,2250500.47212296,2,2369055.3495816384,2127897.094149135
5931,1150000.0,5,1040306.0775707383,1057833.1650466232,4,1035078.5360651506,1048998.849235755,5,1098903.089272657,1115093.548064982
5932,330000.0,1,965774.5670372042,980127.3358507247,4,956829.8182104817,975511.7358130536,1,992568.6553179142,1018653.3277523007
5933,380000.0,5,702174.1016013443,751242.2719964886,2,691405.9494418837,726788.8421565113,5,673765.862139543,726612.3219670308
5934,480000.0,2,704762.2517289759,741531.0839409032,3,965952.553195528,977958.9313832424,1,1005282.5173998853,1029978.928639227
5935,285000.0,2,927289.6215409586,945528.6824193842,2,950832.0277379586,963509.516295873,4,977938.8135483001,978246.1586625766
5936,400000.0,2,947111.7220733502,963407.7195328659,2,952927.0264948626,965387.9146556833,1,985375.956767221,1012237.5952828907
5937,180000.0,5,598100.4095422949,653311.0438080254,4,587505.596845362,621609.98959984,1,1032468.5548786279,1054133.7451828183
5938,219900.0,3,940984.7642517217,974911.4578664089,4,944187.6575273843,963596.8789252142,5,943776.0952265606,975992.719703659
5939,400000.0,1,729919.6625031877,761640.9499979125,4,707761.2381287041,738316.5111688903,2,685422.7100382668,750788.8684286199
5940,220000.0,5,945808.2847866344,973661.7109526667,4,930354.0570351181,950545.2112507146,3,946118.6494620577,971957.4030505829
5941,250000.0,2,636936.122253577,677966.013531691,4,635386.3992735809,668276.778637542,1,648512.3284449575,703800.5377792147
5942,570000.0,4,1017045.0174941497,1033381.7315794253,2,982156.3123349731,991546.161389912,3,973449.8038200189,997023.5588434669
5943,1093000.0,3,1102610.1924589707,1114173.8648933135,2,894398.055932067,912727.0485346325,1,877437.923572703,915190.1898268558
5944,850000.0,4,826632.65716206,862000.8163308896,1,823827.1097828506,854074.4487320894,3,803792.2450285105,840123.960235824
5945,467400.0,3,937772.894169587,972107.5938086889,1,977743.1364467877,995060.2234059781,2,914680.0983197929,956704.0621408498
5946,350000.0,5,976960.4019103374,1001524.8598264771,5,956327.390934142,967806.145144784,4,939993.0516571989,942063.8613605201
5947,352000.0,2,687262.2517289759,725200.2361047582,1,697310.889972692,736050.1266970268,3,679123.8101614051,722603.1902526754
5948,270000.0,2,953431.1235027796,969098.6285468724,2,960046.3375881664,971767.621383246,1,979120.0294294576,1006652.4429950403
5949,1360000.0,5,1734855.2031435922,1651179.4375449317,4,1803333.6150811648,1752035.8940597863,5,1710697.572542394,1642865.3797798033
5950,760000.0,5,1057465.9405454295,1073009.313750477,2,1072300.6816870924,1071668.418376977,4,1043619.7486842803,1040718.139826552
5951,313458.0,5,662128.8876719202,713799.1383217995,4,674089.9206401355,705802.9101795813,4,662422.4021053652,675049.1741483954
5952,590000.0,5,734582.126207607,781342.0998217496,2,776113.906335507,805053.505397724,4,813620.9062913456,821044.2479919461
5953,380000.0,4,959863.6168013284,982375.0944961512,1,973218.3822772298,990951.6970096861,1,980310.932531928,1007716.0148343683
5954,1150000.0,1,989835.5755783998,1002095.5098300996,4,1136602.6676117035,1143721.3845628982,1,823764.6472933748,866356.8790466964
5955,1850000.0,4,1444739.4568270112,1404812.3114962552,5,1399623.9069352376,1370803.4116783014,1,1364081.7245487906,1342701.8057438338
5956,565000.0,2,984839.998296431,997320.3958775008,3,943642.0709322451,957117.8098266302,3,962709.6709470265,987182.4926697563
5957,495000.0,3,999482.2706190126,1025719.8904515386,4,1032774.4649946713,1046841.1796983622,4,966985.854057372,967809.205618437
5958,280000.0,1,631970.9336724302,668933.5747851974,3,649570.2173059813,678361.9223175523,3,638711.8897639468,684033.7374982752
5959,1400000.0,5,1265455.0142523348,1254580.1986606282,4,1387228.7123242724,1374924.0383060614,4,1429842.1016192825,1404626.4099369473
5960,1400000.0,4,1253822.8081364306,1241004.9286678073,3,1197231.1554869139,1191944.1666281677,3,1170667.0017266588,1175819.1405309793
5961,778000.0,4,898691.435791177,927384.7995809744,2,872027.8709655843,892496.0739908863,3,877623.6445374362,908795.6553749853
5962,750000.0,2,861995.6345709739,886319.8058532592,3,860404.0011228742,879013.2271642014,2,871139.5970293693,918301.6952343144
5963,450000.0,5,1026465.8095400679,1045569.274816068,3,1013452.1801072906,1022206.16413982,3,917282.095495828,945427.2801813699
5964,500000.0,3,958218.0118579548,989929.9447115652,4,985996.9084749732,1002955.4715471183,4,1041572.993962052,1038774.2736420191
5965,530000.0,1,1012180.358825164,1022449.2963027426,5,950465.4716262582,962382.3641486621,4,1012066.7527834933,1010730.8628401747
5966,370000.0,1,974462.6088059486,988065.8853889225,3,961360.3296901917,973672.2538367877,2,976148.050319467,1010425.6668731803
5967,320000.0,5,703995.8048685483,752938.9224358869,1,712433.4914908165,750272.1137559863,4,728060.622799244,738604.748738136
5968,1300000.0,1,1353724.578295615,1328562.6995647934,2,1362364.4192850678,1324561.3661858358,2,1357148.8568498248,1332652.390639627
5969,200000.0,1,626368.3032390204,663589.4661833709,3,591827.4781300422,622573.8318127968,4,625368.1064823666,639039.5501153131
5970,350000.0,3,690220.2267212278,750909.104549808,4,690860.4252495473,722011.8603567107,5,691429.6254140632,743263.6965408298
5971,590000.0,5,804155.5442839714,845392.128820714,5,790137.7620050188,812850.8986666569,5,780198.1398579914,826172.9857550855
5972,399000.0,3,975449.852980741,1004904.6907824918,5,959291.0570745644,970547.2089867397,3,989652.1870868786,1011847.9249086477
5973,1700000.0,5,1331582.5937770999,1311471.3660362535,1,1507114.9677563133,1463769.5717382736,3,1399479.5668935142,1379313.3094225076
5974,840000.0,1,1123714.3785325082,1123399.4384962013,3,1049127.2223110024,1055331.5848355654,1,1034884.4416796197,1056276.193047861
5975,450000.0,5,637162.3495392811,690307.2951390665,3,631570.3398365015,661014.6227546012,1,662670.247462284,717129.4429394657
5976,900000.0,3,1247454.4732836136,1236248.8941904574,3,1141044.3890828113,1140281.870241668,2,1139141.412101812,1150365.2471220712
5977,1208824.0,1,1215636.286143934,1205848.8336525338,5,1204620.3277275434,1195130.0655169815,5,1218428.544481135,1220593.4869462051
5978,850000.0,5,994831.9036303264,1017457.4957777018,3,1000085.5654300512,1009771.5103979689,4,1030756.8696665347,1028498.8337980546
5979,560000.0,3,804968.7299818193,854771.2935673253,4,789732.8653631266,816990.0139305467,4,799190.3852245738,807170.2837176884
5980,750000.0,1,1129454.4840366342,1128567.0999268615,1,924985.3835815411,947025.1657960275,5,908743.4276411388,944198.9194886562
5981,390000.0,1,659546.6074021382,695169.1827525607,1,645767.6839573382,687320.9049814494,3,617735.1950136852,663912.2828236156
5982,355000.0,5,667592.8640537274,718924.9602347707,3,645225.7788557047,674178.4690975231,4,671072.6498167118,683441.5277686045
5983,650000.0,1,791697.4885222489,819469.2169679198,2,772755.6565496089,801970.1237300223,5,706131.4734523853,757082.5400473571
5984,180000.0,3,925458.9537639683,961343.8173446801,5,519875.2076032991,554414.7526876067,2,518022.7743956894,593426.49522407
5985,649999.0,4,845311.1992018775,879015.3573719341,2,832361.505902736,856474.7319823514,2,852667.4545886989,901917.2639633272
5986,650000.0,4,749793.2512022378,791485.4558226736,1,772093.4032125941,806068.3243381919,4,785548.4722520483,794043.5310329248
5987,260000.0,2,975462.8341331636,988905.6726911896,1,991727.5351334967,1007745.277769004,4,975407.2451167183,975834.3526649331
5988,245000.0,5,1020985.949298346,1040707.6620101043,3,941349.5038255265,954974.0625728763,1,1002262.9539425562,1027290.7908277352
5989,330000.0,1,959318.0582267423,974223.2224139809,1,963284.9896439118,981924.8140691023,1,965075.4871349835,994096.6663366269
5990,1000000.0,4,981453.8528214917,1001677.4413963801,5,973906.1355314407,984053.9441284537,4,968312.6071746843,969073.752583167
