Id,xgb_caro_bruto,lightgbm_caro_bruto,preco_correspondencia,tem_correspondencia,xgb_caro_corr50,lightgbm_caro_corr50,especialista_caro_blend_bruto,especialista_caro
1625,917518.0792808533,1000679.1247679465,,0,917518.0792808533,1000679.1247679465,940387.366789804,956615.1576186846
1626,974578.4401893616,1007998.8888982126,,0,974578.4401893616,1007998.8888982126,983769.0635842956,996538.743785402
1627,1089178.6813735962,1212604.4194192535,,0,1089178.6813735962,1212604.4194192535,1123120.759336152,1123708.4435987975
1628,964129.0903091431,1009954.9211248648,,0,964129.0903091431,1009954.9211248648,976731.1937834666,990073.2525564195
1629,1003535.3899002075,1019336.1642133493,582500.0,1,793017.6949501038,800918.0821066747,795190.3014181608,821683.7372033884
1630,951087.1171951294,1011281.2385371464,,0,951087.1171951294,1011281.2385371464,967640.500564184,981715.4431348158
1631,1194122.9104995728,1168377.9754575302,,0,1194122.9104995728,1168377.9754575302,1187043.0533630112,1181539.4533224571
1632,995816.5287971497,1003130.0205958786,380000.0,1,687908.2643985748,691565.0102979393,688913.8695209001,721469.852670874
1633,1172677.6361465454,1328823.147970479,,0,1172677.6361465454,1328823.147970479,1215617.651898127,1207296.2256712853
1634,966487.4076843262,1050050.7599436163,,0,966487.4076843262,1050050.7599436163,989467.3295556309,1001770.4133989677
1635,1456375.002861023,1440671.4104934935,1600000.0,1,1528187.5014305115,1520335.7052467468,1526028.2574799762,1483728.116581739
1636,1025781.1546325684,1136371.0105614588,650000.0,1,837890.5773162842,893185.5052807294,853096.6825065066,875750.7340106622
1637,929168.0455207825,986789.8910265729,,0,929168.0455207825,986789.8910265729,945014.0530348748,960881.0973310005
1638,2919674.1580963135,2712210.8496212345,,0,2919674.1580963135,2712210.8496212345,2862621.748265667,2624445.962644329
1639,1006742.3582077026,1063059.0345770551,499000.0,1,752871.1791038513,781029.5172885276,760614.7221046373,789226.4541989089
1640,1117405.2953720093,1093960.564125256,890000.0,1,1003702.6476860046,991980.282062628,1000478.9971395761,1011872.4464003589
1641,929926.7530441284,973073.1921514466,,0,929926.7530441284,973073.1921514466,941792.0237986409,957910.4991687515
1642,1015559.6733093262,1062810.5997219733,350000.0,1,682779.8366546631,706405.2998609866,689276.8390364021,721814.4615961597
1643,1402927.9947280884,1301032.5728417307,,0,1402927.9947280884,1301032.5728417307,1374906.75370934,1349880.1095642573
1644,1225620.6274032593,1246893.9340561826,1180000.0,1,1202810.3137016296,1213446.9670280912,1205735.3933664067,1198394.9505534023
1645,1141066.6704177856,1133090.18083785,,0,1141066.6704177856,1133090.18083785,1138873.1357833035,1137987.6467809274
1646,1283692.8367614746,1131901.2035413666,,0,1283692.8367614746,1131901.2035413666,1241950.1376259448,1230981.9344260287
1647,974389.7914886475,1083682.347898857,770000.0,1,872194.8957443237,926841.1739494285,887222.6222507276,907452.2616780372
1648,974964.7974967957,1043810.1693349185,,0,974964.7974967957,1043810.1693349185,993897.2747522795,1005835.672626435
1649,1007474.5416641235,1161031.1193400812,,0,1007474.5416641235,1161031.1193400812,1049702.600525012,1056904.676880435
1650,936697.3042488098,994267.296892588,,0,936697.3042488098,994267.296892588,952529.0522258489,967805.993735778
1651,1017131.5670013428,1032502.5076650196,800000.0,1,908565.7835006714,916251.2538325097,910679.2878419269,929176.2623691628
1652,1212287.0683670044,1189099.3288579234,1100000.0,1,1156143.5341835022,1144549.6644289617,1152955.2200010037,1150737.1487278116
1653,1038248.7773895264,1094889.9208236728,,0,1038248.7773895264,1094889.9208236728,1053825.0918339167,1060667.0647567792
1654,995816.5287971497,1003130.0205958786,451474.0,1,723645.2643985748,727302.0102979393,724650.8695209001,755319.2662028164
1655,1212287.0683670044,1189099.3288579234,1100000.0,1,1156143.5341835022,1144549.6644289617,1152955.2200010037,1150737.1487278116
1656,1033511.1618041992,1067172.360492216,,0,1033511.1618041992,1067172.360492216,1042767.9914434038,1050572.6952868544
1657,1607158.5416793823,1720136.5821620733,2025000.0,1,1816079.2708396912,1872568.2910810367,1831613.7514060612,1750738.9491291966
1658,955007.9703330994,1006549.0183665869,,0,955007.9703330994,1006549.0183665869,969181.7585423085,983132.9607047384
1659,1644295.8116531372,1658529.3516243696,1700000.0,1,1672147.9058265686,1679264.6758121848,1674105.017572613,1613681.17113582
1660,890830.0399780273,981424.3281472728,360000.0,1,625415.0199890137,670712.1640736364,637871.7346122849,672836.0633845422
1661,1010085.4635238647,1074880.7271070885,431000.0,1,720542.7317619324,752940.3635535443,729452.0805046257,759854.840176152
1662,829692.1849250793,956912.1013707393,,0,829692.1849250793,956912.1013707393,864677.6619476359,886522.0132506476
1663,919345.8557128906,947200.2276600337,1100000.0,1,1009672.9278564453,1023600.1138300169,1013502.9039991775,1023807.1057740764
1664,3140820.9800720215,3120118.038560177,5500000.0,1,4320410.490036011,4310059.019280089,4317563.835578132,3809273.7998515726
1665,872306.8833351135,998763.2473685673,,0,872306.8833351135,998763.2473685673,907082.3834443133,925848.4749766389
1666,1018435.5974197388,986789.8910265729,,0,1018435.5974197388,986789.8910265729,1009733.0281616182,1020354.0026686596
1667,931344.9263572693,982862.60132919,490000.0,1,710672.4631786346,736431.300664595,717756.1434872737,748801.0889881861
1668,1015559.6733093262,1062810.5997219733,350000.0,1,682779.8366546631,706405.2998609866,689276.8390364021,721814.4615961597
1669,932045.4001426697,996465.1245294238,,0,932045.4001426697,996465.1245294238,949760.8243490271,965255.7321300129
1670,943151.8912315369,1030987.1445283048,630000.0,1,786575.9456157684,830493.5722641523,798653.292944074,824927.2129375571
1671,1000076.6515731812,1060688.6385250657,350000.0,1,675038.3257865906,705344.3192625329,683372.4739924747,716206.6535831004
1672,1331762.9098892212,1310372.9387161338,1400000.0,1,1365881.4549446106,1355186.469358067,1362940.333908311,1339224.5301910753
1673,961490.9887313843,952436.1596113158,510000.0,1,735745.4943656921,731218.079805658,734500.4553616827,764620.8970533444
1674,957886.3978385925,984050.2971525919,,0,957886.3978385925,984050.2971525919,965081.4701499424,979361.3993512148
1675,1553245.186805725,1550475.4668218885,1500000.0,1,1526622.5934028625,1525237.7334109442,1526241.756905085,1483916.3078434302
1676,925067.2459602356,990390.0762587412,,0,925067.2459602356,990390.0762587412,943031.0242923247,959052.9264043265
1677,911937.952041626,993196.5956575996,,0,911937.952041626,993196.5956575996,934284.0790360188,950984.7470929198
1678,998294.5919036865,994051.8124444615,350000.0,1,674147.2959518433,672025.9062222308,673563.9137761998,706880.7165732603
1679,977847.5761413574,1046846.8225448275,415000.0,1,696423.7880706787,730923.4112724138,705911.1844511558,737589.3359027214
1680,931250.5125999451,1007342.1646835969,395000.0,1,663125.2562999725,701171.0823417985,673587.8584614747,706903.4984515129
1681,1001209.4974517822,1016805.5043547315,325644.5,1,663426.9987258911,671225.0021773658,665571.4496750466,699272.1392549792
1682,968703.031539917,994267.296892588,440000.0,1,704351.5157699585,717133.648446294,707866.6022559508,739441.4246657143
1683,876916.2893295288,1075360.5933112968,,0,876916.2893295288,1075360.5933112968,931488.472924515,948404.5959318661
1684,1022987.961769104,1053444.1812093684,330000.0,1,676493.980884552,691722.0906046842,680681.7110575883,713649.5397101989
1685,1232418.2987213135,1264357.5176500878,1465000.0,1,1348709.1493606567,1364678.758825044,1353100.7919633633,1330456.2978638716
1686,909082.7107429504,1096138.137138959,600000.0,1,754541.3553714752,848069.0685694795,780261.4765009264,807686.0498820719
1687,965324.2230415344,996510.9606968473,360000.0,1,662662.1115207672,678255.4803484236,666950.2879483728,700585.3567901533
1688,957528.1143188477,1000679.1247679465,410000.0,1,683764.0571594238,705339.5623839733,689697.3210961749,722213.6526388521
1689,915421.6051101685,994462.9472890277,,0,915421.6051101685,994462.9472890277,937157.9742093547,953636.4020786636
1690,1082365.3936386108,1103263.761356248,,0,1082365.3936386108,1103263.761356248,1088112.444760961,1091906.67599808
1691,1174522.2806930542,1120857.565118999,,0,1174522.2806930542,1120857.565118999,1159764.483910189,1156896.828538599
1692,1045718.789100647,1071827.871489344,394500.0,1,720109.3945503235,733163.935744672,723699.3933787693,754420.099763609
1693,964354.6938896179,987572.6390372496,305000.0,1,634677.346944809,646286.3195186248,637869.8144026083,672834.2271066535
1694,1059657.4544906616,1065412.4017280824,,0,1059657.4544906616,1065412.4017280824,1061240.0649809523,1067430.877570792
1695,932498.2166290283,998918.6904894041,550000.0,1,741249.1083145142,774459.3452447021,750381.9234703159,779594.3923452569
1696,952180.5047988892,1006178.7854892851,,0,952180.5047988892,1006178.7854892851,967030.0319887481,981153.9279401352
1697,1001209.4974517822,1016805.5043547315,325644.5,1,663426.9987258911,671225.0021773658,665571.4496750466,699272.1392549792
1698,792525.7086753845,968510.5754205586,,0,792525.7086753845,968510.5754205586,840921.5470303074,864412.0996165025
1699,1023299.2172241211,1135161.1176651835,,0,1023299.2172241211,1135161.1176651835,1054061.2398454132,1060882.5433424956
1700,1004957.5567245483,1012931.9921523803,451474.0,1,728215.7783622742,732202.9960761901,729312.263233601,759722.7980908316
1701,1016528.2487869263,1024915.5795493606,,0,1016528.2487869263,1024915.5795493606,1018834.7647465956,1028688.8975030244
1702,1040270.6861495972,1123256.0651405547,861500.0,1,950885.3430747986,992378.0325702773,962295.8326860552,976798.2375790516
1703,928850.1143455505,1014833.2649546319,660000.0,1,794425.0571727753,837416.632477316,806247.740381524,832035.6657595062
1704,957423.0909347534,956415.6222783809,,0,957423.0909347534,956415.6222783809,957146.037054251,972057.9049875848
1705,1269054.4128417969,1234720.8587652312,,0,1269054.4128417969,1234720.8587652312,1259612.6854707412,1246842.8274785434
1706,1156802.5350570679,1120252.7995671385,,0,1156802.5350570679,1120252.7995671385,1146751.3577973372,1145122.158606038
1707,898454.5469284058,1055724.6701787587,,0,898454.5469284058,1055724.6701787587,941703.8308222529,957829.1749988709
1708,994231.7605018616,1078645.947268386,,0,994231.7605018616,1078645.947268386,1017445.6618626558,1027417.2808859971
1709,993126.2731552124,1011661.7125018907,350000.0,1,671563.1365776062,680830.8562509454,674111.7594877745,707401.9387538134
1710,1346230.6261062622,1329148.0695298547,,0,1346230.6261062622,1329148.0695298547,1341532.9230477503,1320140.2925538195
1711,1054897.665977478,1118886.4244968635,399000.0,1,726948.832988739,758943.2122484318,735747.2872851546,765797.5310599776
1712,920658.5884094238,1018321.1261442271,,0,920658.5884094238,1018321.1261442271,947515.7862864947,963186.9553029649
1713,929114.043712616,1001548.4266520274,330000.0,1,629557.021856308,665774.2133260136,639516.7495104771,674408.9856675289
1714,976890.7427787781,1054374.2974743787,,0,976890.7427787781,1054374.2974743787,998198.7203200683,1009781.3914430438
1715,954807.8179359436,994265.1975956112,,0,954807.8179359436,994265.1975956112,965658.5973423522,979892.3476480992
1716,927611.768245697,1018321.1261442271,335000.0,1,631305.8841228485,676660.5630721136,643778.4208338964,678482.1347909293
1717,932849.5860099792,1085057.7202325435,490000.0,1,711424.7930049896,787528.8601162718,732353.4114605922,762594.2964637444
1718,995816.5287971497,1003130.0205958786,313489.5,1,654653.0143985748,658309.7602979393,655658.6195209001,689823.5575409663
1719,954586.2078666687,1003254.3818482528,340000.0,1,647293.1039333344,671627.1909241264,653984.9778558022,688226.9861857035
1720,923719.1677093506,1008332.6167717841,335000.0,1,629359.5838546753,671666.3083858921,640993.93310076,675821.1097967384
1721,978213.6678695679,968984.0612021664,368512.5,1,673363.0839347839,668748.2806010832,672094.0130180162,705482.0524884016
1722,1039494.8720932007,1075670.7440334419,730000.0,1,884747.4360466003,902835.3720167209,889721.6184383836,909769.1948734481
1723,944003.4031867981,986270.638428965,,0,944003.4031867981,986270.638428965,955626.892878394,970659.0942804262
1724,867449.9988555908,1031000.4696901405,550000.0,1,708724.9994277954,790500.2348450702,731213.189167546,761517.8120020394
1725,1042326.807975769,1015819.5941916439,1028000.0,1,1035163.4039878845,1021909.7970958219,1031518.6620925673,1040292.5681985054
1726,925628.7813186646,1025530.671562076,,0,925628.7813186646,1025530.671562076,953101.8011356026,968333.5587288236
1727,1042013.7643814087,1031404.5659937683,985000.0,1,1013506.8821907043,1008202.2829968841,1012048.1174124038,1022474.7034674729
1728,968435.1086616516,996265.9462569925,945000.0,1,956717.5543308258,970632.9731284962,960544.2945001852,975186.2316751281
1729,2239465.7135009766,2447670.27061376,,0,2239465.7135009766,2447670.27061376,2296721.966706992,2149397.2835528417
1730,949005.9018135071,1001548.4266520274,310000.0,1,629502.9509067535,655774.2133260136,636727.5480720501,671741.7973265381
1731,1045606.7323684692,1036015.1306562208,480000.0,1,762803.3661842346,758007.5653281105,761484.5209488005,790044.6294714019
1732,1008562.0880126953,1025324.939987496,550000.0,1,779281.0440063477,787662.469993748,781585.9361528828,808928.9051118444
1733,1214761.49559021,1203769.7053246838,1200000.0,1,1207380.747795105,1201884.852662342,1205869.3766335952,1198515.6791342578
1734,955372.0355033875,1077554.0803194775,,0,955372.0355033875,1077554.0803194775,988972.0978278122,1001315.8450715402
1735,1171099.6627807617,1150581.1166307733,,0,1171099.6627807617,1150581.1166307733,1165457.062589515,1162043.7590267577
1736,985475.1229286194,1029095.8676637592,540000.0,1,762737.5614643097,784547.9338318796,768735.4138653914,796861.7870522331
1737,943812.9663467407,986645.5647643331,495000.0,1,719406.4831733704,740822.7823821665,725295.9654557894,755928.8336941858
1738,995816.5287971497,1003130.0205958786,415000.0,1,705408.2643985748,709065.0102979393,706413.8695209001,738065.503576611
1739,928340.3158187866,986789.8910265729,605000.0,1,766670.1579093933,795894.9455132864,774706.9745004639,802471.6289666748
1740,986101.1505126953,1017635.1960220216,,0,986101.1505126953,1017635.1960220216,994773.0130277601,1006639.1170064177
1741,1137564.3014907837,1208806.0580075611,575000.0,1,856282.1507453918,891903.0290037806,866077.8922664488,887823.4280614427
1742,1034683.2275390625,1111879.560443809,1440000.0,1,1237341.6137695312,1275939.7802219046,1247956.109543934,1236377.621063219
1743,1225938.9162063599,1219762.283119781,1350000.0,1,1287969.45810318,1284881.1415598905,1287120.1710537754,1271503.2061205755
1744,1013460.636138916,1040960.5518509784,225000.0,1,619230.318069458,632980.2759254891,623011.5564798666,658609.8272155831
1745,976485.013961792,1135766.5762523669,492562.0,1,734523.506980896,814164.2881261834,756424.72179585,785283.9087950657
1746,1016146.5406417847,1036476.1073229101,,0,1016146.5406417847,1036476.1073229101,1021737.1714790942,1031345.3047999433
1747,2022962.3317718506,1911900.5182685126,,0,2022962.3317718506,1911900.5182685126,1992420.3330584327,1889534.4899741807
1748,907803.4162521362,1009004.7024549973,400000.0,1,653901.7081260681,704502.3512274986,667816.8849789615,701410.581524991
1749,1325474.1430282593,1290723.2836195107,1300000.0,1,1312737.0715141296,1295361.6418097555,1307958.8283454268,1290152.1973979403
1750,1178282.4993133545,1297876.686778416,,0,1178282.4993133545,1297876.686778416,1211170.9008662463,1203291.7305357987
1751,932251.0361671448,989755.2507404829,,0,932251.0361671448,989755.2507404829,948064.6951748128,963692.8107936678
1752,838069.9157714844,1020918.5653199551,,0,838069.9157714844,1020918.5653199551,888353.2943973138,908500.6347300237
1753,904496.8485832214,1001541.8547856256,,0,904496.8485832214,1001541.8547856256,931184.2252888826,948123.752794301
1754,931959.6886634827,1072678.6842663256,239500.0,1,585729.8443317413,656089.3421331628,605078.7062271322,641399.6699299957
1755,1023886.0845565796,1045385.9089367194,448000.0,1,735943.0422782898,746692.9544683597,738899.268130559,768771.2224603092
1756,823928.0581474304,1016941.0581996456,158000.0,1,490964.0290737152,587470.5290998227,517503.31658089475,556636.9307698935
1757,928885.4598999023,1000679.1247679465,,0,928885.4598999023,1000679.1247679465,948628.7177386145,964212.566030854
1758,933997.4522590637,1016541.6225494837,220000.0,1,576998.7261295319,618270.8112747418,588348.5495444646,625300.7471813293
1759,1025576.2338638306,1161278.833238283,,0,1025576.2338638306,1161278.833238283,1062894.448691805,1068939.3750453393
1760,1162684.9174499512,1121072.6629501733,770000.0,1,966342.4587249756,945536.3314750866,960620.7737312561,975256.6240921814
1761,997185.5282783508,1147390.5402448948,,0,997185.5282783508,1147390.5402448948,1038491.9065691505,1046666.2491359671
1762,1110591.8884277344,1117721.1704451821,1094500.0,1,1102545.9442138672,1106110.5852225912,1103526.2204912663,1105920.2421010472
1763,990348.3986854553,981081.1425773333,320000.0,1,655174.1993427277,650540.5712886667,653899.9516278609,688145.8651915899
1764,1769585.6094360352,1731869.1127188085,,0,1769585.6094360352,1731869.1127188085,1759213.572838798,1687881.9378626745
1765,1340401.05342865,1348886.5798547885,,0,1340401.05342865,1348886.5798547885,1342734.573195838,1321212.2868165714
1766,993973.9108085632,970089.1575715614,580000.0,1,786986.9554042816,775044.5787857807,783702.8018341939,810914.9352794465
1767,1032177.9251098633,1063689.835716549,,0,1032177.9251098633,1063689.835716549,1040843.700526702,1048814.9318822587
1768,990285.6349945068,1013133.2654989411,,0,990285.6349945068,1013133.2654989411,996568.7333832262,1008286.3906135581
1769,1607604.1460037231,1507866.8662031244,,0,1607604.1460037231,1507866.8662031244,1580176.3940585586,1531379.7697407436
1770,2275779.4857025146,2359404.1513847564,,0,2275779.4857025146,2359404.1513847564,2298776.268765131,2151140.1667056317
1771,1033367.9914474487,1151382.2369355944,395000.0,1,714183.9957237244,773191.1184677972,730410.9544783444,760760.3278583551
1772,1041042.685508728,988391.8596290946,594000.0,1,817521.342754364,791195.9298145473,810281.8541959145,835809.0764315568
1773,1006928.563117981,1012931.9921523803,330000.0,1,668464.2815589905,671465.9960761901,669289.7530512204,702812.9038815629
1774,901604.175567627,981424.3281472728,392791.5,1,647197.8377838135,687107.9140736364,658173.1087635148,692221.5407366598
1775,986101.1505126953,1017635.1960220216,369000.0,1,677550.5752563477,693317.5980110108,681886.5065138801,714794.6099934666
1776,1457804.0838241577,1477290.7817107085,,0,1457804.0838241577,1477290.7817107085,1463162.9257429591,1428206.2153056585
1777,939170.7181930542,1099526.019251653,,0,939170.7181930542,1099526.019251653,983268.4259841689,996078.9653153868
1778,1263654.351234436,1285118.062991864,,0,1263654.351234436,1285118.062991864,1269556.8719677287,1255763.5099135586
1779,1008333.8022232056,1096513.6960838966,900000.0,1,954166.9011116028,998256.8480419483,966291.6365174479,980474.7000405852
1780,994080.5435180664,1003130.0205958786,185000.0,1,589540.2717590332,594065.0102979393,590784.5748572324,627647.4925861735
1781,1050624.132156372,1107052.7391734712,,0,1050624.132156372,1107052.7391734712,1066141.9990860743,1071899.9137895
1782,1050109.1480255127,1075146.335362744,,0,1050109.1480255127,1075146.335362744,1056994.3745432515,1063558.5728649728
1783,927601.9334793091,1009004.7024549973,450000.0,1,688800.9667396545,729502.3512274986,699993.8474738117,731981.7598776752
1784,929831.0875892639,1138451.9726247545,,0,929831.0875892639,1138451.9726247545,987201.8309740238,999690.7606310993
1785,968487.2627258301,959149.5264323548,530000.0,1,749243.631362915,744574.7632161775,747959.6926225622,777312.5732086288
1786,945796.8473434448,899553.8874285816,677500.0,1,811648.4236717224,788526.9437142909,805290.0166834288,831139.5758753379
1787,915875.3156661987,1020003.1762024742,,0,915875.3156661987,1020003.1762024742,944510.4773136745,960416.8805977015
1788,906992.3758506775,1087692.3339282607,360000.0,1,633496.1879253387,723846.1669641304,658342.4321610065,692382.9879383282
1789,1187268.4955596924,1233507.4106130293,,0,1187268.4955596924,1233507.4106130293,1199984.19719936,1193211.5249604047
1790,1177592.7543640137,1143438.6061033676,1349000.0,1,1263296.3771820068,1246219.3030516838,1258600.181796168,1245934.1674433101
1791,1032929.6588897705,945786.9211417297,760000.0,1,896464.8294448853,852893.4605708648,884482.7030045297,904911.2570443643
1792,1075422.8830337524,1034096.7198950915,,0,1075422.8830337524,1034096.7198950915,1064058.1881706207,1070000.362686691
1793,991885.6024742126,984708.86825085,,0,991885.6024742126,984708.86825085,989912.000562788,1002178.5544317835
1794,956234.6935272217,1028801.6232516777,,0,956234.6935272217,1028801.6232516777,976190.5992014471,989576.4440733441
1795,887273.907661438,1016541.6225494837,386500.0,1,636886.953830719,701520.8112747418,654661.2646278252,688872.1762051405
1796,1855998.0392456055,2144057.8991185618,,0,1855998.0392456055,2144057.8991185618,1935214.5007106685,1840283.3674815868
1797,3219163.417816162,2994867.1472954913,,0,3219163.417816162,2994867.1472954913,3157481.943422978,2868386.6595528885
1798,1126147.1509933472,1158281.969609087,,0,1126147.1509933472,1158281.969609087,1134984.2261126756,1134464.1553772257
1799,1072272.8967666626,1557664.1099011123,,0,1072272.8967666626,1557664.1099011123,1205755.4803786362,1198413.0504790791
1800,970361.590385437,1005527.6144764816,,0,970361.590385437,1005527.6144764816,980032.2470104743,993106.376405655
1801,999512.1359825134,992687.2968755586,630000.0,1,814756.0679912567,811343.6484377793,813817.6526140504,839114.9321772315
1802,1018435.5974197388,986789.8910265729,584000.0,1,801217.7987098694,785394.9455132864,796866.5140808091,823253.8607094848
1803,1019984.3645095825,956387.78291942,890000.0,1,954992.1822547913,923193.89145971,946247.652286144,962018.1820691164
1804,1704364.1805648804,1786125.3830132661,1450000.0,1,1577182.0902824402,1618062.691506633,1588424.2556190933,1538624.5772666251
1805,1017609.4770431519,1021851.7209626072,,0,1017609.4770431519,1021851.7209626072,1018776.0941210021,1028635.1923445781
1806,1008766.1743164062,994845.5735427926,747750.0,1,878258.0871582031,871297.7867713963,876344.0045518313,897359.0717757051
1807,969593.5249328613,980503.9458995375,,0,969593.5249328613,980503.9458995375,972593.8906986973,986270.4002295738
1808,917778.1939506531,1171693.0853035897,,0,917778.1939506531,1171693.0853035897,987604.7890727107,1000060.6954022932
1809,1636856.198310852,1607259.5898837666,1700000.0,1,1668428.099155426,1653629.7949418833,1664358.5654967017,1605161.6784539928
1810,926292.5386428833,1016541.6225494837,287000.0,1,606646.2693214417,651770.8112747418,619055.5183585992,654817.2413109224
1811,881313.4431838989,927137.468078768,420000.0,1,650656.7215919495,673568.7340393839,656957.525014994,691062.3867484967
1812,926292.5386428833,1016541.6225494837,405000.0,1,665646.2693214417,710770.8112747418,678055.5183585992,711152.8783104796
1813,957748.6515045166,983541.3689703888,,0,957748.6515045166,983541.3689703888,964841.6488076315,979140.7586183883
1814,939132.2731971741,1029366.6663811516,485000.0,1,712066.136598587,757183.3331905758,724473.365661384,755151.5294188936
1815,985475.1229286194,1029095.8676637592,420000.0,1,702737.5614643097,724547.9338318796,708735.4138653914,740264.1727550569
1816,971566.7963027954,1004493.4257302025,,0,971566.7963027954,1004493.4257302025,980621.6193953324,993647.8120071464
1817,908010.8404159546,999202.7308984966,450000.0,1,679005.4202079773,724601.3654492483,691544.3051493268,723966.8460452245
1818,978404.6411514282,993045.1714567156,,0,978404.6411514282,993045.1714567156,982430.7869853822,995309.6406362468
1819,842473.9837646484,926249.6016451683,,0,842473.9837646484,926249.6016451683,865512.2786817914,887297.7540112216
1820,979541.8381690979,1018387.8848679451,360000.0,1,669770.919084549,689193.9424339726,675112.2505056404,708353.7070657411
1821,974578.4401893616,1007998.8888982126,,0,974578.4401893616,1007998.8888982126,983769.0635842956,996538.743785402
1822,927822.6494789124,993642.2178657788,425000.0,1,676411.3247394562,709321.1089328894,685461.5153926504,718191.2845878602
1823,876197.8149414062,938607.3999827473,390000.0,1,633098.9074707031,664303.6999913736,641680.2254138875,676477.0723509487
1824,1468784.8091125488,1480255.264716419,1544962.0,1,1506873.4045562744,1512608.6323582095,1508450.5922018064,1468225.6316006598
1825,960870.1467514038,1012252.2850270157,690000.0,1,825435.0733757019,851126.1425135079,832500.1173885986,856560.3072704574
1826,929096.4007377625,1001548.4266520274,,0,929096.4007377625,1001548.4266520274,949020.7078641853,964573.7737986523
1827,962504.3869018555,1100294.820757561,472613.5,1,717558.9434509277,786454.1603787804,736505.1281060872,766512.6136459928
1828,1051068.0675506592,1015885.0886696295,590000.0,1,820534.0337753296,802942.5443348148,815696.374179188,840870.9292376825
1829,1738098.8597869873,1794148.4361551972,,0,1738098.8597869873,1794148.4361551972,1753512.493288245,1682922.1827438504
1830,1066285.0141525269,1286790.833514435,,0,1066285.0141525269,1286790.833514435,1126924.1144770517,1127157.8096602322
1831,944640.2192115784,1014976.0162346788,380000.0,1,662320.1096057892,697488.0081173393,671991.2816964656,705384.2892205314
1832,1437860.0120544434,1486421.6421299544,,0,1437860.0120544434,1486421.6421299544,1451214.460325209,1417628.5387235447
1833,1019051.5518188477,1068989.388878404,1020000.0,1,1019525.7759094238,1044494.694439202,1026392.2285051128,1035604.3422841636
1834,1383921.0271835327,1416167.7985208705,,0,1383921.0271835327,1416167.7985208705,1392788.8893013005,1365787.2652957267
1835,994080.5435180664,1003130.0205958786,215000.0,1,604540.2717590332,609065.0102979393,605784.5748572324,642077.9840759906
1836,957027.9121398926,1016541.6225494837,350000.0,1,653513.9560699463,683270.8112747418,661697.091251265,695580.8045289136
1837,2164979.4578552246,1978330.8726864913,,0,2164979.4578552246,1978330.8726864913,2113651.096933823,1993476.5399161493
1838,995816.5287971497,1003130.0205958786,539500.0,1,767658.2643985748,771315.0102979393,768663.8695209001,796794.5517886988
1839,925612.1516227722,1123873.1533547675,,0,925612.1516227722,1123873.1533547675,980133.927099071,993199.7884834852
1840,1047738.6713027954,1367340.2380935415,,0,1047738.6713027954,1367340.2380935415,1135629.1021702506,1135048.5140665837
1841,1041042.685508728,988391.8596290946,594000.0,1,817521.342754364,791195.9298145473,810281.8541959145,835809.0764315568
1842,944640.2192115784,1014976.0162346788,300000.0,1,622320.1096057892,657488.0081173393,631991.2816964656,667210.2148140001
1843,1010424.2563247681,1046271.0287592749,350000.0,1,680212.128162384,698135.5143796374,685141.0593721287,717886.8817015567
1844,1048002.2430419922,1175268.657918968,850000.0,1,949001.1215209961,1012634.328959484,966500.2535665804,980666.6055337682
1845,921390.8910751343,1018321.1261442271,,0,921390.8910751343,1018321.1261442271,948046.7057191348,963676.2327657264
1846,1657930.9701919556,1632966.7691874292,1890000.0,1,1773965.4850959778,1761483.3845937145,1770532.9074578555,1697724.949807873
1847,926160.8123779297,978877.106394471,,0,926160.8123779297,978877.106394471,940657.7932324786,956864.5525424461
1848,1140112.1616363525,1200445.3832099244,,0,1140112.1616363525,1200445.3832099244,1156703.797569085,1154128.541949507
1849,1835819.8404312134,1820434.5961118808,,0,1835819.8404312134,1820434.5961118808,1831588.898243397,1750717.4122253594
1850,992146.2535858154,999932.3867433051,,0,992146.2535858154,999932.3867433051,994287.4402041251,1006193.6373262899
1851,968061.625957489,1030413.453477777,,0,968061.625957489,1030413.453477777,985208.3785255682,997860.4685203133
1852,847355.1273345947,994276.3524105967,,0,847355.1273345947,994276.3524105967,887758.4642304953,907949.1164663034
1853,1116068.3631896973,1167546.7505443923,,0,1116068.3631896973,1167546.7505443923,1130224.9197122385,1130150.5182154453
1854,987237.6322746277,1013133.2654989411,,0,987237.6322746277,1013133.2654989411,994358.9314113138,1006259.226868936
1855,898368.5970306396,1018602.4101104849,630000.0,1,764184.2985153198,824301.2050552424,780716.4478137986,808113.011081532
1856,973739.0279769897,994908.8136085207,800000.0,1,886869.5139884949,897454.4068042603,889780.3595128304,909823.6490810417
1857,1473083.9729309082,1344760.0431079709,,0,1473083.9729309082,1344760.0431079709,1437794.8922296003,1405738.8258607103
1858,880284.3689918518,1062332.9104392286,,0,880284.3689918518,1062332.9104392286,930347.7178898805,947351.5502236797
1859,940828.800201416,1015869.3755158145,,0,940828.800201416,1015869.3755158145,961464.9584128757,976033.5872015175
1860,878137.0520591736,935545.162320085,,0,878137.0520591736,935545.162320085,893924.2823809242,913664.3065003644
1861,1779350.1615524292,1978539.3648806165,,0,1779350.1615524292,1978539.3648806165,1834127.1924676807,1752916.8706063163
1862,971567.3327445984,1057980.112401154,750000.0,1,860783.6663722992,903990.056200577,872665.4235750756,893943.4401229878
1863,940106.451511383,1030657.1058187454,204500.0,1,572303.2257556915,617578.5529093727,584753.9407229539,621836.2209622802
