Id,preco,fold_busca,log_a200_d6_rs025_bruto,log_a200_d6_rs025_calibrado_cf,log_a200_d6_rs050_bruto,log_a200_d6_rs050_calibrado_cf,log_a200_d7_i800_rs0_bruto,log_a200_d7_i800_rs0_calibrado_cf
6282,340000.0,4,287935.118564722,261668.6306772214,292556.168384508,266539.58923300443,299454.13741066854,271519.94767243916
6283,740000.0,3,719034.6604498586,658862.8315501718,704503.1795167177,647148.2020534265,735275.5125158001,673364.6203272582
6284,480000.0,4,331682.9570602637,301425.6323631532,333159.87911550776,303532.47316137323,319898.29876663466,290057.0020259953
6285,1100000.0,3,965352.2357268737,884567.5215105301,958759.6760183239,880705.1814332665,1000761.3717084561,916496.3195808455
6286,540000.0,5,544402.3030625875,498994.9066625137,548989.994999153,504199.23659777327,551959.5680499289,504298.9958163614
6287,1150000.0,4,792486.3854903935,720192.8974669324,818165.6215628173,745407.3858709551,811265.400227941,735587.5624996568
6288,1300000.0,1,927690.6112419636,851302.9777559738,889883.5016924965,818533.1099511867,875357.2569918217,801750.8525984072
6289,544416.0,2,521553.35339762794,477962.24116743717,514053.8380118792,472253.6054705851,522985.21608988807,477733.7268911217
6290,850000.0,1,861826.5263971521,790862.2544414466,854196.2707043715,785707.2623984468,856452.2722081052,784435.5364259084
6291,1400000.0,1,1170562.460205328,1074176.3427874583,1165715.714120722,1072249.2404718427,1160607.2493686504,1063014.9510737434
6292,380000.0,2,363074.4093082956,332728.87088741246,362048.9990156291,332609.0236061929,365674.7264284377,334034.58551402565
6293,320000.0,3,307176.8344075058,281470.99164555623,307145.98001803394,282140.6269208918,315471.58444749285,288908.5792598864
6294,393000.0,4,352162.88930335484,320037.3107618316,349486.1233177109,318406.84907148435,349439.64301915676,316842.6204014005
6295,270000.0,4,318702.06358865474,289628.9031673038,321052.09305805713,292501.4142707178,328722.33861964126,298057.9027978626
6296,520000.0,1,425784.1840610972,390724.38524234307,412632.8330306108,379548.1492196796,432478.7644411407,396112.8046312979
6297,340000.0,2,402985.2624981871,369303.9992290796,399818.5907385266,367307.38504100847,398455.223793653,363978.73822395096
6298,605000.0,2,572148.942450855,524329.0816441205,575887.6642514538,529059.4207809379,575291.7444249142,525514.4135213403
6299,320000.0,1,230608.25485028102,211619.57625757245,233765.96556280428,215022.73323298947,230308.42526150338,210942.4178975328
6300,410000.0,5,382945.78290743864,351005.11905206257,386237.1515463457,354725.00178380555,380687.4753935605,347815.89571697084
6301,340000.0,5,422207.3179791233,386991.9360039923,415583.31104179384,381676.8795037343,416482.21582381206,380519.83401132486
6302,260000.0,2,328246.7993339228,300812.131383361,326808.9793036999,300234.5423063792,319711.56168804015,292048.4005979177
6303,1350000.0,4,940797.3130641624,854974.3632573701,932228.9661432713,849327.2491194335,957645.3742137869,868312.6709940633
6304,965000.0,3,1025801.0177527218,939957.6965326794,1075705.5946906656,988130.3048489037,1075826.591948677,985240.977421946
6305,399000.0,5,291943.76836057723,267593.381997579,282104.1275560714,259087.93794151294,281545.534024464,257234.65685492923
6306,3200000.0,1,1464892.6440223583,1344270.8752646747,1483313.4807414303,1364382.1849877997,1450044.1130634183,1328113.8582766769
6307,260000.0,4,238224.12805092803,216492.45737056405,237102.94981725165,216017.74182099407,234953.87133171473,213036.50502559863
6308,1550000.0,3,655568.8378195952,600708.0945049856,663900.8636135143,609851.3998530614,628185.8238631199,575291.9845422787
6309,271000.0,3,230916.99376142572,211592.89354357333,236445.3786337433,217195.8993451748,230485.59949592702,211078.4944604562
6310,370000.0,3,347010.3996161472,317971.11744990066,355934.9970278163,326957.6349285689,358545.280946752,328355.42985616805
6311,465000.0,1,390542.04354065866,358384.14292019815,385429.65909844765,354526.11148453015,392284.4909968446,359298.3580197711
6312,830000.0,2,691426.6590945864,633637.6392384347,707531.9386818714,649999.0551969875,692377.894035155,632469.6407433231
6313,1711000.0,5,1137576.8121481747,1042694.0371228714,1108591.3460727448,1018144.07453753,1147693.9047768586,1048592.8991653486
6314,1100000.0,3,1030557.0430514085,944315.7177346845,1045003.423323775,959927.6571151499,1076495.1580410993,985853.2496183193
6315,480000.0,4,632444.9767894516,574751.0476669549,619170.1265712213,564108.2603486129,629814.321630976,571062.9117742922
6316,1000000.0,1,790646.6131104173,725543.4171016079,797500.2012259942,733557.0539904016,803178.7533346652,735641.64246257
6317,315000.0,1,378048.5232328311,346919.3604681375,378008.76835097885,347700.22385926143,381686.2540371243,349591.2979016015
6318,340000.0,2,345439.9335183985,316568.27386422316,347733.2448448215,319457.35344584245,353697.2043908637,323093.42299950577
6319,1500000.0,3,1088647.257068753,997544.6995877672,1059922.6735986676,973632.3021360639,1088211.9045507158,996583.435012259
6320,1100000.0,4,970360.2996076047,881840.5067348037,1003076.262647554,913874.2023174996,1000882.1770675527,907516.184927412
6321,600000.0,4,454571.99524658767,413104.2859006101,433118.29730103485,394601.73986209923,454309.2444115577,411929.59742134064
6322,765000.0,2,638036.0387491913,584709.3744859128,614062.2453922499,564129.8399627003,643560.7982905013,587876.4622583587
6323,700000.0,2,430789.89150039066,394784.7342414197,440268.13697702356,404467.7807782695,466448.4421822739,426088.81825063925
6324,407000.0,4,427745.4992326803,388725.0003420505,435819.02173695265,397062.2929441145,406343.18097524607,368437.9858280115
6325,280000.0,1,271115.50285959186,248791.3881021054,272477.3997777101,250630.30498629418,268213.56366885034,245660.21659424825
6326,390000.0,3,379298.4515243478,347557.17007797066,380608.37550239265,349622.30555412837,372218.48403886944,340877.33634164114
6327,325000.0,2,266951.5698088342,244639.9198812557,265530.0514756348,243938.50390289433,271212.98267004854,247746.17906206753
6328,450000.0,4,392644.361206205,356825.91568581265,391514.2649836446,356697.491438462,387301.67009417695,351172.7375240891
6329,560000.0,5,435259.4594964687,398955.42716035666,428889.5487363576,393897.49362913,425233.82564709714,388515.7603456611
6330,420000.0,4,369490.7037735256,335784.4190258044,357396.87770190125,325614.1119903575,360173.09790418716,326574.81890741485
6331,415000.0,3,349853.5694338986,320576.3589211945,337684.31638017547,310192.7777770736,346291.91416863503,317133.80812685733
6332,395000.0,2,286083.1031604066,262172.451305161,284206.91421888897,261096.6595612462,297237.3791364627,271518.805001565
6333,98000.0,1,206964.5384322844,189922.7239363965,201386.4661306714,185239.40505751682,205862.37429638713,188551.96868677225
6334,830000.0,3,897368.9867082236,822273.3952185031,906018.7884261048,832258.0323325058,881626.183431428,807392.4266097689
6335,330000.0,3,348093.28128815093,318963.3790527054,351889.3653920589,323241.36605232785,359581.0950657332,329304.0274486146
6336,2800000.0,2,1465104.071383276,1342651.563718375,1434389.462946105,1317752.238063556,1473568.8799725908,1346067.7877729652
6337,580000.0,2,634492.2860923883,581461.8065219555,640488.4690790048,588407.2181130289,624880.6645960108,570812.6340388636
6338,3500000.0,3,1739483.607269525,1593916.3408390763,1726385.8944288655,1585837.4527087926,1639777.334512181,1501706.535142242
6339,420000.0,1,423265.34757174004,388412.9540627179,416623.4783765266,383218.826717905,416031.2049747076,381048.27558324666
6340,1400000.0,3,1311945.4093841044,1202156.3282154717,1320454.5562715959,1212953.776263462,1318220.6498766718,1207225.2268739638
6341,466000.0,2,468675.71394240693,429504.08267412416,471718.7887039457,433361.0261431557,468856.5514035214,428288.564931107
6342,495000.0,3,503752.2379179847,461596.142899045,528514.4498855473,485487.05803899287,526383.0089095209,482061.0627005789
6343,580000.0,2,512026.41211609554,469231.5558468881,505592.3316134034,464480.1455546993,512491.6114170639,468148.0852426803
6344,560000.0,5,478759.9685916795,438827.65465392964,467859.7109403208,429688.17508473643,474334.9988346241,433377.14832623
6345,343893.0,5,337879.22642879206,309697.46473621036,338821.8384639495,311178.1887690703,333691.83124236227,304878.2286756623
6346,820777.0,5,673451.9434052818,617280.8008906842,649557.7824286033,596561.94285863,671652.0703859879,613656.2970188328
6347,420000.0,4,458416.492164539,416598.0738385931,441446.17819835537,402189.0348619292,448606.95922317443,406759.2424903622
6348,950000.0,3,617148.0960290089,565502.5611436783,606852.3254281672,557447.294392885,625727.8051434944,573040.9333189967
6349,550000.0,5,512738.4831659623,469972.09620596294,519246.8056272577,476882.7217033338,510245.96772864007,466187.27899581316
6350,350000.0,2,310465.4463390271,284516.9330626817,346029.89075152366,317892.50740741176,310228.9799385023,283386.3027404941
6351,377000.0,2,355289.4691599226,325594.5913042575,354643.46692992776,325805.67156542913,356250.16644839273,325425.4890710357
6352,630000.0,4,507334.59263842885,461053.68741619226,492572.0682250504,448768.3765388988,518094.9555087573,469765.1414185496
6353,154000.0,2,237934.42630195746,218048.01158946822,237610.42210446968,218289.156190738,235095.51383964767,214753.78757684492
6354,340000.0,1,289675.46805017284,265823.09397723124,289065.5081708505,265888.3875616205,289376.6124654033,265043.72233512375
6355,410000.0,1,410475.09346588876,376675.871381683,418900.1281770908,385312.9359333037,408340.875328084,374004.60478290176
6356,240000.0,4,249717.0419453731,226936.94589367785,244216.53978361763,222498.7309523366,252882.92935094546,229293.07418604268
6357,900000.0,1,734318.6257262034,673853.5726533761,741081.4263673945,681661.9068651734,733501.7499756081,671823.5882870642
6358,400000.0,4,363394.4802525504,330244.31516842346,353052.4202507972,321656.00059297413,360505.7220360225,326876.414629723
6359,780000.0,3,874608.2970650209,801417.4153176552,865427.4176578124,794971.284202278,859799.0455759466,787403.1543645965
6360,499000.0,1,955563.4161017282,876880.6881348275,922791.2841730202,848802.3637177186,964752.8193271456,883629.3859039575
6361,880000.0,2,851355.6098964672,780199.8255514168,874986.8634839978,803837.4008019131,862960.7319649669,788292.7355473387
6362,495000.0,3,467915.13919383695,428758.04254215467,473661.59199398104,435099.8782588101,478460.24271948944,438173.43865857855
6363,326000.0,5,283836.31147170445,260162.1502214189,283878.94751205674,260717.9546541266,285394.9474320226,260751.68134056733
6364,320000.0,2,360828.39316600544,330670.5754089654,345486.8903689396,317393.66104252706,343258.3271561061,313557.7734773164
6365,450000.0,4,356445.281505771,323929.047585095,360175.90720055456,328146.00658389047,368398.2064647767,334032.65891350806
6366,550000.0,3,572373.0598377875,524474.4873241872,567191.6309728546,521015.45440239314,569653.1756370317,521687.8405464429
6367,340000.0,5,351795.35430381174,322452.87905212067,353656.301351728,324802.34391121904,352015.5553767782,321619.7369590482
6368,430000.0,3,356978.4256220619,327104.9773324183,358278.8710497878,329110.68959639757,357297.64744723565,327212.84827496606
6369,280000.0,4,359944.2275189047,327108.8070275488,368975.6283110995,336163.18175787956,373086.242907356,338283.3779738027
6370,390000.0,5,385151.0592973137,353026.45819802175,392574.006354044,360544.8480206707,379931.0531533556,347124.78897975787
6371,490000.0,2,406594.7017443194,372611.7637371602,406859.8022127823,373776.0411616564,405679.36064828356,370577.8039660713
6372,1500000.0,4,1019906.4656593495,926866.8914658211,1039476.6889900393,947037.5936033762,1053363.0052873087,955101.4073432662
6373,630000.0,5,506508.1616183002,464261.43204884295,510621.4362053347,468961.07519333856,510177.3749265747,466124.6090409757
6374,570000.0,1,434828.88058287546,399024.32596458524,443182.2435694857,407648.1240680746,440906.2571547882,403831.6524668129
6375,335000.0,1,283544.502896385,260196.96299273171,290748.44956515235,267436.3915989169,291987.0646099189,267434.668678249
6376,670000.0,3,351345.75791742763,321943.6748289553,343039.2069530491,315111.7162676071,352441.9180075787,322765.97583750513
6377,380000.0,2,371623.3831246766,340563.32666905137,370748.681901218,340601.29271376284,359926.96625807625,328784.1524176699
6378,300000.0,3,270207.80059741036,247595.6812668404,268916.43915086176,247023.42751451017,260525.42112958297,238588.9347576375
6379,510000.0,5,353707.6409014165,324205.66603872174,356148.5419928491,327091.24870022736,361623.99481633946,330398.5074364806
6380,750000.0,1,861826.5263971521,790862.2544414466,854196.2707043715,785707.2623984468,856452.2722081052,784435.5364259084
6381,1500000.0,1,1224466.5344868638,1123641.8632885404,1187752.6706799306,1092519.2854293694,1270640.6820694446,1163795.972511046
6382,280000.0,3,215751.04012841324,197696.09036644467,218971.221462309,201144.34737964626,228219.96483494775,209003.62837648907
6383,525000.0,5,449018.4678330124,411566.82693225116,448356.3936077949,411776.08597608365,439557.52357937867,401602.6364535376
6384,500000.0,3,594469.3348696872,544721.6536083834,596145.1806560879,547611.8391531655,594300.7285629401,544260.0462508913
6385,350000.0,4,297954.4325454549,270773.9464258948,290136.94387294434,264335.5027113109,294911.9500699822,267401.47237025877
6386,570000.0,1,540039.3420055144,495571.57783368026,546095.4135687939,502309.7701534941,535949.0428941668,490882.54956194776
6387,480000.0,1,447533.4036462456,410682.73684398085,462392.3093044744,425317.93682280136,464306.0277477563,425263.8001684166
6388,1400000.0,1,1192555.5433846668,1094358.4778373544,1198036.195873666,1101978.282974644,1201157.3669137084,1100155.3198260868
6389,460000.0,3,395342.2637286865,362258.3689481285,394948.9750811398,362795.4089603056,399658.13388605986,366006.5417711083
6390,1200000.0,1,1143074.2020563944,1048951.5148847767,1124467.9662138242,1034308.7153261339,1102564.555673359,1009852.9091924332
6391,600000.0,1,368689.6596434806,338331.1217326395,366772.10436376894,337364.509688323,372893.54902445886,341537.94747325557
6392,340000.0,4,333140.6220950011,302750.3238961871,328701.9648894117,299470.9945290104,335122.0537673089,303860.62884145114
6393,700000.0,5,542202.035148416,496978.1582463367,532159.4346095384,488741.8406939199,531479.6872126014,485587.51052190096
6394,790000.0,2,937936.7367586805,859544.5544622403,944951.3900485324,868112.7694149191,972989.7292811811,888801.4331869556
6395,400000.0,1,738931.8468581046,678086.9332577015,719149.9943984719,661488.9255917118,727423.7559821812,666256.6762321345
6396,230000.0,3,321712.85982741276,294790.58163813496,319428.4383541214,293423.14637587534,316059.9950442041,289447.44512894726
6397,650000.0,4,502018.0592332424,456222.1475088012,517758.14145655994,471714.69023513194,506928.91153993603,459640.70733880025
6398,1400000.0,2,1156309.7690277128,1059666.10144089,1142017.4798747515,1049154.4513452689,1166035.433903976,1065143.7868375785
6399,780000.0,1,724382.1333354226,664735.2680610759,740725.4830815484,681334.5029250219,701150.949385333,642193.0782886347
6400,330000.0,1,256516.3482509744,235394.35288322222,254913.5760294418,234474.73940050538,251271.59595615364,230142.8527409705
6401,400000.0,3,347818.34945240116,318711.4546633136,347233.2945641965,318964.35502882674,348711.0765799691,319349.2747796828
6402,330000.0,4,307683.9955712474,279615.94335470843,312533.91964389884,284740.7491807881,316868.0713124607,287309.44539876934
6403,260000.0,2,290779.8829407258,266476.677086564,286444.3301057798,263152.1402159728,287905.41854424746,262994.2957501337
6404,230000.0,4,248378.35100459954,225720.375205398,240515.46829024897,219126.79016909553,252801.20216976904,229218.9708186679
6405,450000.0,3,418384.5896119472,383372.416590072,422852.9520984591,388427.6688023207,423057.84556219995,387435.97563687
6406,300000.0,4,257788.52232420677,234272.11650015155,257840.834996363,234911.43812459338,265546.13869559264,240775.01251674767
6407,685000.0,4,455704.22681961034,414133.23119494994,444573.05937846,405037.8472111192,427700.8576688286,387803.33942903276
6408,415000.0,2,394414.38745161507,361449.4727087555,385770.0222086532,354401.17434994073,385786.9285548182,352406.57191482646
6409,370000.0,4,466204.41122986964,423675.5506250589,468754.40030609095,427068.7779330547,480439.7283639525,435622.5331635502
6410,480000.0,4,372925.5087518082,338905.88861169823,371637.36893633025,338588.2178007408,372536.8745469191,337785.2567263605
6411,549000.0,4,478914.2157408893,435225.92058045603,474600.86347572034,432395.32394404436,494802.7820259404,448645.7480452707
6412,455000.0,1,374334.5191862886,343511.1738745634,371649.48653580796,341850.82591972465,380598.4730834199,348594.9854816075
6413,850000.0,4,841938.2647054662,765133.5965491626,838113.0336430996,763580.9046571051,858011.7227816315,777973.215152205
6414,480000.0,1,467084.9106405481,428624.3392728161,461832.789615343,424803.2791284486,461344.0217020298,422550.8611328463
6415,270000.0,2,280137.10312011593,256723.41433372715,276935.0286329899,254416.08656952964,277104.4193396849,253127.8569954733
6416,700000.0,3,555116.5613823659,508662.08486243815,553531.7680740149,508467.6675757325,555917.3539498698,509108.5880107345
6417,400000.0,5,357817.120084582,327972.3826192713,346488.7190485281,318219.5472146587,353183.51922107686,322686.84953019285
6418,450000.0,1,441756.1438473197,405381.1865097469,445447.3967437774,409731.65845065657,438603.614110518,401722.63239617605
6419,220000.0,4,218115.50909811893,198218.2197144553,212152.23248496678,193285.85417856564,220439.01499886825,199875.64818773602
6420,1300000.0,2,1460378.4923800211,1338320.9457355826,1440987.8449899163,1323814.073381261,1529293.8039714566,1396971.0921182395
6421,280000.0,4,315227.7063496259,286471.48942162417,326373.1241535651,297349.2540900742,331841.5603442186,300886.15198072325
6422,590000.0,1,547246.0285469928,502184.853464767,561378.5312371474,516367.4954748813,557538.7979715244,510656.8810162239
6423,980000.0,3,911864.504539927,835555.867467347,908097.5933068838,834167.5976547501,905403.0749095883,829167.2813821965
6424,440000.0,4,519219.8634726531,471854.7406531919,517301.42824072787,471298.59183728456,523513.59264531394,474678.30803730333
6425,750000.0,3,1103715.7951992485,1011352.2393992258,1106336.2934857497,1016267.2987322768,1118876.938570488,1024666.4442225008
6426,310000.0,1,259562.32882735154,238189.5222030725,256905.96965637722,236307.38395296715,255181.59721527275,233724.0726578905
6427,430000.0,2,376917.69927173806,345415.1470909004,381175.3201424679,350180.08998801635,379332.1364625531,346510.2830950386
6428,530000.0,1,726499.7985935967,666678.5611356501,717340.2191547771,659824.2571764454,761111.6395925545,697111.8375861063
6429,420000.0,1,316968.6243225552,290868.88502596493,314449.42018858076,289237.03084704216,315804.76964765496,289249.6078569856
6430,676000.0,5,826344.6519203052,757421.0655178564,817585.4210261886,750880.6151112269,835286.0805770055,763160.8473471819
6431,650000.0,1,594821.2801011809,545842.6773392033,599685.991319985,551603.4835298337,594635.7825857647,544634.4813682308
6432,625000.0,5,743096.2256992572,681116.2070734989,770470.3560765806,707609.5537144094,758424.2408893531,692935.8692604264
6433,360000.0,3,360290.0521994016,330139.47314158804,362521.7696062691,333008.1655087214,366336.59069552174,335490.7039697877
6434,570000.0,4,458187.122865824,416389.6284408475,469246.6514184801,427517.2538958765,464041.3675312787,420753.8720934402
6435,900000.0,1,952253.5417954233,873843.3545466573,933280.669584227,858450.7157163589,938686.9232330803,859755.299923365
6436,770000.0,4,780925.6726962854,709686.7949061678,751180.0834808649,684378.7707386658,766052.7448268103,694592.5108540299
6437,660000.0,5,490689.53331263195,449762.20067066775,477721.41569565237,438745.28733538586,495266.3734739148,452501.1418624658
6438,499000.0,4,640335.9466564348,581922.1745864543,659805.8683328347,601130.3268363159,622456.7262163516,564391.6600786307
6439,799000.0,4,1051909.744700962,955950.7150915848,1036648.8338500803,944461.2153592351,1104252.5835385232,1001243.8174743141
6440,330000.0,2,351779.43259097263,322377.92145802616,349166.475637982,320774.0412312294,353784.3018738675,323172.9843405879
6441,330000.0,3,307516.0456236852,281781.81624787196,309215.57875114004,284041.7355858952,315875.14604129054,289278.16058656
6442,830000.0,1,933372.2862734207,856516.8139361695,931453.591376403,856770.1316795385,982868.4551770155,900221.7273416788
6443,290000.0,5,183795.9028399996,168465.8916148159,180589.45111298846,165855.59703855834,177429.11294086734,162108.47435943584
6444,2500000.0,2,1369001.16987536,1254580.8842985504,1362055.2230774849,1251299.8491288766,1416447.4101650256,1293888.7742614695
6445,750000.0,2,809149.0269065388,741520.84311085,800941.8013743683,735813.3049527194,819299.1668446384,748409.0034931446
6446,3300000.0,4,1912435.1447864966,1737975.8609847757,1881166.8965201702,1713877.5594647941,1908048.3010215815,1730058.4968688735
6447,1500000.0,4,939151.4221004667,853478.6164486407,952226.4689454333,867546.4041350565,974859.2914753974,883920.8103723495
6448,610000.0,2,521334.8007893352,477761.9550532897,518968.6464724435,476768.76680986333,524278.5442557077,478915.1493591788
6449,390000.0,4,376061.3715569531,341755.68661586026,370431.20400896977,337489.3153025942,372029.15450961026,337324.89869239123
6450,1050000.0,2,1169454.5396323304,1071712.2401089412,1167781.1401823657,1072823.1423863599,1150023.9384427622,1050517.6919414825
6451,750000.0,5,685647.378998306,628459.0420759538,678240.3595798647,622904.3783038243,684012.9729057413,624949.8610567184
6452,470000.0,3,594123.2853653848,544404.5629745069,583331.7122331489,535841.5401778482,562588.2518257112,515217.7899886956
6453,1600000.0,3,541673.7149235202,496344.19204148854,542245.0559857887,498099.8287250962,549384.1827616915,503125.51600333356
6454,420000.0,1,448119.33551231475,411220.42207686143,455888.6331206784,419335.72197927063,440840.4755664455,403771.402272829
6455,950000.0,3,934827.7703723474,856597.4711342996,924582.7921724684,849310.704338349,944515.6139930998,864986.5077561168
6456,670000.0,3,498820.9445400657,457077.5207840171,503459.4199461513,462471.8069384971,507100.6832273366,464402.3270416355
6457,390000.0,3,411805.0062376776,377343.44028219895,415910.1953024476,382050.13537384814,422514.55803208216,386938.4334296033
6458,300000.0,1,198084.73196383993,181774.09593814262,197413.70593886325,181585.17869113712,194107.49416651946,177785.5243681396
6459,900000.0,3,1055394.6542395644,967074.8136955554,1049090.8279952528,963682.2982028257,1083343.855989924,992125.280735291
6460,1000000.0,4,1087046.840316899,987882.4771553017,1081617.042319855,985430.4688200777,1047129.9123343178,949449.7603596328
6461,1050000.0,2,1022813.9815365222,937327.8107175318,1034302.6664991492,950198.4564324482,1034297.0417584159,944804.1077833901
6462,705000.0,1,464489.81988710223,426242.9327357834,458608.7076073572,421837.7023223666,463678.6660487534,424689.1916036899
6463,750000.0,1,544517.552703972,499681.0449948405,542736.563324866,499220.2307578389,549898.6897345576,503659.20864416583
6464,330000.0,2,357257.43662251165,327398.07724263,354025.59240948275,325238.0394451495,359676.2462306048,328555.1260332805
6465,365000.0,2,342336.0658263372,313723.82554705587,339130.722958883,311554.34470168786,342218.56673216884,312607.97870851733
6466,370000.0,3,359385.63747671776,329310.74362706044,361932.5509931748,332466.91633175954,358582.41476684203,328389.4369735555
6467,280000.0,3,324574.8137164891,297413.03525107086,327966.586990383,301266.1876842368,332578.3373790454,304574.92744734837
6468,300000.0,2,350179.8541589411,320912.03481897694,345365.70147544995,317282.32661087526,351218.42570110573,320829.12155242084
6469,1050000.0,2,1049384.5734080493,961677.6486724194,1044937.4759455952,959968.4974927403,1019022.278715187,930850.9992604022
6470,3219000.0,1,1373395.9097165973,1260308.138738579,1346502.397401099,1238540.542447663,1314746.8295081747,1204193.3543016026
6471,398000.0,1,389014.605928941,356982.4771369788,379653.9246316321,349213.4723734744,387879.40917625005,355263.6875155653
6472,400000.0,1,332391.49817764224,305021.8130380453,326507.08700350637,300327.92027021386,335657.4543481663,307432.9344449218
6473,630000.0,4,740534.9245893058,672980.6376237026,738351.5549696352,672691.063934436,726031.9474291385,658305.0014905409
6474,378000.0,3,250440.75671334987,229482.8263222952,253305.14269055953,232683.07713747135,255879.9781045597,234334.6424202064
6475,505000.0,4,362718.97969102475,329630.4362229263,362734.9255417722,330477.4552806461,369422.9640171315,334961.82329039136
6476,499000.0,5,483754.2066795963,443405.3343487267,478171.3243693876,439158.48905472935,489940.5166318453,447635.16179293586
6477,1000000.0,5,903603.5510991407,828235.9701714824,938565.7407253183,861990.4447826216,893948.1879816407,816757.6025608772
6478,320000.0,5,337563.6720332519,309408.2300374156,336357.46989289665,308914.88203572575,332856.5789572825,304115.09870564076
6479,580000.0,4,655795.6648349335,595971.6010912458,659218.3606295418,600595.0653076611,647935.542669726,587493.7182769069
6480,500000.0,2,403107.0860653825,369415.64085658407,402672.4898373816,369929.2196416332,397740.37655181804,363325.7434040344
6481,970000.0,2,619261.6806428159,567504.165817334,625265.7060121928,574422.2923874859,629694.1657141111,575209.6451929023
6482,270000.0,2,287385.50320490636,263365.99754565675,291363.06528941356,267670.90897725645,285815.8955560677,261085.56951111852
6483,289000.0,5,313751.33310662315,287582.02582544845,312081.2787785425,286619.3263081976,316783.9517541263,289430.30976843875
6484,450000.0,4,377095.75658426655,342695.71128197014,381912.41981036466,347949.52388577897,384729.31819948484,348840.3441302919
6485,456000.0,3,295740.4392167603,270991.64185539854,302336.4668064174,277722.6655572753,301487.6685133821,276102.1222470011
6486,400000.0,3,325209.59535788826,297994.6957087276,328259.51630971296,301535.26905653544,324447.75305311335,297128.9459962085
6487,365000.0,3,381646.271396424,349708.51455963735,382304.3548452343,351180.21191190043,382584.44695927104,350370.47539959755
6488,370000.0,1,431612.61777330725,396072.89574221225,432505.9356227517,397827.836884622,428804.1870898308,392747.21246784704
6489,585000.0,1,368689.6596434806,338331.1217326395,366772.10436376894,337364.509688323,372893.54902445886,341537.94747325557
6490,800000.0,4,770802.4455215207,700487.0453026483,755156.5372828429,688001.6044968324,730595.5052683607,662442.8537720958
6491,1420000.0,1,1129466.0985552021,1036463.9259280799,1139316.7339748512,1047966.9166876153,1120245.7396299918,1026047.3306117465
6492,1200000.0,5,1008819.5562615246,924676.1402075933,1043815.8815051472,958653.4825727361,1007554.6911517307,920554.4180944784
6493,280000.0,4,306100.42905972333,278176.8355351332,305087.9153580856,277956.9068344548,307541.5380217427,278852.9256359845
6494,290000.0,4,312727.13327403564,284199.02770920907,307782.73213183327,280412.07761379343,311038.5141916106,282023.6909320144
6495,912000.0,1,866062.2600887665,794749.2105677193,845349.4201375514,777569.747663136,859280.9034010177,787026.3157362869
6496,314000.0,1,324827.06159880484,298080.2451202787,328551.3026491148,302208.2317791117,325523.4584036539,298151.07858110784
6497,750000.0,5,852277.0140494955,781190.4664689507,845475.538823378,776495.2460335747,843666.9227275271,770818.0210338986
6498,380000.0,4,327576.22413430165,297693.5305387903,334977.1844733382,305188.16829254007,331834.6663915467,300879.9011214601
6499,630000.0,4,600218.7185580049,545464.5858233724,597529.9107546298,544392.4763112483,606367.846540623,549803.6106182515
6500,1500000.0,5,1203383.9992974391,1103012.3918111955,1173843.7022892074,1078072.649721486,1183064.87279976,1080909.656927193
6501,850000.0,5,864204.6334876437,792123.2294546366,875935.3725763245,804469.9360370863,873434.1514119438,798014.9108112119
6502,750000.0,5,745814.664309461,683607.9067098439,787734.5427887025,723465.197423812,749630.0317051226,684901.0219322516
6503,345500.0,3,336065.356123903,307942.00099224877,333309.338759606,306173.9756147928,333364.8195676076,305295.18709326437
6504,390000.0,3,374263.2996762937,342943.3808041428,369770.7864814529,339667.0257861842,368064.1121992998,337072.76653232094
6505,690000.0,3,541333.8444038052,496032.76330891566,564885.7890126295,518897.3355320104,542439.2982670007,496765.39733844926
6506,570000.0,1,595824.1525126472,546762.9715190136,605733.6737879269,557166.2659941302,594003.6368879974,544055.4910781485
6507,403000.0,4,307695.0991003338,279626.0339795207,305836.76302227343,278639.16060443304,310506.03906989115,281540.8870594872
6508,260000.0,3,267965.99097301665,245541.4756517726,272864.3468763286,250649.92837453654,261487.33725481835,239469.85663716478
6509,680000.0,4,553699.5475791682,503189.06267444603,532806.1729372254,485424.5229546744,547042.4517224389,496012.3080970586
6510,685000.0,3,673954.0512348701,617554.7563360906,657580.8373090517,604045.8992126398,658156.1492126718,602738.7802080758
6511,400000.0,5,367196.3210046774,336569.28505954973,371505.540152646,341195.30673249613,372640.2372032835,340463.5199754117
6512,235000.0,1,282397.3689213885,259144.28599356263,279625.9268366121,257205.6669004824,287554.40091045835,263374.7355801474
6513,1540000.0,4,963993.0288972883,876054.0815976935,979310.3946196659,892221.79711648,994258.340672822,901510.2444958005
6514,271500.0,4,212519.22915339435,193132.45276347702,219158.27659920472,199668.86134833063,218042.30383371896,197702.51110646455
6515,820000.0,5,554689.1548883967,508423.754846649,546358.1018352814,501782.07319567335,574882.6481222293,525242.7151223259
6516,570000.0,1,522459.1434198629,479438.9629035039,518163.9100595483,476617.79992418684,527989.7544389025,483592.53596565395
6517,600000.0,1,482857.9567220673,443098.60573057726,481127.4508025864,442550.90451650333,486466.35812258156,445560.7287995166
6518,3451000.0,5,1547931.0193274932,1418821.5041781915,1566845.5901630833,1439010.4694495078,1610982.4426856134,1471877.4257223394
6519,1100000.0,5,1032499.4224621757,946380.9209517267,1014025.5831088626,931293.7021646255,1044268.5753419017,954098.1339775712
