Id,generalista,especialista,catboost_global,blend_arvores,score_juiz,peso_juiz,previsao_lambda_0.40,previsao_lambda_0.70,previsao_lambda_1.00
1516,559280.21,501123.56281267287,565044.5831082084,550633.66,0.3539776646567169,0.12539261900612594,556363.2442786263,554175.5199875961,551987.7956965658
1517,410496.23,359939.68271503295,409729.3453620856,411646.55,0.4580773296817583,0.28121179729244716,404809.3909892375,400544.26173116564,396279.1324730938
1518,564819.73,487614.7440057925,561030.1247069072,570504.14,0.2361697417378957,0.04400770379335393,563460.6843379987,562441.4000914978,561422.1158449969
1519,346204.89,333387.2234737308,346974.2953110117,345050.77,0.40211455031391774,0.1857106759876019,345252.7389939292,344538.62573937606,343824.5124848229
1520,163299.58,147777.92891674416,171214.16903435648,151427.69,0.40842314650406675,0.19508678543237176,162088.3523942259,161179.9316898953,160271.51098556473
1521,251967.12,219516.78511070152,250298.68194886425,254469.78,0.39437823749766043,0.17469238693169245,249699.58941658225,247998.94147901898,246298.29354145567
1522,559090.29,495473.12854158017,554269.9992434534,566320.72,0.35098864023349896,0.12226547933693754,555979.0169040924,553645.5620821617,551312.1072602309
1523,526538.83,463780.16337162524,518490.3834922529,538611.5,0.2429559761968336,0.046844551508719315,525362.8693634034,524480.8988859559,523598.92840850854
1524,360137.69,281925.3537076751,358454.3655825744,362662.68,0.2596645181084802,0.054587447672524575,358429.9252741187,357149.1017297078,355868.2781852968
1525,243910.36,217618.16505358496,242636.25070325116,245821.52,0.4133804895070974,0.20270311505339644,241778.5560731082,240179.70312793934,238580.8501827705
1526,219901.08,203311.6318566373,220217.40551842208,219426.59,0.454343565371037,0.27399152269330407,218082.93273702337,216719.3222897909,215355.71184255843
1527,501109.57,432712.27540222515,503131.4701901691,498076.72,0.2896288101126064,0.07156713636278855,499151.5705962701,497683.0710434727,496214.5714906752
1528,328774.98,275538.4084698748,325121.3267799043,334255.46,0.33304567526982937,0.10487640486713844,326541.6759081873,324866.69783932774,323191.7197704682
1529,1172706.08,1053209.5694506306,1160642.2591277612,1190801.8,0.37064547586028324,0.14410663773844767,1165817.9838573015,1160651.9117502775,1155485.8396432535
1530,565021.67,503815.92136720475,557723.7211058722,575968.59,0.303954689958601,0.0813075143819537,563031.0750851124,561538.1288989466,560045.1827127808
1531,1058802.58,1038450.5721916069,1085019.6591505876,1019476.97,0.48915139495471716,0.345517538134013,1055989.789746384,1053880.197056172,1051770.6043659598
1532,1955220.39,1253830.0142942222,1886916.7289414557,2057675.89,0.015415653798952607,0.005447218294137712,1953692.1394056492,1952545.9514598863,1951399.7635141232
1533,838077.05,775079.9957406928,836777.0053775092,840027.12,0.3671244686138616,0.13996912394443203,834549.993001698,831904.7002529715,829259.4075042449
1534,284689.6,265175.18132459954,286559.2214035958,281885.17,0.5018936945630667,0.3738060011946819,281771.75727572385,279583.3752325168,277394.9931893097
1535,347063.85,306384.8849369827,350627.3361557464,341718.61,0.36241632341255686,0.13459252317426215,344873.81618082034,343231.2908164356,341588.76545205084
1536,325805.92,281320.93177727953,305770.0579475248,355859.72,0.4106479864259985,0.19847784992274092,322274.20607348636,319625.42062860116,316976.63518371596
1537,3157379.96,2114721.852926339,3084692.9556929856,3266410.45,0.023354008549332294,0.005878043175481408,3154928.444251742,3153089.8074405487,3151251.170629355
1538,341984.8,329439.31694168464,349966.7203625396,330011.92,0.5217244644263465,0.4195334882554018,339879.49989227834,338300.5248114871,336721.5497306959
1539,325531.83,279152.99754800135,315714.28923366976,340258.13,0.37993801894122636,0.15551546637896532,322646.7796964462,320482.9919687809,318319.20424111554
1540,663810.45,538383.6398331778,660920.0341413209,668146.09,0.24417716818589655,0.047373182055077685,661433.7031549517,659651.1430211656,657868.5828873795
1541,949510.49,854936.029104559,949569.8367255874,949421.47,0.3300685927130552,0.10221169356890149,945643.8436734044,942743.8589284578,939843.8741835111
1542,476420.9,439786.35172498215,474802.5567448571,478848.41,0.2840894014886384,0.06809796295193946,475423.00475552276,474674.5833221648,473926.1618888068
1543,546507.87,489618.0821572886,535062.6908458541,563675.65,0.2529475891843383,0.05133948068939119,545339.5931342503,544463.3854849379,543587.1778356256
1544,261846.25,232296.00558684368,261591.38840564445,262228.55,0.30624970038476534,0.08297605734490195,260865.46489000722,260129.87605751265,259394.28722501808
1545,505566.71,456876.97764393775,494514.9494053867,522144.35,0.2980023869886317,0.07712167810228253,504064.69645373983,502938.18629404466,501811.6761343495
1546,370337.58,321359.14278098266,365613.60215576965,377423.56,0.2973844875611485,0.07669864807878204,368834.94803211594,367707.9740562029,366581.0000802899
1547,1295574.94,1160127.3271664935,1300134.7070065688,1288735.29,0.4802508252658299,0.32637370212962863,1277892.324461963,1264630.3628084355,1251368.401154908
1548,524298.67,462687.8902896568,512919.956026505,541366.74,0.2592781845389011,0.05439550005127157,522958.1303316429,521952.72558037506,520947.3208291072
1549,531414.58,481633.42854815465,521237.41721259424,546680.33,0.3585241861112085,0.13028040828775606,528820.3765055275,526874.7238846732,524929.0712638189
1550,429462.95,397969.99385366245,431728.6784674564,426064.35,0.3657008312484397,0.13832466029158333,427720.44901579205,426413.5732776361,425106.6975394801
1551,436501.34,352691.2323410375,428144.7228712423,449036.27,0.22637441807368885,0.04020051375401925,435153.65624573204,434142.8934300311,433132.13061433006
1552,462189.2,422707.3942218447,440354.3946816306,494941.41,0.2983337992849667,0.07734945161015383,460967.64158979245,460051.47278213676,459135.30397448107
1553,1393540.44,1232713.0293964632,1421822.8756888795,1351116.78,0.7603916911476211,0.8783456500939221,1337035.6173922056,1294657.00043636,1252278.3834805144
1554,1113122.71,1021380.6671566435,1104110.9011949203,1126640.42,0.5005156402697619,0.37070062566072237,1099519.1769274299,1089316.5271230023,1079113.8773185748
1555,1282908.99,1055570.243868777,1361645.997689009,1164803.48,0.4869520136558186,0.3407372013785429,1251923.882751336,1228685.052314838,1205446.22187834
1556,268940.03,212513.01740939385,270542.5923871735,266536.2,0.3401534479102098,0.11148745464688785,266423.6683971782,264536.39719506184,262649.12599294545
1557,427821.03,329382.15714904637,433447.6369218089,419381.12,0.4255018373795142,0.22225132083898316,419069.76219478995,412506.3113408824,405942.8604869749
1558,713131.95,677840.4524294455,723586.7221969354,697449.8,0.46367070560841117,0.2922420209733459,709006.4865707221,705912.3889987636,702818.2914268052
1559,389233.28,295078.3898183469,346618.9232189388,453154.81,0.12619613859875545,0.01569032753864615,388642.3515734739,388199.15525357926,387755.9589336846
1560,424374.38,371848.44546875166,422310.9769376214,427469.49,0.32913975654212685,0.1013926767603348,422244.08195941546,420646.358428977,419048.63489853864
1561,490087.44,418858.9788044814,497409.78718823375,479103.92,0.3727565811704655,0.14663583783960477,485909.58196582773,482776.18844019854,479642.79491456936
1562,521465.76,469778.3478313652,514910.3206476324,531298.92,0.26253149463341063,0.05603195007787474,520307.30140068504,519438.4574511988,518569.6135017125
1563,373538.56,259305.43611862452,344193.6734845042,417555.89,0.08695943483256162,0.010800876980885173,373045.032832726,372674.8874572705,372304.742081815
1564,412772.49,327192.98902986426,399406.8946554372,432820.88,0.12387844653904855,0.015348857515940598,412247.07097332965,411853.0067033268,411458.94243332406
1565,324749.88,293899.07495186845,335219.48159456503,309045.49,0.43483764554169274,0.23820126832033903,321810.39964353264,319605.7893761821,317401.17910883157
1566,181779.3,166656.80756228344,184983.27283078275,176973.34,0.4680566313528843,0.3010663799522817,179958.15037836836,178592.28816214463,177226.4259459209
1567,223426.7,209880.51152719464,229542.34141242463,214253.24,0.5379681992025913,0.4580872903519748,220944.5652911582,219082.9642595268,217221.36322789543
1568,568542.41,523459.0412281822,565227.8572368261,573514.23,0.35292229937800557,0.12428073802146673,566301.2122626179,564620.3139595812,562939.4156565446
1569,422168.46,363854.85002943745,425561.4092423547,417079.03,0.4846096062508405,0.3356814084027071,414338.5421104142,408466.10369322484,402593.66527603543
1570,236947.04,218736.90550703998,246282.44687423983,222943.92,0.4859609834014497,0.3385936794611766,234480.70542341832,232630.95449098205,230781.2035585458
1571,364681.34,315176.58838610817,349753.64267586044,387072.9,0.20090203276675453,0.0317227904771263,364053.16845477215,363582.0397958513,363110.91113693034
1572,646993.11,612383.1828902971,672317.9062147081,609005.9,0.5565648877507872,0.5028221430918989,640032.054911378,634811.2635949113,629590.4722784448
1573,561766.52,471795.12170558417,556358.2847787087,569878.87,0.24794755111130842,0.049041295435896866,560001.5944301852,558677.900252824,557354.2060754629
1574,604977.43,559181.5530359058,606458.4308038546,602755.93,0.38034042735687,0.1560257826944726,602119.294980999,599975.6937167483,597832.0924524975
1575,536546.51,475875.2836124069,544592.3767261733,524477.71,0.4656003726804293,0.2961057459561447,529360.4705009711,523970.94087669934,518581.4112524276
1576,440134.14,406176.1540738106,458533.0010486871,412535.84,0.45991715408656814,0.28481190276507,436265.48456571705,433363.9929900048,430462.50141429255
1577,375768.02,376238.88811362634,381178.6890900794,367652.02,0.4625164896725188,0.2899451657843802,375822.6303733072,375863.5881532876,375904.545933268
1578,231463.06,219032.33061130933,231051.3302079645,232080.66,0.46423730238423605,0.29337343207916844,230004.32170239696,228910.2679791947,227816.21425599244
1579,439275.2,363550.05877679365,414508.51930090354,476425.22,0.3698620181414302,0.14317729120866715,434938.35176130704,431685.7155822873,428433.07940326753
1580,378949.56,342644.47887160373,375147.58295444,384652.54,0.3298027892546735,0.10197671998775386,377468.6507630547,376357.9688353458,375247.28690763685
1581,508563.75,435118.65454723104,515313.01498914167,498439.87,0.42894098859105234,0.22803681523338548,501864.4757353754,496840.020036907,491815.56433843856
1582,1116571.77,897581.2614924443,1022868.5568380132,1257126.58,0.1208676908067378,0.014916182182006908,1115265.1690715884,1114285.2183752798,1113305.267678971
1583,358885.75,278864.3905631397,343730.9668031797,381617.92,0.12715926754469112,0.01583441616466004,358378.913397046,357998.78594483045,357618.6584926149
1584,491789.12,423895.8287872513,497128.0571295712,483780.7,0.27924513013877583,0.06519255623554253,490018.6651178387,488690.8239562178,487362.9827945968
1585,266501.3,256447.9276235927,287197.27978361736,235457.32,0.5052269899254652,0.38136011252541974,264967.71791170933,263817.53134549136,262667.3447792734
1586,348688.28,303641.9460888155,341016.7158196018,360195.61,0.2244383933934097,0.039486305289150925,347976.7946828104,347443.1806949182,346909.566707026
1587,350989.6,316450.44398059446,347847.8346432884,355702.25,0.31468819184269026,0.08938181986066703,349754.73095141357,348828.5791649738,347902.427378534
1588,946552.36,815629.7775848587,927218.9838577145,975552.42,0.30713502633391476,0.0836280004815365,942172.842485897,938888.2043503198,935603.5662147426
1589,385019.41,357267.5019196009,399280.076090749,363628.4,0.5334388072417604,0.44726595257637974,380054.4165586432,376330.67147762567,372606.9263966081
1590,292128.15,272014.61453914305,294341.75109876815,288807.75,0.412813449552159,0.20182081900188797,290504.41792010656,289286.6188601864,288068.81980026636
1591,748965.06,670676.464303352,737187.6613779175,766631.16,0.3818429247817979,0.1579432511818199,744018.997866085,740309.4512656487,736599.9046652124
1592,372607.55,329002.6991405697,374210.6398587435,370202.92,0.32401683241734974,0.09697935540724929,370916.04186840926,369647.41076971625,368378.7796710232
1593,377387.39,333553.6648145868,374801.09400841966,381266.84,0.3494338280288993,0.12066551291271026,375271.702427051,373684.93674733915,372098.1710676273
1594,321257.88,276930.17740888364,319808.8814906887,323431.39,0.35597929180899746,0.12752484446860388,318996.72664856695,317300.8616349922,315604.99662141735
1595,220507.0,204930.24249319744,222261.5091165669,217875.23,0.48064738411588676,0.32721501294394584,218468.22043631476,216939.13576355082,215410.0510907869
1596,778679.69,562209.9410014905,794821.0132125405,754467.7,0.24586830540426474,0.04811460985093247,774513.546992963,771388.9397376851,768264.3324824073
1597,658423.65,559125.9528560494,656021.8693058365,662026.32,0.23791665632820494,0.04472190424377639,656647.3371586803,655315.1025276906,653982.8678967007
1598,911860.23,824653.0001262681,922673.1741859438,895640.83,0.41725266760631247,0.2088049390382088,904576.5098730098,899113.7197777671,893650.9296825243
1599,1092654.56,1100320.0042945074,1099182.67983279,1082862.39,0.4411252762839099,0.24937792966789746,1093419.1970512597,1093992.6748397043,1094566.152628149
1600,357496.66,338222.52187098365,363255.64440611535,348858.18,0.45898106977089537,0.28297674100969605,355315.00688259205,353678.76704453613,352042.5272064802
1601,1574271.03,1290093.5603051048,1601467.880490291,1533475.75,0.3527348219872438,0.1240841082313444,1560166.2668373876,1549587.6944654284,1539009.1220934691
1602,530950.01,479853.11079854745,543660.492615297,511884.3,0.3390757045275058,0.11046209157738873,528692.3018564354,526999.020748762,525305.7396410885
1603,328824.31,301050.83323442994,330183.2629979449,326785.89,0.3424560511277772,0.1137060608169291,327561.1049447186,326613.70115325757,325666.29736179655
1604,1022756.18,762260.791114184,994219.1518282098,1065561.73,0.047296234283994765,0.007393351097251262,1021985.8064523009,1021408.0262915265,1020830.2461307523
1605,235341.35,215522.02986950087,243269.57291384228,223449.01,0.5064734979742903,0.3842000549584788,232295.516446649,230011.1412816358,227726.76611662254
1606,386099.88,360130.32069515693,392422.5155694198,376615.93,0.4429129943703118,0.2526188978446876,383475.7194203593,381507.5989856288,379539.4785508983
1607,572827.9,454211.22080098407,560268.4527228834,591667.07,0.1676437269908847,0.023220994248134976,571726.1411098348,570899.8219422108,570073.5027745868
1608,656562.81,620960.299965396,679390.775772471,622320.85,0.48843954240393983,0.3439668557603585,651664.3766264883,647990.5515963545,644316.7265662208
1609,532792.68,472567.6142875811,530460.743214278,536290.59,0.2563629399543496,0.05296746358773946,531516.6924099233,530559.7017173658,529602.7110248082
1610,693576.23,616036.5432794754,689269.6044396221,700036.18,0.36592863709000206,0.1385867076966013,689277.8420406306,686054.0510711037,682830.2601015766
1611,686507.18,659173.6171884318,695593.8687252792,672877.15,0.5157236164734327,0.4055103585865183,682073.5628571336,678748.3499999837,675423.1371428339
1612,613516.39,523686.7455227079,592245.6058769352,645422.56,0.22687301813447275,0.04038644462769089,612065.2300149571,610976.8600261749,609888.4900373927
1613,267574.09,239511.3266211729,255699.56632816268,285385.86,0.44764634927225544,0.2613337359393039,264640.5912821722,262440.46724380134,260240.34320543046
1614,376225.6,339097.4908110519,373396.56275578105,380469.16,0.3257583720207279,0.09846008664769484,374763.3452608764,373666.65420653374,372569.9631521911
1615,322131.4,247262.9789332331,303991.2487141293,349341.62,0.12237888749906208,0.015131833343848164,321678.2414118803,321338.37247079046,320998.5035297007
1616,537210.08,484057.49945624766,535171.5633436755,540267.85,0.26017832061747576,0.05484371645220024,536044.0459775822,535169.520460769,534294.9949439557
1617,2087027.07,1537620.5789966697,2090381.3059149573,2081995.71,0.10935045518712204,0.01336917197462434,2084089.0260551206,2081885.493096461,2079681.9601378017
1618,713213.52,672475.3182624478,737377.2364460801,676967.94,0.48062970319379567,0.3271774786426027,707882.0711484296,703883.4845097518,699884.897871074
1619,1201491.83,997010.1507681855,1203785.117593897,1198051.9,0.3136193709073319,0.08854644926772842,1194249.3793454883,1188817.5413546043,1183385.7033637203
1620,391491.81,352596.5445558235,391349.751040068,391704.9,0.3041958701802189,0.08148141141278153,390224.1135497335,389273.3412120336,388322.5688743337
1621,551920.28,485540.214920682,548350.0839550598,557275.57,0.28856543665934764,0.07088876258583968,550038.0397304639,548626.3595283118,547214.6793261596
1622,1144754.45,1010816.4835311009,1121683.0054894462,1179361.61,0.3538811540569966,0.1252905872371515,1138041.9834111047,1133007.633469433,1127973.2835277617
1623,483045.6,445631.6389338726,487210.566824517,476798.15,0.44387537990201226,0.25437511751074876,479238.7277029045,476383.57348008285,473528.41925726127
1624,500148.76,456118.25054934784,502143.7179210639,497156.32,0.4040560909452508,0.18855867055617845,496827.8262696295,494337.12597185164,491846.4256740738
1625,511813.03,477075.76061853906,518248.7673097117,502159.43,0.410199110150237,0.1977901265365404,509064.7544374028,507003.5477654549,504942.34109350696
1626,191212.49,165410.5801327298,190971.63027876976,191573.77,0.4581545041592375,0.2813622519313528,188308.616614246,186130.71157493055,183952.80653561506
1627,887525.34,808794.3803520869,868054.2225921215,916732.01,0.3962813900346817,0.17735420582464592,881940.0332711329,877751.0532244825,873562.0731778321
1628,283804.56,271143.9638024608,289473.8789756171,275300.58,0.4773556530615853,0.320265588937584,282182.6586809977,280966.2326917459,279749.80670249416
1629,577699.21,541222.4248813905,574754.3284902524,582116.53,0.4074494716940689,0.19361659776525586,574874.2055871682,572755.4522775443,570636.6989679205
1630,457436.59,397933.48750711256,441155.7983224374,481857.77,0.3199012967545538,0.09355891177217468,455209.7717934789,453539.6581385881,451869.5444836973
1631,1132151.0,990899.5364121039,1120483.1153316395,1149652.81,0.35440353996344276,0.12584370809850098,1125040.7568191036,1119708.074433431,1114375.3920477587
1632,389471.14,352385.81236831506,387601.1663439352,392276.09,0.31267600720154903,0.08781499694339605,388168.4808269515,387191.48644716514,386214.4920673788
1633,711132.11,605522.4313896497,722838.4382282203,693572.61,0.4470862523657997,0.2602924426053508,700136.3495166983,691889.5291542221,683642.7087917458
1634,501372.4,457749.92636287544,514046.7446531184,482360.88,0.37979920021201513,0.1553397388649775,498661.8785346259,496628.9874355953,494596.09633656475
1635,1271314.88,960178.0840254227,1232766.5282021016,1329137.41,0.07750351058711419,0.009868842477809937,1270086.6559885906,1269165.4879800333,1268244.3199714762
1636,529608.96,444872.6629321847,555654.6438092887,490540.43,0.4350656960703269,0.23860056163900822,521521.7087713637,515456.27034988656,509390.8319284094
1637,410346.04,356277.34181519086,424019.1279893202,389836.41,0.477540639644503,0.32065405727411456,403411.10102220456,398209.89678885794,393008.69255551137
1638,2614387.95,1940468.0877145594,2602823.1371378824,2631735.17,0.08223836688753176,0.010325136607560606,2611604.624143742,2609517.129751548,2607429.635359355
1639,588320.33,563601.20180055,598541.318555004,572988.85,0.5340999639396351,0.4488426840529502,583882.3300606039,580553.8301060569,577225.3301515098
1640,877567.8,802080.4048992418,888037.9728402504,861862.54,0.4122071049807429,0.20088054421488694,871502.2203963182,866953.0356935569,862403.8509907955
1641,373564.03,306561.20582243946,366780.33443024894,383739.59,0.2266059468956105,0.040286749987692105,372484.29958955577,371674.50178172253,370864.70397388935
1642,343267.93,309767.4871837631,339347.31473164685,349148.87,0.3237183428916978,0.09672757092645817,341971.76341656985,340999.6384789973,340027.5135414247
1643,1424327.31,1111058.2001429652,1362375.7085602642,1517254.72,0.29793178574486867,0.07707323466621813,1414669.4445529247,1407426.0454676182,1400182.6463823116
1644,1053491.7,947876.0371351615,1078866.7980434694,1015429.06,0.410474208053339,0.1982113908464355,1045118.0090273567,1038837.7407978744,1032557.472568392
1645,1401225.56,1282921.9664595157,1398595.2576599596,1405171.01,0.5365100796959588,0.4545988252353499,1379713.2901421504,1363579.087748763,1347444.8853553755
1646,924723.05,844074.549329735,910756.3901200744,945673.04,0.3330651580388831,0.1048940437236396,921339.2310577789,918801.3668511132,916263.5026444473
1647,800775.83,747913.3264561751,784877.6494900502,824623.1,0.38883761444291054,0.16712249110348673,797242.0246887156,794591.6707052523,791941.3167217891
1648,320134.51,270559.420326359,300510.89989476866,349569.93,0.2839497412454571,0.0680125445836518,318785.8188013332,317774.3004023331,316762.782003333
1649,875896.34,804412.3295027496,864709.204490387,892677.05,0.34311122493899443,0.11434433081191381,872626.823462376,870174.6860591581,867722.5486559401
1650,400168.05,358208.9108075024,417918.5216995823,373542.35,0.48948308106181954,0.346241201146554,394356.85689876566,389998.4620728399,385640.0672469142
1651,822932.23,771462.7811970034,823113.8766436185,822659.75,0.4243558133182797,0.2203468749814168,818395.7771196974,814993.4374594706,811591.0977992436
1652,1172706.08,1053209.5694506306,1160642.2591277612,1190801.8,0.37064547586028324,0.14410663773844767,1165817.9838573015,1160651.9117502775,1155485.8396432535
1653,689242.9,614599.1216095414,708329.7554881454,660612.61,0.48550322649559763,0.33760581178930993,679162.8306405871,671602.7786210275,664042.7266014679
1654,397244.93,338997.71806549124,396048.0369123819,399040.26,0.26659279645834233,0.05813983233944283,395890.33674555505,394874.3918047214,393858.44686388766
1655,1172706.08,1053209.5694506306,1160642.2591277612,1190801.8,0.37064547586028324,0.14410663773844767,1165817.9838573015,1160651.9117502775,1155485.8396432535
1656,713456.71,579941.8420077607,686082.3925584209,754518.2,0.16121545655234804,0.02185574115190846,712289.4834420921,711414.0635236612,710538.6436052304
1657,1530158.3,1150408.1538715893,1511689.416415933,1557861.62,0.06002947960187754,0.008351209950016968,1528889.7507204528,1527938.3387607925,1526986.926801132
1658,405541.92,344993.6943587579,401504.06776029227,411598.69,0.35976939522656537,0.13164704945178957,402353.5218979157,399962.2233213525,397570.92474478926
1659,1222805.64,840918.7532679815,1179261.4593285683,1288121.9,0.05242442786597098,0.007765254094763184,1221619.460515627,1220729.8259023475,1219840.1912890677
1660,300974.52,256146.21142916434,304438.78076592385,295778.12,0.33076638280771387,0.10283083296447694,299130.62707570894,297747.7073824907,296364.7876892724
1661,378782.59,299412.5973301361,361445.1556996836,404788.74,0.11864394039578705,0.014604341469167555,378318.93140985764,377971.1874672508,377623.443524644
1662,262536.12,245186.60837162728,273254.23381607427,246458.96,0.5148426218453294,0.4034639369941886,259736.1590933961,257636.1884134432,255536.21773349028
1663,822166.6,657443.3897052048,814660.8606646096,833425.21,0.19165029553785984,0.029093919349222487,820249.6224818953,818811.8893433168,817374.1562047382
1664,3490385.73,1752886.8737129446,3473954.7804990616,3515032.16,0.0186301536584183,0.005617754610741703,3486481.393115574,3483553.1404522546,3480624.887788935
1665,397491.01,363231.25052562245,397809.8679907649,397012.73,0.3873539230566339,0.16514043732640318,395227.9413350816,393530.6398363927,391833.3383377039
1666,399098.37,350190.7517002407,414803.9111898308,375540.07,0.5117928211491664,0.3964060109905335,391343.4604490979,385527.2782859214,379711.0961227448
1667,553208.36,535344.1979699384,550322.2667727668,557537.5,0.43447055101821297,0.23755948833275028,551510.839523458,550237.6991660517,548964.5588086452
1668,343267.93,309767.4871837631,339347.31473164685,349148.87,0.3237183428916978,0.09672757092645817,341971.76341656985,340999.6384789973,340027.5135414247
1669,441829.49,415529.6807486181,454641.2150020587,422611.89,0.44818582152502906,0.26233922683512284,439069.70135003247,436999.85986255686,434930.01837508124
1670,570451.89,509208.9229464436,577881.1738440527,559307.96,0.3652449674480786,0.1378015244941967,567076.1403101889,564544.3280428305,562012.515775472
1671,308924.65,246372.0860898137,301078.61381225206,320693.71,0.15345877320659443,0.020312568815498623,308416.4086963954,308035.2277186919,307654.0467409885
1672,1299827.34,1056346.0730987384,1286184.9014954467,1320290.99,0.18782431621548357,0.02806963707181794,1297093.5676817182,1295043.2384430068,1292992.9092042951
1673,506304.11,433550.65118737245,510000.80006949406,500759.07,0.36927598723520244,0.14248540239490537,502157.58765818464,499047.6959018231,495937.8041454616
1674,310794.48,285976.3036990001,321984.73575310485,294009.09,0.4110838756484357,0.1991473961367967,308817.48992511677,307334.7473689543,305852.0048127919
1675,1375908.76,1159260.199593301,1358255.900537198,1402388.06,0.3574428067820979,0.12910337694923257,1364720.735696122,1356329.7174682138,1347938.6992403055
1676,553263.73,512394.666989047,553119.9419121839,553479.41,0.3915751407102993,0.17082937394746553,550471.0754208077,548376.5844864135,546282.0935520193
1677,302361.93,225271.69669441655,266777.0168470638,355739.29,0.17140136899828795,0.02405725093693067,301620.0983650324,301063.7246388067,300507.350912581
1678,348459.93,302626.70640472224,343682.8441402914,355625.56,0.3432843066045921,0.11451346712473238,346360.52146264067,344785.96505962114,343211.4086566016
1679,381761.0,323867.96043029707,373904.3951032632,393545.89,0.2693617678319125,0.05961939648337066,380380.38076810655,379344.91634418647,378309.45192026644
1680,399715.73,368678.7916919951,399494.8609080122,400047.04,0.310207814264516,0.08592701785374202,398648.965379153,397848.8919135178,397048.81844788254
1681,342111.78,303278.8450215697,343691.0222658633,339742.92,0.30062409714101773,0.07894044503393835,340885.5843323315,339965.93758158013,339046.2908308288
1682,499509.7,476890.68621544103,497648.29135645775,502301.81,0.37960484509652365,0.15509398138875347,498106.47083882627,497054.048967946,496001.6270970657
1683,402929.79,351879.9681169524,393530.9455597204,417028.04,0.3211781726735554,0.09460839035568337,400997.89340948017,399548.97096659034,398100.0485237005
1684,333158.52,316104.11585706554,338793.0610931271,324706.7,0.4556530271645786,0.27651055530976953,331272.230895984,329857.51406797196,328442.79723996
1685,1015406.61,696146.753545028,974931.1931181356,1076119.73,0.11371560544343012,0.013935943892527175,1013626.9350213229,1012292.178787315,1010957.4225533073
1686,556700.45,510270.44438003306,566799.8095784729,541551.41,0.37027816649488676,0.14367030804219658,554032.2047160714,552031.0207531248,550029.8367901784
1687,340291.55,268989.82220678584,326255.0888968573,361346.25,0.10806047169003853,0.013206075945713765,339914.9035870809,339632.41877739155,339349.9339677022
1688,423691.71,389674.78861991735,429592.6575337982,414840.29,0.3417337041914066,0.11300595267018779,422154.0641570148,421000.82977477583,419847.5953925369
1689,337941.27,289931.4630069065,311102.5287690655,378199.38,0.25511798117212364,0.05236846472044394,336935.59004649875,336181.3300813728,335427.0701162469
1690,749968.49,586541.9201256541,666551.9282435926,875093.34,0.10189981040440299,0.012453849594948259,749154.3740315866,748543.7870552766,747933.2000789666
1691,930555.35,828525.6967986451,946679.9873822412,906368.39,0.45951150259133045,0.28401575767157,918964.1382964199,910270.7295187347,901577.3207410496
1692,394778.94,334284.64616831345,382889.7223561978,412612.77,0.17447161254891252,0.0247622703013293,394179.7495777807,393730.35676111624,393280.96394445177
1693,316980.89,282009.8331420898,314640.7677774354,320491.06,0.2780846317182617,0.06451385476481551,316078.44292675867,315401.6076218277,314724.7723168967
1694,1079484.07,1045821.0961710279,1128609.356393461,1005796.14,0.5204598161847875,0.416566547296996,1073874.9224881264,1069668.0618542212,1065461.2012203159
1695,493588.99,405147.13021715515,491222.9445197872,497138.07,0.26129932003681355,0.05540677468119068,491628.87872105057,490158.79526183853,488688.71180262644
1696,403073.31,347413.07379335724,400995.1741548263,406190.52,0.42998830256019904,0.22981958796856736,397956.5849795025,394119.04121412936,390281.49744875624
1697,342111.78,303278.8450215697,343691.0222658633,339742.92,0.30062409714101773,0.07894044503393835,340885.5843323315,339965.93758158013,339046.2908308288
1698,258998.48,216597.92937972158,246196.0627646815,278202.1,0.48934181462070486,0.34593290295357787,253131.38177483878,248731.05810596788,244330.73443709698
1699,558256.9,482539.43405101966,546488.5668677386,575909.4,0.32591133005289846,0.0985910957256144,555270.8728266093,553031.3524465662,550791.8320665231
1700,380003.22,306324.98207592295,373300.0311658055,390058.01,0.2135229751823207,0.035681983616252404,378951.62572860747,378162.9300250631,377374.2343215187
1701,471902.83,432884.93361523596,475191.8519339542,466969.29,0.35685560837424246,0.12846804093891162,469897.80891595676,468394.04310292436,466890.27728989196
1702,983250.95,939033.0697432174,1017594.4771180552,931735.66,0.5381332045775351,0.4584823214188971,975141.703444659,969059.7685281532,962977.8336116475
1703,567904.35,460586.71161407325,577158.6293954472,554022.94,0.16334174033930485,0.02229841094346717,566947.1448791153,566229.2410384517,565511.3371977882
1704,666216.99,559835.5923304945,683647.8366578473,640070.71,0.36362165717096523,0.13595214834743155,660431.8781770513,656093.0443098398,651754.2104426282
1705,1057189.4,992087.5474752587,1050723.6829684505,1066887.98,0.5349115793054331,0.4507796340117178,1045450.7642981649,1036646.7875217885,1027842.8107454123
1706,796739.42,701510.9191371213,805438.3160467683,783691.07,0.4131847515792291,0.20239822840055327,789029.7880528452,783247.564092479,777465.3401321128
1707,347922.5,326395.0236029675,341748.3546868131,357183.72,0.4708774865077104,0.3068212473021001,345280.4651362384,343298.93898841715,341317.412840596
1708,699166.34,665728.366866343,702001.5969184226,694913.44,0.4632140706480992,0.29133205434399223,695269.718637549,692347.2526157107,689424.7865938725
1709,301728.68,246367.51704576964,303300.31488241925,299371.23,0.3417540027990375,0.11302557487849595,299225.7890924624,297348.6209118092,295471.452731156
