Id,preco,fold,xgb_bruto,lgb_bruto,previsao_correspondencia,especialista_caros_calibrado_cf
5830,305000.0,2,932806.3726425172,1088822.7586313586,,981392.9858431643
5831,495000.0,1,976025.2833366394,1188209.10902133,,1056785.7044376766
5832,526000.0,3,913451.7312049866,943832.4450521593,510400.0,727486.1210836918
5833,582000.0,1,937178.6117553712,1026346.0001003084,652500.0,818361.0464608321
5834,1200000.0,2,929065.2871131896,952685.0069212302,,951481.6313252542
5835,540000.0,1,929287.2548103333,1112158.0597240804,515000.0,755342.9720759009
5836,400000.0,2,917364.1204833984,1068618.6478143602,405000.0,695074.2373860553
5837,445000.0,3,934418.8570976256,961140.7105865028,450000.0,704545.6168720596
5838,530000.0,2,911196.47026062,953049.0033813104,,939163.301191304
5839,650000.0,2,1007222.4140167236,1133816.789364227,,1041490.976090709
5840,400000.0,2,947681.2481880188,1026236.0067325132,400000.0,695916.2169800453
5841,635000.0,3,1049505.2337646484,1064739.3847859856,680000.0,871316.0358098103
5842,370000.0,5,951924.2644309998,1096759.6486904423,390000.0,738570.9766778025
5843,220000.0,1,886840.9395217896,1140560.7578034909,,988679.6628083262
5844,685000.0,1,929329.2164802552,869659.2813489302,670000.0,798327.735351204
5845,900000.0,5,1059249.0434646606,1145467.9793799485,,1084902.8458898636
5846,822000.0,3,1244802.8326034546,1215820.5966671254,1224000.0,1220967.5787463952
5847,600000.0,5,1066380.0239562988,1035716.4387847008,650000.0,881138.3957269965
5848,650000.0,4,1082759.7379684448,1390932.6124245382,,1171805.435441721
5849,360000.0,5,882319.0331459045,947651.8330721522,371000.0,681236.9795362296
5850,520000.0,4,941900.7301330566,926472.5297832192,,956285.7514965128
5851,460000.0,3,947832.5843811036,1068089.871385606,,993012.9725920132
5852,342900.0,2,1039990.9019470216,1109182.4466157733,,1058997.4197604666
5853,1215000.0,5,1353339.1952514648,1307306.5944521527,1149000.0,1234511.0994142706
5854,840000.0,3,983912.706375122,1022870.7283455154,,1005752.5141971932
5855,340000.0,5,956803.858280182,1090320.9604976412,,1003590.7833978498
5856,650000.0,5,1012503.3855438232,1101676.6206128404,,1042721.8480700031
5857,520000.0,1,936285.3765487672,1207723.427651788,545000.0,790908.8509870756
5858,290000.0,3,908484.6377372742,975140.4725367356,,942654.8470551533
5859,570000.0,2,951016.1876678468,1063229.43359879,,988825.5868026487
5860,262000.0,3,909371.6144561768,1037148.6619469918,,959155.802419264
5861,352000.0,2,917364.1204833984,1068618.6478143602,380000.0,682099.4972336728
5862,315000.0,5,937145.5907821656,1018533.2525760372,,970908.6250378105
5863,420000.0,2,961423.6950874327,1091696.915056242,400000.0,708130.9244859753
5864,410000.0,1,969670.6533432008,1133129.295532958,400000.0,701744.6234123876
5865,750000.0,5,994114.2797470092,1057251.5796355586,1050000.0,1035799.8384283868
5866,1180000.0,1,1156695.008277893,1259494.9644211603,,1185842.3949793077
5867,550000.0,2,1067745.9239959717,1186071.1615667185,,1093105.3647135776
5868,330000.0,1,1019893.0501937866,1091373.0894476995,330000.0,663690.4731942887
5869,320000.0,1,890906.6915512085,1021480.1806889932,,956113.3857641033
5870,215000.0,3,885729.3128967285,967690.310236366,,925332.3300387748
5871,830000.0,1,958482.9807281494,1025688.1054735456,830000.0,920477.1598715605
5872,607000.0,3,1020787.9543304445,1027144.6340549726,611500.0,822446.3543757022
5873,650000.0,1,970796.8831062316,1013909.0230226428,750000.0,876555.9389573314
5874,750000.0,1,983206.9873809814,1115357.2412471175,,1039896.1838569612
5875,890000.0,1,1016029.8347473145,1040902.457843296,1000000.0,1026475.6839831105
5876,740000.0,3,997918.7250137328,1146759.7833713854,750000.0,905770.1570076639
5877,6190000.0,3,3762504.816055298,3598397.334048478,7100000.0,4873929.167889931
5878,475000.0,4,1026367.5451278688,1072075.6160550322,380000.0,756782.6671864121
5879,520000.0,5,947528.7199020386,1068225.6730341776,525000.0,792343.630762201
5880,250000.0,1,946838.676929474,1065872.0165200513,,1003329.0782865252
5881,497000.0,3,999409.7352027892,1031698.9447286896,499000.0,759150.4117688488
5882,1150000.0,2,1155824.6612548828,1182086.4495252448,1235000.0,1188079.7333612307
5883,200000.0,3,924408.8530540466,986301.006700894,184000.0,565551.0987882139
5884,147000.0,2,971315.324306488,1020045.3531775788,340000.0,670819.8606302626
5885,325000.0,2,970929.1458129884,1012079.8861745646,455000.0,729253.9414321403
5886,430000.0,5,915016.2935256958,977848.9368804964,400000.0,710378.6720167841
5887,350000.0,3,938462.1977806092,1027538.2208876594,310000.0,642821.1771159502
5888,2900000.0,2,2089443.683624268,2077073.182938272,,1926352.5607738981
5889,580000.0,2,926983.9525222778,972925.9425822818,607500.0,789886.9893664534
5890,370000.0,2,961771.547794342,1077760.5397083964,399000.0,705961.4329081943
5891,395000.0,3,1008237.361907959,1159298.9967073123,,1056809.8207898035
5892,835000.0,5,895783.6627960205,900231.4806629645,,910983.033398492
5893,787000.0,2,1013256.5498352052,1101565.128487511,,1039212.7649318773
5894,190000.0,2,921520.471572876,1051825.3663942134,,966180.5840328236
5895,1150000.0,4,1138551.3544082642,1194144.923661193,,1159082.8984894282
5896,386000.0,3,899596.6911315918,991882.667834228,386000.0,666221.5867097158
5897,220000.0,3,911807.5966835022,1078213.6621574704,,971316.979759454
5898,240000.0,4,979834.1393470764,1003796.8911945889,,1002305.7073803605
5899,1000000.0,2,1219980.001449585,1291392.443725801,,1216408.8106837743
5900,518000.0,2,936343.6698913574,998670.626965833,549000.0,765899.4953506829
5901,649427.0,2,849575.6387710571,967524.6589720198,690000.0,809177.3377395652
5902,439000.0,5,953046.0238456726,1046536.0244355128,457000.0,760245.7232070105
5903,750000.0,1,1109352.1118164062,1034150.2532847256,,1092485.3972106767
5904,390000.0,5,929286.777973175,989601.459397626,,957751.072102022
5905,650000.0,1,1184857.726097107,934674.6528239904,,1109097.63164276
5906,930000.0,2,945167.4222946168,1036479.0326248984,900000.0,949735.2875291359
5907,450000.0,1,1010457.3965072632,1036932.4547647797,,1033523.8145736279
5908,450000.0,1,1001459.2409133912,1115858.798745101,,1051097.4044433453
5909,510000.0,3,927288.1150245668,894898.3157087571,,934780.9221939379
5911,308000.0,1,1012761.3544464112,1115728.5434019591,310000.0,655364.7684849083
5912,890000.0,3,918827.1164894104,933394.4751281396,,938938.1882463207
5913,265000.0,4,976317.9421424866,996446.020064942,,997999.5257873556
5914,650000.0,2,1030632.1382522584,1079777.2188939657,,1046771.6814176945
5915,850000.0,1,1147593.975067139,990213.3892442356,,1102770.0727506166
5916,990000.0,5,987812.638282776,1106426.8073351851,,1028100.3219234023
5917,2200000.0,4,2557132.0056915283,2646438.2584381024,,2445419.680703663
5918,500000.0,1,935191.9889450072,1150092.3757465207,,1020908.6701180957
5919,350000.0,4,964486.7181777954,1130903.706602655,,1024730.671059841
5920,620000.0,4,1011932.4922561646,989073.1887850343,590000.0,833811.237968624
5921,600000.0,1,1004433.3934783936,1126330.124333014,,1055947.6710535027
5922,700000.0,3,890969.3956375122,942227.3464200058,,922337.5215608482
5923,256000.0,2,862721.0855484009,1058716.653848853,,926798.4462658503
5924,544000.0,5,983506.977558136,979028.96465596,587208.0,816647.1397332499
5925,690000.0,3,1120527.1482467651,1180545.1854753925,1093000.0,1117296.275425387
5926,273000.0,5,920481.7414283752,963403.2358394671,,944724.0335657881
5927,375000.0,3,875473.3800888062,975583.7806569296,,920409.6223601622
5928,334000.0,5,842975.6164550781,943411.5176785748,345000.0,655591.5784842098
5929,950000.0,2,958773.672580719,1040824.7906747438,850000.0,929185.7517505692
5930,2480000.0,3,2392060.9951019287,2368747.7949016523,,2244462.0105464123
5931,1150000.0,4,1053365.8266067505,986866.58827366,,1048055.4372154807
5932,330000.0,4,904246.44947052,1095458.6994340166,,974398.3913091982
5933,380000.0,2,961965.5013084412,1074134.219764173,390000.0,700903.991114492
5934,480000.0,3,952118.754386902,1002423.4773273604,,979116.71386894
5935,285000.0,2,922096.0140228271,1026590.6093505776,,961511.7619288132
5936,400000.0,2,931583.6429595948,1009195.9467242052,,964581.1715819127
5937,180000.0,4,1001861.6914749146,940587.1540778576,190000.0,640135.0028378716
5938,219900.0,4,947934.627532959,934309.282058142,,962457.6901665205
5939,400000.0,4,982395.7681655884,1030129.2521358425,420000.0,752967.444866883
5940,220000.0,4,900840.2228355408,1008163.2562885488,,949378.2776880558
5941,250000.0,4,890980.1244735718,990226.2120138988,352500.0,683714.0063489156
5942,570000.0,2,952304.482460022,1060856.591096208,,989238.6558840899
5943,1093000.0,2,1082444.0717697144,1141906.0357494217,690000.0,896080.4932699668
5944,850000.0,1,1030909.0614318848,1026346.0001003084,618000.0,816688.6023318827
5945,467400.0,1,977008.7599754332,979679.2198712672,,996427.1915277698
5946,350000.0,5,949350.0590324402,974722.1750386287,,966642.0860420596
5947,352000.0,1,969670.6533432008,1133129.295532958,380000.0,690351.4260340761
5948,270000.0,2,925233.6025238036,1051825.3663942134,,968747.2773502461
5949,1360000.0,4,1755579.5907974243,1929230.588192844,,1753456.9198554726
5950,760000.0,2,1073047.6379394531,1070331.433385414,,1073848.555568627
5951,313458.0,4,941468.1792259216,945874.2230599192,405500.0,718617.6010221785
5952,590000.0,2,1024091.1245346068,1126406.3541215416,500000.0,781771.5450696788
5953,380000.0,1,939839.1842842102,1061218.0860770089,,997700.7251582898
5954,1150000.0,4,1102346.1818695068,1178197.6486109614,1150000.0,1143745.1520828449
5955,1850000.0,5,1387110.471725464,1432613.8724882773,,1371597.0517269764
5956,565000.0,3,917160.987854004,1013455.8354112448,,958346.7710192886
5957,495000.0,4,1046510.934829712,996560.1354295644,,1045892.5269476702
5958,280000.0,3,895642.6978111267,1017452.6498141668,370000.0,660782.0817199893
5959,1400000.0,4,1369674.9210357666,1433506.8893576057,,1374927.455871292
5960,1400000.0,3,1191046.5955734253,1213535.904349747,,1192259.3378829346
5961,778000.0,2,911426.1269569396,1030079.2723177716,800000.0,889710.866623033
5962,750000.0,3,940935.0752830504,940472.9915110423,780000.0,873675.4458366911
5963,450000.0,3,981784.5225334167,1096939.6409838672,,1023206.0685289354
5964,500000.0,4,972372.1146583556,1021916.8194460556,,1001903.4952599393
5965,530000.0,5,930410.9811782836,1003336.4009891,,962306.2279060752
5966,370000.0,3,935949.0871429445,1028353.6054965708,,974844.8459613471
5967,320000.0,1,1022180.438041687,1068313.328732399,390000.0,694154.1446969511
5968,1300000.0,2,1421587.8248214722,1433009.692998431,1300000.0,1319152.568060548
5969,200000.0,3,972820.9376335144,1070399.187184678,184000.0,592768.8207214997
5970,350000.0,4,969283.5211753844,950873.8096252396,417500.0,734633.8259724993
5971,590000.0,5,983506.977558136,979028.96465596,598000.0,821422.2306910079
5972,399000.0,5,948004.0073394777,989047.8245579752,,969754.3349240832
5973,1700000.0,1,1501640.558242798,1521547.5019283087,,1462701.2410103877
5974,840000.0,3,1062097.668647766,1014932.4092413528,,1056207.4723085917
5975,450000.0,3,931966.8412208556,990780.7992286636,315000.0,637773.9130086825
5976,900000.0,3,1133757.3528289795,1160255.6664792772,,1140818.0774275719
5977,1208824.0,5,1213320.9705352783,1123465.2793345822,1220630.0,1190479.1807969257
5978,850000.0,3,1002925.992012024,992597.1680775773,,1010816.6949164398
5979,560000.0,4,985665.3809547424,999484.8346693268,590000.0,826350.3643432147
5980,750000.0,1,1168674.4689941406,1100661.007790292,700000.0,901167.4784528201
5981,390000.0,1,938538.4917259216,1094890.7687759388,310000.0,637138.7907895084
5982,355000.0,3,935154.2592048644,990780.7992286636,340000.0,651823.2124220649
5983,650000.0,2,988801.7177581788,981927.5189983211,558600.0,783680.9880422172
5984,180000.0,5,856402.6355743408,1014030.925146186,140000.0,579383.4422491346
5985,649999.0,2,981599.21169281,956594.8484661258,690000.0,845140.9925012615
5986,650000.0,1,941104.4716835022,1061403.870744178,570000.0,779277.3795087438
5987,260000.0,1,967467.9040908812,1055684.7442458463,,1012897.5776970122
5988,245000.0,3,912926.197052002,1016283.6762284548,,956210.2269583987
5989,330000.0,1,917466.938495636,1084078.033580275,,990772.2025841369
5990,1000000.0,5,924879.9681663512,1008270.16051737,1000000.0,983544.6595706213
5991,1000000.0,3,1032630.9204101562,1028205.0038312344,,1039833.3274200201
5992,950000.0,2,964760.959148407,1102228.8604373669,,1006079.8569885328
5993,458000.0,1,1029620.1705932616,1038065.3015094136,,1045469.4530214054
5994,850000.0,5,1140195.608139038,1217679.515644729,,1156613.8007348282
5995,1250000.0,4,1263347.1488952637,1218297.8843013423,1137462.5,1198695.6996645182
5996,1072000.0,5,1094210.3862762451,1077091.0347566432,834709.5,977955.2240985921
5997,420000.0,5,873210.3705406189,943515.9044970864,480000.0,726368.5013377998
5998,900000.0,3,1028297.3051071168,1087618.4864471224,800000.0,930373.9953201531
5999,290000.0,1,903836.3099098206,1071659.0851399605,255000.0,594207.0431640851
6000,535000.0,3,901777.9231071472,943237.8303749112,,929921.8880675212
6001,546713.0,3,897033.69140625,1055086.1758362732,,955416.6800655642
6002,2600000.0,1,2889197.1111297607,2874893.438753037,,2598411.0741406074
6003,1541680.0,5,1241719.0074920654,1356075.7223346364,1540000.0,1373156.0673177675
6005,640000.0,2,917442.02375412,1054449.3470719133,,963887.157554432
6006,475000.0,3,947700.023651123,972165.4494052426,530000.0,751606.9690040676
6007,694500.0,1,1003198.6236572266,1030680.3290573586,,1027292.4557706517
6008,330000.0,1,1029834.7473144532,1115728.5434019591,,1068216.1577180792
6009,466233.0,1,974084.3176841736,1023252.912586367,460000.0,716475.9677889503
6010,330000.0,2,1006811.6188049316,999165.4810298504,,1014413.7341663729
6011,460000.0,4,888461.2917900085,1057408.2528547992,430000.0,729020.3632283683
6012,498888.0,4,974926.3525009156,908784.0091403571,520000.0,776561.7517885268
6013,395000.0,3,922549.0689277648,994331.5020173852,415000.0,688203.9192065885
6014,420000.0,1,1012872.9343414308,1097083.8266249036,,1052534.0998273848
6015,330000.0,1,895420.3724861145,1078900.3598865457,,975791.4607830918
6016,160000.0,1,939465.2247428894,1054259.851843696,249000.0,594406.782678865
6017,1650000.0,4,1203680.7537078855,1243034.8995220563,1200000.0,1209838.4958589713
6018,900000.0,5,1023261.6662979126,1168103.352818136,900000.0,998542.6488592017
6019,2100000.0,1,1626422.882080078,1373299.850420495,,1493637.788815372
6020,950000.0,4,1171471.7149734497,1067286.1910601037,,1148817.989582715
6021,1500000.0,1,1893544.316291809,1849666.3737819963,1800000.0,1735047.447979787
6022,1290000.0,4,1263593.6737060547,1359269.0965202877,,1285269.5863113725
6023,475000.0,4,981540.7991409302,1084397.7979697802,,1024331.1068406123
6024,730000.0,4,1071768.879890442,1107490.8360555298,750000.0,944905.8854570847
6025,625000.0,5,926329.7319412231,926540.8180996584,,938247.6589215269
6026,1300000.0,3,1763545.6323623655,1813654.388415204,,1713217.9275563438
6027,660000.0,2,924429.9530982972,1018905.0530871208,690000.0,836673.1016491079
6028,320000.0,2,937795.7582473756,1122394.1828967084,490000.0,751514.2722868774
6029,1500000.0,2,1160381.555557251,1117431.1987193036,1200000.0,1164868.5946131523
6030,173000.0,4,879602.3726463318,971554.7819417662,,925264.516440787
6031,730000.0,5,1273604.2737960815,1216997.4627156835,730000.0,1013813.7264541774
6032,1500000.0,2,1507058.143615723,1664617.3985402407,,1477508.449099346
6033,750000.0,5,951874.6733665466,1267883.0972291478,,1049558.5260334366
6034,863000.0,1,994624.6147155762,1092960.708419006,900000.0,977364.206388982
6035,295000.0,4,977826.6549110411,934309.282058142,295000.0,678943.217942252
6036,200000.0,4,993062.138557434,973111.6667832308,,1003390.671127947
6037,800000.0,3,975344.1214561462,1082896.3102711716,790000.0,910186.0345477946
6038,500000.0,1,981995.9998130798,1036008.167964623,,1015970.6745752324
6039,1100000.0,2,1167217.73147583,1303984.6364213626,,1183465.252162885
6040,1000000.0,5,928362.0119094847,1042671.5429088054,,971922.0866555326
6041,550000.0,2,944197.3567008972,1105789.2875259668,550000.0,781954.9517657165
6042,550000.0,2,864902.3175239563,1089355.1699419976,527000.0,745485.5741952871
6043,2500000.0,1,2333737.373352051,2470901.774939216,,2190025.7915748204
6044,472000.0,2,968274.5933532716,948260.7131879012,,977708.0101055951
6045,420000.0,2,873341.2623405457,1077760.5397083964,,938018.8765655624
6046,320000.0,5,930573.5230445862,987225.1816216168,360000.0,699247.290096391
6047,290000.0,5,929286.777973175,989601.459397626,360000.0,699225.6834936828
6048,380000.0,5,928359.6277236938,1102429.5826064327,,988530.3158967546
6049,550000.0,5,877210.259437561,949609.3220434784,550000.0,759981.011963844
6050,350000.0,3,1067949.1758346558,1072257.6239341495,,1074674.1966302937
6051,392793.0,1,959329.36668396,1061218.0860770089,392793.0,682386.4317670667
6052,750000.0,2,1143720.6268310547,1167777.935645675,,1140985.276375498
6053,1750000.0,3,2464666.6049957275,2509814.2429019376,,2323267.9411730506
6054,570000.0,3,920398.3545303344,953761.947284944,,945228.7176530826
6055,850000.0,1,1310251.7127990725,1290356.4212427908,,1285681.0547530407
6056,300000.0,2,853353.5599708557,1049149.0578857106,,918347.4473855835
6057,675000.0,5,977462.7089500428,1108300.5813832278,,1021933.2296615358
6058,355000.0,1,959329.36668396,1061218.0860770089,392793.0,682386.4317670667
6059,800000.0,3,928028.7623405457,950726.0439969104,,949610.2931441496
6060,680000.0,4,899675.9057044983,1063582.4135288752,,962989.2620513843
6061,1180000.0,5,1048337.1019363404,1048000.718498951,1020000.0,1038761.5972458154
6062,1300000.0,5,1015078.4254074096,997566.5117198576,700000.0,879901.314868165
6063,1000000.0,2,1064984.4408035278,1086192.758239288,,1071492.0821926792
6064,850000.0,3,1081285.834312439,1251137.0883965497,,1128841.2215052426
6065,420000.0,5,884545.624256134,974869.5777635915,412500.0,705299.2095189937
6066,1100000.0,3,1254284.9779129028,1249876.4031100003,,1243187.5350809807
6067,430000.0,5,877414.2861366272,952351.0331464546,375000.0,682202.6777592945
6068,550000.0,2,959385.7526779176,1045893.5331029776,,991124.6130100022
6069,800000.0,4,953568.160533905,957628.7080117288,,972373.2164753191
6070,500000.0,1,951256.9904327393,1135052.4955982252,697500.0,865564.6681133807
6071,950000.0,5,1037770.7481384276,1040343.486514462,,1042065.0510932467
6072,370000.0,4,927217.1258926392,1039561.0235371264,,975608.4995959977
6073,650000.0,5,947336.0180854796,1027374.5391869836,,979979.0143453598
6074,260000.0,5,1012315.7501220704,1018716.3185068098,,1019645.4831685588
6075,480000.0,3,919895.887374878,976891.6116614316,630000.0,796458.9291644127
6076,350000.0,2,967081.5467834471,1067922.4208819757,,1000825.9246213406
6077,740000.0,5,955899.8942375184,1151990.4160711202,,1020098.9145698433
6078,350000.0,1,960483.8490486144,1139823.770577684,,1033260.9914323868
6079,1180000.0,4,995488.8820648192,1023793.8697641162,,1018166.8469876717
6080,640000.0,1,1004036.6649627686,1170591.998657393,,1068589.2154704717
6081,1250000.0,1,1374004.364013672,1307366.9789460355,1290000.0,1291456.3584308436
6082,255000.0,1,999743.3423995972,1112591.2188106836,,1049106.3544810757
6083,335000.0,5,929286.777973175,989601.459397626,370000.0,703711.7108728004
6084,380000.0,4,969014.7042274476,1011019.212529234,332500.0,705304.5062059474
6085,1800000.0,3,2024753.3321380613,2264774.2007339243,,1988538.5461304956
6086,650000.0,5,1377710.223197937,1417392.3835647905,,1361570.2968307084
6087,440000.0,5,930481.1358451844,1007148.89835753,,963413.1688047099
6088,365000.0,2,925819.8142051696,1077760.5397083964,420000.0,706436.6348193706
6089,290000.0,2,934323.9068984984,1091040.961728671,,982884.0134074008
6090,220000.0,1,921323.9550590516,1082146.1005286947,295000.0,622764.9340023446
6091,730000.0,5,949309.766292572,1378326.768344229,,1078382.1426708708
6092,740000.0,4,973299.9205589294,1139878.6611383636,750000.0,916148.637537803
6093,458000.0,1,908862.1139526368,1115728.5434019591,400000.0,686889.1036451184
6094,180000.0,5,911326.0507583618,1039189.877747906,,959889.9389853593
6095,685000.0,4,1028614.5210266112,990038.8097752832,560000.0,826193.0088013406
6096,1100000.0,2,1139895.4391479492,1201279.5038308627,,1144970.9142713682
6097,284000.0,3,850297.5106239319,974504.5108792306,,903046.7941347652
6098,630000.0,4,1048737.5259399414,975545.3054063848,,1041981.99307412
6099,1690000.0,1,1827973.8426208496,1668792.432615793,2000000.0,1795404.1381501332
6100,700000.0,3,1067070.0073242188,1012942.1324464756,650000.0,852686.2683030431
6101,521000.0,5,1084454.05960083,1074257.94796913,521000.0,836734.4470741381
6102,710000.0,1,970796.8831062316,1011847.2438855036,650000.0,820651.7668812941
6103,680000.0,4,1958978.891372681,1969171.7880950556,,1895837.4799437937
6104,319000.0,2,971682.8465461732,1098273.089169301,,1010047.9869582362
6105,280000.0,1,993660.7480049132,1057454.9898620888,,1029328.001494462
6106,1500000.0,3,1306092.7391052246,1418235.616202394,,1319320.2542181085
6107,921000.0,4,1021367.073059082,1116826.5648429482,912000.0,1001380.7160210006
6108,630000.0,5,1014480.471611023,1011573.0696556034,704500.0,884041.5308356021
6109,197000.0,1,921323.9550590516,1082146.1005286947,,992557.002997623
6110,700000.0,2,972539.5441055298,1056224.8783684706,570000.0,794064.4731695977
6111,195000.0,5,945151.2694358826,981280.211322826,,965740.6116006136
6112,750000.0,2,989694.595336914,1064399.1725218357,,1015664.6651392573
6113,580000.0,1,859620.1539039612,1043946.5120799672,,943561.6072595943
6114,250000.0,2,845294.8927879333,1092262.816954329,,921450.8668413673
6115,520000.0,4,963085.0553512572,932314.21372967,540000.0,785246.0416244629
6116,320000.0,4,988825.6192207336,951708.175105166,385200.0,726869.67542952
6117,720000.0,3,971459.0311050416,998363.663587212,,991112.754293864
6118,1300000.0,5,1180770.6356048584,1359802.9288405876,,1221312.7123821152
6119,750000.0,5,989856.4219474792,1019501.0911480404,,1005338.8422351124
6120,520000.0,1,817712.9030227661,1008207.4459286828,,907190.4506872756
6121,240000.0,5,933585.7629776,986407.8573850992,412500.0,723634.2719003343
6122,250000.0,2,898265.0637626648,1112239.24225173,177000.0,575358.5712417325
6123,620000.0,2,869278.4309387207,995837.4760656148,,918658.8935944869
6124,500000.0,5,967991.4116859436,1118226.9393913818,370000.0,738654.2191202834
6125,1200000.0,5,1317936.3012313845,1428377.0304497683,,1326845.5794382438
6126,560000.0,4,996574.2826461792,1055386.442978247,545000.0,818615.8667436038
6127,205000.0,4,994118.03483963,936106.575940174,208000.0,644972.1837976475
6128,1000000.0,1,1075789.8092269895,1186682.5903417626,,1116469.4468190563
6129,1750000.0,1,1494009.3755722046,1538697.184942849,2100000.0,1767967.6699780996
6130,430000.0,2,925432.0859909058,1041549.0291804523,350000.0,665400.7933815658
6131,1400000.0,2,1357718.4677124023,1464660.9521872366,,1341450.9689729146
6132,420000.0,3,882172.8229522705,994331.5020173852,415000.0,676954.9528703922
6133,950000.0,1,1059769.1535949707,1179321.283723173,,1104711.0865756194
6134,1350000.0,3,1229724.2879867554,1285645.1498389242,,1235930.338260881
6135,479000.0,5,951541.3641929626,938576.9385281352,601500.0,805573.956006354
6136,1050000.0,5,1010862.2312545776,1047923.7997007328,1000000.0,1017976.2424361032
6137,350000.0,2,964289.6056175232,1033433.36472457,,992010.786107961
6138,400000.0,5,897174.0007400513,1019211.5491474844,465000.0,740593.2784321794
6139,1139000.0,1,1089806.7951202393,1123186.7703581245,1050000.0,1081254.2892765894
6140,1100000.0,5,1224229.6934127808,1297505.2293880545,,1231967.905667074
6141,400000.0,2,994787.6930236816,1064407.7340414666,425000.0,727222.2994072968
6142,580000.0,5,956450.2239227296,940279.4050095382,550000.0,784637.7480198133
6143,410000.0,1,863770.5445289612,1057831.1981693157,350000.0,638795.6723841015
6144,420000.0,3,939627.8262138368,994331.5020173852,,968619.46746955
6145,1800000.0,3,1410454.034805298,1463598.287448155,1289924.0,1334345.0704155024
6146,470000.0,5,910242.4383163452,963403.2358394671,470000.0,737627.6595522385
6147,220000.0,1,919412.076473236,1112655.4758010483,,1000344.1912632223
6148,314000.0,2,977253.0794143676,982275.3898818612,,990709.5507712468
6149,990000.0,1,1268837.809562683,1225169.3133598778,1420000.0,1327196.543099412
6150,439000.0,5,864672.0051765442,945695.3529659176,428000.0,700602.0488158584
6151,335000.0,1,957850.5754470824,995420.5395728349,,989367.3397124391
6152,460000.0,5,942734.1818809508,1001272.0117072188,410000.0,728109.0560839316
6153,440000.0,1,950902.6408195496,1071267.0816248255,410000.0,692444.0398521848
6154,1000000.0,5,1113307.1184158323,1182701.5089779352,,1129821.9304693397
6155,880000.0,2,965052.366256714,928003.120549692,,971421.6556219922
6156,950000.0,4,962604.1054725648,1162260.2781877867,1031000.0,1041282.1374083743
6157,650000.0,3,964421.570301056,942197.845008679,594000.0,784672.0453128478
6158,299000.0,1,898083.1503868103,1050347.4233844012,,969014.713622545
6159,340000.0,2,944606.9002151488,1077760.5397083964,357500.0,679469.4534137439
6160,461078.0,4,1040119.171142578,1073493.2033334365,,1061395.0829882864
6161,300000.0,2,925007.6413154602,1097822.451883363,,977814.4422626303
6162,2000000.0,3,1786600.3513336182,1920723.064811776,2100000.0,1891255.7435246708
6163,360000.0,2,928489.6850585938,1089355.1699419976,,978521.0602155844
6164,940000.0,5,967125.9522438048,950560.314447589,950000.0,965838.0113340626
6165,790000.0,4,1013266.921043396,1030155.0348741435,750000.0,912717.4764963323
6166,1000000.0,1,1168971.6577529907,1261478.8181030597,,1193724.464438378
6167,195000.0,2,965862.2145652772,1051825.3663942134,,996770.6416343715
6168,360000.0,3,958828.628063202,994331.5020173852,378000.0,678940.1911795147
6169,196840.0,1,932395.63703537,1108025.8284429645,,1006892.2505688411
6170,440000.0,5,893867.7906990051,899755.4577746064,565000.0,763682.3455965891
6171,300000.0,4,1045656.5618515016,984988.3564749288,,1042323.0089422461
6172,2200000.0,4,2974652.7671813965,3128777.1390671083,,2825476.9664473976
6173,1495000.0,4,1141427.8745651245,1141645.8008414726,1541680.0,1322801.7952903982
6174,870000.0,4,1089744.6870803833,1171945.668638016,,1120394.4065110094
6175,800000.0,5,1506644.7257995603,1290944.1100540662,,1408577.5545982125
6176,600000.0,1,968782.7825546263,1069612.8051720264,,1017774.0161644018
6177,990000.0,1,1179249.4058609009,1259220.8955332732,1115000.0,1155800.4215924628
6178,520000.0,3,995267.4508094788,957147.4362060684,574500.0,785416.291471936
6179,886000.0,2,1089308.261871338,1100329.0932502337,735000.0,915424.6451077772
6180,630000.0,4,907692.3727989196,992130.3532041182,550000.0,779977.605969108
6181,2500000.0,2,2134458.541870117,2248879.010280109,,1985831.3501700042
6182,700000.0,3,970649.3616104126,748979.5456721135,,926661.1192893521
6183,300000.0,2,920854.6876907347,1071518.8267409184,400000.0,693858.7168304684
6184,950000.0,1,1074885.0107192993,1022008.5987126814,,1068171.3680597607
6185,438000.0,5,892001.5096664429,958925.5884240884,392790.0,696207.9162373872
6186,650000.0,5,1014471.6501235962,1017438.77611554,,1020684.9032609769
6187,905000.0,2,982759.2968940736,1013605.721792246,1040000.0,1026455.2634775816
6188,350000.0,2,970294.2967414856,1091696.915056242,325000.0,671787.7925325626
6189,400000.0,5,968771.4576721193,1037075.3479196228,,996565.2788023113
6190,590000.0,5,949266.55292511,926261.6758419411,,953093.0576124695
6191,440000.0,1,935637.1760368348,1125137.7353287083,440000.0,716506.10570902
6192,249000.0,2,970986.3662719728,1051825.3663942134,240000.0,622414.8158494865
6193,300000.0,4,941626.6083717346,1042396.647763884,300930.0,686238.2235727449
6194,1100000.0,3,1054068.4461593628,1484724.4581984996,,1169640.9998949405
6195,630000.0,5,848666.8467521667,878838.0194384913,650000.0,782952.0303706103
6196,500000.0,3,1046780.4670333862,1224356.5424295294,,1099072.070757254
6197,190000.0,3,899101.3169288635,983284.8249861894,250000.0,592980.3772812866
6198,220000.0,4,996664.2260551451,988177.6602563262,,1009751.1747158112
