Id,preco,fold,xgboost_alpha150_bruto,lightgbm_alpha150_bruto,blend_arvores_alpha150_corr30,catboost_alpha150_corr30,generalista_cat60_arvores40
5694,1800000.0,1,1016000.75,998844.5767303394,1007422.6633651697,1027863.8649175102,1019687.3842965739
5695,1750000.0,2,1540176.0,1502025.1777848788,1521100.5888924394,1199537.1895497004,1328162.549286796
5696,1224925.0,3,1345119.0,1407133.9374189996,1308288.5280966498,1308918.9716479029,1308666.7942274017
5697,450000.0,2,485335.15625,480157.30634028034,482746.23129514017,478325.0393059223,480093.51610160945
5698,600000.0,5,575244.0,603196.0534839183,602954.0187193714,570249.7568750654,583331.4616127878
5699,409100.0,2,369625.96875,363224.9356670971,376197.816545984,335506.6818518019,351783.1357294748
5700,400000.0,3,454747.65625,451918.2417345562,452333.06429459463,433788.5237582694,441206.33997279947
5701,320000.0,4,299519.65625,296936.6571432302,298228.1566966151,295097.2449201935,296349.60963076213
5702,520000.0,2,521244.125,531609.4390951844,526426.7820475922,520366.8680750952,522790.833664094
5703,250000.0,2,264897.875,250174.13126085512,257536.00313042756,217105.7417697838,233277.8463140413
5704,140000.0,1,170811.984375,180104.63369097054,176820.81632308968,182856.41555952423,180442.1758649504
5705,570000.0,3,728067.8125,741721.148451316,718426.1363329606,712111.3773730586,714637.2809570194
5706,349000.0,2,369318.0,359489.6769399645,362332.68692898756,364352.0859833843,363544.3263616256
5707,480000.0,2,574325.3125,573868.5699620934,571367.8588617326,556383.1859200507,562377.0550967235
5708,810000.0,4,845389.0625,846396.6837220023,829125.0111777008,832495.5923800528,831147.359899112
5709,450000.0,1,426139.09375,424675.8798641871,432335.2407649655,401656.9338370794,413928.2566082338
5710,195000.0,5,202159.046875,197424.80003716072,195354.34641925624,205310.27880537914,201327.90585092996
5711,2500000.0,5,1712628.375,1663746.6803359124,1688187.5276679562,1479227.4558903433,1562811.4846013885
5712,1700000.0,4,1309814.375,1433078.7280716079,1371446.5515358038,1225761.4582586584,1284035.4955695164
5713,550000.0,4,421257.5625,428284.7066750696,424771.1345875348,413788.0991454241,418181.31332226837
5714,430000.0,4,420710.75,415601.67948450893,409709.3503195781,413208.07642287406,411808.58598155563
5715,850000.0,5,825892.3125,824354.1021105417,772586.2451136896,756404.1830102821,762877.0078516451
5716,680000.0,3,685792.3125,702112.573416539,664266.7100707886,696799.8712385041,683786.6067714179
5717,1400000.0,1,1452295.75,1404817.7787338318,1374989.735056841,1359884.413611224,1365926.542189471
5718,600000.0,3,536203.1875,511575.82465723285,561722.6542550315,558074.0822859863,559533.5110736043
5719,365000.0,4,406410.71875,406551.0974741969,406480.90811209846,385886.98726013326,394124.55560091935
5720,1280000.0,4,1243878.625,1364722.5299325942,1304300.577466297,1344967.945136759,1328700.9980685741
5721,895000.0,5,862489.6875,837445.3415039994,861977.2601513998,869491.6806995734,866485.9124803039
5722,1072000.0,3,791913.4375,782160.7106683182,775925.9518589113,805500.3975461903,793670.6192712786
5723,600000.0,2,547002.625,540338.2220909775,540919.2964818422,525069.9945963023,531409.7153505182
5724,570000.0,2,637714.375,628623.805229577,620218.3630803518,610763.3282756126,614545.3421975083
5725,315000.0,5,585460.75,578434.1775991088,581947.4637995544,566330.5227882258,572577.2991927572
5726,800000.0,3,979286.4375,989867.75510294,914203.9674110289,917876.4226958373,916407.440581914
5727,380000.0,4,414401.96875,420451.818810692,417426.893780346,425093.33423908247,422026.7580555879
5728,600000.0,2,662559.25,660978.8851595286,643238.347305835,639053.6866963136,640727.5509401222
5729,550000.0,4,462713.53125,434655.32643024664,448684.42884012335,401532.0266898908,420392.9875499838
5730,199000.0,2,201622.0625,203385.5148026706,202503.7886513353,197786.94821860568,199673.68439169752
5731,280000.0,3,292121.78125,297002.5703657411,294562.1758078706,294374.06817903504,294449.31123056926
5732,350000.0,5,338723.90625,358032.95729632454,348378.4317731623,326006.6102726032,334955.3388728269
5733,310000.0,4,287559.9375,295127.997694474,291343.967597237,314765.55085934064,305396.9175544992
5734,400000.0,2,350065.9375,356446.88678261463,364279.4884989151,379060.0229660128,373147.8091791737
5735,1800000.0,4,2409299.75,2709725.032119206,2559512.391059603,2684863.1652269056,2634722.8555599847
5736,350000.0,5,358590.09375,348385.7390295058,353487.9163897529,346868.9661198578,349516.5462278158
5737,370000.0,5,355054.46875,348379.29189232556,351716.88032116275,364576.9512434673,359432.92287454545
5738,430000.0,5,419592.03125,414906.8905137802,412074.62261732307,417542.0200796576,415355.06109472376
5739,420000.0,4,429322.875,416028.0909317306,422675.4829658653,374127.370894017,393546.6157227563
5740,420000.0,1,319730.15625,304554.0226359387,342999.4626100785,341586.83705803764,342151.88727885403
5741,200000.0,2,224632.09375,228638.75180602222,226635.42277801113,232031.42911845885,229873.02658227977
5742,1100000.0,1,1075504.0,1152829.5215747661,1109916.7325511682,1086518.7223971544,1095877.92645876
5743,500000.0,1,546704.3125,549418.398216931,548061.3553584656,491851.76830028713,514335.60312355845
5744,650000.0,3,590144.3125,566966.0695697796,578555.1910348898,570301.1911877709,573602.7911266185
5745,412000.0,5,395402.84375,418318.667971713,406860.7558608565,326089.81112233514,358398.1890177437
5746,1150000.0,5,678890.0625,670901.790138114,674895.926319057,688629.9529977809,683136.3423262914
5747,1350000.0,2,953649.0625,967381.3230689378,1047360.6349491281,1116519.5569049148,1088855.9881226001
5748,250000.0,5,273366.90625,284076.0125259676,278721.4593879838,248288.3253223245,260461.5789485882
5749,490000.0,1,445822.75,441444.86540408764,443633.8077020438,494711.0025273439,474280.1245972239
5750,380000.0,5,394353.65625,404735.65739733394,399531.2597765669,389680.0968935035,393620.56204672885
5751,900000.0,4,934633.1875,948584.9476102634,1019126.3472885921,1003993.1967502312,1010046.4569655757
5752,365000.0,2,415858.5,418130.5944584331,440996.1830604516,392171.3015097118,411701.2541300077
5753,450000.0,1,348065.5625,342672.5308170497,345369.04665852484,337648.20154540363,340736.5395906521
5754,400000.0,4,421167.1875,424348.25629896065,422757.7218994803,425340.997805663,424307.6874431899
5755,2100000.0,4,1206853.125,1218159.6546469836,1523754.472876444,1364511.3908803125,1428208.6236787653
5756,500000.0,3,489202.3125,474205.98638859956,490312.9046110098,492351.71007682517,491536.187890499
5757,392793.0,2,382604.6875,378940.09206791717,379009.172848771,374371.9410740595,376226.83378394414
5758,340000.0,1,343063.96875,343802.40258078044,343433.1856653902,371094.5623054148,360030.011649405
5759,310000.0,4,351309.0625,349694.9182442615,350501.99037213076,349867.9202842526,350121.5483194039
5760,349000.0,3,374882.5,376698.0517106108,368053.19309871376,362396.78566305805,364659.34863732033
5761,441000.0,2,421778.5625,423306.53445820493,431859.78393537167,404246.5858975541,415291.8651126811
5762,550000.0,1,500881.3125,513222.5265630128,504036.3436720544,494489.1132721754,498308.00543212704
5763,280000.0,1,255689.28125,277319.2677986011,266504.2745243006,272240.70654263865,269946.1337353034
5764,550000.0,1,537479.5,510738.0737622314,523626.150816781,523818.3313667576,523741.4591467669
5765,340000.0,5,398956.53125,393171.70917600364,415244.8841491013,422061.4440580229,419334.8200944542
5766,420000.0,2,338502.6875,341015.3519854384,339759.0197427192,349906.5492605724,345847.5374534311
5767,1800000.0,1,1795992.125,1441271.8358108918,1618631.980405446,1686070.9472037605,1659095.3604844348
5768,370000.0,5,323767.25,315525.6733333445,319646.46166667226,323457.0564824282,321932.81855612586
5769,600000.0,2,373777.625,365213.5824429005,369495.60372145026,413479.3918519124,395885.87659972755
5770,1300000.0,2,1214642.5,1229652.0473043686,1239503.091556529,1247465.0709309662,1244280.2791811912
5771,660000.0,5,638733.875,642539.2173539492,697595.5823238823,687165.5493866778,691337.5625615595
5772,215000.0,3,263439.96875,264351.925008444,265727.16281545535,277785.3190879438,272962.0565789484
5773,705000.0,2,519469.03125,502703.9768997346,582460.5528524071,571799.7215807771,576064.0540894291
5774,750000.0,5,764774.4375,906576.3178743332,835675.3776871667,823717.4148313729,828500.5999736905
5775,650000.0,2,543640.9375,522231.1546647816,574055.2322576735,580399.4623940596,577861.7703395052
5776,1130000.0,4,1290005.75,1391101.0261202732,1340553.3880601367,1121331.6140366662,1209020.3236460544
5777,490370.0,5,458350.15625,468959.10957133735,463654.6329106687,442889.8898825277,451195.7870937841
5778,700000.0,1,694314.4375,669784.5383579908,682049.4879289954,790015.0475366046,746828.8236935609
5779,900000.0,5,929476.8125,1069728.2633412925,999602.5379206463,845034.8312395955,906861.9139120157
5780,380000.0,3,395863.15625,398549.1480275869,397206.1521387935,381949.2043196644,388051.98344731604
5781,350000.0,4,270352.1875,265339.4622193329,262492.07740176655,266525.1934561637,264911.94703440485
5782,310000.0,3,330125.28125,341503.1434616853,335814.21235584264,286908.7497649528,306470.9348013088
5783,730000.0,2,613517.25,618625.0318707586,616071.1409353793,537655.1858350091,569021.5678751571
5784,1290000.0,4,1171397.75,1160774.5933459126,1166086.1716729563,1261848.5427444575,1223543.594315857
5785,2000000.0,1,1963120.75,1898600.9929725556,1930860.8714862778,1905269.319726889,1915505.9404306444
5786,430000.0,2,519716.3125,504030.5461542473,525891.4005289865,526088.1081658443,526009.4251111012
5787,810000.0,4,965114.9375,939014.4866431416,952064.7120715708,849375.7404590748,890451.3291040732
5788,1200000.0,2,925202.625,906742.28775049,911180.7194626714,845778.7816087885,871939.5567503418
5789,225000.0,2,253988.53125,250611.73854530277,252300.13489765138,228208.79270261817,237845.32958063146
5790,170000.0,3,209220.1875,238457.02470663414,223838.60610331706,221567.1023625045,222475.7038588295
5791,320000.0,1,256162.78125,266183.43335842434,266821.1751129485,262137.31025320437,264010.856197102
5792,1560000.0,3,1639361.875,1776529.410721339,1735561.9500024687,1606755.556405473,1658278.1138442713
5793,400000.0,5,393468.21875,417522.98940175114,393346.9228531129,381158.9849091386,386034.1600867283
5794,550000.0,1,562479.25,568626.8377772616,608887.1307220415,573649.9907047285,587744.8467116538
5795,275000.0,4,246255.34375,288004.9431558615,270991.10041705146,272818.997673096,272087.8387706782
5796,480000.0,1,413682.9375,419746.26043102605,416714.59896551305,402642.6350615801,408271.4206231533
5797,415000.0,2,468751.34375,464079.79692824767,466415.57033912383,456905.2543391762,460709.3807391552
5798,385000.0,4,371760.15625,364485.8959906478,370936.11828422674,373850.4180625826,372684.69815124024
5799,1800000.0,2,1185340.375,1116631.683463021,1224190.2204620573,1116305.2972955513,1159459.2665621536
5800,410000.0,5,347444.375,356795.6434130692,352120.0092065346,405429.0619889585,384105.4408759889
5801,480000.0,4,576325.1875,583973.920305037,595104.6877317629,580128.3332449837,586118.8750396954
5802,2300000.0,2,1062287.875,1105643.4728520415,1083965.6739260207,1086590.201758803,1085540.39062569
5803,1190000.0,3,1179885.0,1095312.9863605453,1137598.9931802726,1635500.1113605038,1436339.6640884113
5804,770000.0,4,480212.21875,485412.1645133383,568968.5341421685,563460.8390909352,565663.9171114285
5805,180000.0,4,185814.453125,181935.50762124278,183874.9803731214,199299.5619032851,193129.7292912196
5806,230000.0,1,324774.15625,330828.3623592902,301460.8815132516,319159.65307559737,312080.14445065905
5807,380000.0,2,376359.4375,367039.3152049797,386189.56344674283,396470.34239446424,392358.0308153757
5808,490000.0,3,460576.09375,436798.9610789537,448687.52741447685,385549.9313072447,410804.96975013753
5809,680000.0,3,590711.3125,551142.9324824406,570927.1224912202,623591.9878185372,602526.0416876104
5810,390000.0,2,374600.90625,370487.0705075841,371780.7918651544,387986.6183850354,381504.287777083
5811,650000.0,1,535815.6875,532689.7074400006,507476.88822900015,504719.5259924056,505822.4708870434
5812,300000.0,1,281173.5625,276770.26213076717,278971.91231538355,270046.6251775129,273616.7400326611
5813,360000.0,2,367766.96875,365901.87405153987,366834.42140076996,387413.69752402994,379181.98707472597
5814,240000.0,5,237836.0625,249064.56959185557,243450.3160459278,259157.29978713449,252874.5062906518
5815,1100000.0,2,1117111.875,1060678.485398702,1088895.1801993512,1054601.0051627497,1068318.6751773902
5816,310000.0,3,359678.875,370448.75840785657,365063.8167039283,333176.584935108,345931.47764263616
5817,985000.0,3,1121089.5,1108772.3670887407,1114930.9335443703,1149422.186085499,1135625.6850690474
5818,980000.0,2,1029377.9375,977203.5891035249,1003290.7633017625,1099358.5764760964,1060931.4512063628
5819,1020000.0,3,1297735.125,1281986.0650916423,1289860.5950458213,1141847.250498916,1201052.5883176783
5820,350000.0,5,388196.8125,389283.7827741546,391968.2083459541,384202.77258424665,387308.94688892964
5821,310000.0,2,329238.03125,327075.823429795,343709.8491379282,313841.40713390324,325788.78393551323
5822,290000.0,4,283704.96875,287808.49444011535,290029.71211654035,283880.1893694309,286339.99846827466
5823,1380000.0,4,1633727.75,1670562.2142110933,1606501.4874738825,1344247.06626553,1449148.8347488712
5824,378000.0,3,375560.625,351160.53698726295,363360.5809936315,320257.92047755583,337498.9846839861
5825,1650000.0,5,1041061.0625,1024543.2089369093,1032802.1357184546,763326.1221374597,871116.5275698577
5826,195000.0,2,207799.796875,221120.570002177,214460.18343858852,229644.2656282488,223570.6327523847
5827,379000.0,1,394607.21875,386157.7701719158,390382.49446095794,392257.5200390568,391507.5098078173
5828,735000.0,4,593153.4375,623604.6388686562,608379.0381843281,643904.8942195463,629694.5518054591
5829,309000.0,3,319054.84375,312142.88773916004,315419.206021206,325338.0123671149,321370.4898287513
5830,305000.0,2,331430.34375,346244.68543471105,338837.5145923555,315472.69805113494,324818.6246676232
5831,495000.0,1,456693.40625,467352.2689834536,462022.8376167268,426678.730118951,440816.37311806134
5832,526000.0,3,488944.875,473082.8620929336,489829.70798252674,488427.17753866984,488988.18971621257
5833,582000.0,1,584780.0,586107.5035645261,605560.6262475841,594732.7187313215,599063.8817378266
5834,1200000.0,2,793414.75,778478.0874285261,785946.418714263,850333.7685376365,824578.828608287
5835,540000.0,1,488742.0625,492082.1376471399,497788.4700514989,486084.0188248913,490765.7993155343
5836,400000.0,2,383921.96875,375157.12278124044,387177.6820359341,394036.45261638216,391292.94438420294
5837,445000.0,3,438960.28125,451205.4013152599,446557.98889784096,428614.079103561,435791.64302127296
5838,530000.0,2,455599.78125,440253.9085009416,447926.8448754708,422319.9978369917,432562.73665238335
5839,650000.0,2,578230.625,583235.5306271345,580733.0778135672,562608.6589659617,569858.4265050039
5840,400000.0,2,307744.59375,297865.5362090047,331963.54548565164,331236.3494521396,331527.2278655444
5841,635000.0,3,722969.125,731818.5921490628,713175.701002172,736023.186542627,726884.192326445
5842,370000.0,5,444879.03125,450406.03736169677,430349.77401409385,412288.8618541877,419513.22671815014
5843,220000.0,1,284642.125,285989.25824894337,285315.6916244717,281042.943454363,282752.04272240645
5844,685000.0,1,699669.3125,695217.9870795486,689210.554852842,737298.7596889902,718063.477754531
5845,900000.0,5,1147258.5,954228.8471557973,1050743.6735778986,1146160.6375353502,1107993.8519523696
5846,822000.0,3,1189665.375,1205499.5260420477,1205507.7153647167,1210094.7427688409,1208259.931807191
5847,600000.0,5,630815.75,632500.773668773,637160.7832840706,661112.6561761041,651531.9070192907
5848,650000.0,4,659937.125,664214.4859551776,662075.8054775888,622297.4734365387,638208.8062529587
5849,360000.0,5,380470.25,382862.1753931208,378466.34888759226,383726.81683748215,381622.62965752615
5850,520000.0,4,439864.625,453148.2170525041,446506.42102625204,460928.9462740042,455159.9361749033
5851,460000.0,3,595999.3125,581274.3603736522,588636.836436826,589649.0780480914,589244.1814035852
5852,342900.0,2,317282.21875,320203.92190603446,318743.07032801723,288850.6673503134,300807.62854139495
5853,1215000.0,5,1219558.125,1241058.6096283842,1205915.8571199344,1196125.8227163395,1200041.8364777775
5854,840000.0,3,879398.5,869894.333960086,874646.416980043,932649.8483467014,909448.4758000381
5855,340000.0,5,332273.75,343813.27921758953,338043.51460879477,341175.87911550613,339922.93331282155
5856,650000.0,5,647075.875,634847.4038057722,640961.6394028862,668413.4338017774,657432.7160422209
5857,520000.0,1,568447.875,562092.3879961157,559189.0920486405,554141.4035441637,556160.4789459544
5858,290000.0,3,503196.6875,519529.30743396847,511362.9974669842,461505.7124005079,481448.6264270984
5859,570000.0,2,617439.375,609832.2263681833,613635.8006840916,646321.0784312331,633246.9673323765
5860,262000.0,3,260882.046875,254671.3621350181,257776.70450500905,308310.55988121993,288097.0177307356
5861,352000.0,2,384256.03125,384076.2211077372,382916.288325208,382610.7821714099,382732.98463292915
5862,315000.0,5,286692.15625,287432.025516814,287062.09088340704,313477.5501867696,302911.36646542454
5863,420000.0,2,418307.90625,413149.45840180013,411010.07762813004,387914.7260372032,397152.86667357397
5864,410000.0,1,386070.96875,382902.74929612066,389140.8013161422,394581.41639963834,392405.17036623985
5865,750000.0,5,853638.0625,853487.1929411818,912493.8394044136,927358.7868474278,921412.8078702221
5866,1180000.0,1,968768.5,990622.6020194761,979695.5510097381,1023150.1485631271,1005768.3095417715
5867,550000.0,2,629903.75,646943.5041689477,638423.6270844738,577501.4436992222,601870.3170533229
5868,330000.0,1,348191.71875,342361.9042350001,340693.76804475,349692.9651349632,346093.2862988779
5869,320000.0,1,433012.5,441528.3714975289,437270.43574876443,451558.3873534376,445843.20671156835
5870,215000.0,3,198970.953125,216482.94645114566,207726.94978807284,205858.06875350297,206605.62116733092
5871,830000.0,1,671819.5625,673000.5721851877,719687.0471398156,688006.6339038779,700678.7991982531
5872,607000.0,3,573709.4375,566173.5805415764,582409.0563145517,579240.1772542782,580507.7288783876
5873,650000.0,1,627170.4375,624516.3595269558,663090.3789594346,652738.1592153743,656879.0471129983
5874,750000.0,1,776130.6875,711608.803510425,743869.7455052126,736839.35721563,739651.512531463
5875,890000.0,1,963688.5,984261.6461583495,981782.5511554222,963981.2595385832,971101.7761853188
5876,740000.0,3,797429.875,746786.2908013167,765475.6580304608,791968.7146206084,781371.4919845494
5877,6190000.0,3,2990067.0,3104090.7036435166,4262955.1962752305,4024019.5834268527,4119593.828566204
5878,475000.0,4,398779.28125,400831.53799430013,393863.78673550504,353200.22432714945,369465.6492904917
5879,520000.0,5,472468.8125,459626.7082741199,483733.43227094196,483885.98115490004,483824.9616013168
5880,250000.0,1,240583.171875,259476.63544451844,250029.9036597592,225251.5521103461,235162.89273011134
5881,497000.0,3,506591.28125,504705.1074056981,503653.7360294943,498419.11986009206,500512.966327853
5882,1150000.0,2,1104509.875,1086170.5618789385,1137238.1529076283,1140402.410647729,1139136.7075516887
5883,200000.0,3,222580.875,219572.02152950928,209953.51378532825,206538.28500842015,207904.3765191834
5884,147000.0,2,233664.453125,256278.51302984764,273480.0381541967,288500.41818995087,282492.2661756492
5885,325000.0,2,373056.125,380280.8341094925,400167.93568832235,421690.19643428863,413081.2921359021
5886,430000.0,5,444612.65625,450551.31112452963,433307.38858108537,443048.42472717544,439152.0102687394
5887,350000.0,3,330024.875,327761.6397984884,323225.28017947095,331087.62900923414,327942.68947732885
5888,2900000.0,2,1732034.875,1656847.358159306,1694441.116579653,1412719.1672920422,1525407.9470070866
5889,580000.0,2,632650.25,621264.358793202,621120.1130776206,584308.0785316235,599032.8923500223
5890,370000.0,2,369625.96875,363224.9356670971,376197.816545984,335506.6818518019,351783.1357294748
5891,395000.0,3,402442.375,390394.7616822332,396418.5683411166,396020.7912994024,396179.9021160881
5892,835000.0,5,805048.875,797431.0206859143,801239.9478429572,804773.8851888801,803360.3102505109
5893,787000.0,2,653770.6875,635823.736397198,644797.211948599,702075.7994426427,679164.3644450252
5894,190000.0,2,172874.4375,177527.65913447773,175201.04831723886,197492.560707074,188575.95575113996
5895,1150000.0,4,974056.4375,997281.7782290743,985669.1078645372,929787.8319704292,952140.3423280724
5896,386000.0,3,378235.5625,375597.2567076051,379641.48672266176,383926.5404897691,382212.51898292615
5897,220000.0,3,226007.5625,228936.7258438834,227472.1441719417,205098.9879044456,214048.25041144405
5898,240000.0,4,263114.3125,247647.99992826825,255381.15621413413,281884.9420803176,271283.4277338442
5899,1000000.0,2,1316225.625,1334356.463950869,1325291.0444754343,1195029.4801338804,1247134.105870502
5900,518000.0,2,558858.3125,580335.6563687238,563417.8891040534,530748.7372828018,543816.3980113025
5901,649427.0,2,412673.0,403940.7494200784,492814.81229702744,479075.85350544855,484571.43702208006
5902,439000.0,5,382846.3125,383571.6745246837,405346.2954586393,410864.48324323853,408657.2081293988
5903,750000.0,1,898141.5625,906533.4883833787,902337.5254416894,958729.0624183228,936172.4476276694
5904,390000.0,5,394444.6875,391380.1566525671,392912.42207628355,397750.75139404775,395815.4196669421
5905,650000.0,1,894904.5625,848259.7404112035,871582.1514556017,1008515.175896188,953741.9661199534
5906,930000.0,2,1017057.4375,1001067.2062851853,976343.6253248148,967098.4788917725,970796.5374649895
5907,450000.0,1,383417.40625,394664.60092016286,389041.00358508143,379851.5436518505,383527.3276251429
5908,450000.0,1,495270.625,487413.02143744926,491341.82321872463,461493.05646204384,473432.5631647161
5909,510000.0,3,623294.0625,630306.9905814099,626800.526540705,621277.5680993446,623486.7514758888
5911,308000.0,1,325285.9375,329507.9591210402,322177.8638173641,303802.1907889955,311152.4600003429
5912,890000.0,3,765788.9375,735116.9102874201,750452.9238937101,882837.5330676297,829883.6893980617
5913,265000.0,4,239399.4375,235731.65267194132,237565.54508597066,241148.1032359626,239715.0799759658
5914,650000.0,2,589052.9375,568244.2683689296,578648.6029344648,615735.1780487197,600900.5480030177
5915,850000.0,1,763036.1875,798878.13020373,780957.158851865,708351.6019898526,737393.8247346575
5916,990000.0,5,1005542.0,1010283.5963687712,1007912.7981843855,853739.467272629,915408.7996373316
5917,2200000.0,4,2445131.75,2437219.5119499317,2441175.630974966,2283349.76155057,2346480.1093203286
5918,500000.0,1,477262.375,452346.3302479007,464804.35262395034,577074.2602720734,532166.2972128242
5919,350000.0,4,440722.46875,418049.7380240838,429386.1033870419,406436.3240897677,415616.2358086774
5920,620000.0,4,554892.25,557070.933886334,566187.1143602168,552021.881603336,557687.9747060883
5921,600000.0,1,593660.5,604682.3763948252,599171.4381974125,650988.6478495758,630261.7639887105
5922,700000.0,3,598855.5,585112.5767833107,591984.0383916553,654836.7693575401,629695.6769711862
5923,256000.0,2,219511.15625,204444.059926206,211977.608088103,193271.54183725017,200753.9683375913
5924,544000.0,5,463935.71875,453711.2890520726,497338.8527307254,482826.265870849,488631.3006147996
5925,690000.0,3,915240.3125,889576.6466269424,959585.9356944298,879324.7642478087,911429.2328264571
5926,273000.0,5,292216.5,294254.5676475032,293235.5338237516,310100.793569029,303354.68967091804
5927,375000.0,3,219783.46875,247929.95241555336,233856.7105827767,209809.3107727953,219428.27069678786
5928,334000.0,5,314589.5,308736.72915396193,321664.18020388664,332752.22653311095,328317.0080014212
5929,950000.0,2,894158.125,896417.4874003576,881701.4643401251,887875.6476519018,885405.9743271911
5930,2480000.0,3,1994288.375,1827193.407377921,1910740.8911889605,1591923.415993306,1719450.406071568
5931,1150000.0,4,1111805.125,898635.3277029925,1005220.2263514963,1130344.5112695205,1080294.7973023108
5932,330000.0,4,276721.1875,263175.5519575277,269948.3697287638,278389.3501434275,275012.95797756204
5933,380000.0,2,364533.5,367573.56995483144,373237.4744841909,340161.3791600813,353391.8172897252
5934,480000.0,3,382283.34375,384063.9823023591,383173.66302617954,384493.3232903271,383965.4591846681
5935,285000.0,2,296818.28125,295082.79716078285,295950.5392053914,305302.77415469504,301561.8801749736
5936,400000.0,2,481607.375,466015.7024143265,473811.53870716324,454837.92906100646,462427.3729194692
5937,180000.0,4,228577.703125,220089.40124095173,214033.4865280831,199720.11755756786,205445.46514577395
5938,219900.0,4,172351.4375,163006.13702183485,167678.78726091742,166385.09163926417,166902.56988792546
5939,400000.0,4,401900.4375,387028.6509198375,402125.1809469431,411097.9174900055,407508.82287278055
5940,220000.0,4,208619.46875,208870.62217849394,208745.04546424697,235892.80099124613,225033.6987804465
5941,250000.0,4,280509.34375,263989.95054453035,296324.7530030856,278099.4256106103,285389.55656760046
5942,570000.0,2,629765.625,624695.9677657423,627230.7963828712,668635.5938910296,652073.6748877662
5943,1093000.0,2,912455.8125,918982.7816438366,848003.5079503428,835349.9908800535,840411.3977081692
5944,850000.0,1,552341.125,556661.4640679767,573550.9061737917,562386.8155400644,566852.4517935553
5945,467400.0,1,361941.65625,355309.0999905392,358625.3781202696,444651.49381661817,410241.04753807874
5946,350000.0,5,324301.84375,315067.6697689452,319684.7567594726,312144.92282524856,315160.85639893817
5947,352000.0,1,385773.59375,387453.77592063334,384629.57938472164,386516.9464102382,385761.9996000316
5948,270000.0,2,198484.453125,218160.0743514828,208322.2637382414,185593.7942451401,194685.18204238062
5949,1360000.0,4,1855938.875,1939394.236434218,1897666.555717109,1467758.8174066397,1639721.9127308275
5950,760000.0,2,631515.1875,594838.4235424947,613176.8055212473,679848.441251743,653179.7869595448
5951,313458.0,4,350027.875,371217.53971827705,374085.895151397,366762.1890958671,369691.671518079
5952,590000.0,2,374879.65625,383953.48464359617,415591.59931275866,422725.874130278,419872.1642032703
5953,380000.0,1,336566.78125,322345.4274470689,329456.1043485345,290249.2623477169,305931.9991480439
5954,1150000.0,4,849554.625,883933.1683703295,951720.7276796153,911431.9745402703,927547.4757960082
5955,1850000.0,5,1205065.875,1213350.881144761,1209208.3780723806,992789.4800709878,1079357.039271545
5956,565000.0,3,444693.65625,428247.19123182265,436470.4237409113,463471.5211045382,452671.0821590874
5957,495000.0,4,531566.875,548847.6125167803,540207.2437583902,546801.0605502032,544163.533833478
5958,280000.0,3,317924.96875,324941.02274132584,336003.09702196403,324655.22469551663,329194.3736260956
5959,1400000.0,4,1406110.5,1465206.5091974302,1435658.504598715,1815041.1400227384,1663288.0858531292
5960,1400000.0,3,1019783.6875,1046960.1615722677,1033371.9245361339,1029754.6309024408,1031201.548355918
5961,778000.0,2,768339.0,758665.0238570645,774451.4083499726,773384.0376505299,773810.985930307
5962,750000.0,3,798102.4375,761372.8809522998,779816.3614583049,832146.6210379456,811214.5172060893
5963,450000.0,3,240406.328125,236321.82053211943,238364.0743285597,305963.17488055537,278923.5346597571
5964,500000.0,4,393144.53125,390974.5239737416,392059.5276118708,346941.39195796166,364988.6462195253
5965,530000.0,5,496084.65625,507232.2587678875,501658.45750894374,478860.9261143752,487979.93867220264
5966,370000.0,3,407793.25,404777.0679790719,406285.15898953594,402882.50692939473,404243.56775345124
5967,320000.0,1,366895.03125,366926.450000546,373837.51843769103,376206.6256691491,375258.9827765658
5968,1300000.0,2,1490145.5,1534612.62197336,1448665.342690676,1434259.0321061779,1440021.556339977
5969,200000.0,3,207977.03125,211073.31153966326,201867.61997638212,201155.30607087997,201440.2316330808
5970,350000.0,4,388425.6875,391896.2807636534,398362.68889227865,410910.5182886758,405891.38653011696
5971,590000.0,5,472371.0625,480865.0314933294,513032.63289766526,491194.167537996,499929.5536818637
5972,399000.0,5,482697.59375,480259.2293235311,481478.4115367655,442534.5044701337,458112.06729678647
5973,1700000.0,1,1141451.5,1196825.6380682674,1169138.5690341336,1218688.2930733722,1198868.4034576768
5974,840000.0,3,1029810.9375,1024668.2886443598,1027239.61307218,985919.4588142416,1002447.520517417
5975,450000.0,3,408534.78125,416551.8325754641,383280.31483891245,390544.96952830575,387639.10765254847
5976,900000.0,3,381515.59375,360220.26145908237,370867.9276045412,374393.5103349747,372983.27724280127
5977,1208824.0,5,1037221.9375,1016455.8255840738,1084976.2170794257,1097972.102331853,1092773.748230882
5978,850000.0,3,736140.1875,711743.4956874995,723941.8415937498,761384.6725369883,746407.5401596929
5979,560000.0,4,589737.5625,597668.1757295213,592592.0083803325,588635.502306367,590218.1047359533
5980,750000.0,1,876237.375,811941.5843111556,800862.6357589044,851900.8236218446,831485.5484766685
5981,390000.0,1,341729.40625,336864.0833373516,330507.72135557304,338598.6183066198,335362.2595262011
5982,355000.0,3,351071.9375,346878.3383983548,346282.59656442417,351120.895140141,349185.57570985425
5983,650000.0,2,496012.25,482769.21123566397,510153.5114324824,520637.61398464406,516443.97296377935
