Id,previsao_correspondencia,catboost_a100_bruto,catboost_a100_corr30,catboost_a150_bruto,catboost_a150_corr30
1115,,977530.1684808927,977530.1684808927,986605.9460119297,986605.9460119297
1116,870000.0,859303.9600228582,862512.7720160007,861291.3680978724,863903.9576685106
1117,,311230.7403121489,311230.7403121489,310473.69084772235,310473.69084772235
1118,670000.0,623553.8533470645,637487.697342945,601067.8764443663,621747.5135110563
1119,680000.0,687465.412110092,685225.7884770643,682196.656442408,681537.6595096856
1120,,444031.7384629188,444031.7384629188,424572.2342310234,424572.2342310234
1121,,948741.2814343559,948741.2814343559,1005019.909080368,1005019.909080368
1122,352500.0,359560.95842954406,357442.6709006808,371797.2534751404,366008.0774325982
1123,,1692109.033240589,1692109.033240589,1632902.807712396,1632902.807712396
1124,,388313.0931330571,388313.0931330571,381274.9560938077,381274.9560938077
1125,1500000.0,1124513.2224836233,1237159.2557385364,1091794.2292516099,1214255.960476127
1126,,257591.43631258505,257591.43631258505,257336.69757357208,257336.69757357208
1127,995000.0,1000938.5361580825,999156.9753106578,974216.8240193255,980451.7768135278
1128,330000.0,263489.1414135063,283442.3989894544,257648.7046190872,279354.093233361
1129,,1014690.2244841061,1014690.2244841061,1015102.2658812653,1015102.2658812653
1130,350000.0,329979.3766874884,335985.5636812418,321022.00033749716,329715.40023624804
1131,520000.0,437054.1211530091,461937.88480710634,425727.57407637476,454009.3018534623
1132,570000.0,546398.9533638355,553479.2673546849,522167.3916203871,536517.174134271
1133,,538463.4204120851,538463.4204120851,531046.2225622186,531046.2225622186
1134,3475000.0,2153156.595303836,2549709.6167126847,1844165.747414507,2333416.0231901547
1135,,805655.1008942346,805655.1008942346,733398.4239195897,733398.4239195897
1136,,1006663.7567144294,1006663.7567144294,1089756.6487696783,1089756.6487696783
1137,,1171233.345947252,1171233.345947252,1112637.8654188719,1112637.8654188719
1138,445000.0,411932.67595643346,421852.8731695034,385157.324998479,403110.12749893527
1139,,738529.2142001612,738529.2142001612,702249.4399374443,702249.4399374443
1140,670000.0,571511.999772685,601058.3998408795,569392.3295332754,599574.6306732928
1141,260000.0,260037.07615966783,260025.9533117675,256199.3356700269,257339.5349690188
1142,,490037.8792840529,490037.8792840529,478216.08857819973,478216.08857819973
1143,458000.0,382840.2060772385,405388.1442540669,378633.88960609137,402443.72272426396
1144,370000.0,313001.7796879921,330101.2457815945,298587.08815910254,320010.9617113718
1145,527500.0,560955.8725089028,550919.1107562319,557158.1416597853,548260.6991618497
1146,353229.0,345794.8407335073,348025.08851345506,340680.5453115761,344445.08171810326
1147,747750.0,465379.0252468446,550090.3176727912,442409.903625129,534011.9325375903
1148,1540840.0,1059306.8354535839,1203766.7848175087,1037958.1458953806,1188822.7021267666
1149,3050000.0,1653330.989761648,2072331.6928331535,1509063.568676322,1971344.4980734254
1150,550000.0,491185.05164643005,508829.536152501,488330.4807613821,506831.33653296746
1151,,390861.73999545147,390861.73999545147,385391.1768074142,385391.1768074142
1152,,3392729.697347516,3392729.697347516,3019427.545860499,3019427.545860499
1153,770000.0,844659.8528176645,822261.8969723651,815027.4646153641,801519.2252307548
1154,,191101.7807557817,191101.7807557817,175415.4665974887,175415.4665974887
1155,,494794.1407458476,494794.1407458476,488966.8127721283,488966.8127721283
1156,670000.0,631744.8294460815,643221.380612257,619646.2725744831,634752.3908021381
1157,,376193.99417372205,376193.99417372205,375776.4159105908,375776.4159105908
1158,250000.0,187941.43595438477,206559.00516806933,184520.47962125632,204164.33573487942
1159,,711900.0392680397,711900.0392680397,704005.8273968645,704005.8273968645
1160,539500.0,373087.789449855,423011.45261489844,367579.92007385206,419155.94405169645
1161,616000.0,477226.45066528773,518858.5154657014,449602.0189251881,499521.41324763163
1162,458000.0,396498.52381058637,414948.96666741045,397544.7695382591,415681.33867678134
1163,625000.0,581214.3602022091,594350.0521415463,575638.1932827911,590446.7352979537
1164,,535475.3547541323,535475.3547541323,512657.10944185517,512657.10944185517
1165,,1617402.4560049912,1617402.4560049912,1504362.7554927634,1504362.7554927634
1166,,495115.24120200373,495115.24120200373,482506.45547581185,482506.45547581185
1167,,441397.28375944204,441397.28375944204,443589.29189339315,443589.29189339315
1168,420000.0,353066.37822241156,373146.4647556881,343673.6173439854,366571.5321407898
1169,,753860.7231424499,753860.7231424499,637400.6530341812,637400.6530341812
1170,,2035866.1745348326,2035866.1745348326,1921297.2892155065,1921297.2892155065
1171,1375000.0,1214635.7770730075,1262745.0439511053,1221158.0734146263,1267310.6513902382
1172,,667378.7355653177,667378.7355653177,701027.7768061063,701027.7768061063
1173,,719649.7143267181,719649.7143267181,693525.3518221386,693525.3518221386
1174,,845555.7551595317,845555.7551595317,846809.8108074139,846809.8108074139
1175,392791.5,371341.1287007614,377776.240090533,373832.17646962736,379519.9735287391
1176,270000.0,410603.9161010468,368422.7412707327,393224.4970890221,356257.1479623154
1177,,675971.8828101555,675971.8828101555,693637.5419013128,693637.5419013128
1178,1100000.0,854198.3656117738,927938.8559282416,839221.5380550984,917455.0766385688
1179,1450000.0,1337310.5955046597,1371117.4168532616,1230840.2982017573,1296588.20874123
1180,,560156.0690116527,560156.0690116527,542361.0617906009,542361.0617906009
1181,,908560.5667615676,908560.5667615676,903701.4997477991,903701.4997477991
1182,255000.0,246742.11605019262,249219.48123513482,248283.83135552035,250298.68194886422
1183,,202756.81102454156,202756.81102454156,200892.216950831,200892.216950831
1184,,562606.2467067961,562606.2467067961,562921.4980787057,562921.4980787057
1185,,293798.72854045674,293798.72854045674,274838.63959546987,274838.63959546987
1186,,207893.95450385797,207893.95450385797,196842.96933510466,196842.96933510466
1187,290000.0,406967.428359174,371877.19985142176,401597.7679421553,368118.4375595087
1188,,737410.8738391205,737410.8738391205,722979.4569928577,722979.4569928577
1189,,236970.20225343507,236970.20225343507,223622.71100893457,223622.71100893457
1190,1000000.0,1201354.2175867825,1140947.9523107477,1100988.474197055,1070691.9319379386
1191,300000.0,397524.0231472759,368266.8162030931,400134.46642348455,370094.12649643916
1192,295000.0,228156.17608175887,248209.32325723118,218753.11450997822,241627.18015698474
1193,,1232534.8309981807,1232534.8309981807,1234952.6272535447,1234952.6272535447
1194,600000.0,566284.426129821,576399.0982908746,568131.8238159721,577692.2766711805
1195,,236933.61826234063,236933.61826234063,235283.63927554744,235283.63927554744
1196,,301187.8226300314,301187.8226300314,297761.6583150374,297761.6583150374
1197,,424938.9881377395,424938.9881377395,416189.9920307084,416189.9920307084
1198,,420231.120640052,420231.120640052,424055.54133330286,424055.54133330286
1199,472613.5,344582.0754717777,382991.50283024437,327442.85324546945,370994.04727182863
1200,,427613.7068852901,427613.7068852901,419358.7049208953,419358.7049208953
1201,680000.0,636217.9373426116,649352.5561398282,608421.8763626824,629895.3134538777
1202,689000.0,486698.074688707,547388.6522820948,469153.00886134943,535107.1062029446
1203,,219901.02394039228,219901.02394039228,211913.43108255893,211913.43108255893
1204,,260670.98017364112,260670.98017364112,256121.98653834208,256121.98653834208
1205,,365275.2987543875,365275.2987543875,373706.57911398675,373706.57911398675
1206,,282474.37046451715,282474.37046451715,266509.8435333416,266509.8435333416
1207,,248422.63986013219,248422.63986013219,240011.77574825234,240011.77574825234
1208,,1686983.9653676087,1686983.9653676087,1512632.8211584871,1512632.8211584871
1209,774800.0,626295.4736219347,670846.8315353543,621767.425124815,667677.1975873704
1210,,373477.2856635799,373477.2856635799,361080.78571192734,361080.78571192734
1211,,970983.6480555031,970983.6480555031,914553.0099966249,914553.0099966249
1212,,362741.0530860076,362741.0530860076,354948.28864048974,354948.28864048974
1213,,732909.5085850937,732909.5085850937,709376.6226099468,709376.6226099468
1214,1020000.0,1094994.8688663475,1072496.4082064433,1082019.372001463,1063413.560401024
1215,204500.0,191859.0199608099,195651.31397256692,181407.2817586438,188335.09723105066
1216,,414707.4776341367,414707.4776341367,413699.5187532918,413699.5187532918
1217,,1432102.3046638598,1432102.3046638598,1488456.6049957885,1488456.6049957885
1218,,389953.8241515405,389953.8241515405,380319.9377970867,380319.9377970867
1219,,500331.65930561995,500331.65930561995,481560.15554763086,481560.15554763086
1220,550000.0,527238.0931201641,534066.6651841148,545109.2118556768,546576.4482989737
1221,417500.0,382951.88579012203,393316.3200530854,383669.8495943502,393818.8947160451
1222,,166894.35066573223,166894.35066573223,157847.96245753122,157847.96245753122
1223,380000.0,396177.2562859521,391324.07940016646,397746.45081345685,392422.5155694198
1224,890000.0,624104.8287369241,703873.3801158469,631833.9483253943,709283.7638277761
1225,,520913.01087464916,520913.01087464916,509369.4440176791,509369.4440176791
1226,,419865.630658942,419865.630658942,414119.6236645279,414119.6236645279
1227,360000.0,359464.08417419903,359624.8589219393,355756.39404133474,357029.47582893434
1228,,570483.4485471396,570483.4485471396,548962.5643454108,548962.5643454108
1229,,780245.2443198417,780245.2443198417,813702.7945051962,813702.7945051962
1230,386147.0,364589.7580259784,371056.93061818485,361791.0756863749,369097.8529804624
1231,1020000.0,1148296.510884665,1109807.5576192653,1098322.4969137895,1074825.7478396525
1232,,268458.10579420265,268458.10579420265,267903.2700930882,267903.2700930882
1233,570000.0,471249.4670402588,500874.62692818115,449192.25517217215,485434.5786205205
1234,550000.0,582634.3548951177,572844.0484265824,571754.0817668946,565227.8572368261
1235,,1199471.4623914864,1199471.4623914864,1204785.5197945368,1204785.5197945368
1236,,298866.53770238825,298866.53770238825,288937.659555401,288937.659555401
1237,3800000.0,2089048.587216398,2602334.011051479,1788143.319113473,2391700.323379431
1238,,360207.1180887639,360207.1180887639,354560.4289687275,354560.4289687275
1239,,632654.8452178614,632654.8452178614,618561.1420108048,618561.1420108048
1240,195000.0,252752.76378927668,235426.93465249366,242995.49309000766,228596.84516300535
1241,,620016.9186482917,620016.9186482917,632767.7000774316,632767.7000774316
1242,,262769.44067239686,262769.44067239686,256546.83561248847,256546.83561248847
1243,,282860.45064367465,282860.45064367465,262177.23015840567,262177.23015840567
1244,295000.0,359452.2907089489,340116.6034962642,355031.92074725695,337022.3445230798
1245,,354748.59861345333,354748.59861345333,350578.5133634007,350578.5133634007
1246,800000.0,1534435.2240966759,1314104.6568676732,1476146.7870388336,1273302.7509271833
1247,,1189585.3914863365,1189585.3914863365,1175668.0812294616,1175668.0812294616
1248,220000.0,242911.75796399996,236038.23057479996,226138.15001090555,224296.70500763386
1249,,368233.47989539837,368233.47989539837,362419.13905434567,362419.13905434567
1250,,306368.3557252675,306368.3557252675,301461.2890793173,301461.2890793173
1251,800000.0,833666.632352486,823566.6426467402,741014.128561565,758709.8899930954
1252,,1175474.7511220446,1175474.7511220446,1179207.6844080596,1179207.6844080596
1253,495000.0,531129.3278869065,520290.5295208345,528441.678072159,518409.17465051124
1254,450000.0,312809.7693156725,353966.8385209708,298848.1049778632,344193.6734845042
1255,1250000.0,1210357.563658316,1222250.2945608213,1181943.819255023,1202360.673478516
1256,,537491.9777774549,537491.9777774549,536581.2579780027,536581.2579780027
1257,380000.0,399610.9156644475,393727.6409651132,398075.5242960628,392652.86700724397
1258,,693083.7824940459,693083.7824940459,683263.824071951,683263.824071951
1259,,1014364.8501634084,1014364.8501634084,938011.0047102036,938011.0047102036
1260,584000.0,547950.9468112056,558765.6627678438,525850.2554302708,543295.1788011895
1261,390000.0,390716.19816501683,390501.3387155118,385279.8042801584,386695.86299611087
1262,,201521.87376867677,201521.87376867677,191457.07227424334,191457.07227424334
1263,800000.0,940142.1002623874,898099.4701836711,931056.2354621261,891739.3648234882
1264,,390417.047042774,390417.047042774,391442.62884668604,391442.62884668604
1265,,1138017.4278596293,1138017.4278596293,1109431.5487310432,1109431.5487310432
1266,,249526.11184669883,249526.11184669883,245797.5445055179,245797.5445055179
1267,470000.0,443969.3444145803,451778.5410902062,433795.41813850804,444656.7926969556
1268,410000.0,441800.399453429,432260.27961740026,437989.51076256885,429592.6575337982
1269,,258771.7010536457,258771.7010536457,253240.06667508098,253240.06667508098
1270,767053.5,723467.8201649311,736543.5241154517,756738.2261104422,759832.8082773094
1271,,1350541.434092255,1350541.434092255,1319819.1449545934,1319819.1449545934
1272,550000.0,595031.3140020896,581521.9198014627,583571.1709687111,573499.8196780977
1273,,1055375.8949036808,1055375.8949036808,1029278.0474064837,1029278.0474064837
1274,480000.0,485006.3755433264,483504.4628803284,470409.45917197893,473286.62142038526
1275,,201712.13095711413,201712.13095711413,194040.35289306875,194040.35289306875
1276,,962244.3352930044,962244.3352930044,975589.3678014161,975589.3678014161
1277,547500.0,540859.1482631675,542851.4037842172,524317.5562893666,531272.2894025566
1278,847500.0,946713.1231473248,916949.1862031273,957576.0667403796,924553.2467182657
1279,,1210836.3836555397,1210836.3836555397,1126851.8087522304,1126851.8087522304
1280,,199109.09571026225,199109.09571026225,202336.52613657713,202336.52613657713
1281,,379297.58313064335,379297.58313064335,376547.0403261781,376547.0403261781
1282,,1105966.5197780645,1105966.5197780645,1034366.7987744756,1034366.7987744756
1283,,758087.6597753285,758087.6597753285,795042.3310641015,795042.3310641015
1284,572500.0,560834.1643897305,564333.9150728113,551453.5549498679,557767.4884649075
1285,1000000.0,882378.9043537874,917665.2330476511,878279.5287523684,914795.6701266578
1286,340000.0,378765.79644836,367136.057513852,373752.61734633514,363626.83214243455
1287,350000.0,345767.0291200336,347036.9203840235,338668.21502723586,342067.75051906507
1288,391500.0,308527.415388479,333419.1907719353,304627.842070137,330689.4894490959
1289,287000.0,319127.55619603564,309489.2893372249,321491.582522512,311144.1077657584
1290,,1044419.8806854618,1044419.8806854618,967793.9639692244,967793.9639692244
1291,,1123779.6601432883,1123779.6601432883,1118946.9103660604,1118946.9103660604
1292,450000.0,676831.9387009339,608782.3570906537,646230.1230317847,587361.0861222493
1293,570000.0,624099.0212549327,607869.3148784529,604365.6822533349,594055.9775773344
1294,,1393114.6326255968,1393114.6326255968,1308775.520483497,1308775.520483497
1295,420000.0,414546.85511947965,416182.7985836357,406973.9969483951,410881.79786387656
1296,830000.0,708149.6616951966,744704.7631866375,712191.5938107221,747534.1156675054
1297,390000.0,389094.10451281164,389365.8731589681,379339.4893698963,382537.6425589274
1298,,279189.13279783865,279189.13279783865,263330.00810699293,263330.00810699293
1299,584000.0,524629.2384410381,542440.4669087266,506884.8877406623,530019.4214184636
1300,,1122938.6370162335,1122938.6370162335,1101523.4376476354,1101523.4376476354
1301,300000.0,346251.3877308155,332375.97141157085,335345.6742934131,324741.97200538917
1302,,871292.7819550923,871292.7819550923,836773.9745954948,836773.9745954948
1303,,544721.5735614372,544721.5735614372,512351.6796615668,512351.6796615668
1304,420000.0,545659.6719622411,507961.7703735687,526255.7014339702,494378.99100377917
1305,,718893.4757300281,718893.4757300281,703926.0549238258,703926.0549238258
1306,775000.0,997327.7596896898,930629.4317827829,993399.6293427628,927879.7405399339
1307,500000.0,462295.27976990095,473606.69583893067,459067.4394789481,471347.2076352636
1308,1440000.0,1536792.5412533358,1507754.778877335,1392207.3667853042,1406545.1567497128
1309,,728737.8817733481,728737.8817733481,720205.6027714086,720205.6027714086
1310,,341059.82358669507,341059.82358669507,341683.802291907,341683.802291907
1311,510000.0,404358.15969480504,436050.7117863635,406753.56512415246,437727.4955869067
1312,,340229.70633427775,340229.70633427775,329528.2166287028,329528.2166287028
1313,850000.0,876593.3352818799,868615.3346973158,842921.1534170764,845044.8073919534
1314,210000.0,241355.90750671725,231949.13525470207,237306.53016298404,229114.57111408882
1315,1200000.0,1287932.4286270735,1261552.7000389514,1296471.8202520977,1267530.2741764684
1316,,1099667.4747480662,1099667.4747480662,972469.8818148249,972469.8818148249
1317,,289239.78304684476,289239.78304684476,277368.60096716235,277368.60096716235
1318,372500.0,356145.3274831189,361051.72923818324,344324.63539701456,352777.2447779102
1319,,495460.15977133176,495460.15977133176,461975.89179802785,461975.89179802785
1320,640000.0,720515.7238600316,696361.006702022,716951.039370427,693865.7275592989
1321,,1235334.7193660038,1235334.7193660038,1260978.6694052853,1260978.6694052853
1322,,1071416.8215752814,1071416.8215752814,928415.437714842,928415.437714842
1323,,868623.3319952502,868623.3319952502,836097.0771201038,836097.0771201038
1324,570000.0,586787.668720817,581751.3681045718,558782.3275835607,562147.6293084924
1325,,421487.95588803454,421487.95588803454,405934.99375521304,405934.99375521304
1326,700000.0,818594.793261598,783016.3552831186,814349.2145552548,780044.4501886783
1327,550000.0,636218.0177277237,610352.6124094066,659165.7758701771,626416.043109124
1328,190000.0,210903.2445513016,204632.27118591112,207193.6731462979,202035.57120240852
1329,210000.0,185912.12244395653,193138.48571076954,177884.04791667842,187518.8335416749
1330,,282424.259974016,282424.259974016,284901.2765908243,284901.2765908243
1331,450000.0,328941.197214158,365258.8380499106,314239.8777325977,354967.9144128184
1332,,1098118.7072126667,1098118.7072126667,996931.2503131767,996931.2503131767
1333,584000.0,547858.3671668578,558700.8570168004,521930.3184498653,540551.2229149058
1334,725000.0,732812.0648384728,730468.4453869308,752570.28945904,744299.202621328
1335,900000.0,921743.9101069118,915220.7370748383,941032.2309321194,928722.5616524835
1336,,601387.4101779329,601387.4101779329,603002.2320866281,603002.2320866281
1337,440000.0,440958.92917156254,440671.25042009377,434441.7724134096,436109.24068938673
1338,380000.0,363401.86736685963,368381.3071568017,367207.8968439419,371045.52779075934
1339,542500.0,534634.366763858,536994.0567347006,516702.92555193894,524442.0478863572
1340,,314491.8080372305,314491.8080372305,310998.51493066555,310998.51493066555
1341,740000.0,831111.9132881206,803778.3393016844,809285.353052221,788499.7471365547
1342,590000.0,538079.4135139267,553655.5894597487,542092.6703140079,556464.8692198056
1343,,2464715.165234573,2464715.165234573,2489346.936759825,2489346.936759825
1344,1100000.0,1279885.575704872,1225919.9029934104,1099123.4825422955,1099386.4377796068
1345,880000.0,951508.6087613571,930056.02613295,964247.4109582282,938973.1876707596
1346,,2488018.9594458495,2488018.9594458495,2385752.5304297833,2385752.5304297833
1347,,726485.154955879,726485.154955879,744830.4092428858,744830.4092428858
1348,,710956.0744827945,710956.0744827945,652611.7712562428,652611.7712562428
1349,,627245.0768938938,627245.0768938938,641374.5813802416,641374.5813802416
1350,352000.0,401052.6290428114,386336.84032996796,392671.9404075824,380470.35828530765
1351,430000.0,409087.624860871,415361.3374026097,391649.2813226802,403154.4969258761
1352,553000.0,526221.5649558185,534255.0954690729,508226.65522050473,521658.6586543533
1353,,1468028.540667177,1468028.540667177,1350694.1359889873,1350694.1359889873
1354,,392798.58438708977,392798.58438708977,382844.2311445354,382844.2311445354
1355,,559538.636769467,559538.636769467,571252.4993790175,571252.4993790175
1356,410000.0,441800.399453429,432260.27961740026,437989.51076256885,429592.6575337982
1357,,547377.7113131535,547377.7113131535,549002.5307697265,549002.5307697265
1358,342121.0,326019.2684964841,330849.78794753883,321299.3164276884,327545.82149938185
1359,,567896.878924307,567896.878924307,545439.2895181973,545439.2895181973
1360,,553064.5052945793,553064.5052945793,530565.7330592049,530565.7330592049
1361,570000.0,549524.7360723392,555667.3152506375,528372.3622484977,540860.6535739484
1362,,627242.9605408661,627242.9605408661,596392.4934394403,596392.4934394403
1363,510000.0,629503.1256876617,593652.1879813632,639750.5673735751,600825.3971615025
1364,760000.0,797744.8990264809,786421.4293185365,737305.876156451,744114.1133095156
1365,,615062.4491213015,615062.4491213015,604592.5432001926,604592.5432001926
1366,,965312.873999095,965312.873999095,907824.5339603531,907824.5339603531
1367,930000.0,986691.763492281,969684.2344445967,971234.1442175114,958863.9009522579
1368,345000.0,400312.9053428829,383719.033740018,398674.0705634894,382571.8493944426
1369,,309664.2029929885,309664.2029929885,316075.2417894028,316075.2417894028
1370,300000.0,393543.97600098955,365480.7832006927,392090.133523334,364463.09346633375
1371,,246924.0113154267,246924.0113154267,239086.58281584055,239086.58281584055
1372,770000.0,896963.5509857921,858874.4856900544,883194.9648298484,849236.4753808938
1373,382500.0,388358.1758153013,386600.7230707109,384546.1411138563,383932.29877969937
1374,,309505.65948047146,309505.65948047146,308492.6503929932,308492.6503929932
1375,900000.0,1267660.3583450327,1157362.2508415228,1218736.7048840113,1123115.6934188078
1376,470000.0,491873.0648286533,485311.1453800573,475188.7221087324,473632.1054761126
1377,710000.0,556924.4524375318,602847.1167062722,540528.2041423805,591369.7428996663
1378,,329139.93259225274,329139.93259225274,325051.58497176087,325051.58497176087
1379,260000.0,294396.6560723609,284077.65925065265,285397.30314647965,277778.11220253573
1380,499000.0,403452.2041225245,432116.5428857671,395118.6759170927,426283.07314196485
1381,,305920.1056523987,305920.1056523987,296125.1953245673,296125.1953245673
1382,,748543.5875354497,748543.5875354497,764072.939271017,764072.939271017
1383,,261977.69866622274,261977.69866622274,261392.1822334533,261392.1822334533
1384,,711732.060729066,711732.060729066,724919.7825929904,724919.7825929904
1385,540000.0,659965.2176951364,623975.6523865955,637463.4704748169,608224.4293323718
1386,1000000.0,1115964.4208601264,1081175.0946020884,1103516.1007414262,1072461.2705189981
1387,,597407.6996929385,597407.6996929385,609498.6199099215,609498.6199099215
1388,,993089.5706650087,993089.5706650087,949940.4828835941,949940.4828835941
1389,260000.0,279615.14382390707,273730.60067673493,278839.7343463676,273187.81404245726
1390,,1632102.7569126731,1632102.7569126731,1402843.49240482,1402843.49240482
1391,,657654.3071679638,657654.3071679638,648623.0589737312,648623.0589737312
1392,,196323.8370412594,196323.8370412594,185402.0956307369,185402.0956307369
1393,358500.0,343218.3235007888,347802.82645055215,334173.1346883259,341471.1942818281
1394,350000.0,387072.1955318259,375950.5368722781,383713.1012188519,373599.17085319635
1395,,1278665.399360487,1278665.399360487,1276294.8211674783,1276294.8211674783
1396,,177016.74613594264,177016.74613594264,180752.87600027054,180752.87600027054
1397,890000.0,885607.8722309459,886925.510561662,875693.2994525059,879985.3096167541
1398,,646496.6607725393,646496.6607725393,637910.7992005178,637910.7992005178
1399,770000.0,794738.5747884477,787317.0023519134,768789.8729405284,769152.9110583699
1400,,983824.8870227977,983824.8870227977,1016263.767985945,1016263.767985945
1401,,299108.1463851358,299108.1463851358,296716.98620390263,296716.98620390263
1402,416000.0,397048.2786898441,402733.7950828909,399931.57428437687,404752.1019990638
1403,,1106808.858906081,1106808.858906081,1110822.673176115,1110822.673176115
1404,364500.0,340811.0027906902,347917.70195348316,339465.4338858952,346975.8037201266
1405,2100000.0,1204980.6992460687,1473486.4894722481,1181797.836248301,1457258.4853738106
1406,,486412.1967360022,486412.1967360022,469516.6125063528,469516.6125063528
1407,450000.0,385353.446872966,404747.4128110762,378432.9684569705,399903.07791987935
1408,380000.0,443335.9780301908,424335.18462113355,431200.77812361595,415840.5446865311
1409,,689589.13467999,689589.13467999,622707.9091423966,622707.9091423966
1410,,656319.9174804491,656319.9174804491,565268.5907487888,565268.5907487888
1411,,191644.94506131051,191644.94506131051,192093.1994283289,192093.1994283289
1412,1214727.0,1293770.4243262873,1270057.397028401,1252572.927665148,1241219.1493656035
1413,1344500.0,1371001.3102576325,1363050.9171803426,1298188.4825383378,1312081.9377768366
1414,,2159445.228691346,2159445.228691346,1891852.0274204938,1891852.0274204938
1415,,743919.2703667021,743919.2703667021,697520.9056148481,697520.9056148481
1416,,432360.244913729,432360.244913729,448974.57353261585,448974.57353261585
1417,,1301324.3374304825,1301324.3374304825,1166587.2662287902,1166587.2662287902
1418,755000.0,562562.80849677,620293.965947739,528057.104445364,596139.9731117547
1419,,300032.85084355884,300032.85084355884,299031.62793974375,299031.62793974375
1420,800000.0,739243.7371613879,757470.6160129715,687167.1498580656,721017.0049006459
1421,,3281791.3917658036,3281791.3917658036,2960918.1695769695,2960918.1695769695
1422,1100000.0,1279885.575704872,1225919.9029934104,1099123.4825422955,1099386.4377796068
1423,,633875.8132580011,633875.8132580011,606271.219883187,606271.219883187
1424,,257339.97923967897,257339.97923967897,249696.8260397701,249696.8260397701
1425,390000.0,405200.88041923573,400640.616293465,393243.1761225987,392270.22328581905
1426,320000.0,246927.69571339013,268849.3869993731,238367.5060663634,262857.25424645434
1427,,790709.2767904793,790709.2767904793,787702.9980525343,787702.9980525343
1428,730000.0,582489.2709261739,626742.4896483216,576426.3572332924,622498.4500633047
1429,,742378.480465614,742378.480465614,759646.4033664918,759646.4033664918
1430,,678516.4930225288,678516.4930225288,674681.6255922229,674681.6255922229
1431,,654575.7755183016,654575.7755183016,629322.0697175796,629322.0697175796
1432,,595658.4370296437,595658.4370296437,577812.7311673552,577812.7311673552
1433,,697297.390827678,697297.390827678,712173.148318908,712173.148318908
1434,265000.0,269895.47965407546,268426.8357578528,262979.9280550879,263585.9496385615
1435,,369715.0225288354,369715.0225288354,358080.72080991516,358080.72080991516
1436,550000.0,587379.2501821012,576165.4751274708,610013.9236676756,592009.7465673729
1437,,729077.4822059902,729077.4822059902,758221.3483821502,758221.3483821502
1438,2450000.0,1817596.9267847927,2007317.8487493547,1582171.8303763063,1842520.2812634143
1439,3100000.0,1680310.7755903862,2106217.54291327,1392273.8602461938,1904591.7021723357
1440,950000.0,888317.1361149204,906821.9952804443,885967.6386481362,905177.3470536952
1441,584000.0,524629.2384410381,542440.4669087266,506884.8877406623,530019.4214184636
1442,980000.0,1478202.9330236092,1328742.0531165265,1425275.56727088,1291692.897089616
1443,440000.0,432707.1987059423,434895.0390941596,413451.75491346023,421416.22843942215
1444,,932772.3272159448,932772.3272159448,874442.5370817045,874442.5370817045
1445,,249064.80354497503,249064.80354497503,242823.31145163754,242823.31145163754
1446,,530415.8736068847,530415.8736068847,516562.1379145984,516562.1379145984
1447,360000.0,395877.95228017104,385114.5665961197,387210.359829916,379047.25188094116
1448,,1094606.089603263,1094606.089603263,1114428.6088418276,1114428.6088418276
1449,1200000.0,843607.7249996102,950525.4074997271,788209.6873600193,911746.7811520135
1450,260000.0,290075.1535272515,281052.60746907606,290386.91720010195,281270.8420400714
1451,,928659.2594151676,928659.2594151676,840386.0436870306,840386.0436870306
1452,,409445.21987396124,409445.21987396124,412276.86955179175,412276.86955179175
1453,,1150949.071224916,1150949.071224916,1068389.5245032432,1068389.5245032432
1454,350000.0,349126.4184171389,349388.4928919972,338777.3366934196,342144.1356853937
1455,,410339.2306179833,410339.2306179833,414785.2635180133,414785.2635180133
1456,,349271.7082526572,349271.7082526572,327481.9918998029,327481.9918998029
1457,,265903.2005164711,265903.2005164711,257218.048220834,257218.048220834
1458,,598015.0967073386,598015.0967073386,597313.2655975648,597313.2655975648
1459,386000.0,381042.3198357318,382529.62388501223,381433.44106781913,382803.4087474734
1460,310000.0,349626.2735250005,337738.39146750036,349540.3234132914,337678.226389304
1461,,366796.1712746274,366796.1712746274,365271.3306107542,365271.3306107542
1462,1170000.0,1151182.4563069986,1156827.7194148991,1178876.0375762666,1176213.2263033865
1463,630000.0,706922.2195284849,683845.5536699393,728767.6391942459,699137.3474359722
1464,,387661.1325713967,387661.1325713967,393272.5137861797,393272.5137861797
1465,,412983.02885235805,412983.02885235805,404797.71379396593,404797.71379396593
1466,472000.0,487664.54755198956,482965.18328639265,479091.3827942862,476963.9679560003
1467,1000000.0,1160582.5712376696,1112407.7998663685,1124115.2240241298,1086880.656816891
1468,1100000.0,627286.0891200041,769100.2623840028,599168.8611178425,749418.2027824897
1469,,314621.418739468,314621.418739468,313932.12450775877,313932.12450775877
1470,850000.0,1080131.5009795078,1011092.0506856554,1073037.5737774966,1006126.3016442476
1471,345000.0,350138.61851091764,348597.03295764234,344328.4761198518,344529.93328389624
1472,550000.0,583034.4029294694,573124.0820506285,556545.8425888467,554582.0898121926
1473,480000.0,535233.2478378665,518663.27348650654,520759.6149727274,508531.7304809091
1474,566516.0,529826.8458929368,540833.5921250557,521413.3559978232,534944.1491984762
1475,,1387055.141235716,1387055.141235716,1329126.815708532,1329126.815708532
1476,850000.0,863204.6680217807,859243.2676152465,831110.0076821559,836777.0053775092
1477,,296111.77452410216,296111.77452410216,278009.1993478931,278009.1993478931
1478,350000.0,306758.7784475278,319731.14491326944,310265.0745657499,322185.5521960249
