Id,preco,fold,base,xgb_raw,lgb_raw,cat_raw,media_arvores_raw,media_tres_raw
6047,290000.0,5,345455.27619109093,346615.2118444443,347263.42311310716,347916.0245243791,346939.31747877575,347264.88649397687
6048,380000.0,5,442315.1145911015,466235.9058856964,428355.8311313371,468375.86977757205,447295.86850851675,454322.53559820185
6049,550000.0,5,515630.7206516048,542992.2962188721,514539.7104200039,503407.7636010386,528766.003319438,520313.25674663816
6050,350000.0,3,303775.6231026463,370122.5519180298,419920.66975901084,297944.8038260152,395021.61083852034,362662.6751676853
6051,392793.0,1,380813.8720270908,379944.9504188537,383397.5546780671,376342.5713568454,381671.2525484604,379895.0254845887
6052,750000.0,2,804849.5298954588,810989.1414642334,803797.8970230614,808190.7315586965,807393.5192436473,807659.256681997
6053,1750000.0,3,1405817.392925107,1778037.667274475,1650023.015407633,1496525.5131929694,1714030.341341054,1641528.7319583592
6054,570000.0,3,201864.45955408167,230059.07237529755,225561.54470135644,203957.23400857954,227810.308538327,219859.28369507784
6055,850000.0,1,1026934.9301250651,1031439.5427703857,1067453.933769091,1075525.7632998552,1049446.7382697384,1058139.7466131106
6056,300000.0,2,276529.76756026346,315848.4399318695,309800.824432337,274024.8711360081,312824.63218210323,299891.3785000715
6057,675000.0,5,591868.7805881223,574258.3274841309,579414.0535631973,591803.6471492556,576836.190523664,581825.3427321945
6058,355000.0,1,380813.8720270908,379944.9504188537,383397.5546780671,376342.5713568454,381671.2525484604,379895.0254845887
6059,800000.0,3,702825.9816903268,731406.569480896,737615.1276359439,641115.6433169021,734510.84855842,703379.113477914
6060,680000.0,4,691247.7751219437,653664.5293235779,659258.6190915599,667409.0128659828,656461.5742075689,660110.7204270401
6061,1180000.0,5,1026927.963372664,1027279.776096344,1054933.0663580545,1066427.4069274543,1041106.4212271993,1049546.749793951
6062,1300000.0,5,723288.293158651,714831.5644264221,735179.2950830456,748831.1647313241,725005.4297547338,732947.3414135972
6063,1000000.0,2,969602.4405387453,905642.6286697388,889311.9752502344,1018303.1995753489,897477.3019599866,937752.6011651073
6064,850000.0,3,717915.4023780676,788502.9315948486,757888.0834115854,753208.7058017944,773195.5075032171,766533.2402694095
6065,420000.0,5,414682.9356320727,418210.6363773346,415362.4600208674,425498.85936504876,416786.548199101,419690.6519210836
6066,1100000.0,3,995561.7239170398,1186021.8048095703,1292661.2461766573,1081972.5663230491,1239341.5254931138,1186885.205769759
6067,430000.0,5,381314.0468948461,383173.0008125305,379904.86678002926,400010.4377321732,381538.9337962799,387696.101774911
6068,550000.0,2,569278.9292777862,588575.7803916931,647438.321859384,558312.9500363048,618007.0511255385,598109.0174291272
6069,800000.0,4,841522.0764064024,846850.5144119263,835103.0074821882,834485.1739645791,840976.7609470573,838812.8986195646
6070,500000.0,1,619959.8893199894,634591.9697284698,628799.7323470132,621109.6141755466,631695.8510377415,628167.1054170099
6071,950000.0,5,1085482.452498765,1149441.8382644653,1106997.8839137538,1094766.21678198,1128219.8610891094,1117068.6463200662
6072,370000.0,4,363537.94520584337,369278.6395549774,381608.5983797535,380110.9938102247,375443.6189673655,376999.4105816519
6073,650000.0,5,552879.3018951251,559965.7893180847,562227.9196381402,559105.5051110793,561096.8544781124,560433.071355768
6074,260000.0,5,434964.0211257272,445186.048746109,417885.64679811586,451413.32516666956,431535.84777211247,438161.6735702981
6075,480000.0,3,523783.6051369704,536344.7322845459,538386.148707411,521392.20405410253,537365.4404959785,532041.0283486865
6076,350000.0,2,263039.7086466889,289045.125246048,292727.3790593974,264156.64568346244,290886.2521527227,281976.38332963595
6077,740000.0,5,761704.8188714087,799211.2636566162,798780.8067464062,760457.3178527202,798996.0352015112,786149.7960852474
6078,350000.0,1,297409.8606324751,344252.49695777893,369365.8703750764,320485.05065696174,356809.1836664277,344701.13932993903
6079,1180000.0,4,967412.8382493518,1007624.2685317993,1026435.1885020564,945303.296971734,1017029.7285169279,993120.9180018633
6080,640000.0,1,531523.6469270231,524864.4948005676,544214.0901828466,543571.5003184439,534539.2924917071,537550.0284339527
6081,1250000.0,1,1245233.336238145,1285729.8488616943,1217212.1488399603,1313251.078222226,1251470.9988508273,1272064.3586412936
6082,255000.0,1,394400.6615982941,455427.6168346405,462645.5083325129,408218.96418801165,459036.5625835767,442097.3631183884
6083,335000.0,5,315652.50148600905,320784.9041223526,320975.494686588,330288.7305847245,320880.1994044703,324016.37646455504
6084,380000.0,4,273763.4989225276,297133.314371109,291113.6714020547,271984.76146114024,294123.49288658187,286743.915744768
6085,1800000.0,3,1910554.964464764,2093948.6026763916,2166448.9419230786,2271344.9893154297,2130198.772299735,2177247.5113049666
6086,650000.0,5,654285.9797701777,852914.571762085,668637.6482803478,811137.8867579184,760776.1100212163,777563.3689334504
6087,440000.0,5,427774.9812672284,445616.87111854553,436927.75766971515,451975.3239909271,441272.3143941304,444839.9842597293
6088,365000.0,2,396182.72814655217,401435.68909168243,409164.22668192897,396462.1362308503,405299.9578868057,402354.0173348205
6089,290000.0,2,359965.7623363483,364811.509847641,349921.9306494608,384296.64708674006,357366.7202485509,366343.36252794723
6090,220000.0,1,273158.28533694503,282082.5765132904,279239.460767507,259235.32986222615,280661.0186403987,273519.1223810078
6091,730000.0,5,929187.7767219708,1110699.2959976196,842806.2448913376,1035137.1843488502,976752.7704444786,996214.2417459358
6092,740000.0,4,679541.0728199808,662094.658613205,672156.5696694078,680848.342247525,667125.6141413064,671699.8568433792
6093,458000.0,1,338038.34286590863,350453.51803302765,350956.90385885193,339676.7125964026,350705.21094593976,347029.0448294274
6094,180000.0,5,205369.1363104088,208781.9278240204,205929.26361683302,191913.0764319348,207355.5957204267,202208.0892909294
6095,685000.0,4,505444.98106695537,515305.4498434067,513170.5191653985,520155.1180982302,514237.9845044026,516210.3623690118
6096,1100000.0,2,906410.467516508,957960.4864120483,936421.252648425,933244.55556473,947190.8695302367,942542.098208401
6097,284000.0,3,301813.48601015,279687.94107437134,286419.75590848183,318151.68139080796,283053.84849142656,294753.1261245537
6098,630000.0,4,330478.70086633245,377148.5984325409,345169.01625760144,381226.64848876954,361158.80734507117,367848.087726304
6099,1690000.0,1,1539047.826194358,1615744.7934150696,1625949.9663161582,1524392.5261029461,1620847.3798656138,1588695.7619447245
6100,700000.0,3,715937.1274165798,715139.3663883209,712520.3461799868,776768.8083858034,713829.8562841539,734809.5069847037
6101,521000.0,5,416518.1319635231,424367.27945804596,425153.1509294165,403539.7657394406,424760.21519373124,417686.73204230104
6102,710000.0,1,621954.176645928,636970.3960418701,637185.3743930224,620318.4644279703,637077.8852174463,631491.4116209543
6103,680000.0,4,1310926.7597963137,1597143.8884735107,1401962.9720449578,1461712.9226724892,1499553.4302592343,1486939.9277303193
6104,319000.0,2,415163.6001078144,409399.3306159973,449383.9442956458,376004.97138367215,429391.63745582156,411596.0820984384
6105,280000.0,1,270733.76351624355,294479.75754737854,288558.60108660045,276412.9831358834,291519.1793169895,286483.78058995417
6106,1500000.0,3,1162226.3480202155,1172388.4344100952,1197013.2809820252,1152651.3022002275,1184700.85769606,1174017.6725307826
6107,921000.0,4,900788.339398586,912711.2148761749,908551.0906669542,897077.7739961051,910631.1527715645,906113.3598464114
6108,630000.0,5,571886.5722058078,586771.5598106384,577518.0173244888,555480.1234137658,582144.7885675636,573256.566849631
6109,197000.0,1,232488.1640493408,246833.59265327454,247112.4763887386,238765.695905584,246973.03452100657,244237.25498253238
6110,700000.0,2,589320.5553560905,600680.7289123535,601206.9827523564,589180.8374072255,600943.855832355,597022.8496906451
6111,195000.0,5,197845.8477829864,207689.46409225464,199280.55732992807,196292.63214184812,203485.01071109134,201087.55118801026
6112,750000.0,2,707457.1236696389,705224.2755889893,717747.8346366575,725263.9038131172,711486.0551128234,716078.6713462546
6113,580000.0,1,488957.1420730337,548353.5528182983,547313.6637145029,481951.3853625014,547833.6082664006,525872.8672984341
6114,250000.0,2,347882.3953735441,301672.96528816223,305359.0066083059,374085.7766957603,303515.9859482341,327039.2495307428
6115,520000.0,4,429261.01052583137,476727.4971008301,468779.0200275237,467462.1170280894,472753.25856417685,470989.5447188144
6116,320000.0,4,330578.8417016289,344875.2242898941,336705.97526840365,356115.2318700379,340790.5997791489,345898.8104761119
6117,720000.0,3,739996.1886435824,737806.0817718506,747718.6336986639,721363.9253399494,742762.3577352572,735629.5469368213
6118,1300000.0,5,866625.3034011843,1020593.1663513184,973469.6556981977,876926.3616001541,997031.411024758,956996.3945498901
6119,750000.0,5,708238.9164828884,723395.1687812805,704254.1004511162,751043.7614795167,713824.6346161984,726231.0102373045
6120,520000.0,1,492342.6803746837,529813.4088516235,552264.6941866498,491810.33687475364,541039.0515191366,524629.479971009
6121,240000.0,5,371606.03771684127,377995.86832523346,371794.71550987614,373828.8024400432,374895.2919175548,374539.7954250509
6122,250000.0,2,217997.92842118765,208394.93242502213,213835.5360412431,224282.74726830213,211115.23423313262,215504.4052448558
6123,620000.0,2,581583.7305855937,611983.2992553711,607773.9769937488,591626.3462973519,609878.63812456,603794.540848824
6124,500000.0,5,459487.2929001422,460641.99364185333,454731.2496018461,470266.9607574692,457686.6216218497,461880.06800038955
6125,1200000.0,5,1063953.459370884,1162119.746208191,1085516.5515071144,1164991.2383032218,1123818.1488576527,1137542.5120061757
6126,560000.0,4,531188.7671297065,545808.1076145172,540916.7536487476,539725.6480742148,543362.4306316325,542150.16977916
6127,205000.0,4,216380.9072822327,219582.30456113815,214958.48928902464,229983.70579013752,217270.39692508138,221508.16654676676
6128,1000000.0,1,658732.2107532201,782018.5422897339,679610.7090269792,750990.6513393612,730814.6256583566,737539.9675520249
6129,1750000.0,1,1526927.428185461,1593784.408569336,1585635.071636604,1538385.0243121008,1589709.74010297,1572601.5015060138
6130,430000.0,2,397487.4606547709,398218.4934616089,395379.96046347823,401955.0627050446,396799.22696254356,398517.83887671056
6131,1400000.0,2,1516588.358534146,1613110.6615066528,1686670.7618700126,1541624.712651413,1649890.7116883327,1613802.0453426929
6132,420000.0,3,400080.71432224446,403787.4127626419,407314.8860330449,398094.15055246657,405551.1493978434,403065.4831160511
6133,950000.0,1,668633.8931362301,788117.1107292175,802755.6875787434,660141.1379962733,795436.3991539804,750337.978768078
6134,1350000.0,3,874987.7939547875,943512.2609138489,954638.8649782853,824270.2280872833,949075.5629460671,907473.7846598058
6135,479000.0,5,549702.7062133785,551680.6261062622,555137.355255851,541498.7915086341,553408.9906810566,549438.9242902491
6136,1050000.0,5,970845.7567960888,1006495.1419830322,987902.3515505119,976774.7647849726,997198.7467667721,990390.7527728389
6137,350000.0,2,272575.77131107973,259207.0996761322,260101.0281125602,291671.94248558383,259654.06389434618,270326.6900914254
6138,400000.0,5,411074.1589603967,410600.89361667633,408541.85640368634,440616.71472296823,409571.37501018133,419919.8215811103
6139,1139000.0,1,1023716.1867572358,1065598.5379219055,1055589.9695950074,1063462.48608599,1060594.2537584566,1061550.3312009678
6140,1100000.0,5,688181.3444983368,792678.2965660095,771839.8758559693,705004.7754772359,782259.0862109894,756507.6492997383
6141,400000.0,2,488715.1779209492,484230.92007637024,491443.5773507853,494054.9272853878,487837.24871357775,489909.80823751446
6142,580000.0,5,499255.8426293813,497757.8663825989,500031.5518254249,513724.54366834904,498894.7091040119,503837.98729212425
6143,410000.0,1,351242.9595001976,356933.27367305756,360769.0058820412,354884.1744838449,358851.13977754937,357528.8180129812
6144,420000.0,3,400200.2212877444,421104.93779182434,424807.0717286679,385545.44193471933,422956.00476024614,410485.8171517372
6145,1800000.0,3,1155589.373440761,1206163.8397857666,1219032.860710411,1079301.2409775178,1212598.3502480888,1168165.980491232
6146,470000.0,5,455773.4719273118,486207.66735076904,469840.405534621,441841.86739647586,478024.036442695,465963.3134272886
6147,220000.0,1,260980.8965161011,260547.28031158447,289161.2317962597,301589.64490757004,274854.2560539221,283766.0523384714
6148,314000.0,2,366876.3046376107,352376.8186569214,344398.9523633403,402261.514815357,348387.88551013084,366345.7619452062
6149,990000.0,1,1347804.5208555066,1357290.0066375732,1330554.3977738298,1374185.1349830788,1343922.2022057015,1354009.8464648274
6150,439000.0,5,401551.152544488,408924.006485939,405022.61238136876,387283.4938327726,406973.3094336539,400410.0375666935
6151,335000.0,1,328593.43214971945,347426.0866641998,349787.535302722,322484.84511466447,348606.8109834609,339899.48902719544
6152,460000.0,5,403960.3020851281,400233.1476211548,403503.9097445598,414158.6634371174,401868.5286828573,405965.24026761064
6153,440000.0,1,417031.83403445466,419435.25183200836,424878.6338179165,413562.2041024191,422156.94282496243,419292.029917448
6154,1000000.0,5,1047185.5980740512,1077772.2597122192,1077613.4314573281,1083179.4627613416,1077692.8455847737,1079521.717976963
6155,880000.0,2,568825.8399693524,660081.0289382935,654149.0869734422,621828.981682167,657115.0579558678,645353.0325313009
6156,950000.0,4,927301.9188178713,938178.003358841,928638.635875854,933369.5184018713,933408.3196173474,933395.3858788554
6157,650000.0,3,568594.7036812945,571428.3341884613,575703.9606541151,563439.5094244427,573566.1474212882,570190.6014223397
6158,299000.0,1,276656.530297379,243022.21834659576,249483.94555521145,303495.61038718396,246253.0819509036,265333.9247629971
6159,340000.0,2,360024.02075073554,363587.2880220413,361141.0559582121,359037.80999570276,362364.1719901267,361255.38465865207
6160,461078.0,4,390807.2432182524,388517.3201560974,398404.0046437114,415839.74647439166,393460.6623999044,400920.35709140013
6161,300000.0,2,292871.1661786221,317930.10234832764,316883.1784841549,290907.7971625537,317406.64041624125,308573.6926650121
6162,2000000.0,3,1423800.8199261446,1536340.5871391296,1542467.843195871,1387867.7338358893,1539404.2151675003,1488892.05472363
6163,360000.0,2,329343.0796071735,352473.31857681274,341042.97813929437,337177.7267809715,346758.1483580535,343564.6744990262
6164,940000.0,5,976420.1666702356,940319.1542625427,952928.4522693724,1041156.736339894,946623.8032659576,978134.7809572698
6165,790000.0,4,806364.218033411,759725.2309322357,768678.1749140538,813767.4530347368,764201.7029231447,780723.6196270087
6166,1000000.0,1,965324.5913480849,1015419.4831848145,1034467.32133128,977354.1256923,1024943.4022580473,1009080.3100694647
6167,195000.0,2,179374.22619922223,185897.26090431213,182880.94246922692,172601.62232791702,184389.1016867695,180459.94190048534
6168,360000.0,3,363206.0947073926,361707.75260925293,364123.4725477258,360396.0343422885,362915.61257848935,362075.7531664224
6169,196840.0,1,199665.64844338296,236392.17019081116,223247.98076278003,181579.7292264138,229820.0754767956,213739.96006000167
6170,440000.0,5,566332.1701213584,569341.2609100342,575494.8818828107,565803.1991145166,572418.0713964225,570213.1139691205
6171,300000.0,4,317972.09326868254,329450.6072998047,345693.363012818,330656.4747597732,337571.9851563113,335266.8150241319
6172,2200000.0,4,2673077.9162807628,2307401.657104492,2739988.1894067866,2446486.7165482715,2523694.923255639,2497958.8543531834
6173,1495000.0,4,1140034.14842789,1191787.046722412,1203447.4748454704,1151844.2919175478,1197617.2607839413,1182359.6044951435
6174,870000.0,4,679184.6854705228,747752.6664733887,737787.7681010091,634704.1554149337,742770.2172871989,706748.1966631105
6175,800000.0,5,1432484.0772923958,1593060.4934692383,1608431.7020718711,1479392.8935353272,1600746.0977705547,1560295.0296921458
6176,600000.0,1,542279.1284934988,551099.3599891663,550513.0482086558,550934.0343000372,550806.204098911,550848.8141659531
6177,990000.0,1,1018418.3490764952,1054899.7492790222,1114500.6039772548,1068484.2972936714,1084700.1766281384,1079294.8835166495
6178,520000.0,3,548632.7246808362,552642.7494049072,559864.5035759966,541201.4514608327,556253.6264904519,551236.2348139122
6179,886000.0,2,628823.592785225,687048.7706661224,730972.3279106986,682505.8748732798,709010.5492884105,700175.6578167003
6180,630000.0,4,545131.1689441043,559094.0082073212,560714.7174104033,532771.8780179566,559904.3628088622,550860.2012118937
6181,2500000.0,2,2227934.171514485,2153856.2774658203,2262065.3329965887,2259812.7372790985,2207960.8052312043,2225244.7825805023
6182,700000.0,3,932277.9041862132,794993.7582015991,685692.649755433,1043908.1794519336,740343.203978516,841531.5291363219
6183,300000.0,2,346597.2489189554,358132.20262527466,361417.3816288235,355703.46680164034,359774.79212704906,358417.68368524616
6184,950000.0,1,988687.8780818305,1083905.1008224487,1056055.6615402207,995161.6055178328,1069980.3811813346,1045040.7892935006
6185,438000.0,5,371239.02394338825,372806.6207046509,372733.90931104176,363308.3032820615,372770.2650078463,369616.27776591806
6186,650000.0,5,527343.0956752489,549737.5726699829,595130.9968277303,502932.665836739,572434.2847488567,549267.0784448175
6187,905000.0,2,949197.1177605464,995457.8156471252,988506.4510869589,967638.027538185,991982.133367042,983867.4314240897
6188,350000.0,2,308464.4648200741,312477.65481472015,317553.2888992754,320157.15474035166,315015.4718569978,316729.3661514491
6189,400000.0,5,391059.81685266754,374290.73452949524,378073.5117597135,407077.8207477115,376182.1231446044,386480.68901230674
6190,590000.0,5,550857.7568815685,577654.0637016296,602310.2330624027,511917.80782293936,589982.1483820162,563960.7015289906
6191,440000.0,1,386308.3030918346,399223.59359264374,397992.1920338748,369407.1956913768,398607.89281325927,388874.3271059652
6192,249000.0,2,232242.159508076,237343.05959939957,240648.86659820954,230188.14340081986,238995.96309880455,236060.0231994763
6193,300000.0,4,316958.6808054949,330486.0790529251,324715.6577737017,325579.6727671537,327600.8684133134,326927.13653126016
6194,1100000.0,3,1045914.744517794,1405969.262123108,1395799.3017270246,1145969.1962202773,1400884.2819250664,1315912.5866901367
6195,630000.0,5,563552.547143495,575652.779340744,577010.0513010833,552421.0409098833,576331.4153209137,568361.2905172369
6196,500000.0,3,482963.4715276981,498498.23117256165,508622.71575674065,492185.7340525888,503560.47346465115,499768.8936606304
6197,190000.0,3,246757.1975100744,244426.93144083023,245867.53896663987,245878.04845551559,245147.23520373506,245390.83962099525
6198,220000.0,4,207984.11045072123,211959.01930332184,185649.01452409153,206835.5844020057,198804.01691370667,201481.206076473
6199,550000.0,1,421682.111879179,437821.53725624084,438643.02838154347,452002.25909067894,438232.28281889216,442822.27490948775
6200,235000.0,4,196509.8122627243,213582.88824558258,213536.12820782632,174983.32154884093,213559.50822670443,200700.7793340833
6201,890000.0,5,840228.484948107,933250.3080368042,914686.2768950593,852575.4832041794,923968.2924659317,900170.689378681
6202,723000.0,4,652566.0172429153,663037.216424942,670125.3948098174,634081.1216851377,666581.3056173797,655747.9109732991
6203,350000.0,5,395427.7721205375,451335.3109359741,446988.0035794509,373431.222178988,449161.6572577125,423918.1788981377
6204,350000.0,3,343887.09333015006,342811.73372268677,340763.9630561574,353483.4826456431,341787.84838942206,345686.39314149576
6205,2800000.0,5,639033.8563621788,782333.8508605957,747915.8178919008,706960.0679869705,765124.8343762483,745736.5789131556
6206,1090000.0,5,993641.5053602844,1088703.0363082886,1050929.9610465125,1027398.5902569946,1069816.4986774004,1055677.1958705985
6207,260000.0,3,273521.678074928,295023.6201286316,287661.2506128595,266892.7568353437,291342.43537074554,283192.5425256116
6208,570000.0,3,590090.4670945696,599422.819852829,597884.1485726478,584843.4267841423,598653.4842127385,594050.1317365398
6209,299000.0,3,486720.5850391797,507982.3136329651,517258.0605228765,523437.4753239648,512620.18707792077,516225.9498266021
6210,1200000.0,4,1280907.9875034953,1446657.7410697937,1439952.3875247622,1298672.6352725634,1443305.064297278,1395094.254622373
6211,870000.0,5,1055821.5285489068,1127698.4214782715,1093878.2252246274,1079182.5082401312,1110788.3233514493,1100253.0516476766
6212,220000.0,4,210153.9924799837,196659.71398353577,213061.0054540318,201342.56767639652,204860.3597187838,203687.76237132135
6213,240000.0,3,256176.7334433793,268512.62402534485,268941.4929243005,266754.8741975595,268727.05847482267,268069.6637157349
6214,2250000.0,3,1514815.3366701636,1607049.5653152466,1581148.8047456788,1464018.0306869573,1594099.1850304627,1550738.8002492941
6215,650000.0,1,731495.7358568903,758966.863155365,737341.552506949,746001.1035789995,748154.207831157,747436.5064137712
6216,480000.0,3,505171.7499824875,520406.42499923706,539925.2992173032,485370.7254697661,530165.8621082702,515234.1498954355
6217,190000.0,5,254181.88947850725,272294.819355011,277109.6404971182,232349.02023103452,274702.2299260646,260584.49336105457
6218,1400000.0,1,1254058.3083741153,1255825.161933899,1343448.759283912,1254986.8163059098,1299636.9606089054,1284753.5791745735
6219,850000.0,5,1026753.6194843338,1113482.4752807617,1087541.2064214756,987330.9320083916,1100511.8408511188,1062784.8712368764
6220,275000.0,3,317852.1008121244,345142.6029205322,339542.9134924003,319227.95146791614,342342.7582064663,334637.8226269496
6221,2400000.0,1,829888.4483413382,1460150.3610610962,1363863.7873506758,1051333.060345531,1412007.074205886,1291782.402919101
6222,480000.0,5,448554.85551067546,448701.043844223,444196.36355079134,464313.0728688085,446448.70369750715,452403.49342127424
6223,380000.0,3,392552.4518738616,426937.7887248993,428816.28422600625,373892.32253614196,427877.03647545277,409882.13182901585
6224,1200000.0,5,1070515.6633496396,1073284.2683792114,1092858.474661359,1144723.1630420396,1083071.3715202853,1103621.9686942033
6225,440000.0,3,396209.40758524864,398157.83500671387,405984.9411201849,395280.9460843027,402071.3880634494,399807.9074037338
6226,420000.0,4,369794.59309091215,386472.1953868866,391070.08851138514,404490.09211634827,388771.14194913587,394010.79200487334
6227,315600.0,5,300130.6634099989,304646.31457328796,303649.28512941406,287554.49323474313,304147.799851351,298616.69764581503
6228,1400000.0,4,1242387.321739687,1109307.2891235352,1172268.378976779,1283493.4670475642,1140787.834050157,1188356.3783826262
6229,300000.0,3,327612.20967974234,339868.6349391937,332843.4805116557,347494.57165596256,336356.0577254247,340068.8957022706
6230,553000.0,2,589326.9643237024,582369.4348335266,566426.0929966299,578002.5318329534,574397.7639150782,575599.3532210366
6231,550000.0,3,590134.0686067501,588751.7054080963,584764.9146536221,561155.8594326791,586758.3100308592,578224.1598314658
6232,330000.0,4,241489.69369258932,245795.80128192902,246565.38460345575,242749.66871678378,246180.5929426924,245036.9515340562
6233,285000.0,2,350584.0318947731,346192.14153289795,340665.35199121234,391385.131758752,343428.74676205515,359414.20842762076
6234,575000.0,5,493023.3049680126,484068.6466693878,487171.2458013059,499935.0378338216,485619.94623534684,490391.6434348384
6235,290000.0,5,324673.1785047894,328363.16788196564,333137.22992516763,306623.8471727164,330750.19890356663,322708.0816599499
6236,740000.0,1,906085.4219780198,930823.0900764465,965143.3716236155,876918.3641351527,947983.230850031,924294.9419450717
6237,300000.0,3,333157.24520954257,366228.6102771759,354103.7858608653,321084.05032546417,360166.19806902064,347138.81548783515
6238,430000.0,4,335159.25866226066,357489.7825717926,356960.365659238,366016.46108303923,357225.07411551534,360155.53643802326
6239,2800000.0,5,1613169.9103804857,1855215.4302597046,1947808.772895684,1739388.3146670344,1901512.1015776943,1847470.839274141
6240,985000.0,2,901290.3871585908,940653.5625457764,900237.3790681612,932503.4522986407,920445.4708069689,924464.7979708595
6241,430000.0,3,563312.3966518062,580242.6338195801,586401.6820484273,557681.026667544,583322.1579340037,574775.1141785173
6242,365000.0,1,365000.9077030688,366567.6632642746,369564.8950938389,362882.872931752,368066.27917905676,366338.4770966219
6243,485000.0,5,512625.5208367559,515319.2880153656,519184.93083124526,518750.89660640724,517252.10942330543,517751.70515100606
6244,2000000.0,4,1460890.8505035609,1649171.4715957642,1798096.7545128658,1647252.7357422048,1723634.113054315,1698173.6539502784
6245,230000.0,1,328969.0823562515,332051.6037940979,334534.3266472311,346302.59901254164,333292.9652206645,337629.5098179569
6246,770000.0,3,621031.7155709025,599641.839504242,597791.2962611571,626354.2309091497,598716.5678826995,607929.1222248496
6247,380000.0,4,303868.14631838567,311938.9228820801,317489.31362251344,286950.0293498621,314714.11825229676,305459.42195148516
6248,415000.0,4,373611.53838768863,369470.86453437805,383358.19637852075,366174.76004868007,376414.53045644937,373001.27365385956
6249,650000.0,4,867920.0780659242,885699.1230010986,869757.1851334268,863085.4395454046,877728.1540672628,872847.2492266434
6250,300000.0,2,318595.1004831676,342351.0789871216,337540.3600504921,308825.5653956562,339945.71951880684,329572.33481108997
6251,840000.0,5,582797.4693612221,627031.8031311035,637957.5053735697,566148.0128339281,632494.6542523366,610379.1071128672
6252,900000.0,4,335963.0669132037,356515.2257680893,359481.15073106287,360465.8661253443,357998.1882495761,358820.74754149886
6253,650000.0,5,511388.23211459897,516316.9753551483,520472.4743255706,463028.05911435356,518394.7248403595,499939.1695983575
6254,500000.0,2,503232.3444278633,528541.5489673615,505304.79019519343,516817.0165483549,516923.1695812774,516887.7852369699
6255,440000.0,3,367822.85186414287,360095.41153907776,367013.49363176525,395141.5374406627,363554.4525854215,374083.4808705019
6256,1500000.0,2,892454.2211103679,1008753.776550293,1030049.6163029402,921023.7204512506,1019401.6964266165,986609.0377681613
6257,487000.0,4,534660.4467974646,539455.6744098663,537178.1537058182,543590.5436269221,538316.9140578422,540074.7905808688
6258,260000.0,5,356233.8439059119,372001.43933296204,374320.6305430489,367482.6105998845,373161.0349380055,371268.2268252985
6259,500000.0,4,525582.0727108695,531946.5043544769,530675.1627339558,521974.6949409028,531310.8335442164,528198.7873431118
6260,450000.0,3,527995.542074947,535316.1871433258,540050.722639563,541216.5933703044,537683.4548914444,538861.1677177311
6261,460000.0,3,476886.6985836239,504495.14389038086,481632.72635306837,513718.8081822883,493063.9351217246,499948.8928085792
6262,780000.0,4,845224.3779938949,805549.0016937256,817005.712437674,842027.1185858464,811277.3570656998,821527.2775724153
6263,560000.0,4,570758.4619408767,580955.1243782043,581948.381061779,550368.6125732533,581451.7527199916,571090.7060044123
6264,1500000.0,3,1015014.331196324,1003889.0838623047,1040487.2895546642,1095686.4115083537,1022188.1867084844,1046687.5949751075
6265,1225000.0,3,926990.7590544692,939800.4639148712,938423.6017565512,932072.591769821,939112.0328357113,936765.5524804145
6266,635000.0,5,585306.621326228,587457.9434394836,589117.0276923471,573332.2211005234,588287.4855659154,583302.3974107847
6267,470000.0,2,559179.2319193509,575755.202293396,587421.78032765,562579.9583574033,581588.491310523,575252.3136594831
6268,217000.0,2,273813.7248898201,279695.7194805145,285038.2458539936,286072.3453403008,282366.98266725405,283602.1035582696
6269,670000.0,5,534345.3659471796,547969.9373245239,555924.8776822716,555390.8674899583,551947.4075033978,553095.227498918
6270,300000.0,2,367915.75013214047,374204.07116413116,366527.8952901827,372518.349118587,370365.9832271569,371083.43852430023
6271,1150000.0,4,971903.4867006864,1098323.941230774,1076785.7843831342,977803.7495953355,1087554.862806954,1050971.1584030811
6272,350000.0,3,384102.21128264646,410772.9196548462,402068.1550534691,417324.4565386757,406420.53735415766,410055.1770823303
6273,540000.0,5,350508.2463444004,374449.10407066345,358262.9245721798,374264.45693131397,366356.0143214216,368992.1618580524
6274,1550000.0,1,1300132.2960880024,1437540.888786316,1744352.7114383737,1301963.1742787948,1590946.8001123448,1494618.9248344947
6275,390000.0,3,392216.576343516,396729.34806346893,391889.36648898816,404606.8152355385,394309.35727622855,397741.8432626652
6276,630000.0,1,560701.5359622927,565028.9912223816,570303.3340709482,564494.0478477189,567666.1626466649,566608.7910470163
6277,900000.0,4,341475.6892823868,339502.57301330566,392994.8425823477,348244.43087281846,366248.7077978267,360247.2821561573
6278,918736.0,3,816364.0194971466,867790.8918857574,869962.1467217647,773996.0442948252,868876.5193037611,837249.6943007824
6279,750000.0,2,871631.5053524202,1016204.9531936646,1012726.1347622027,827914.6316363579,1014465.5439779337,952281.9065307417
6280,510000.0,5,757401.0715066151,760418.1385040283,741327.8779930389,794579.0191867105,750873.0082485336,765441.6785612592
6281,421622.0,1,382509.8215150247,380920.91985263827,386270.77285712457,377015.39418669813,383595.8463548814,381402.36229882034
6282,340000.0,4,314585.18267041736,320929.03101444244,321466.5684823252,299524.2981703826,321197.7997483838,313973.2992223834
6283,740000.0,3,664127.2403305033,691361.0696792603,676770.2435951397,702903.6123691706,684065.6566371999,690344.9752145235
6284,480000.0,4,340497.79402832506,365066.7369365692,369084.0724964585,331889.25833036844,367075.4047165138,355346.68925446534
