Id,rank_preco_pipeline,selecionado_top05,pipeline_atual_21_19,especialista_caro,diferenca_especialista_pipeline,previsao_w050,previsao_w100
1504,228,0,1158966.028877279,1064801.943391637,-94164.08548564208,1158966.028877279,1158966.028877279
1505,691,0,674526.4866604905,817990.2837448386,143463.79708434804,674526.4866604905,674526.4866604905
1506,1200,0,428524.0404900349,735534.3961648949,307010.35567486,428524.0404900349,428524.0404900349
1507,1146,0,451980.6942465351,1027774.8402597888,575794.1460132537,451980.6942465351,451980.6942465351
1508,165,0,1272743.0535477067,1485021.8339865156,212278.78043880896,1272743.0535477067,1272743.0535477067
1509,1205,0,427003.776920102,932922.1773056714,505918.4003855694,427003.776920102,427003.776920102
1510,677,0,687144.2160819802,1192547.328489714,505403.1124077339,687144.2160819802,687144.2160819802
1511,1377,0,383367.7190742421,710872.9932678738,327505.27419363166,383367.7190742421,383367.7190742421
1512,53,1,1871613.452684486,1812282.8905698408,-59330.56211464526,1841948.1716271634,1812282.8905698408
1513,695,0,669894.4656375293,915466.5052332814,245572.03959575214,669894.4656375293,669894.4656375293
1514,188,0,1227319.7299051192,1218270.895416329,-9048.83448879025,1227319.7299051192,1227319.7299051192
1515,1092,0,483209.7096674528,1054419.3400123264,571209.6303448735,483209.7096674528,483209.7096674528
1516,915,0,549045.607210679,805634.6007346185,256588.9935239395,549045.607210679,549045.607210679
1517,1299,0,399053.7275145241,975549.5730972156,576495.8455826915,399053.7275145241,399053.7275145241
1518,871,0,562900.3293390111,824498.8779642393,261598.54862522823,562900.3293390111,562900.3293390111
1519,1578,0,344020.87467964675,693434.0266280446,349413.1519483978,344020.87467964675,344020.87467964675
1520,1994,0,160392.96881675423,581847.9797293472,421455.01091259293,160392.96881675423,160392.96881675423
1521,1874,0,246631.5709655229,641202.1533131725,394570.5823476496,246631.5709655229,246631.5709655229
1522,881,0,557766.8418430308,989584.7951487332,431817.9533057024,557766.8418430308,557766.8418430308
1523,981,0,528520.6490501476,764087.3529010894,235566.70385094173,528520.6490501476,528520.6490501476
1524,1559,0,347642.44361499307,724166.9619820592,376524.5183670661,347642.44361499307,347642.44361499307
1525,1894,0,239594.8697542795,634352.7995158754,394757.9297615959,239594.8697542795,239594.8697542795
1526,1935,0,213743.44634657868,1034248.3885953656,820504.9422487869,213743.44634657868,213743.44634657868
1527,1075,0,489608.4376216489,826784.2440162939,337175.806394645,489608.4376216489,489608.4376216489
1528,1672,0,319271.5296509388,716399.3322153222,397127.80256438337,319271.5296509388,319271.5296509388
1529,236,0,1150271.2300553666,1150737.1487278116,465.91867244499736,1150271.2300553666,1150271.2300553666
1530,851,0,567960.4766588645,770070.3695533966,202109.89289453207,567960.4766588645,567960.4766588645
1531,311,0,1040397.8510286632,1192959.436477876,152561.5854492128,1040397.8510286632,1040397.8510286632
1532,45,1,2021217.5913821904,2345477.9057379323,324260.31435574195,2183347.748560061,2345477.9057379323
1533,518,0,828314.9646842969,936783.553186702,108468.5885024051,828314.9646842969,828314.9646842969
1534,1795,0,277491.3358792426,984132.4071930924,706641.0713138499,277491.3358792426,277491.3358792426
1535,1598,0,339895.81233025907,727126.5649664825,387230.7526362234,339895.81233025907,339895.81233025907
1536,1711,0,307423.684097564,924236.2798100418,616812.5957124778,307423.684097564,307423.684097564
1537,7,1,3156324.600026834,3273648.709276557,117324.10924972314,3214986.6546516954,3273648.709276557
1538,1622,0,336440.6510267172,675657.7375042617,339217.08647754445,336440.6510267172,336440.6510267172
1539,1694,0,313508.24930085364,948536.5653733754,635028.3160725217,313508.24930085364,313508.24930085364
1540,712,0,653233.4915449001,941779.2722856516,288545.78074075154,653233.4915449001,653233.4915449001
1541,392,0,937149.3514350454,1019684.4254803958,82535.07404535043,937149.3514350454,937149.3514350454
1542,1106,0,476076.6365498119,746194.7554160168,270118.11886620487,476076.6365498119,476076.6365498119
1543,902,0,551998.3525552338,798692.1798440174,246693.82728878362,551998.3525552338,551998.3525552338
1544,1831,0,260879.7743616691,640794.8534990825,379915.0791374134,260879.7743616691,260879.7743616691
1545,1055,0,501927.8788415674,978341.1034436232,476413.2246020558,501927.8788415674,501927.8788415674
1546,1464,0,365854.1299238936,712941.2326571759,347087.10273328226,365854.1299238936,365854.1299238936
1547,171,0,1260383.0518269942,1184105.2895371942,-76277.76228979998,1260383.0518269942,1260383.0518269942
1548,995,0,524949.8676989035,956174.0980929056,431224.23039400205,524949.8676989035,524949.8676989035
1549,990,0,525707.2335659491,971954.6226033772,446247.3890374281,525707.2335659491,525707.2335659491
1550,1217,0,423142.2420853728,1008519.0364987338,585376.794413361,423142.2420853728,423142.2420853728
1551,1174,0,438065.5468351072,751626.7049456269,313561.1581105197,438065.5468351072,438065.5468351072
1552,1133,0,459224.5588384091,971034.3465879224,511809.78774951334,459224.5588384091,459224.5588384091
1553,144,0,1303867.989320822,1757466.40683696,453598.41751613794,1303867.989320822,1303867.989320822
1554,285,0,1077541.421360721,1146324.9923107715,68783.57095005037,1077541.421360721,1077541.421360721
1555,240,0,1149699.642240076,1471267.9156011094,321568.2733610333,1149699.642240076,1149699.642240076
1556,1823,0,264607.0401335361,685762.5800965776,421155.53996304155,264607.0401335361,264607.0401335361
1557,1312,0,395205.42977009615,809385.9263678907,414180.4965977945,395205.42977009615,395205.42977009615
1558,660,0,701779.077947194,865959.4265573227,164180.34861012874,701779.077947194,701779.077947194
1559,1321,0,393534.7026312857,1069509.9378854022,675975.2352541166,393534.7026312857,393534.7026312857
1560,1221,0,420919.8793884269,762096.6675724317,341176.78818400484,420919.8793884269,420919.8793884269
1561,1102,0,477782.50462626514,771906.5655183881,294124.0608921229,477782.50462626514,477782.50462626514
1562,1005,0,521692.7042017598,736010.11548764,214317.4112858802,521692.7042017598,521692.7042017598
1563,1397,0,380119.59754471405,777836.7587833721,397717.16123865807,380119.59754471405,380119.59754471405
1564,1236,0,417731.484654785,755570.4106129471,337838.92595816206,417731.484654785,417731.484654785
1565,1692,0,313865.61695859325,1052674.9067923028,738809.2898337096,313865.61695859325,313865.61695859325
1566,1981,0,177039.8826114306,945405.7159387392,768365.8333273086,177039.8826114306,177039.8826114306
1567,1929,0,218017.6175039724,1037581.2971367064,819563.679632734,218017.6175039724,218017.6175039724
1568,874,0,562635.7016663528,778276.4631058173,215640.76143946452,562635.7016663528,562635.7016663528
1569,1283,0,403527.7310414828,765847.3016850131,362319.5706435303,403527.7310414828,403527.7310414828
1570,1910,0,231142.49809397783,927103.2335402268,695960.735446249,231142.49809397783,231142.49809397783
1571,1453,0,367712.7233638246,995730.003792286,628017.2804284615,367712.7233638246,367712.7233638246
1572,744,0,629787.031060759,1094269.4491025095,464482.41804175056,629787.031060759,629787.031060759
1573,866,0,563711.6677091621,808104.6922800259,244393.0245708638,563711.6677091621,563711.6677091621
1574,794,0,595345.129884606,957000.3927903146,361655.26290570863,595345.129884606,595345.129884606
1575,1011,0,518997.9960371308,955098.2454943332,436100.2494572024,518997.9960371308,518997.9960371308
1576,1201,0,428060.4503389319,987276.8033580238,559216.3530190918,428060.4503389319,428060.4503389319
1577,1429,0,373226.4910678667,690827.7340719586,317601.2430040919,373226.4910678667,373226.4910678667
1578,1917,0,229061.61630715523,598896.2416747526,369834.6253675973,229061.61630715523,229061.61630715523
1579,1225,0,420232.30178532697,1005250.609666516,585018.307881189,420232.30178532697,420232.30178532697
1580,1426,0,373605.8767365968,735595.5325171564,361989.65578055964,373605.8767365968,373605.8767365968
1581,1088,0,485322.5830168073,976813.6540909626,491491.07107415533,485322.5830168073,485322.5830168073
1582,230,0,1155888.66102221,1414509.303079191,258620.64205698087,1155888.66102221,1155888.66102221
1583,1484,0,361455.7390732142,745898.5010898388,384442.7620166246,361455.7390732142,361455.7390732142
1584,1089,0,485157.0383217096,791284.7533405032,306127.7150187936,485157.0383217096,485157.0383217096
1585,1866,0,249640.04715594943,1012181.6060921892,762541.5589362398,249640.04715594943,249640.04715594943
1586,1539,0,352172.2416762836,686843.3050246951,334671.0633484115,352172.2416762836,352172.2416762836
1587,1567,0,346687.04595762584,707213.6701660597,360526.6242084339,346687.04595762584,346687.04595762584
1588,397,0,929366.0060751976,1093128.6899328483,163762.68385765073,929366.0060751976,929366.0060751976
1589,1431,0,372939.4083668639,1010973.6005473004,638034.1921804366,372939.4083668639,372939.4083668639
1590,1765,0,289431.0641150886,650114.5794363084,360683.51532121975,289431.0641150886,289431.0641150886
1591,615,0,735247.0177623277,1058961.37100183,323714.3532395024,735247.0177623277,735247.0177623277
1592,1449,0,368179.31309663743,709263.875666601,341084.5625699636,368179.31309663743,368179.31309663743
1593,1442,0,369795.80105900497,691870.0345026207,322074.2334436157,369795.80105900497,369795.80105900497
1594,1687,0,315060.69108375587,684170.2562057897,369109.5651220339,315060.69108375587,315060.69108375587
1595,1934,0,214286.385644355,1034248.3885953656,819962.0029510106,214286.385644355,214286.385644355
1596,611,0,740757.8636415562,1067836.225797555,327078.3621559987,740757.8636415562,740757.8636415562
1597,720,0,648778.6474165135,889731.740960104,240953.0935435905,648778.6474165135,648778.6474165135
1598,444,0,884584.0460270459,964677.0381452702,80092.99211822427,884584.0460270459,884584.0460270459
1599,278,0,1091737.907398975,1056790.8871211004,-34947.020277874544,1091737.907398975,1091737.907398975
1600,1550,0,349863.1790860985,979414.7742965488,629551.5952104502,349863.1790860985,349863.1790860985
1601,86,1,1528800.089208461,1668633.9985793708,139833.90937090968,1598717.043893916,1668633.9985793708
1602,1006,0,521517.6571189904,804810.6490252923,283292.9919063019,521517.6571189904,521517.6571189904
1603,1651,0,325435.308302653,672010.6743483132,346575.3660456602,325435.308302653,325435.308302653
1604,328,0,1027135.7215832062,1170795.4933842244,143659.77180101816,1027135.7215832062,1027135.7215832062
1605,1921,0,225069.8319074944,994289.9708417346,769220.1389342402,225069.8319074944,225069.8319074944
1606,1404,0,378306.3212998101,721469.852670874,343163.5313710639,378306.3212998101,378306.3212998101
1607,834,0,575876.5509918596,826525.0339679834,250648.4829761238,575876.5509918596,575876.5509918596
1608,735,0,638553.1532487865,933130.7082761356,294577.55502734915,638553.1532487865,638553.1532487865
1609,965,0,533383.9634210179,791093.5815101259,257709.61808910803,533383.9634210179,533383.9634210179
1610,684,0,678918.0783708171,981018.1459446404,302100.06757382327,678918.0783708171,678918.0783708171
1611,690,0,674880.5715640655,1047898.760723984,373018.18915991846,674880.5715640655,674880.5715640655
1612,766,0,608642.4181017338,1004352.4688100116,395710.05070827785,608642.4181017338,608642.4181017338
1613,1848,0,256159.40538976627,949651.6969027218,693492.2915129554,256159.40538976627,256159.40538976627
1614,1423,0,374501.809751719,695493.0305956573,320991.2208439383,374501.809751719,374501.809751719
1615,1637,0,329560.14964076167,696148.3639901917,366588.21434943005,329560.14964076167,329560.14964076167
1616,949,0,537895.7213180566,798019.5327002343,260123.81138217775,537895.7213180566,537895.7213180566
1617,42,1,2056631.914658989,2124371.463104847,67739.54844585783,2090501.6888819179,2124371.463104847
1618,673,0,688679.8091970864,839439.853721547,150760.04452446068,688679.8091970864,688679.8091970864
1619,218,0,1183402.5224122694,1164590.36998763,-18812.152424639324,1183402.5224122694,1183402.5224122694
1620,1337,0,389950.50084841385,718280.5759858104,328330.0751373965,389950.50084841385,389950.50084841385
1621,926,0,545320.9466161777,834223.2065837487,288902.259967571,545320.9466161777,545320.9466161777
1622,258,0,1119990.17163027,1398828.9740676782,278838.8024374081,1119990.17163027,1119990.17163027
1623,1111,0,472959.76111117634,946742.7252574924,473782.96414631605,472959.76111117634,472959.76111117634
1624,1072,0,490336.5645142692,971665.6563807852,481329.091866516,490336.5645142692,490336.5645142692
1625,1051,0,502589.699203286,956615.1576186846,454025.45841539855,502589.699203286,502589.699203286
1626,1973,0,183897.15453838056,996538.743785402,812641.5892470215,183897.15453838056,183897.15453838056
1627,459,0,875772.5818011304,1123708.4435987975,247935.8617976671,875772.5818011304,875772.5818011304
1628,1786,0,279783.73192892416,990073.2525564196,710289.5206274954,279783.73192892416,279783.73192892416
1629,838,0,573682.9115611995,821683.7372033884,248000.8256421889,573682.9115611995,573682.9115611995
1630,1157,0,445926.264396599,981715.4431348158,535789.1787382168,445926.264396599,445926.264396599
1631,276,0,1097958.1975434253,1181539.4533224571,83581.2557790319,1097958.1975434253,1097958.1975434253
1632,1352,0,386590.3864991276,721469.852670874,334879.4661717464,386590.3864991276,386590.3864991276
1633,692,0,673605.6818173866,1207296.2256712853,533690.5438538986,673605.6818173866,673605.6818173866
1634,1076,0,489317.2228462823,1001770.4133989676,512453.1905526853,489317.2228462823,489317.2228462823
1635,164,0,1273238.0240754017,1483728.116581739,210490.0925063372,1273238.0240754017,1273238.0240754017
1636,1029,0,510512.50967175385,875750.7340106622,365238.22433890833,510512.50967175385,510512.50967175385
1637,1340,0,389407.7159654904,960881.0973310004,571473.3813655099,389407.7159654904,389407.7159654904
1638,18,1,2615237.4829936456,2624445.962644329,9208.479650683235,2619841.7228189874,2624445.962644329
1639,826,0,578510.4308013115,789226.4541989089,210716.02339759737,578510.4308013115,578510.4308013115
1640,481,0,855518.8887485284,1011872.4464003588,156353.55765183037,855518.8887485284,855518.8887485284
1641,1411,0,377597.9803848606,957910.4991687516,580312.5187838911,377597.9803848606,377597.9803848606
1642,1610,0,337823.0970932011,721814.4615961597,383991.3645029586,337823.0970932011,337823.0970932011
1643,119,0,1343187.690606458,1349880.109564257,6692.418957798975,1343187.690606458,1343187.690606458
1644,335,0,1018382.01633004,1198394.9505534023,180012.93422336236,1018382.01633004,1018382.01633004
1645,123,0,1337795.6197524252,1137987.6467809274,-199807.9729714978,1337795.6197524252,1337795.6197524252
1646,418,0,904456.2397324556,1230981.9344260287,326525.69469357317,904456.2397324556,904456.2397324556
1647,541,0,798093.5669293248,907452.2616780372,109358.69474871247,798093.5669293248,798093.5669293248
1648,1699,0,312266.4198254479,1005835.672626435,693569.2528009871,312266.4198254479,312266.4198254479
1649,473,0,868322.5485839462,1056904.676880435,188582.1282964889,868322.5485839462,868322.5485839462
1650,1367,0,385120.9409060657,967805.993735778,582685.0528297124,385120.9409060657,385120.9409060657
1651,531,0,812926.5987377365,929176.2623691628,116249.66363142629,812926.5987377365,812926.5987377365
1652,237,0,1150271.2300553666,1150737.1487278116,465.91867244499736,1150271.2300553666,1150271.2300553666
1653,703,0,660216.4114016485,1060667.0647567792,400450.6533551307,660216.4114016485,660216.4114016485
1654,1317,0,393947.6420248216,755319.2662028164,361371.6241779948,393947.6420248216,393947.6420248216
1655,238,0,1150271.2300553666,1150737.1487278116,465.91867244499736,1150271.2300553666,1150271.2300553666
1656,645,0,712829.0243909812,1050572.6952868544,337743.6708958732,712829.0243909812,712829.0243909812
1657,83,1,1530596.6404801346,1750738.9491291966,220142.30864906195,1640667.7948046657,1750738.9491291966
1658,1313,0,395065.64487579465,983132.9607047384,588067.3158289437,395065.64487579465,395065.64487579465
1659,182,0,1242042.7740276137,1613681.17113582,371638.3971082063,1242042.7740276137,1242042.7740276137
1660,1746,0,296375.5419902813,672836.0633845422,376460.5213942609,296375.5419902813,296375.5419902813
1661,1408,0,378146.5338963983,759854.840176152,381708.3062797536,378146.5338963983,378146.5338963983
1662,1851,0,255012.3624403236,886522.0132506476,631509.650810324,255012.3624403236,255012.3624403236
1663,525,0,819298.2237742208,1023807.1057740764,204508.88199985563,819298.2237742208,819298.2237742208
1664,2,1,3487139.212170106,3809273.7998515726,322134.5876814667,3648206.5060108392,3809273.7998515726
1665,1330,0,391601.6664171595,925848.4749766388,534246.8085594793,391601.6664171595,391601.6664171595
1666,1387,0,380757.55942817096,1020354.0026686596,639596.4432404886,380757.55942817096,380757.55942817096
1667,908,0,551391.507558044,748801.0889881861,197409.58143014205,551391.507558044,551391.507558044
1668,1611,0,337823.0970932011,721814.4615961597,383991.3645029586,337823.0970932011,337823.0970932011
1669,1196,0,430387.1938958097,965255.7321300128,534868.5382342031,430387.1938958097,430387.1938958097
1670,877,0,560208.7590024516,824927.2129375571,264718.4539351056,560208.7590024516,560208.7590024516
1671,1696,0,313013.76639472187,716206.6535831004,403192.88718837855,313013.76639472187,313013.76639472187
1672,147,0,1299584.280915158,1339224.5301910753,39640.24927591719,1299584.280915158,1299584.280915158
1673,1071,0,490550.427115131,764620.8970533444,274070.4699382134,490550.427115131,490550.427115131
1674,1724,0,301800.3101445892,979361.3993512148,677561.0892066255,301800.3101445892,301800.3101445892
1675,118,0,1348384.5184598058,1483916.3078434302,135531.78938362445,1348384.5184598058,1348384.5184598058
1676,930,0,544740.2276926436,959052.9264043265,414312.6987116828,544740.2276926436,544740.2276926436
1677,1742,0,296940.42186252214,950984.7470929198,654044.3252303976,296940.42186252214,296940.42186252214
1678,1596,0,340718.2016910297,706880.7165732603,366162.51488223055,340718.2016910297,340718.2016910297
1679,1380,0,383256.490463744,737589.3359027214,354332.8454389774,383256.490463744,383256.490463744
1680,1303,0,398083.6781531788,706903.4984515129,308819.8202983341,398083.6781531788,398083.6781531788
1681,1606,0,338911.56130768947,699272.1392549792,360360.57794728974,338911.56130768947,338911.56130768947
1682,1057,0,498555.22595863417,739441.4246657143,240886.1987070801,498555.22595863417,498555.22595863417
1683,1302,0,398346.978706573,948404.595931866,550057.617225293,398346.978706573,398346.978706573
1684,1641,0,328321.28913038294,713649.5397101989,385328.25057981594,328321.28913038294,328321.28913038294
1685,323,0,1029156.4279088376,1330456.2978638716,301299.869955034,1029156.4279088376,1029156.4279088376
1686,929,0,544804.6544843807,807686.0498820719,262881.3953976912,544804.6544843807,544804.6544843807
1687,1549,0,349984.9455466853,700585.3567901533,350600.411243468,349984.9455466853,349984.9455466853
1688,1234,0,418012.0776310163,722213.6526388521,304201.5750078358,418012.0776310163,418012.0776310163
1689,1599,0,339674.35142589145,953636.4020786636,613962.0506527722,339674.35142589145,339674.35142589145
1690,527,0,816714.5696323346,1091906.67599808,275192.1063657454,816714.5696323346,816714.5696323346
1691,440,0,889227.7832101276,1156896.828538599,267669.04532847134,889227.7832101276,889227.7832101276
1692,1305,0,396982.1814675567,754420.099763609,357437.9182960523,396982.1814675567,396982.1814675567
1693,1679,0,316435.68896894733,672834.2271066535,356398.5381377062,316435.68896894733,316435.68896894733
1694,305,0,1046625.5971823984,1067430.877570792,20805.280388393672,1046625.5971823984,1046625.5971823984
1695,1085,0,486388.936450217,779594.3923452569,293205.4558950399,486388.936450217,486388.936450217
1696,1347,0,387274.3032747749,981153.9279401352,593879.6246653603,387274.3032747749,387274.3032747749
1697,1607,0,338911.56130768947,699272.1392549792,360360.57794728974,338911.56130768947,338911.56130768947
1698,1891,0,241806.41350235703,864412.0996165025,622605.6861141454,241806.41350235703,241806.41350235703
1699,931,0,544206.24321376,1060882.5433424956,516676.3001287356,544206.24321376,544206.24321376
1700,1385,0,381103.5745067596,759722.7980908316,378619.223584072,381103.5745067596,381103.5745067596
1701,1127,0,463862.58730385633,1028688.8975030244,564826.310199168,463862.58730385633,463862.58730385633
1702,377,0,946638.347338171,976798.2375790516,30159.89024088066,946638.347338171,946638.347338171
1703,868,0,563553.1748366702,832035.6657595062,268482.490922836,563553.1748366702,563553.1748366702
1704,740,0,633057.514271943,972057.9049875848,339000.3907156418,633057.514271943,633057.514271943
1705,325,0,1028129.66862984,1246842.8274785434,218713.15884870337,1028129.66862984,1028129.66862984
1706,576,0,770611.7694615439,1145122.158606038,374510.3891444941,770611.7694615439,770611.7694615439
1707,1580,0,343553.7652681432,957829.1749988708,614275.4097307276,343553.7652681432,343553.7652681432
1708,675,0,688416.9716813386,1027417.2808859972,339000.3092046586,688416.9716813386,688416.9716813386
1709,1759,0,289957.95041346544,707401.9387538134,417443.98834034795,289957.95041346544,289957.95041346544
1710,295,0,1063991.4350517304,1320140.2925538197,256148.85750208935,1063991.4350517304,1063991.4350517304
1711,1228,0,419422.06905100297,765797.5310599776,346375.46200897463,419422.06905100297,419422.06905100297
1712,1793,0,277880.0989132204,963186.9553029648,685306.8563897444,277880.0989132204,277880.0989132204
1713,1803,0,272458.1682887358,674408.9856675289,401950.81737879314,272458.1682887358,272458.1682887358
1714,1500,0,357607.5703969564,1009781.3914430438,652173.8210460874,357607.5703969564,357607.5703969564
1715,1840,0,258984.8635595393,979892.3476480992,720907.4840885599,258984.8635595393,258984.8635595393
1716,1779,0,282346.9335447646,678482.1347909293,396135.2012461647,282346.9335447646,282346.9335447646
1717,1173,0,439060.09650478495,762594.2964637444,323534.1999589594,439060.09650478495,439060.09650478495
1718,1563,0,347375.0360090802,689823.5575409663,342448.52153188613,347375.0360090802,347375.0360090802
1719,1519,0,355269.0917220811,688226.9861857035,332957.8944636224,355269.0917220811,355269.0917220811
1720,1537,0,352298.874176402,675821.1097967384,323522.2356203364,352298.874176402,352298.874176402
1721,1437,0,371433.097144749,705482.0524884016,334048.95534365263,371433.097144749,371433.097144749
1722,628,0,726833.0981024698,909769.194873448,182936.09677097818,726833.0981024698,726833.0981024698
1723,1886,0,243852.41158859365,970659.0942804262,726806.6826918325,243852.41158859365,243852.41158859365
1724,963,0,534009.8666509745,761517.8120020394,227507.9453510649,534009.8666509745,534009.8666509745
1725,370,0,963220.3096563106,1040292.5681985054,77072.25854219485,963220.3096563106,963220.3096563106
1726,1632,0,331866.48065265885,968333.5587288236,636467.0780761647,331866.48065265885,331866.48065265885
1727,378,0,945010.148547299,1022474.7034674728,77464.55492017383,945010.148547299,945010.148547299
1728,358,0,985040.4111488552,975186.231675128,-9854.179473727243,985040.4111488552,985040.4111488552
1729,75,1,1595969.616027297,2149397.2835528417,553427.6675255448,1872683.4497900694,2149397.2835528417
1730,1930,0,217957.6692042499,671741.7973265381,453784.12812228827,217957.6692042499,217957.6692042499
1731,1004,0,522241.10128826567,790044.6294714019,267803.52818313625,522241.10128826567,522241.10128826567
1732,864,0,564180.2276264151,808928.9051118444,244748.67748542933,564180.2276264151,564180.2276264151
1733,210,0,1201824.5766976755,1198515.6791342578,-3308.897563417675,1201824.5766976755,1201824.5766976755
1734,1098,0,478790.4785311321,1001315.8450715402,522525.3665404081,478790.4785311321,478790.4785311321
1735,282,0,1083371.2287170747,1162043.7590267577,78672.53030968294,1083371.2287170747,1083371.2287170747
1736,958,0,536244.2264494044,796861.7870522331,260617.56060282874,536244.2264494044,536244.2264494044
1737,972,0,530904.8321137985,755928.8336941858,225024.00158038735,530904.8321137985,530904.8321137985
1738,1309,0,396116.4465759886,738065.503576611,341949.05700062244,396116.4465759886,396116.4465759886
1739,859,0,565112.1466354202,802471.6289666748,237359.48233125464,565112.1466354202,565112.1466354202
1740,1562,0,347435.3112063447,1006639.1170064176,659203.8058000728,347435.3112063447,347435.3112063447
1741,924,0,545568.3649370298,887823.4280614427,342255.0631244129,545568.3649370298,545568.3649370298
1742,332,0,1022942.711169881,1236377.621063219,213434.90989333787,1022942.711169881,1022942.711169881
1743,172,0,1259722.2820479693,1271503.2061205755,11780.924072606256,1259722.2820479693,1259722.2820479693
1744,1911,0,230945.4269165625,658609.8272155831,427664.4002990206,230945.4269165625,230945.4269165625
1745,1300,0,398989.0721852745,785283.9087950657,386294.8366097912,398989.0721852745,398989.0721852745
1746,1141,0,453865.7072105416,1031345.3047999432,577479.5975894016,453865.7072105416,453865.7072105416
1747,111,0,1373185.4577175318,1889534.4899741807,516349.0322566489,1373185.4577175318,1373185.4577175318
1748,1438,0,371178.3909919369,701410.581524991,330232.19053305406,371178.3909919369,371178.3909919369
1749,159,0,1280258.49287389,1290152.1973979403,9893.704524050234,1280258.49287389,1280258.49287389
1750,671,0,690338.7424779475,1203291.7305357987,512952.9880578512,690338.7424779475,690338.7424779475
1751,914,0,549658.015522806,963692.8107936678,414034.7952708618,549658.015522806,549658.015522806
1752,1939,0,209289.1035066222,908500.6347300236,699211.5312234014,209289.1035066222,209289.1035066222
1753,1284,0,403499.9492168067,948123.752794301,544623.8035774943,403499.9492168067,403499.9492168067
1754,1841,0,258743.13172603532,641399.6699299957,382656.53820396034,258743.13172603532,258743.13172603532
1755,1338,0,389850.63173512754,768771.2224603092,378920.5907251816,389850.63173512754,389850.63173512754
1756,1987,0,169752.34453710294,556636.9307698935,386884.5862327905,169752.34453710294,169752.34453710294
1757,1620,0,336688.0480852814,964212.566030854,627524.5179455726,336688.0480852814,336688.0480852814
1758,1709,0,307678.26209242025,625300.7471813293,317622.48508890904,307678.26209242025,307678.26209242025
1759,1145,0,452010.0362597975,1068939.375045339,616929.3387855416,452010.0362597975,452010.0362597975
1760,620,0,730791.8948748064,975256.6240921814,244464.72921737505,730791.8948748064,730791.8948748064
1761,619,0,731660.3500472563,1046666.2491359672,315005.8990887109,731660.3500472563,731660.3500472563
1762,314,0,1034246.7548649188,1105920.2421010472,71673.48723612842,1034246.7548649188,1034246.7548649188
1763,1293,0,400820.3066442675,688145.8651915899,287325.5585473224,400820.3066442675,400820.3066442675
1764,72,1,1601866.7277157626,1687881.9378626745,86015.21014691191,1644874.3327892185,1687881.9378626745
1765,394,0,936698.2541834032,1321212.2868165714,384514.03263316816,936698.2541834032,936698.2541834032
1766,816,0,584441.6696840693,810914.9352794465,226473.2655953772,584441.6696840693,584441.6696840693
1767,797,0,593050.6986901091,1048814.9318822587,455764.23319214967,593050.6986901091,593050.6986901091
1768,1150,0,451064.3583613888,1008286.390613558,557222.0322521692,451064.3583613888,451064.3583613888
1769,107,0,1419633.3011943751,1531379.7697407436,111746.46854636841,1419633.3011943751,1419633.3011943751
1770,55,1,1853821.184483942,2151140.166705632,297318.98222169,2002480.675594787,2151140.166705632
1771,1030,0,509764.9746320456,760760.3278583551,250995.35322630953,509764.9746320456,509764.9746320456
1772,829,0,577252.1374383064,835809.0764315568,258556.9389932505,577252.1374383064,577252.1374383064
1773,1757,0,290741.3374655872,702812.9038815629,412071.5664159757,290741.3374655872,290741.3374655872
1774,1400,0,378842.91562828224,692221.5407366598,313378.62510837754,378842.91562828224,378842.91562828224
1775,1489,0,360518.5109828511,714794.6099934666,354276.09901061555,360518.5109828511,360518.5109828511
1776,364,0,973260.0557139368,1428206.2153056583,454946.1595917215,973260.0557139368,973260.0557139368
1777,1169,0,440567.6618114252,996078.9653153868,555511.3035039615,440567.6618114252,440567.6618114252
1778,211,0,1200325.6086852122,1255763.5099135586,55437.901228346396,1200325.6086852122,1200325.6086852122
1779,415,0,905990.9677820484,980474.7000405852,74483.73225853685,905990.9677820484,905990.9677820484
1780,1965,0,189631.79939898127,627647.4925861735,438015.6931871922,189631.79939898127,189631.79939898127
1781,1311,0,395326.5997709671,1071899.9137895,676573.3140185329,395326.5997709671,395326.5997709671
1782,1416,0,376603.2446515918,1063558.5728649728,686955.3282133809,376603.2446515918,376603.2446515918
1783,1398,0,380049.8870962853,731981.7598776752,351931.8727813899,380049.8870962853,380049.8870962853
1784,928,0,545256.2614892591,999690.7606310992,454434.49914184015,545256.2614892591,545256.2614892591
1785,812,0,585626.1223941192,777312.5732086288,191686.45081450965,585626.1223941192,585626.1223941192
1786,648,0,708326.5577154363,831139.5758753379,122813.0181599016,708326.5577154363,708326.5577154363
1787,918,0,547486.1688336426,960416.8805977016,412930.71176405903,547486.1688336426,547486.1688336426
1788,1448,0,369167.34829207166,692382.9879383282,323215.6396462565,369167.34829207166,369167.34829207166
1789,204,0,1203813.0570291146,1193211.5249604047,-10601.532068709843,1203813.0570291146,1203813.0570291146
1790,333,0,1022784.2173482984,1245934.16744331,223149.9500950115,1022784.2173482984,1022784.2173482984
1791,572,0,776608.7116417158,904911.2570443643,128302.54540264851,776608.7116417158,776608.7116417158
1792,612,0,740482.9071165496,1070000.362686691,329517.45557014155,740482.9071165496,740482.9071165496
1793,1466,0,365803.4517906027,1002178.5544317836,636375.1026411809,365803.4517906027,365803.4517906027
1794,653,0,706260.400268701,989576.444073344,283316.043804643,706260.400268701,706260.400268701
