Id,preco,fold,xgb_bruto,lgb_bruto,previsao_correspondencia,especialista_caros_calibrado_cf
5345,1250000.0,5,1717565.894126892,1603867.3005438547,,1623851.5512656777
5346,490000.0,3,992735.5647087096,999853.5025611266,,1004751.2597460066
5347,550000.0,5,1008195.4002380372,1176804.132385839,,1060696.7998907606
5348,450000.0,4,995367.4077987672,999839.3158387664,410000.0,762332.3281918451
5349,390000.0,2,890744.3881034851,1060589.8255485657,416000.0,710701.697066742
5350,525000.0,5,932714.2834663392,933143.5804694135,635000.0,813280.4874940953
5351,630000.0,1,916256.1893463136,1096881.3482886408,480000.0,762936.172829361
5352,670000.0,4,891165.3757095337,958060.0682409556,,928539.840914438
5353,434029.0,2,897957.2653770447,1164906.7420678046,382500.0,708631.0372591515
5354,400000.0,4,1040463.924407959,980880.5615048868,388008.0,765137.3565515291
5355,690000.0,1,907642.1856880188,973973.6992233148,,949594.3023299084
5356,530000.0,5,919481.635093689,958372.810930494,475000.0,742071.8241419173
5357,750000.0,4,1166613.6980056765,1239217.3697548024,800000.0,1030553.41704017
5358,439770.0,5,985890.3288841248,983829.3762617348,,992872.8228058985
5359,619000.0,3,942553.6394119264,952336.7702220922,674500.0,831312.0586046253
5360,750000.0,4,1071698.0695724487,1135315.3643574668,1003680.0,1064637.2906441654
5361,530000.0,1,931765.4371261596,1008207.4459286828,,974604.6859785075
5362,259000.0,2,929987.2517585754,1051825.3663942134,271500.0,656287.4718727978
5363,490000.0,3,1006927.6094436646,1056175.5201891577,,1028730.26859155
5364,420000.0,2,933612.1678352356,1091696.915056242,420000.0,731287.7727693423
5365,620340.0,4,1075273.2753753662,1084998.3867752545,631000.0,899913.7803831978
5366,450000.0,2,954232.6331138612,1093850.045637036,300000.0,682964.734585379
5367,1270000.0,3,1190706.8490982056,1238584.5089842733,1150000.0,1173306.1818735425
5368,310000.0,2,953860.1636886596,958743.4620812417,307500.0,672080.8210076807
5369,4500000.0,4,3121077.299118042,2780338.621103093,,2840895.510381689
5370,323000.0,4,982763.3500099182,936106.575940174,,985723.7760645233
5371,570000.0,5,909008.6221694946,887758.6464332562,560000.0,764430.5448595777
5372,1300000.0,3,1669206.261634827,1510289.7942790517,,1580100.1521598012
5373,580000.0,5,1104920.8641052246,1145939.07863475,,1114351.8867235857
5374,400000.0,2,944989.1448020936,1130878.758045487,490000.0,771858.5183101147
5375,590000.0,5,1008769.6313858032,997077.9788251988,650000.0,855741.0464336912
5376,600000.0,5,912710.9050750732,938342.1859547106,549000.0,769383.8127610944
5377,580000.0,3,868594.9444770813,937104.5801494824,595000.0,766126.5899994799
5378,1400000.0,5,1053966.2837982178,1052173.88819355,,1055774.1499452873
5379,730000.0,1,936287.2242927552,1111646.442652678,730000.0,887607.3703919309
5380,1200000.0,4,1267792.582511902,1290424.5052890065,,1270261.3145162577
5381,265000.0,2,993880.1527023315,1088111.1051685072,,1022173.9674497066
5382,700000.0,4,1150814.0563964844,1141357.5713393758,1300000.0,1215805.0166680142
5383,320000.0,2,1073674.201965332,1186438.3102912076,,1096451.209347105
5384,380000.0,3,953608.7512969972,1024122.56547723,340000.0,685030.4246413953
5385,950000.0,3,1216572.9999542236,1245469.0203199184,,1216966.155114226
5386,1150000.0,3,1267839.6701812744,1226871.2270271112,1350000.0,1288951.1615097169
5387,2500000.0,5,2362732.410430908,2425393.95225131,,2233065.186929398
5388,515000.0,4,1034323.4539031982,1037068.7713743777,552500.0,843630.9738508762
5389,790000.0,1,982668.2209968568,1041858.8195789362,,1015771.8341693144
5390,235000.0,2,1026490.9267425536,1117619.470201592,357500.0,738398.5411623238
5391,1300000.0,4,1202481.031417847,1157813.6602218554,,1192359.7845893
5392,1100000.0,1,1179833.8890075684,1291497.0299413966,,1207952.3495124918
5393,700000.0,5,1049577.8322219849,1024231.1609504992,,1045226.4490577645
5394,750000.0,2,907445.192337036,1041696.0345668104,820000.0,900061.6598895218
5395,360000.0,5,873920.5002784729,1002678.5376856108,,925362.214204859
5396,2900000.0,5,3058768.98765564,2781499.7563319528,,2739820.7959610927
5397,530000.0,3,932233.6316108704,918636.7753133592,510000.0,745168.5236379586
5398,1350000.0,1,1029966.9504165648,1033937.444042132,,1042342.9828145709
5399,623500.0,5,929198.920726776,946475.0507333432,562000.0,782007.6277354854
5400,750000.0,3,982564.6877288818,988600.6309366184,,994999.5156632776
5401,495000.0,1,973846.971988678,1031993.1710204897,,1007462.3513841893
5402,330000.0,3,950946.4502334596,1093486.159488969,,1000515.493388011
5403,235000.0,2,1024096.4889526368,1081493.8341094267,185000.0,653038.6575450936
5404,1100000.0,3,1076272.1300125122,1164677.615330962,,1102956.4212616736
5405,350000.0,2,968590.259552002,1088111.1051685072,,1004733.5460238996
5406,630000.0,1,1131641.3879394531,1177723.0264687089,,1146022.2104811878
5407,890000.0,2,1195736.8850708008,1229278.6118432633,550000.0,898087.1437134512
5408,900000.0,3,1025106.1916351318,1066342.9037619864,,1043567.173088981
5409,440000.0,4,953411.4599227904,927310.4145576362,,963306.5448524734
5410,1100000.0,2,1003713.9654159546,1071389.7854184108,,1025603.071316842
5411,1600000.0,2,1420995.7122802734,1487635.0403753617,,1388341.7415474528
5412,863000.0,1,1027458.0717086792,1070400.0682892846,863916.5,971010.8180599604
5413,330000.0,3,994747.1022605896,955933.4850286294,330000.0,685546.6121222726
5414,540000.0,3,945499.2413520812,959969.2579665552,750000.0,868964.5891273797
5415,550000.0,3,1065621.852874756,1256796.0839011886,,1119215.8201033704
5416,650000.0,4,1075192.093849182,972313.8622790108,,1058269.1299866987
5417,715000.0,1,984859.6453666688,992750.7083758464,819107.0,925857.7956106431
5418,400000.0,3,897923.4099388123,1062856.3042012923,512500.0,753418.946933075
5419,1650000.0,4,1340213.179588318,1272940.6195982532,,1314429.3384059411
5420,948000.0,4,1080188.0359649658,1076620.3621717216,851500.0,993095.6716998155
5421,471000.0,5,881613.9698028564,984924.5033856572,,925417.3615742036
5422,2300000.0,5,2379196.882247925,2292608.7357346183,,2208674.911745015
5423,730000.0,5,1010343.3132171632,959996.3103192738,,1002093.0992144172
5424,540000.0,1,978582.9186439514,1101794.9542455366,,1030919.0991799926
5425,649999.0,2,981599.21169281,956594.8484661258,690000.0,858494.592474786
5426,1000000.0,3,891299.1881370544,1024646.3456301418,,942454.5792443268
5427,279000.0,4,999288.1417274476,966382.55294207,270000.0,697250.7327928827
5428,689999.0,2,981599.21169281,956594.8484661258,690000.0,858494.592474786
5429,265000.0,3,944868.9818382264,1017452.6498141668,,976910.7399431232
5430,230000.0,3,879026.1149406433,1007983.3299007084,,929826.8170227407
5431,1000000.0,3,921419.8589324952,1001219.8503910984,,956858.612535072
5432,580000.0,2,1035107.4934005736,1030872.0759216824,580000.0,834881.840169186
5433,665000.0,1,1022823.691368103,1017970.168311477,590000.0,835822.4615148653
5434,1200000.0,4,1300991.177558899,1343843.439389774,,1306161.535536431
5435,550000.0,2,881989.1810417175,965709.5411793536,590000.0,778318.9099017471
5436,330000.0,2,894427.0610809326,1013849.392962802,,938347.8792428202
5437,650000.0,2,982802.5102615356,1004999.756458408,,997883.7230318954
5438,2100000.0,5,1502622.4851608276,1711421.4271866009,,1518841.8769780619
5439,1169800.0,4,1250185.251235962,1332422.0877534568,,1269133.8018582123
5440,1000000.0,4,1069927.3347854614,1144710.3836779394,,1099189.1883883276
5441,610000.0,2,1086211.8005752563,1104320.034076865,,1088733.842125246
5442,390000.0,5,898237.7648353577,922073.5374226512,353000.0,674063.5513506792
5443,160000.0,1,924125.4329681396,1082146.1005286947,165000.0,613632.8978876632
5444,1450000.0,1,955398.976802826,1214922.5134710832,,1050010.65532419
5445,299000.0,2,941431.8203926086,1126406.3541215416,280000.0,672359.073294603
5446,3000000.0,5,3120486.02104187,3157677.091787562,3159500.0,2883183.5505344057
5447,250000.0,5,893538.7134552002,960867.5208372456,,926469.8332503239
5448,1590000.0,5,1236016.6311264038,1334620.1850189224,,1249556.0448426988
5449,285000.0,1,907785.6540679932,1035425.327946394,,967914.0877105104
5450,360000.0,5,885372.8175163269,1037335.8953025125,380000.0,701728.9266398681
5451,750000.0,4,1153726.9353866577,1212058.3928374853,890000.0,1058924.0268400866
5452,290000.0,5,910547.5544929504,993302.2674901008,410000.0,716018.4902905701
5453,435000.0,4,910733.163356781,942627.4052786464,,937975.4080993736
5454,2200000.0,4,2662854.6714782715,2675562.504853135,2500000.0,2459669.1815344263
5455,600000.0,2,930628.9553642272,1013505.5672805164,620000.0,814359.7660060439
5456,400000.0,2,933627.9630661012,1001372.5923912649,,963092.9780948595
5457,600000.0,1,936058.1040382384,970446.0270930056,,966058.8785034699
5458,1800000.0,1,1093406.081199646,1081869.8134693075,,1094974.1117295749
5459,487000.0,5,943845.2124595642,989601.459397626,,967208.3025697698
5460,270000.0,2,993880.1527023315,1088111.1051685072,370000.0,729382.8187645675
5461,280000.0,2,870509.922504425,1040027.2450022044,320000.0,656169.8588751632
5462,790000.0,2,994852.1852493286,994393.771985366,,1004080.1585868368
5463,690000.0,5,973776.876926422,1002708.5476893496,664999.5,851816.4955877644
5464,1400000.0,4,1322561.0256195068,1320608.4996176087,1300000.0,1305578.5666933071
5465,220000.0,4,929786.6821289062,1000288.3350480304,,966090.5563823114
5466,900000.0,4,1096167.5643920898,1141097.7848371966,,1116080.938242428
5467,900000.0,5,1029062.032699585,1058574.6441214778,950000.0,1003920.0693557655
5468,1000000.0,3,1252596.6167449951,1286968.751605968,,1251307.9855079649
5469,330000.0,1,1006538.2719039916,1147880.1734096904,360000.0,742982.8086973346
5470,800000.0,1,950177.6695251464,1096697.285438435,,1012045.9779121769
5471,580000.0,2,1001805.1862716676,1089272.666084764,,1027863.1934199939
5472,230000.0,1,1041170.7162857056,1123368.7078079523,,1075388.5879963548
5473,800000.0,1,1051332.2353363037,1169728.4553579714,,1095112.6906219341
5474,399000.0,5,959341.8836593628,1018533.2525760372,389500.0,727428.5693194787
5475,293910.0,4,966984.0931892396,960038.640082066,,981131.083528804
5476,515000.0,5,922552.6452064514,1052472.1816021102,510000.0,774738.3963341147
5477,595000.0,3,959288.8951301576,1062366.8831024545,500000.0,768603.6785347466
5478,530000.0,4,1017620.8019256592,1029261.662713336,585000.0,850231.8083624349
5479,850000.0,3,1089144.229888916,1221795.6366161306,850000.0,998341.9576409038
5480,2750000.0,3,1849416.8519973755,2004457.0829427675,2550000.0,2106946.2611517673
5481,247500.0,2,929987.2517585754,1051825.3663942134,,970731.1194119423
5482,375000.0,4,880300.9390830994,1054133.5625609185,,946131.8127733973
5483,370000.0,5,873535.4542732239,984636.2809851835,340000.0,670715.5509724299
5484,520000.0,4,1054852.6048660278,1182507.556591542,270000.0,756960.9532457262
5485,550000.0,1,1027153.1343460084,1078581.179591336,,1053733.447339064
5486,545000.0,3,1424111.366271973,1599325.3700770987,,1442288.2627098637
5487,640000.0,1,990943.9086914062,1030188.4264788894,640000.0,850860.8585991344
5488,1800000.0,5,1791499.0186691284,1835507.7900954,,1730948.299649288
5489,350000.0,1,911406.8746566772,1109558.0381651723,387500.0,719811.0366023629
5490,950000.0,4,1070358.9916229248,1105366.3685267272,1019500.0,1065378.9234852635
5491,490000.0,1,945300.6982803344,1184468.0515838717,360000.0,729116.9207652392
5492,1700000.0,5,1397160.4108810425,1334847.6862600734,1295000.0,1314990.1339286452
5493,400000.0,1,1056366.6820526123,1150818.1461963183,,1092643.3267129303
5494,360000.0,1,833861.1721992493,1176840.2693421184,,964321.4454855456
5495,3790000.0,5,3400995.0160980225,3404296.1423070505,3540000.0,3152643.466455319
5496,350000.0,2,940060.0790977478,994883.9975029392,,966250.2338550315
5497,400000.0,4,880439.281463623,1021299.6481533316,,937664.0637451469
5498,1380000.0,3,1192170.9775924685,1177019.3649369632,,1183473.5367219234
5499,930000.0,1,1063298.940658569,1059165.4905969964,1145329.0,1107533.3881543728
5500,450000.0,5,949310.7199668884,981649.0306590936,400000.0,722465.4702563845
5501,1500000.0,2,1210045.6953048706,1176449.091115993,,1187051.216600442
5502,690000.0,3,883210.3610038757,1048898.1897637458,,943208.0789036081
5503,385200.0,2,950805.5448532104,1002028.5457188352,330000.0,686097.8844437068
5504,340000.0,4,977113.1873130798,1011019.212529234,385000.0,747299.0415489788
5505,979900.0,4,932874.6795654296,907647.0561778494,,944076.5032761948
5506,1600000.0,4,1026834.3687057496,1058376.0800412593,750000.0,928685.5078597665
5507,610000.0,4,1017620.8019256592,1029261.662713336,500000.0,814024.3344315711
5508,560000.0,5,1005766.8685913086,1037125.7767848948,500000.0,795209.1473124782
5509,420000.0,4,981072.48544693,991191.8330041476,353500.0,731461.0139455067
5510,570000.0,3,977206.6473960876,1162862.4320972553,,1035968.4318102355
5511,550000.0,2,1385148.525238037,1311661.5216299295,,1330684.6833463286
5512,250000.0,5,919260.9786987304,979740.1355884294,,948484.8025034086
5513,219000.0,3,875238.5973930359,990780.7992286636,270000.0,619352.5509474439
5514,2600000.0,5,2662583.112716675,2559527.70103907,,2447569.1420785566
5515,570000.0,2,1081271.2907791138,1019092.014221538,,1068431.8725832144
5516,210000.0,5,1010028.1238555908,1017805.3566795152,,1017914.5861911604
5517,475000.0,4,981072.48544693,991191.8330041476,353500.0,731461.0139455067
5518,585000.0,3,917160.987854004,1013455.8354112448,530000.0,761936.5700215093
5519,350000.0,5,916199.3861198424,986407.8573850992,,948352.1112679238
5520,749990.0,4,931393.027305603,976412.8468064172,,960977.1796525496
5521,422000.0,1,954340.7559394836,1061218.0860770089,380000.0,722534.7504406829
5522,290000.0,3,959187.150001526,994331.5020173852,,980664.4985054323
5523,430000.0,4,995302.0215034484,1002803.1182989863,554000.0,824418.8662640472
5524,919900.0,5,1073890.209197998,1209429.1357284712,,1111901.8640419112
5525,590000.0,2,1530125.617980957,1656746.484244197,,1492477.8176482243
5526,450000.0,2,918569.4456100464,994348.4753187824,549000.0,775458.190332824
5527,330000.0,2,892778.754234314,1042433.8638190194,320000.0,664553.3618171448
5528,630000.0,1,837868.9289093018,1083503.103908148,335000.0,667356.0701312512
5529,550000.0,4,1102156.043052673,1295697.9960122183,,1159888.7032522177
5530,400000.0,1,907994.9259757996,1065683.9001114436,550000.0,788341.9953810653
5531,420000.0,1,997085.9289169312,1066133.151784277,,1031733.1107182376
5532,365000.0,5,930765.8076286316,965794.7677673048,,952080.0489436309
5533,210000.0,4,1071220.874786377,989921.7714506348,,1060114.3748371282
5534,875735.0,1,1035283.2078933716,1040601.7535673662,,1047542.7035924452
5535,450000.0,4,1007576.4656066896,1065696.5678947642,585000.0,853454.5232983222
5536,285000.0,3,866238.8324737549,960368.2130141524,,908844.0939605966
5537,1500000.0,4,1454865.6940460205,1370982.624796196,,1415950.5066070613
5538,990000.0,1,1270920.8726882937,1267910.8771363527,1200000.0,1224679.5793913791
5539,1850000.0,3,1779109.9548339844,1812552.166145064,2100000.0,1863588.8714767771
5540,558000.0,2,953305.2444458008,1054449.3470719133,,987413.4043524629
5541,480000.0,2,936661.0646247864,1086561.5136290102,425000.0,734171.2519907024
5542,205000.0,1,933553.2784461976,1097183.8770178093,,1002005.2423553945
5543,430000.0,2,951992.2137260436,1035138.1697415408,450000.0,745913.4142793356
5544,400000.0,1,972753.2267570496,1074492.667599208,,1019319.1360426751
5545,450000.0,4,903963.3274078368,1005501.7944195124,,949716.2307824194
5546,279000.0,3,889473.021030426,967690.310236366,,926539.6355632257
5547,3800000.0,5,3476683.616638184,3259106.465172408,,3106255.066878615
5548,290000.0,5,855671.8230247498,972522.7615900136,,905021.4319768475
5549,650000.0,4,1142160.415649414,1228289.922620716,,1169656.4669560757
5550,325000.0,3,958562.0760917664,1002423.4773273604,,982317.891199877
5551,410000.0,2,965120.017528534,1002028.5457188352,,985057.3113399871
5552,690000.0,3,898147.6426124573,932438.7177957118,,923346.6441034891
5553,348000.0,1,942593.8129425048,1061218.0860770089,,996930.5684965844
5554,1450000.0,5,1169884.8009109497,1160691.1721610825,1175000.0,1163179.4384512343
5555,460000.0,3,956935.465335846,994356.1574162296,,979147.5118160611
5556,450000.0,2,943392.57478714,1168280.6089058798,,1003405.9966396951
5557,1300000.0,3,1093661.3082885742,1160650.9928784412,,1113575.8770672774
5558,430000.0,5,847070.6939697266,1014082.7020802144,,911035.5251043048
5559,215000.0,3,913929.7008514404,973923.584013734,,944755.9137941768
5560,700000.0,1,907994.9259757996,1065683.9001114436,550000.0,788341.9953810653
5561,650000.0,2,1092864.155769348,1268251.5182921344,,1125705.1751891556
5562,370000.0,4,899796.6051101685,1085472.8829431068,,967683.4142985675
5563,1270000.0,5,1235393.524169922,1248069.477062841,1200000.0,1209096.071862346
5564,2300000.0,1,2257925.271987915,2267545.904709639,2100000.0,2036199.9642287253
5565,350000.0,1,903836.3099098206,1071659.0851399605,,976216.8091257166
5566,220000.0,3,964928.7462234496,986848.7308358324,,982628.3509654105
5567,550000.0,3,1029974.102973938,1247891.3112124302,,1093084.1370063943
5568,525000.0,4,1034831.0470581056,1008951.3514974138,500000.0,816257.1721338661
5569,530000.0,4,978461.3251686096,1011289.3612789158,635000.0,854622.330024732
5570,600000.0,1,1033848.4048843384,1135052.4955982252,600000.0,861519.2174901058
5571,550000.0,1,1016159.8920822144,1036458.4512546072,,1034656.2669827631
5572,580000.0,4,947772.5625038148,997085.4693262284,625000.0,837118.0393931235
5573,1200000.0,4,1257765.0547027588,1437154.0677241348,,1300906.5735125127
5574,650000.0,4,1096740.6034469604,1282075.1911861347,,1152724.1354458868
5575,680000.0,1,1182525.396347046,1086551.8243306165,,1150236.5157090542
5576,500000.0,3,947700.023651123,972165.4494052426,510400.0,757734.5662499897
5577,720000.0,4,1028614.5210266112,990038.8097752832,465000.0,795656.6613314472
5578,550000.0,3,1093936.800956726,975282.0712317528,,1066620.367467733
5579,310000.0,5,923808.1574440002,984100.0271059966,,952657.0892345405
5580,380000.0,4,974288.3443832396,987276.5469384848,422000.0,757783.7499364398
5581,450000.0,5,918850.7795333862,934702.4596228894,430000.0,717693.3772785857
5582,1250000.0,3,1464588.8805389404,1497342.9400673136,1250000.0,1342203.5199678838
5583,349000.0,5,907308.6380958556,984100.0271059966,360000.0,690931.6144082845
5584,380000.0,5,956450.2239227296,940279.4050095382,512500.0,767966.0293447839
5585,310000.0,3,939029.2763710022,1059070.931961411,,983639.5758723528
5586,650000.0,5,1134655.9524536133,1247018.2451543554,,1161108.3715375583
5587,750000.0,4,1180678.9636611938,1298878.6090547263,,1213760.5390847924
5588,325000.0,2,992065.3700828552,1059709.1450218875,340000.0,711786.2727686579
5589,280000.0,3,916703.2837867736,976702.0379676044,,947353.0173580934
5590,470000.0,1,973970.6516265868,1045536.5396333678,400000.0,735807.5838745794
5591,735000.0,1,1035283.2078933716,1040601.7535673662,,1047542.7035924452
5592,6000000.0,3,4021721.363067627,3504552.1953824777,,3523235.344830497
5593,860000.0,5,988623.321056366,1011902.646316005,975000.0,993926.4812605139
5594,450000.0,1,1031695.6043243408,1121871.47867018,,1069188.626240815
5595,500000.0,4,876206.4576148987,996444.2926720052,,928264.9469711137
5596,240000.0,3,909743.4878349304,1003849.6213219176,,949617.1998626183
5597,420000.0,3,963096.022605896,942197.845008679,515000.0,761320.2472598136
5598,2500000.0,5,2321626.4247894287,2183865.544144286,,2145739.072399141
5599,1050000.0,5,1010862.2312545776,1047923.7997007328,1000000.0,1017976.2424361032
5600,530000.0,4,1009030.9381484984,917049.1950599796,,998762.6792117148
5601,350000.0,3,972805.0231933594,1039568.8304031764,,1001465.7590133845
5602,350000.0,2,917364.1204833984,1068618.6478143602,380000.0,704371.9237577126
5603,690000.0,2,885015.7856941223,938162.937468458,,916447.4322744268
5604,220000.0,5,1010810.136795044,1003484.4132038974,,1014452.3575421945
5605,360300.0,1,1017911.1957550048,1078731.897026155,352500.0,732485.8183999839
5606,560000.0,1,978582.9186439514,1101794.9542455366,,1030919.0991799926
5607,350000.0,3,878645.4796791077,902621.820208623,,902375.9588499127
5608,310000.0,4,978021.204471588,950954.3861423758,,986333.4361335229
5609,527000.0,1,901699.8410224916,1086935.762165784,550000.0,789583.31189554
5610,950000.0,4,1192594.6474075315,1069780.963759123,,1163100.6517132218
5611,600000.0,3,950669.527053833,1003266.3948719574,830000.0,913953.9055756923
5612,1100000.0,2,1079533.9345932007,1099750.075284271,1100000.0,1090280.6588365862
5613,950000.0,3,952784.8958969116,930672.5925185377,,959980.3538407312
5614,1260000.0,3,1221343.2788848877,1197141.5337068078,1100000.0,1155288.911923426
5615,241000.0,2,898400.9623527527,1065432.044662604,234000.0,628435.5022223749
5616,1050000.0,4,1077100.9922027588,1174875.8867813416,1075000.0,1103402.1111858767
5617,1370000.0,4,1263193.4881210327,1372379.3720484793,1275000.0,1284580.0872928002
5618,570000.0,3,971112.0128631592,954465.4737725472,550000.0,782357.1215736942
5619,240000.0,2,866463.303565979,1040027.2450022044,,924145.8056417651
5620,1100000.0,3,1219578.0277252195,1208475.6966396936,1380000.0,1284369.9138516157
5621,1299000.0,2,1442234.8737716677,1502751.6340863162,,1405277.2224124891
5622,470000.0,4,1055249.3333816528,1195114.895705989,,1102206.9245490956
5623,550000.0,5,1055522.6802825928,1201147.759475445,,1097838.224839526
5624,500000.0,4,889905.0951004028,884979.6079258358,500000.0,742761.8944656207
5625,831000.0,3,899877.6078224182,976568.113695046,830000.0,893205.2232235568
5626,329000.0,3,952118.754386902,1002423.4773273604,340000.0,681640.2394856776
5627,360000.0,5,1007313.1322860718,1016044.929092492,370000.0,734253.932335516
5628,364350.0,4,989240.4675483704,998809.0649363432,364350.0,740402.9923276296
5629,770000.0,5,1042233.943939209,1128792.8304302962,,1069363.600100184
5630,1600000.0,1,1635770.0824737549,1495021.8508988435,,1535203.3581575807
5631,280000.0,3,903352.7970314026,983284.8249861894,,939986.843792965
5632,680000.0,4,1236655.7121276855,1465714.6641912295,,1294009.7328347967
5633,585000.0,1,962716.5198326112,1030348.1552417572,590000.0,818846.8830446576
5634,485000.0,3,935021.0428237916,990780.7992286636,,963392.6159036357
5635,450000.0,3,934281.289577484,1102504.4588812436,,991567.7495764375
5636,620000.0,5,933409.869670868,930483.646676261,,943956.028598784
5637,410000.0,2,917364.1204833984,1068618.6478143602,390000.0,709039.5176152191
5638,1200000.0,5,1341685.6527328491,1153891.020210348,,1267452.0379948802
5639,434000.0,5,1056609.272956848,1181270.6958543842,,1093065.4884517933
5640,390000.0,1,904932.3797225952,1095299.2810447928,,983885.766610233
5641,1900000.0,2,2601466.8941497803,2552130.8594863145,,2336901.8650887446
5642,890000.0,3,1027672.6484298706,1021184.2385606028,,1033763.722990447
5643,370000.0,3,887552.797794342,1020534.3776155732,,938852.4201081124
5644,189000.0,4,1117581.7251205444,1177697.0317233384,,1140021.5990691148
5645,330000.0,5,897492.8259849548,1012802.8065560588,370000.0,697075.6453848574
5646,400000.0,5,992622.8523254396,938562.751727298,470000.0,760744.8476377049
5647,1250000.0,5,1281424.4031906128,1342390.1564343686,1300000.0,1281736.244735367
5648,1800000.0,2,1310684.2041015625,1280827.772139647,1000000.0,1142936.496808162
5649,900000.0,4,924315.3929710388,1130799.6401530297,900000.0,969941.0513884599
5650,550000.0,1,976959.764957428,1096881.3482886408,570000.0,824070.5724284917
5651,455000.0,4,928892.3740386964,1020028.8390908436,,970614.4213748154
5652,1100000.0,4,1257840.9910202026,1436593.2032441774,,1300814.7734387452
5653,600000.0,4,1109839.4393920898,1136932.647157246,,1124286.8954190388
5654,1000000.0,3,1631590.3663635254,1601619.9842248312,,1578168.3443640682
5655,540000.0,4,1013929.3670654296,1016297.618104867,,1027853.4000451847
5656,480000.0,3,957862.2579574584,927457.2913338962,630000.0,812253.6477879338
5657,699000.0,4,989423.930644989,955682.669118422,650000.0,854569.4594494273
5658,795000.0,3,1050129.8904418943,1132108.189216631,,1077147.0712564928
5659,690000.0,1,1012715.220451355,1089538.0417204776,705000.0,896539.5567921259
5660,145000.0,1,895730.197429657,1047894.6757918606,265000.0,647064.2286691983
5661,297000.0,1,949365.7946586608,1117751.1974412752,,1017753.4205289849
5662,420000.0,1,975661.1585617064,1138101.433208438,680000.0,880775.8688955997
5663,380000.0,1,967840.7907485962,1082690.4648223056,,1018728.5822138839
5664,500000.0,1,976258.8143348694,1047118.3492225368,,1013398.8224403062
5665,900000.0,3,936509.7880363464,972923.1481141228,,959811.5812205946
5666,750000.0,2,1105269.6704864502,1215497.8841049972,,1123725.9449809527
5667,490000.0,1,970800.1613616945,1023252.912586367,440000.0,750210.0346180061
5668,480000.0,4,979004.7407150269,989921.7714506348,590000.0,831727.6977284692
5669,300000.0,2,940480.4706573486,990171.4644463405,,965592.4505842509
5670,360000.0,4,987021.6846466064,980430.9306707148,,1000153.6092809913
5671,470000.0,3,932039.9761199952,990780.7992286636,,961372.7713817739
5672,180000.0,2,1001862.7643585204,1126406.3541215416,,1035319.9071020873
5673,570000.0,4,1064037.6806259155,1059864.1951035142,,1073292.0353059012
5674,445000.0,5,880501.925945282,887589.1670963112,650000.0,794964.3746330105
5675,4000000.0,1,3470444.917678833,3416757.585400606,,3071474.396689662
5676,720000.0,3,1199816.107749939,1186280.3833153178,,1190900.2906686491
5677,590000.0,5,1218179.1067123413,1256764.396740662,,1217018.4979059221
5678,980000.0,3,1245412.4689102173,1319872.0848708723,,1254817.1971954321
5679,249000.0,5,1027456.1643600464,981280.211322826,,1019061.4679891006
5680,1500000.0,4,2020514.249801636,2259016.0415570503,,2009337.9986433694
5681,550000.0,2,889595.3893661499,1042335.415905767,550000.0,770542.497699173
5682,2500000.0,4,1833953.9766311648,1833110.8231271552,,1782270.160729053
5683,310000.0,3,962536.6926193236,970846.6466635386,285000.0,654586.9393030106
5684,1139000.0,3,1064717.0543670654,986937.6374914576,,1049952.6279836542
5685,400000.0,3,891421.0200309753,1012106.8430613012,,939308.3950242552
5686,1050000.0,4,1279786.3483428955,1356351.4227445454,,1295116.0076368912
5687,290000.0,1,871070.8618164062,1102483.0941977352,,965188.4372548569
5688,265000.0,2,938933.1340789796,1053236.9610946823,,977217.164987044
5689,420000.0,4,1144859.790802002,1222735.5367665477,,1170057.268123398
5690,431124.0,3,995267.4508094788,957147.4362060684,495000.0,764863.7180195306
5691,500000.0,2,920852.6611328124,974797.9598395444,500000.0,751606.1104230363
5692,950000.0,4,1136986.3748550415,1039349.8547375016,,1117591.0665780248
5693,550000.0,1,1014193.1772232056,1030324.1211016516,570000.0,825697.4063710722
5694,1800000.0,1,1180556.058883667,1133157.5907101834,,1162573.5085435947
5695,1750000.0,2,1945694.5657730105,1741418.900293663,,1777357.9700475575
5696,1224925.0,3,1288364.4104003906,1267192.5682631882,1150000.0,1209407.4824217388
5697,450000.0,2,1140489.3398284912,1271613.8588283851,,1158693.0462498313
5698,600000.0,5,980678.7967681884,990580.184487228,635000.0,838798.266763394
5699,409100.0,2,961771.547794342,1077760.5397083964,399000.0,730213.338226029
5700,400000.0,3,958585.6199264526,1016892.9339198044,450000.0,738540.6259700598
5701,320000.0,4,915525.7344245912,941270.599627434,,940917.2523422091
5702,520000.0,2,921684.0267181396,983747.4036867772,,951237.7010925738
5703,250000.0,2,885590.2552604675,1068049.8392097394,,943152.7493905117
5704,140000.0,1,866419.1961288452,1062057.4804197715,180000.0,598946.0750430747
5705,570000.0,3,1079511.8808746338,1039418.5145763292,680000.0,892038.3404746068
5706,349000.0,2,951992.2137260436,1035138.1697415408,357500.0,702879.1378816477
5707,480000.0,2,933600.0084877014,1096199.6517676748,565000.0,798724.43441192
5708,810000.0,4,1040519.118309021,1098705.8474057291,790000.0,957629.9686025247
5709,450000.0,1,1054148.3163833618,1139052.4931536934,448500.0,798143.3989287489
5710,195000.0,5,957797.2888946532,1059538.242080619,185000.0,642030.5640173709
