Id,preco,fold_busca,log_a200_d6_bruto,log_a200_d6_calibrado_cf,log_a250_d6_bruto,log_a250_d6_calibrado_cf,log_a300_d6_bruto,log_a300_d6_calibrado_cf
6143,410000.0,1,354413.39474443666,325874.64141510596,343689.7177766677,321557.0784311609,341370.4703667206,324836.05852769094
6144,420000.0,3,386730.32134815614,354925.8603610557,381769.64733870665,356305.3082638813,377218.5062741334,357568.71641352883
6145,1800000.0,3,987203.3541025822,906016.3645424218,913814.5416022475,852862.3849782799,859693.3004456561,814910.7873468678
6146,470000.0,5,379051.92542305996,347840.1398763226,341946.43216518225,319404.7481407033,333912.69547366875,317228.5380935634
6147,220000.0,1,269858.33824904717,248128.28892428605,257793.61417532724,241192.43935686836,260115.08548384983,247516.30989463694
6148,314000.0,2,388721.15990287886,357153.16519081267,375485.86993597104,350591.40858740057,362687.32145068794,343818.29402354645
6149,990000.0,1,1331093.1421505688,1223908.3139089858,1227862.920831478,1148792.0444366748,1144806.4311912542,1089357.285314777
6150,439000.0,5,380195.31936695706,348889.3848021597,382162.2596198382,356969.48059920524,375010.9937561933,356273.3341106905
6151,335000.0,1,329668.07779128506,303121.91420899634,339934.5021878357,318043.68803520896,335630.9191266705,319374.50468991254
6152,460000.0,5,412198.06328112126,378256.96790335287,418689.8216676427,391089.08431080927,411943.1375975449,391360.1402078161
6153,440000.0,1,409235.38918313564,376282.15434856684,406630.98394784355,380445.10625372425,403621.52313571225,384071.957282951
6154,1000000.0,5,1082673.587463674,993524.3876770813,1047336.7908366804,978294.5877735768,1023601.5962924411,972456.7001607011
6155,880000.0,2,544679.7172295724,500446.34841175744,498140.33090393874,465113.96105421084,455952.40221990715,432231.2025139278
6156,950000.0,4,855024.5632058437,779592.2897931425,855228.0878205877,792856.8079883992,823958.11519609,776315.3508901931
6157,650000.0,3,534706.1993744131,490732.2942555164,512029.359313354,477876.59386248235,508071.0928032552,481605.02594338474
6158,299000.0,1,303995.1930191125,279516.3105741343,307281.1213006278,287493.0919134669,298053.4020174378,283617.06927405176
6159,340000.0,2,366347.5003710334,336596.4676323451,368284.41801008815,343867.4080943853,367000.45570768055,347907.0348601498
6160,461078.0,4,393103.00584597973,358422.53619356593,393600.3320914984,364895.2921091455,382140.3186492038,360044.2669235023
6161,300000.0,2,282716.1485657701,259756.8070028622,265461.82590483,247861.88488538328,262489.7379292468,248833.5504327573
6162,2000000.0,3,913793.914339619,838644.0714269907,830659.8849965993,775254.2100958847,764298.7560187493,724485.465587087
6163,360000.0,2,337000.1298931403,309632.3932844868,329223.9603578875,307396.6325877365,330814.77026823827,313603.9316082946
6164,940000.0,5,1031483.4304379136,946549.3159629406,1016358.524632198,949358.4609883773,1017141.582539598,966319.465049075
6165,790000.0,4,899395.2709085575,820048.5095396308,846409.2821328264,784681.1525960623,826408.6872888282,778624.2264252112
6166,1000000.0,1,911065.2428319262,837702.7045710462,898335.5011002009,840485.2523766248,867274.2241393782,825267.4589265272
6167,195000.0,2,181128.4352489262,166419.01863890293,174870.80591360966,163276.98876264185,171034.74383964794,162136.55776687333
6168,360000.0,3,353789.9242448231,324694.4610185406,340247.262291652,317552.4993196004,327820.3974733886,310743.8176788366
6169,196840.0,1,177742.94522658462,163430.38778640097,172673.14238071794,161553.4836091653,172108.29898935754,163772.16641951972
6170,440000.0,5,574643.9197069259,527326.7539449761,548625.5255078457,512459.20797835744,525919.5384650779,499641.6386787978
6171,300000.0,4,322374.79552597634,293934.1345626202,321065.6782531575,297650.5477774147,305489.77847304556,287825.80108726764
6172,2200000.0,4,2162561.830141144,1971775.5507020513,1676619.9030391108,1554345.0027710937,1396239.9895304465,1315506.8411957936
6173,1495000.0,4,948762.3731586483,865060.3301817182,932439.4456355199,864437.187035117,907900.9487045911,855404.4563289576
6174,870000.0,4,603461.7565110095,550222.944235755,597105.1681555032,553558.6405535173,549157.6939983151,517404.3923444986
6175,800000.0,5,1353680.3136786649,1242215.955326646,1263931.23097552,1180610.758067185,1163071.8341661573,1104958.2200729006
6176,600000.0,1,552751.683072179,508241.95468862186,522115.7511606153,488492.98324133956,514308.5750148572,489397.83864534984
6177,990000.0,1,933668.2595115304,858485.6379042432,817085.3931149731,764467.420027845,766441.6968422595,729318.7944055581
6178,520000.0,3,520476.065226757,477672.4374855498,519360.8152925287,484719.03589760134,528789.7530968668,501244.4249754429
6179,886000.0,2,593750.4829897496,545532.0836826726,550565.4240346631,514063.3056704556,515993.88893086463,489148.99453662353
6180,630000.0,4,536249.2871296519,488940.1166276207,537308.3998359063,498122.81526541786,508687.37372462475,479274.13996336696
6181,2500000.0,2,1975222.6990091167,1814815.1211632083,1748064.990753113,1632169.4542459385,1423601.6089079203,1349537.87352185
6182,700000.0,3,1065457.3932282457,977834.8401834868,975945.5824355865,910849.2359791351,897350.2417204344,850606.1308459931
6183,300000.0,2,337758.9505846973,310329.59024662175,337269.4196367459,314908.6833122778,330538.46925310825,313342.0053207172
6184,950000.0,1,978690.8467870087,899882.8302833755,926850.8688447496,867164.3116212356,877481.6256163972,834980.4609329475
6185,438000.0,5,363429.48715461715,333504.0799646381,370318.7505735615,345906.71559219743,355155.0987856816,337409.5513931763
6186,650000.0,5,531114.4383206959,487381.56470149505,500132.1892689146,467162.63403891644,486313.5227687691,462014.56241196714
6187,905000.0,2,910074.2169852846,836167.208484494,895187.8585172056,835837.5038757212,831590.6238434974,788326.6182899144
6188,350000.0,2,304134.2744075233,279435.56963762204,294304.63220233034,274792.4324694469,290707.6624922638,275583.42039053777
6189,400000.0,5,396404.2309684789,363763.6268269788,381569.99811911164,356416.26197289827,384574.86781066924,365359.3431961151
6190,590000.0,5,500888.16679682443,459644.1762076401,483833.99184064666,451938.8412016551,475338.1459264308,451587.57716128055
6191,440000.0,1,335451.24332626455,308439.39662614535,328220.64876126155,307084.1734201467,326590.05513185373,310771.53846788895
6192,249000.0,2,225844.184179221,207503.4074288588,218310.7827704667,203836.92428790304,211751.2380957024,200734.75176423235
6193,300000.0,4,333334.70568419626,303927.1357275666,326591.2207403104,302773.11571123044,314898.91580196394,296690.88489718304
6194,1100000.0,3,980293.6212847191,899674.8838519608,907167.7221387341,846658.9136587793,780744.3418450475,740074.3800140598
6195,630000.0,5,520680.2363224637,477806.5327886191,510643.5127406809,476981.0333854643,494404.6290610436,469701.39150068106
6196,500000.0,3,471543.88488034165,432764.4092030743,440636.21664742776,411245.4305868391,460696.22679032903,436697.9767166047
6197,190000.0,3,244598.19563233585,224482.59222326046,237998.49184923264,222123.80317769176,228389.6110097269,216492.50684319655
6198,220000.0,4,207051.2477528679,188784.70079850257,194837.8767742991,180628.46538187462,187825.51015906167,176965.09584174727
6199,550000.0,1,420297.5432562531,386453.5404906037,404155.6893876353,378129.2136160681,377036.8457285893,358774.9190919117
6200,235000.0,4,192833.72384106027,175821.4802098018,192643.87549582726,178594.47132210914,187369.28963465782,176535.25482197455
6201,890000.0,5,818894.7698511151,751465.5702410319,793371.4497310504,741071.069169568,761877.4546895854,723809.7695410359
6202,723000.0,4,596931.9529805863,544269.2152959744,572069.8425710863,530349.1264923102,553395.5520150212,521397.20966444095
6203,350000.0,5,332659.6352829614,305267.8704609801,339924.19258939405,317515.81799952616,332870.36486889963,316238.2881915882
6204,350000.0,3,345456.36153134116,317046.24531710707,345594.72284159693,322543.2799983658,340240.3595193081,322516.8081679003
6205,2800000.0,5,680190.0939896689,624182.0752441477,625826.3319852562,584570.8074269661,559003.0158791841,531072.0793819904
6206,1090000.0,5,974844.6043131816,894574.2279069468,971938.9820222614,907867.1293490449,915131.1072181854,869406.0071449472
6207,260000.0,3,263357.27638554026,241698.93784804436,262814.22314820735,245284.30546463816,257754.0897956593,244327.35272959556
6208,570000.0,3,568148.5785000203,521424.39293114905,546395.1604655846,509950.16874890396,533068.8140467617,505300.5842196483
6209,299000.0,3,536385.3465692393,492273.3494298791,488442.0648133465,455862.5906631137,502086.65736266907,475932.3273261145
6210,1200000.0,4,1009718.697543913,920638.9445863217,940876.3704109913,872258.8118647749,847150.4468735626,798166.6595575932
6211,870000.0,5,952411.1150536429,873987.9506225281,934809.5469682026,873185.3291122188,908425.2892353989,863035.2495659839
6212,220000.0,4,222151.2699705109,202552.56362157984,212556.78388466855,197055.14305142002,212687.0207520811,200389.0684487613
6213,240000.0,3,243303.31797416642,223294.20449796921,231648.41662148907,216197.2830174532,224647.90443683465,212945.71050576327
6214,2250000.0,3,1152856.3910355736,1058046.1987946306,1062829.4660572892,991937.8954699949,1023723.1616951904,970396.1253272411
6215,650000.0,1,775597.4048628568,713143.266987478,782482.2883990769,732092.6567411486,777547.0684656667,739886.2730241908
6216,480000.0,3,489754.39633913786,449477.29953087826,486966.6300601217,454485.5685812493,490384.6962658233,464839.9362071078
6217,190000.0,5,233890.4935295341,214631.54921124133,223893.12423531164,209133.71285672524,225287.32650147696,214030.7038511704
6218,1400000.0,1,1199310.854590608,1102737.6517943912,1068976.8782100605,1000137.8106139707,976070.2223204576,928793.8805140839
6219,850000.0,5,914368.4219172964,839077.758075558,913934.6558551856,853686.5459367391,896442.4744058413,851651.1635993388
6220,275000.0,3,315305.2991830652,289374.7875750396,313852.98500439426,292918.74131710763,302249.520357119,286504.95994530874
6221,2400000.0,1,807841.1657245535,742790.6340579484,678296.3896726742,634616.033277084,638256.3537149834,607342.158354547
6222,480000.0,5,448167.2564225242,411264.396000651,454688.70672354376,424714.86230714706,443607.10639010015,421441.9989285625
6223,380000.0,3,361514.0124126396,331783.32498170243,355334.7854307903,331633.67266720213,353544.0108537157,335127.4554509375
6224,1200000.0,5,1117561.9808270447,1025540.010903452,1095527.2999193824,1023308.2974323378,1065282.7151635087,1012055.1957699088
6225,440000.0,3,403700.096957844,370500.0521839417,403253.3843519795,376356.06293370714,399361.431704898,378558.188807455
6226,420000.0,4,394339.4140179991,359549.86553522776,396684.2257510333,367754.2792236887,393816.99011360464,371045.77190043736
6227,315600.0,5,278530.27674651425,255595.61612875623,275259.6955490786,257114.11338156444,263461.83933325286,250297.80319245078
6228,1400000.0,4,1253528.3681070802,1142939.1538755046,1231232.8452161269,1141439.7602821966,1205362.5634863733,1135666.2968240003
6229,300000.0,3,335630.55074514623,308028.50309591834,339744.84814518533,317083.5965962414,328757.0856759984,311631.7126063551
6230,553000.0,2,570884.637104615,524523.1701604924,561276.9890988811,524064.701154872,533484.4369666724,505729.5862241274
6231,550000.0,3,568900.6152173165,522114.5826167651,554048.4594553168,517092.98660983477,555682.804971549,526736.5837092572
6232,330000.0,4,243191.78384898882,221736.83399089557,245412.66157185982,227514.86096492776,235680.37581040084,222052.9056888305
6233,285000.0,2,392007.1795388115,360172.3276005609,362472.2898172859,338440.6201027292,366376.381943441,347315.42891123635
6234,575000.0,5,490997.68726235355,450568.09571847087,481874.67728984635,450108.6879619673,466109.69581332314,442820.23234949465
6235,290000.0,5,210068.73894241877,192771.31874694955,198470.770983554,185387.24389634977,202633.0282376843,192508.34181709433
6236,740000.0,1,736815.2714660121,677484.0227223939,693772.7218972035,649095.733767232,674134.8411459709,641482.8572571122
6237,300000.0,3,323392.1998394042,296796.6265534257,328523.60587532097,306610.82010932354,312516.99741315993,296237.5911144325
6238,430000.0,4,331279.74027873145,302053.46419246437,327729.639361953,303828.5101345009,328204.7366599407,309227.3388718902
6239,2800000.0,5,1399515.5007221014,1284276.9944696396,1273471.305187928,1189521.9345393693,1158018.6328906876,1100157.5051703544
6240,985000.0,2,955127.9403447103,877562.1248442581,938295.5618222262,876087.1953627858,879077.0575312569,833342.5415223112
6241,430000.0,3,562323.6399619518,516078.49371391896,552058.589012202,515235.84210769425,540567.2583318945,512408.4250427727
6242,365000.0,1,368946.16891993646,339237.17974868865,370019.4094960801,346191.21296406817,362929.47947972745,345350.848628043
6243,485000.0,5,519632.1003852967,476844.7021618872,504520.0891890318,471261.27621505305,505514.057394554,480255.7302756577
6244,2000000.0,4,1481924.574033077,1351185.7105478744,1464340.2462155484,1357546.7760677275,1275895.2696811259,1202120.6730222167
6245,230000.0,1,362125.83321020304,332966.044157601,353126.2800964324,330385.95300327975,349609.68128099217,332676.2000487053
6246,770000.0,3,687601.6102256817,631053.6816566088,667030.6249075065,622539.1517787697,647478.2315275471,613750.2702074675
6247,380000.0,4,288185.45384943107,262761.05683932995,286523.3628984939,265627.3831004699,275738.0450411696,259794.36726461322
6248,415000.0,4,384963.1153734624,351000.7659600394,387063.813391178,358835.47786087944,387913.53478199174,365483.6651468253
6249,650000.0,4,796200.7260356365,725958.0295772748,789334.1096452675,731768.4387618009,757492.4995683435,713692.8986483009
6250,300000.0,2,313935.8686529481,288441.1776923628,312618.65461412835,291892.2474780606,317012.08499392326,300519.3393899142
6251,840000.0,5,592392.9711362442,543614.3180431022,581646.2329424002,543303.1348319848,574575.1237892992,545866.1171479207
6252,900000.0,4,373672.4055944311,340706.1490931018,348313.5622545289,322911.2596757096,351228.55833483837,330919.88109307794
6253,650000.0,5,387475.6351813484,355570.2269279325,361723.2076206405,337877.80529000104,371186.33321776654,352639.7751362761
6254,500000.0,2,490178.8266641656,450371.4680630354,462094.2451043118,431457.7065679675,446919.982498286,423668.6998954991
6255,440000.0,3,394557.8637376601,362109.6705350871,381652.7877184437,356196.243273221,374194.22572504566,354701.97446946887
6256,1500000.0,2,833173.2524536299,765511.3612556757,775517.5788190562,724101.2834619497,798886.0824665192,757323.5504735945
6257,487000.0,4,486388.3437116273,443478.022644309,472655.6995775367,438185.1982896817,465993.7299325687,439049.1206936397
6258,260000.0,5,372645.53995595826,341961.2671744067,345396.94617988076,322627.79846716014,355650.32490043936,337880.0332243254
6259,500000.0,4,539581.5870593601,491978.43323777564,521291.28017157986,483273.8146875858,491810.37050659535,463372.9959203092
6260,450000.0,3,557180.2164541925,511358.0621549741,534820.0301832474,499147.10886137007,536492.5434699863,508545.9672399606
6261,460000.0,3,486487.97101567854,446479.5029935071,500710.7613154732,467312.95535202767,504152.92651616194,477890.9619018063
6262,780000.0,4,951969.8588236906,867984.8439345319,909927.9372002254,843567.4296274816,866313.9893767126,816222.1310048178
6263,560000.0,4,522250.19902808155,476176.06092938484,503852.3942315547,467106.73640965315,486822.3618774331,458673.4030674979
6264,1500000.0,3,1076037.5242145546,987544.8677809034,1023389.1014297765,955128.2345275729,935883.5029792924,887132.1457110856
6265,1225000.0,3,827095.3835309097,759075.5738443602,837629.1228890017,781758.5942786684,812044.4199984364,769743.9974448042
6266,635000.0,5,589585.132471893,541037.6816293232,572516.714459257,534775.4495647625,568413.5073217497,540012.3697139658
6267,470000.0,2,522374.4780184381,479952.5147686771,494924.34030033735,462111.1884707506,487642.0529112445,462272.1799468241
6268,217000.0,2,283167.76073845517,260171.7438098872,293217.4674188933,273777.3459820198,292466.3109264214,277250.57407542743
6269,670000.0,5,520921.6739220479,478028.0900022305,538036.1923329341,502567.94145952223,560136.9129119443,532149.3205379186
6270,300000.0,2,379873.5008027061,349024.0233325575,381427.3552286751,356138.97738999134,380016.40351597266,360245.82010537636
6271,1150000.0,4,908083.0299489553,827969.8140903217,863431.9802769683,800462.395408501,890194.7711191617,838722.0822960427
6272,350000.0,3,390789.92894944665,358651.608359282,383191.06422278937,357631.91551143245,372349.27776857,352953.1321892671
6273,540000.0,5,356553.5065433268,327194.27938797907,347193.7165982247,324306.1227570319,342374.9984406256,325268.01678216044
6274,1550000.0,1,1298956.3944273791,1194359.342860378,1264393.0680630256,1182969.754187275,1185632.644790799,1128206.0653397131
6275,390000.0,3,403478.7478806354,370296.9067171096,402907.3601608199,376033.1188312691,406528.6677590204,385352.0744559043
6276,630000.0,1,563318.1573229047,517957.57508711197,552678.4199142755,517087.5031387093,514760.871261385,489828.22774681816
6277,900000.0,4,351481.1509244931,320472.6589853389,339406.5790523643,314653.8575030672,360905.54540458415,340037.3270822126
6278,918736.0,3,714547.9848342483,655784.0031845834,676555.7730594398,631428.9649742192,689254.4388511,653350.301968509
6279,750000.0,2,812532.6080199298,746546.9408651933,827432.9547495362,772574.7047864728,851715.5018013486,807404.487290751
6280,510000.0,5,824171.0435629677,756307.3865275689,810567.4531604373,757133.4831260814,798919.5705057749,759001.0527942625
6281,421622.0,1,377781.3252479819,347360.8947181083,379669.3116107463,355219.68885567196,370626.9128985707,352675.4538578694
6282,340000.0,4,283328.8613201335,258332.92429970857,287597.76053615013,266623.4255523417,278403.59572336485,262305.7909340937
6283,740000.0,3,712148.108712471,653581.4913817528,668176.5673958604,623608.6589918546,655977.9607256568,621807.2377440019
6284,480000.0,4,321792.8810100331,293403.55791082536,322081.4581143785,298592.2474127002,305817.50935774675,288134.58197316714
6285,1100000.0,3,954517.1054744439,876018.2126626436,934685.2203299943,872340.9728377509,899913.9578432547,853036.299748203
6286,540000.0,5,546812.082809324,501786.6382242294,535848.4552778036,500524.4237112379,512088.4923746776,486501.66948613693
6287,1150000.0,4,770333.0951999181,702372.501836259,739070.1168544847,685170.1693078488,683326.4569596611,643815.2721888613
6288,1300000.0,1,895331.7793916182,823236.1611704358,844972.8810949255,790559.0331771354,787900.6661488916,749738.3901665646
6289,544416.0,2,513654.4384611347,471940.6284868546,491075.21425783756,458517.25690336415,492651.93295056035,467021.41794469656
6290,850000.0,1,878107.6544932653,807398.9902051929,852450.1591545558,797554.7958174205,837634.1242302719,797062.9888137552
6291,1400000.0,1,1237959.7530728166,1138274.3897415008,1100827.798450583,1029937.6222700808,1034911.4630022079,984785.1227600985
6292,380000.0,2,361892.752232555,332503.48900935746,365365.1185917593,341141.6562695968,348961.0877634968,330806.17595219484
6293,320000.0,3,302945.2175105104,278031.1913282507,296336.8205194428,276570.9189328038,299502.50664733595,283901.0416596463
6294,393000.0,4,353171.7948213785,322014.15031028504,347935.7855586059,322561.0340113196,347432.24728859426,327343.07969067665
6295,270000.0,4,323747.2218975671,295185.4822590996,320099.0312718539,296754.3977901042,311312.1982255981,293311.5578871228
6296,520000.0,1,431108.5137666276,396393.9693532261,419943.05658907804,392899.9193161282,406029.37608656177,386363.1849372586
6297,340000.0,2,401475.487176727,368871.71520973236,403595.04787757935,376836.9668835432,395869.71454131836,375274.3530288801
6298,605000.0,2,570502.8000467548,524172.342040315,564678.7208503004,527240.9003726214,536339.0485258781,508435.684889116
6299,320000.0,1,232140.91228258415,213448.0176811945,223825.72180478316,209411.98254892314,216417.71221060524,205935.4359343161
6300,410000.0,5,380397.4242886602,349074.8480580353,384831.94759332185,359463.1782505757,391112.9239055971,371570.7212152274
6301,340000.0,5,422551.79891292116,387758.15918839426,427391.5874745293,399217.21507775167,411924.5123793551,391342.4456103416
6302,260000.0,2,318560.0092106318,292689.79239827837,320575.01045690343,299321.10226457164,302892.97075048427,287134.7806110577
6303,1350000.0,4,937631.1334755066,854911.1145845897,915496.8254642235,848730.1821562126,840177.001882585,791596.4319025188
6304,965000.0,3,1071297.6346510989,983194.7837857789,983761.5784582355,918143.8988515045,904952.6576335146,857812.5272832515
6305,399000.0,5,286816.6331609288,263199.65974636364,274838.7391157737,256720.90710446838,272807.45907879854,259176.4631824588
6306,3200000.0,1,1537856.0144317984,1414021.8306714916,1415783.4435288988,1324611.0204792032,1325523.2658939853,1261321.0296637618
6307,260000.0,4,238993.59057392646,217909.01517826563,239742.19852433668,222257.94144170167,236806.85691173095,223114.25159382488
6308,1550000.0,3,669146.624283864,614116.4222751444,617794.9837629132,576587.5670525223,586682.2543160607,556121.2324666221
6309,271000.0,3,238689.2234178706,219059.57020689113,234081.06850829523,218467.6750888747,241088.7555222087,228530.13683046473
6310,370000.0,3,332307.7736594317,304978.9891301553,353131.41802668385,329577.2716211488,341711.8636263043,323911.65976182895
6311,465000.0,1,398386.16583749914,366306.5529186573,398011.8544197097,372381.0241286738,391667.65964710107,372697.0838334487
6312,830000.0,2,697317.6152718719,640688.5426558277,667514.8970197901,623259.107031507,638262.5028461103,605056.5098057478
6313,1711000.0,5,1134446.4243325223,1041034.1603768369,1082374.1830728892,1011022.2561743025,1015380.5619981292,964646.4350041094
6314,1100000.0,3,1073037.0416069773,984791.1429959413,1014707.3599307056,947025.5720905318,963705.246376012,913504.6192490674
6315,480000.0,4,642269.8572696121,585607.3032762548,606787.1286698919,562534.5014002651,616464.9824523515,580819.8503513993
6316,1000000.0,1,803902.5181718087,739169.1418176884,801312.4647328567,749710.2233282537,781010.118525425,743181.5889039958
6317,315000.0,1,377833.2011734273,347408.59339105146,372055.5709016351,348096.25137202546,363560.38925094105,345951.20003848424
6318,340000.0,2,344980.24026769813,316964.4399360184,345099.8127512966,322219.926614966,338207.62159580557,320612.16537077393
6319,1500000.0,3,1080973.4738419384,992074.8879822955,1011962.4380379441,944463.7386708808,973609.7528791508,922893.1874612088
6320,1100000.0,4,895390.7579614876,816397.2841219573,962494.7235135193,892300.5512310716,854362.1252999613,804961.3455553936
6321,600000.0,4,437408.3990686255,398819.20365668845,437682.768138367,405762.82210519625,407222.0911420611,383675.76548469625
6322,765000.0,2,632237.210478383,580893.3090500697,580906.0403131343,542392.3594382922,558441.9908565485,529388.7082664858
6323,700000.0,2,494334.4554192299,454189.6187487351,465431.7192141454,434573.90838267247,478089.4671439563,453216.57323610206
6324,407000.0,4,437432.9998731466,398841.63412050507,443865.2438223487,411494.4134854082,436605.43575522647,411360.11140350346
6325,280000.0,1,277005.11929684435,254699.58319746825,266981.8506537057,249788.97956480642,268478.00335432903,255474.16657719927
6326,390000.0,3,371821.410127544,341243.0487222481,351044.4896651397,327629.54304092226,345503.345154569,327505.63821415335
6327,325000.0,2,266871.40933115425,245198.81697556344,248694.98467790196,232206.6739867351,242523.9107043275,229906.45745420124
6328,450000.0,4,391005.5509798286,356510.1237177072,393015.65636470733,364353.2564381315,375439.5856715784,353730.9825746871
6329,560000.0,5,434595.85009131674,398810.4825393307,432467.5447116696,403958.55667513557,422747.1281589177,401624.3026006211
6330,420000.0,4,357657.2610394074,326103.8981727229,332928.10332736,308647.8531901747,307543.8322126996,289761.08568515925
6331,415000.0,3,343341.0101946075,315104.859158042,346159.2239329462,323070.1284180099,343803.72873042466,325894.5569626545
6332,395000.0,2,292460.2996050279,268709.63680671895,283863.41442775156,265043.46043068124,272000.6007618548,257849.60486973004
6333,98000.0,1,199097.10603858513,183065.0280131031,195428.53436192713,182843.4931310336,192686.47459887012,183353.6300695648
6334,830000.0,3,871127.1992416667,799486.2404295921,922659.440392417,861117.3219853546,897853.6074008682,851083.2755704583
6335,330000.0,3,362965.0802368549,333115.0578909723,351920.89309853676,328447.4896683633,342404.7960632776,324568.4964703381
6336,2800000.0,2,1348758.518221544,1239226.0148154784,1232660.1706588045,1150935.6280558547,997475.8421330963,945581.5576904032
6337,580000.0,2,648021.3407942031,595395.6122009654,629066.2759233037,587359.6037272706,608332.4997724062,576683.6332580916
6338,3500000.0,3,1774818.4722758585,1628858.5054858073,1336831.7667316871,1247664.024792654,1083648.3587925194,1027199.7429931993
6339,420000.0,1,415623.53714516835,382155.90364050644,414863.12468433124,388147.1205635595,417190.99595374934,396984.1873940518
6340,1400000.0,3,1301702.7254121983,1194651.503250841,1263189.9617986998,1178934.186811382,1223364.9088991634,1159638.2810087581
6341,466000.0,2,451821.8132353897,415129.4226936077,450920.07936459937,421024.38052258827,444494.1780006515,421369.09934515355
6342,495000.0,3,506392.3893884706,464746.9943847231,514626.8691643687,480300.84774079855,494568.3810106061,468805.68751355004
6343,580000.0,2,512106.2630012579,470518.1801542146,502296.1607920594,468994.2622079514,497031.89885802876,471173.5134747076
6344,560000.0,5,463633.4914667397,425457.1147294521,464415.91367084294,433800.8354095474,440201.8422387484,418206.88093754585
6345,343893.0,5,330360.0419468664,303157.6295835774,328809.087325464,307133.4391722249,314067.54367655184,298374.96176004334
6346,820777.0,5,641768.6334770734,588924.3036762084,642979.296223012,600593.0194077606,645988.8240597413,613711.5870678589
6347,420000.0,4,451693.11682982795,411843.69009570964,440666.7178243589,408529.15410121676,448194.5187872736,422279.0924713435
6348,950000.0,3,599699.848434672,550380.9060589593,601525.260333691,561403.0471143146,567891.473357974,538309.287093221
6349,550000.0,5,512752.5015224397,470531.5812667003,512002.23419680045,478250.1856375796,498578.05282985617,473666.28753180464
6350,350000.0,2,324492.4177262877,298140.43079187855,319102.72697253415,297946.4301877955,323358.58883068006,306535.6625231294
6351,377000.0,2,354988.5690113116,326159.9936073051,355745.9480532889,332160.2302865103,348871.266104126,330721.02731902036
6352,630000.0,4,497886.97221654985,453962.21515922644,477048.64898851933,442257.77249210526,471528.24802985095,444263.622838178
6353,154000.0,2,234221.87019920192,215200.7426594868,236591.93269048992,220906.04622889994,227630.18132212525,215787.58335803743
6354,340000.0,1,288298.701246159,265083.76173755655,282319.6656498237,264139.08294169646,282949.284095579,269244.5251931201
6355,410000.0,1,416823.43032640195,383259.17672772397,419360.6139221016,392354.98429869977,427312.91473441245,406615.84709184547
6356,240000.0,4,246423.0195885595,224683.00253092955,250340.81549270515,232083.607528098,247348.23314688372,233046.10618683492
6357,900000.0,1,735913.7022888858,676655.0514231606,715496.9917976799,669421.0225347782,744778.2493888902,708704.6244765817
6358,400000.0,4,363636.34750093956,331555.4955957724,360380.4794778747,334098.1437458329,363148.60331694875,342150.6872860744
6359,780000.0,3,857441.9482403634,786926.4559550724,872353.6614654943,814166.9785178724,858063.6083649133,813365.987991141
6360,499000.0,1,936142.7760379883,860760.8966774526,914076.9942463377,855213.0381799379,864942.655347963,823048.820578647
6361,880000.0,2,861074.8292266708,791147.0546169421,819757.8799368317,765408.4822863862,856895.8137531728,812315.2903777238
6362,495000.0,3,468096.5182902864,429600.5518962825,480131.89246432186,448106.71341832523,467857.10694797937,443485.837555281
6363,326000.0,5,275920.4622925302,253200.69827228613,270608.61005970713,252769.6352716249,260212.29678372157,247210.62607569472
6364,320000.0,2,345385.2018045999,317336.51459930954,342050.04890470934,319372.3600660136,350255.43319430214,332033.1822785165
6365,450000.0,4,356187.2717284737,324763.59476835583,352868.2110640019,327133.7406348996,350838.6682044076,330552.53512265574
6366,550000.0,3,572173.2920107704,525118.1165071283,553293.727859863,516388.5962119882,554542.1282616511,525655.3262942126
6367,340000.0,5,351418.9714872496,322482.5307532441,356815.9774629668,333294.0679991757,352363.80856435077,334757.7297394607
6368,430000.0,3,355759.4786443198,326502.0404897659,349014.37454071874,325734.8382097227,338056.8218468191,320447.0137389253
6369,280000.0,4,379422.36534136353,345948.83389799466,352437.01295750256,326733.9895518862,346053.57774491946,326044.1273400407
6370,390000.0,5,385844.8532867501,354073.72641103965,392131.3943810545,366281.43322706263,391265.53536858276,371715.70735069184
6371,490000.0,2,409668.65184524853,376399.5140437941,397030.7802695086,370707.90581541136,388639.0226384558,368419.8422488828
6372,1500000.0,4,1016854.1893708439,927144.9265797514,988604.3132371322,916505.9839816539,968272.05347638,912284.7934725345
6373,630000.0,5,507425.3138353909,465643.0433489933,494950.2364238471,462322.28424238384,486057.8471123881,461771.6617502094
6374,570000.0,1,437729.4194805923,402481.7338321541,432230.88308283663,404396.44476694067,426720.93931783055,406052.54423538817
6375,335000.0,1,284870.8262787508,261931.91267545926,272390.4890793974,254849.3170741935,270508.9373371132,257406.7314806276
6376,670000.0,3,346307.5266568508,317827.41115232714,345988.00024522597,322910.32548642403,342535.20350340585,324692.11082170706
6377,380000.0,2,364902.648425864,335268.951925255,371432.98540242814,346807.2275802719,367801.7410786088,348666.6328746506
6378,300000.0,3,261772.29803132592,240244.30712743755,273652.8843275194,255400.01932398614,261505.30874302483,247883.16592986532
6379,510000.0,5,350666.81004014146,321792.30356951547,350286.1954235953,327194.7401761217,339084.86876015546,322142.28049593384
6380,750000.0,1,878107.6544932653,807398.9902051929,852450.1591545558,797554.7958174205,837634.1242302719,797062.9888137552
6381,1500000.0,1,1174238.6852424808,1079684.3916270903,1121303.8703104444,1049095.093397227,1114311.33741441,1060339.2332956295
